univ,v,q,g,m,slots,exit,cagr,mdd,calmar,total,alpha,sharpe
KOSDAQ 150,0.1,0.2,0.6,0.1,7,10,54.55,23.39,2.332,2759.38,32.52,1.04
KOSDAQ 150,0.1,0.2,0.6,0.1,10,14,43.83,22.99,1.906,1543.3,21.79,1.082
KOSDAQ 150,0.1,0.2,0.7,0.0,3,4,48.62,31.62,1.538,2015.26,26.68,1.311
KOSDAQ 150,0.1,0.2,0.7,0.0,5,7,55.71,23.66,2.355,2929.45,33.68,1.208
KOSDAQ 150,0.1,0.2,0.7,0.0,7,10,57.3,23.78,2.41,3175.27,35.27,1.073
KOSDAQ 150,0.1,0.2,0.7,0.0,10,14,41.73,22.79,1.831,1367.65,19.7,1.048
KOSDAQ 150,0.1,0.3,0.0,0.6,3,4,38.93,42.37,0.919,1158.64,16.9,0.946
KOSDAQ 150,0.1,0.3,0.0,0.6,5,7,38.66,28.03,1.379,1140.0,16.63,1.117
KOSDAQ 150,0.1,0.3,0.0,0.6,7,10,52.06,24.2,2.151,2422.76,30.02,0.772
KOSDAQ 150,0.1,0.3,0.0,0.6,10,14,53.06,22.97,2.31,2554.08,31.03,0.955
KOSDAQ 150,0.1,0.3,0.1,0.5,3,4,39.9,35.77,1.115,1227.7,17.86,1.09
KOSDAQ 150,0.1,0.3,0.1,0.5,5,7,51.14,24.1,2.122,2308.32,29.11,0.87
KOSDAQ 150,0.1,0.3,0.1,0.5,7,10,45.65,23.82,1.917,1710.93,23.62,0.792
KOSDAQ 150,0.1,0.3,0.1,0.5,10,14,54.03,23.62,2.287,2686.55,32.0,0.834
KOSDAQ 150,0.1,0.3,0.2,0.4,3,4,41.64,37.75,1.103,1360.54,19.61,1.138
KOSDAQ 150,0.1,0.3,0.2,0.4,5,7,37.03,26.0,1.424,1031.85,15.0,1.18
KOSDAQ 150,0.1,0.3,0.2,0.4,7,10,40.93,24.57,1.666,1305.25,18.9,1.137
KOSDAQ 150,0.1,0.3,0.2,0.4,10,14,47.2,22.62,2.087,1864.46,25.16,0.82
KOSDAQ 150,0.1,0.3,0.3,0.3,3,4,43.21,29.49,1.465,1490.09,21.18,1.197
KOSDAQ 150,0.1,0.3,0.3,0.3,5,7,55.63,27.0,2.061,2917.29,33.6,1.228
KOSDAQ 150,0.1,0.3,0.3,0.3,7,10,43.17,24.07,1.794,1486.86,21.14,1.192
KOSDAQ 150,0.1,0.3,0.3,0.3,10,14,40.61,22.03,1.843,1280.58,18.58,1.256
KOSDAQ 150,0.1,0.3,0.4,0.2,3,4,36.68,28.38,1.292,1009.84,14.65,1.089
KOSDAQ 150,0.1,0.3,0.4,0.2,5,7,58.14,23.81,2.442,3312.89,36.11,1.265
KOSDAQ 150,0.1,0.3,0.4,0.2,7,10,42.67,23.53,1.813,1444.48,20.64,1.167
KOSDAQ 150,0.1,0.3,0.4,0.2,10,14,45.01,21.8,2.064,1650.39,22.98,1.092
KOSDAQ 150,0.1,0.3,0.5,0.1,3,4,36.85,30.0,1.228,1020.3,14.72,1.088
KOSDAQ 150,0.1,0.3,0.5,0.1,5,7,57.83,25.37,2.279,3261.31,35.8,1.265
KOSDAQ 150,0.1,0.3,0.5,0.1,7,10,55.39,23.39,2.368,2881.36,33.36,1.051
KOSDAQ 150,0.1,0.3,0.5,0.1,10,14,42.34,22.84,1.854,1417.24,20.31,1.051
KOSDAQ 150,0.1,0.3,0.6,0.0,3,4,36.44,28.42,1.282,995.14,14.51,1.082
KOSDAQ 150,0.1,0.3,0.6,0.0,5,7,61.85,23.66,2.614,3979.23,39.81,1.309
KOSDAQ 150,0.1,0.3,0.6,0.0,7,10,55.7,23.78,2.343,2927.76,33.67,1.056
KOSDAQ 150,0.1,0.3,0.6,0.0,10,14,43.49,23.32,1.865,1513.6,21.45,1.072
KOSDAQ 150,0.1,0.4,0.0,0.5,3,4,46.52,40.45,1.15,1795.68,24.49,1.084
KOSDAQ 150,0.1,0.4,0.0,0.5,5,7,32.76,26.03,1.258,786.77,10.72,0.999
KOSDAQ 150,0.1,0.4,0.0,0.5,7,10,46.53,24.2,1.923,1796.53,24.49,0.722
KOSDAQ 150,0.1,0.4,0.0,0.5,10,14,54.87,23.67,2.318,2804.76,32.83,0.841
KOSDAQ 150,0.1,0.4,0.1,0.4,3,4,36.94,25.53,1.447,1025.87,14.9,1.075
KOSDAQ 150,0.1,0.4,0.1,0.4,5,7,36.95,24.47,1.51,1026.58,14.91,1.195
KOSDAQ 150,0.1,0.4,0.1,0.4,7,10,41.78,24.42,1.711,1371.25,19.74,0.884
KOSDAQ 150,0.1,0.4,0.1,0.4,10,14,51.93,22.49,2.309,2407.17,29.9,0.865
KOSDAQ 150,0.1,0.4,0.2,0.3,3,4,39.82,29.17,1.365,1221.76,17.78,1.133
KOSDAQ 150,0.1,0.4,0.2,0.3,5,7,47.84,21.59,2.216,1931.2,25.8,1.115
KOSDAQ 150,0.1,0.4,0.2,0.3,7,10,41.93,23.81,1.761,1383.63,19.9,1.143
KOSDAQ 150,0.1,0.4,0.2,0.3,10,14,37.68,22.52,1.673,1074.13,15.65,1.187
KOSDAQ 150,0.1,0.4,0.3,0.2,3,4,30.7,29.01,1.058,686.44,8.67,0.962
KOSDAQ 150,0.1,0.4,0.3,0.2,5,7,52.62,24.7,2.13,2495.3,30.58,1.184
KOSDAQ 150,0.1,0.4,0.3,0.2,7,10,47.57,22.87,2.08,1903.12,25.54,1.261
KOSDAQ 150,0.1,0.4,0.3,0.2,10,14,47.05,23.9,1.968,1849.14,25.02,1.09
KOSDAQ 150,0.1,0.4,0.4,0.1,3,4,31.97,27.78,1.151,747.19,9.94,1.002
KOSDAQ 150,0.1,0.4,0.4,0.1,5,7,53.13,26.22,2.026,2562.78,31.09,1.195
KOSDAQ 150,0.1,0.4,0.4,0.1,7,10,52.16,23.44,2.226,2436.02,30.13,1.014
KOSDAQ 150,0.1,0.4,0.4,0.1,10,14,50.79,21.17,2.399,2265.93,28.76,0.981
KOSDAQ 150,0.1,0.4,0.5,0.0,3,4,27.87,28.72,0.97,564.2,5.74,0.901
KOSDAQ 150,0.1,0.4,0.5,0.0,5,7,53.41,24.42,2.187,2601.57,31.38,1.19
KOSDAQ 150,0.1,0.4,0.5,0.0,7,10,49.84,23.49,2.122,2152.6,27.8,0.98
KOSDAQ 150,0.1,0.4,0.5,0.0,10,14,47.06,21.89,2.15,1850.23,25.03,1.134
KOSDAQ 150,0.1,0.5,0.0,0.4,3,4,35.18,36.6,0.961,919.19,13.14,1.048
KOSDAQ 150,0.1,0.5,0.0,0.4,5,7,44.61,24.38,1.829,1613.33,22.57,1.042
KOSDAQ 150,0.1,0.5,0.0,0.4,7,10,42.01,24.18,1.738,1390.03,19.98,0.884
KOSDAQ 150,0.1,0.5,0.0,0.4,10,14,49.67,21.48,2.312,2133.3,27.64,0.791
KOSDAQ 150,0.1,0.5,0.1,0.3,3,4,32.15,29.38,1.094,756.09,10.12,0.97
KOSDAQ 150,0.1,0.5,0.1,0.3,5,7,50.24,25.41,1.978,2200.15,28.21,1.144
KOSDAQ 150,0.1,0.5,0.1,0.3,7,10,35.72,23.31,1.532,950.89,13.68,1.031
KOSDAQ 150,0.1,0.5,0.1,0.3,10,14,43.05,21.68,1.986,1476.63,21.02,1.07
KOSDAQ 150,0.1,0.5,0.2,0.2,3,4,24.78,30.05,0.825,450.21,2.75,0.84
KOSDAQ 150,0.1,0.5,0.2,0.2,5,7,50.06,22.95,2.181,2178.67,28.03,1.15
KOSDAQ 150,0.1,0.5,0.2,0.2,7,10,49.5,23.24,2.13,2114.33,27.47,0.984
KOSDAQ 150,0.1,0.5,0.2,0.2,10,14,41.65,21.95,1.897,1361.14,19.62,1.046
KOSDAQ 150,0.1,0.5,0.3,0.1,3,4,31.8,29.07,1.094,738.83,9.77,0.999
KOSDAQ 150,0.1,0.5,0.3,0.1,5,7,50.65,24.06,2.105,2249.0,28.62,1.157
KOSDAQ 150,0.1,0.5,0.3,0.1,7,10,39.96,22.33,1.789,1232.08,17.92,1.12
KOSDAQ 150,0.1,0.5,0.3,0.1,10,14,44.46,21.82,2.038,1600.14,22.43,0.897
KOSDAQ 150,0.1,0.5,0.4,0.0,3,4,23.92,28.53,0.838,421.63,1.88,0.812
KOSDAQ 150,0.1,0.5,0.4,0.0,5,7,54.93,24.13,2.276,2814.18,32.9,0.864
KOSDAQ 150,0.1,0.5,0.4,0.0,7,10,50.66,24.33,2.082,2249.82,28.63,0.984
KOSDAQ 150,0.1,0.5,0.4,0.0,10,14,48.36,22.02,2.196,1987.42,26.33,0.952
KOSDAQ 150,0.2,0.0,0.1,0.7,3,4,54.18,27.92,1.941,2707.29,32.16,1.168
KOSDAQ 150,0.2,0.0,0.1,0.7,5,7,49.65,25.78,1.926,2131.12,27.62,0.751
KOSDAQ 150,0.2,0.0,0.1,0.7,7,10,54.92,26.32,2.087,2812.84,32.89,0.883
KOSDAQ 150,0.2,0.0,0.1,0.7,10,14,53.1,21.83,2.433,2559.13,31.07,1.108
KOSDAQ 150,0.2,0.0,0.2,0.6,3,4,47.62,29.6,1.609,1908.15,25.71,1.072
KOSDAQ 150,0.2,0.0,0.2,0.6,5,7,50.66,29.18,1.736,2249.38,28.62,0.76
KOSDAQ 150,0.2,0.0,0.2,0.6,7,10,56.67,26.38,2.148,3076.5,34.64,0.985
KOSDAQ 150,0.2,0.0,0.2,0.6,10,14,53.98,22.85,2.362,2678.61,31.94,1.128
KOSDAQ 150,0.2,0.0,0.3,0.5,3,4,42.2,31.8,1.327,1405.63,20.29,1.006
KOSDAQ 150,0.2,0.0,0.3,0.5,5,7,42.86,27.33,1.568,1460.06,20.83,1.211
KOSDAQ 150,0.2,0.0,0.3,0.5,7,10,46.38,25.33,1.831,1781.72,24.34,1.395
KOSDAQ 150,0.2,0.0,0.3,0.5,10,14,56.57,22.66,2.496,3060.75,34.54,1.333
KOSDAQ 150,0.2,0.0,0.4,0.4,3,4,40.46,26.86,1.506,1269.01,18.42,1.117
KOSDAQ 150,0.2,0.0,0.4,0.4,5,7,48.05,24.54,1.958,1953.39,26.01,1.411
KOSDAQ 150,0.2,0.0,0.4,0.4,7,10,39.5,21.43,1.843,1198.64,17.46,1.313
KOSDAQ 150,0.2,0.0,0.4,0.4,10,14,48.63,22.82,2.131,2016.38,26.6,1.093
KOSDAQ 150,0.2,0.0,0.5,0.3,3,4,57.15,27.87,2.051,3151.4,35.12,1.399
KOSDAQ 150,0.2,0.0,0.5,0.3,5,7,45.64,26.96,1.693,1709.78,23.61,1.381
KOSDAQ 150,0.2,0.0,0.5,0.3,7,10,39.53,23.06,1.714,1200.92,17.5,1.315
KOSDAQ 150,0.2,0.0,0.5,0.3,10,14,35.75,22.61,1.581,952.94,13.72,1.153
KOSDAQ 150,0.2,0.0,0.6,0.2,3,4,54.4,32.49,1.674,2737.89,32.26,1.384
KOSDAQ 150,0.2,0.0,0.6,0.2,5,7,45.88,24.26,1.892,1732.91,23.85,1.366
KOSDAQ 150,0.2,0.0,0.6,0.2,7,10,43.49,23.28,1.868,1513.87,21.46,1.411
KOSDAQ 150,0.2,0.0,0.6,0.2,10,14,35.95,23.3,1.543,965.04,13.92,1.156
KOSDAQ 150,0.2,0.0,0.7,0.1,3,4,65.35,31.32,2.087,4711.27,43.22,1.576
KOSDAQ 150,0.2,0.0,0.7,0.1,5,7,54.75,24.99,2.191,2787.53,32.71,1.196
KOSDAQ 150,0.2,0.0,0.7,0.1,7,10,46.75,24.26,1.927,1818.59,24.71,1.232
KOSDAQ 150,0.2,0.0,0.7,0.1,10,14,40.22,23.0,1.749,1251.39,18.19,1.249
KOSDAQ 150,0.2,0.0,0.8,0.0,3,4,56.21,31.32,1.795,3004.11,34.07,1.397
KOSDAQ 150,0.2,0.0,0.8,0.0,5,7,52.77,24.67,2.139,2515.7,30.74,1.163
KOSDAQ 150,0.2,0.0,0.8,0.0,7,10,46.04,27.75,1.659,1748.67,24.01,1.217
KOSDAQ 150,0.2,0.0,0.8,0.0,10,14,39.8,22.56,1.764,1220.21,17.76,1.24
KOSDAQ 150,0.2,0.1,0.0,0.7,3,4,36.97,48.43,0.763,1028.07,15.02,0.814
KOSDAQ 150,0.2,0.1,0.0,0.7,5,7,51.96,25.32,2.052,2409.82,29.92,0.772
KOSDAQ 150,0.2,0.1,0.0,0.7,7,10,47.85,25.27,1.893,1932.33,25.82,0.88
KOSDAQ 150,0.2,0.1,0.0,0.7,10,14,51.02,22.21,2.297,2293.7,28.99,1.081
KOSDAQ 150,0.2,0.1,0.1,0.6,3,4,48.08,31.85,1.509,1956.48,26.04,1.087
KOSDAQ 150,0.2,0.1,0.1,0.6,5,7,59.78,23.3,2.566,3594.54,37.74,0.839
KOSDAQ 150,0.2,0.1,0.1,0.6,7,10,43.14,25.25,1.709,1484.06,21.11,0.824
KOSDAQ 150,0.2,0.1,0.1,0.6,10,14,53.81,24.01,2.241,2655.07,31.77,1.121
KOSDAQ 150,0.2,0.1,0.2,0.5,3,4,40.72,36.72,1.109,1288.75,18.68,0.886
KOSDAQ 150,0.2,0.1,0.2,0.5,5,7,39.48,27.49,1.437,1197.71,17.45,1.124
KOSDAQ 150,0.2,0.1,0.2,0.5,7,10,48.52,23.53,2.062,2004.41,26.49,0.889
KOSDAQ 150,0.2,0.1,0.2,0.5,10,14,52.93,22.64,2.338,2536.21,30.89,1.149
KOSDAQ 150,0.2,0.1,0.3,0.4,3,4,44.66,44.79,0.997,1617.88,22.73,1.176
KOSDAQ 150,0.2,0.1,0.3,0.4,5,7,44.1,26.95,1.636,1567.86,22.07,1.337
KOSDAQ 150,0.2,0.1,0.3,0.4,7,10,49.06,22.63,2.168,2063.73,27.02,1.02
KOSDAQ 150,0.2,0.1,0.3,0.4,10,14,46.44,25.38,1.83,1787.8,24.41,1.175
KOSDAQ 150,0.2,0.1,0.4,0.3,3,4,49.91,26.02,1.919,2161.65,27.88,1.334
KOSDAQ 150,0.2,0.1,0.4,0.3,5,7,46.92,24.24,1.936,1835.85,24.88,1.402
KOSDAQ 150,0.2,0.1,0.4,0.3,7,10,43.97,21.41,2.054,1555.74,21.93,1.419
KOSDAQ 150,0.2,0.1,0.4,0.3,10,14,39.62,23.09,1.716,1207.39,17.59,1.247
KOSDAQ 150,0.2,0.1,0.5,0.2,3,4,53.59,26.02,2.06,2624.84,31.46,1.413
KOSDAQ 150,0.2,0.1,0.5,0.2,5,7,49.26,23.66,2.082,2086.26,27.22,1.455
KOSDAQ 150,0.2,0.1,0.5,0.2,7,10,40.69,24.41,1.667,1286.57,18.66,1.334
KOSDAQ 150,0.2,0.1,0.5,0.2,10,14,36.59,21.69,1.687,1004.49,14.56,1.167
KOSDAQ 150,0.2,0.1,0.6,0.1,3,4,54.26,29.57,1.835,2718.66,32.33,1.413
KOSDAQ 150,0.2,0.1,0.6,0.1,5,7,53.0,23.97,2.211,2545.84,30.97,1.174
KOSDAQ 150,0.2,0.1,0.6,0.1,7,10,50.64,21.3,2.377,2247.3,28.61,1.312
KOSDAQ 150,0.2,0.1,0.6,0.1,10,14,42.46,23.0,1.846,1426.96,20.43,1.054
KOSDAQ 150,0.2,0.1,0.7,0.0,3,4,51.23,35.83,1.43,2319.37,29.1,1.363
KOSDAQ 150,0.2,0.1,0.7,0.0,5,7,50.35,27.07,1.86,2212.84,28.32,1.13
KOSDAQ 150,0.2,0.1,0.7,0.0,7,10,44.62,23.78,1.877,1614.18,22.58,1.199
KOSDAQ 150,0.2,0.1,0.7,0.0,10,14,39.96,22.56,1.771,1231.91,17.92,1.011
KOSDAQ 150,0.2,0.2,0.0,0.6,3,4,33.88,36.02,0.94,846.26,11.85,0.861
KOSDAQ 150,0.2,0.2,0.0,0.6,5,7,39.7,26.27,1.511,1213.42,17.67,1.128
KOSDAQ 150,0.2,0.2,0.0,0.6,7,10,48.84,24.3,2.01,2039.44,26.8,0.889
KOSDAQ 150,0.2,0.2,0.0,0.6,10,14,52.57,24.01,2.19,2488.87,30.53,0.947
KOSDAQ 150,0.2,0.2,0.1,0.5,3,4,48.34,31.63,1.529,1985.01,26.31,0.99
KOSDAQ 150,0.2,0.2,0.1,0.5,5,7,46.4,29.5,1.573,1784.27,24.37,1.263
KOSDAQ 150,0.2,0.2,0.1,0.5,7,10,49.29,24.06,2.049,2090.18,27.26,0.9
KOSDAQ 150,0.2,0.2,0.1,0.5,10,14,48.51,22.37,2.168,2003.55,26.48,1.076
KOSDAQ 150,0.2,0.2,0.2,0.4,3,4,33.77,31.85,1.06,840.13,11.73,0.985
KOSDAQ 150,0.2,0.2,0.2,0.4,5,7,44.18,31.51,1.402,1575.06,22.15,1.249
KOSDAQ 150,0.2,0.2,0.2,0.4,7,10,49.61,26.89,1.845,2126.88,27.58,0.911
KOSDAQ 150,0.2,0.2,0.2,0.4,10,14,44.98,22.33,2.015,1647.66,22.95,1.032
KOSDAQ 150,0.2,0.2,0.3,0.3,3,4,39.06,28.2,1.385,1167.3,17.02,1.131
KOSDAQ 150,0.2,0.2,0.3,0.3,5,7,38.71,30.4,1.273,1143.32,16.68,1.224
KOSDAQ 150,0.2,0.2,0.3,0.3,7,10,35.39,23.66,1.496,931.77,13.36,1.226
KOSDAQ 150,0.2,0.2,0.3,0.3,10,14,48.15,21.8,2.208,1964.05,26.11,0.976
KOSDAQ 150,0.2,0.2,0.4,0.2,3,4,52.42,26.98,1.943,2469.03,30.38,1.39
KOSDAQ 150,0.2,0.2,0.4,0.2,5,7,40.95,24.26,1.688,1306.68,18.92,1.29
KOSDAQ 150,0.2,0.2,0.4,0.2,7,10,46.91,22.99,2.04,1835.28,24.88,1.257
KOSDAQ 150,0.2,0.2,0.4,0.2,10,14,41.57,22.06,1.885,1355.3,19.54,1.032
KOSDAQ 150,0.2,0.2,0.5,0.1,3,4,40.83,33.91,1.204,1297.1,18.7,1.187
KOSDAQ 150,0.2,0.2,0.5,0.1,5,7,52.57,23.66,2.222,2489.58,30.54,1.549
KOSDAQ 150,0.2,0.2,0.5,0.1,7,10,48.56,23.96,2.027,2008.42,26.52,1.279
KOSDAQ 150,0.2,0.2,0.5,0.1,10,14,41.55,22.99,1.807,1353.4,19.52,1.041
KOSDAQ 150,0.2,0.2,0.6,0.0,3,4,46.57,33.73,1.381,1801.29,24.64,1.281
KOSDAQ 150,0.2,0.2,0.6,0.0,5,7,57.46,25.0,2.298,3201.69,35.43,1.241
KOSDAQ 150,0.2,0.2,0.6,0.0,7,10,45.24,23.78,1.903,1671.61,23.2,1.212
KOSDAQ 150,0.2,0.2,0.6,0.0,10,14,42.92,22.05,1.947,1465.53,20.89,1.054
KOSDAQ 150,0.2,0.3,0.0,0.5,3,4,30.78,45.24,0.68,689.9,8.74,0.813
KOSDAQ 150,0.2,0.3,0.0,0.5,5,7,39.36,27.31,1.441,1188.98,17.33,1.14
KOSDAQ 150,0.2,0.3,0.0,0.5,7,10,44.71,23.29,1.92,1622.91,22.68,0.844
KOSDAQ 150,0.2,0.3,0.0,0.5,10,14,48.42,22.49,2.153,1993.72,26.39,0.901
KOSDAQ 150,0.2,0.3,0.1,0.4,3,4,41.57,35.94,1.157,1355.12,19.54,1.013
KOSDAQ 150,0.2,0.3,0.1,0.4,5,7,35.84,24.13,1.485,958.49,13.81,1.074
KOSDAQ 150,0.2,0.3,0.1,0.4,7,10,47.38,23.66,2.002,1883.2,25.35,0.885
KOSDAQ 150,0.2,0.3,0.1,0.4,10,14,43.55,22.43,1.941,1518.9,21.51,1.006
KOSDAQ 150,0.2,0.3,0.2,0.3,3,4,41.27,24.9,1.657,1331.06,19.23,1.173
KOSDAQ 150,0.2,0.3,0.2,0.3,5,7,33.92,29.47,1.151,848.38,11.89,1.118
KOSDAQ 150,0.2,0.3,0.2,0.3,7,10,33.67,23.97,1.405,834.84,11.64,1.171
KOSDAQ 150,0.2,0.3,0.2,0.3,10,14,43.19,22.68,1.904,1487.87,21.15,0.901
KOSDAQ 150,0.2,0.3,0.3,0.2,3,4,40.0,30.73,1.302,1235.01,17.96,1.143
KOSDAQ 150,0.2,0.3,0.3,0.2,5,7,38.82,26.73,1.452,1150.59,16.78,1.248
KOSDAQ 150,0.2,0.3,0.3,0.2,7,10,40.82,23.91,1.707,1296.23,18.78,1.361
KOSDAQ 150,0.2,0.3,0.3,0.2,10,14,40.15,21.51,1.867,1246.39,18.12,1.021
KOSDAQ 150,0.2,0.3,0.4,0.1,3,4,35.84,32.46,1.104,958.55,13.81,1.067
KOSDAQ 150,0.2,0.3,0.4,0.1,5,7,44.62,26.11,1.709,1614.2,22.58,1.38
KOSDAQ 150,0.2,0.3,0.4,0.1,7,10,52.16,23.49,2.22,2435.69,30.12,1.015
KOSDAQ 150,0.2,0.3,0.4,0.1,10,14,45.15,21.87,2.065,1663.63,23.12,1.097
KOSDAQ 150,0.2,0.3,0.5,0.0,3,4,32.7,32.15,1.017,784.03,10.57,1.008
KOSDAQ 150,0.2,0.3,0.5,0.0,5,7,52.89,25.66,2.061,2531.32,30.86,1.177
KOSDAQ 150,0.2,0.3,0.5,0.0,7,10,51.9,23.54,2.205,2402.31,29.86,1.007
KOSDAQ 150,0.2,0.3,0.5,0.0,10,14,41.48,22.79,1.821,1348.1,19.45,1.036
KOSDAQ 150,0.2,0.4,0.0,0.4,3,4,45.13,27.93,1.616,1661.62,23.1,1.073
KOSDAQ 150,0.2,0.4,0.0,0.4,5,7,41.11,32.07,1.282,1318.55,19.07,0.852
KOSDAQ 150,0.2,0.4,0.0,0.4,7,10,44.9,24.22,1.854,1640.66,22.87,0.853
KOSDAQ 150,0.2,0.4,0.0,0.4,10,14,46.2,22.87,2.02,1764.24,24.17,0.875
KOSDAQ 150,0.2,0.4,0.1,0.3,3,4,29.44,31.68,0.929,629.85,7.41,0.917
KOSDAQ 150,0.2,0.4,0.1,0.3,5,7,40.49,21.18,1.912,1271.82,18.46,1.279
KOSDAQ 150,0.2,0.4,0.1,0.3,7,10,39.09,24.77,1.578,1169.87,17.06,1.1
KOSDAQ 150,0.2,0.4,0.1,0.3,10,14,39.08,22.93,1.704,1168.99,17.05,1.0
KOSDAQ 150,0.2,0.4,0.2,0.2,3,4,30.9,27.83,1.11,695.55,8.86,0.983
KOSDAQ 150,0.2,0.4,0.2,0.2,5,7,49.36,23.31,2.118,2098.03,27.33,1.144
KOSDAQ 150,0.2,0.4,0.2,0.2,7,10,45.85,21.1,2.173,1729.89,23.81,1.229
KOSDAQ 150,0.2,0.4,0.2,0.2,10,14,40.75,21.31,1.912,1291.09,18.71,1.038
KOSDAQ 150,0.2,0.4,0.3,0.1,3,4,32.9,31.85,1.033,794.13,10.87,1.028
KOSDAQ 150,0.2,0.4,0.3,0.1,5,7,42.48,26.97,1.575,1428.6,20.45,1.032
KOSDAQ 150,0.2,0.4,0.3,0.1,7,10,41.41,22.36,1.852,1342.41,19.38,1.148
KOSDAQ 150,0.2,0.4,0.3,0.1,10,14,42.15,22.02,1.914,1401.11,20.11,1.063
KOSDAQ 150,0.2,0.4,0.4,0.0,3,4,31.44,29.11,1.08,721.19,9.41,0.982
KOSDAQ 150,0.2,0.4,0.4,0.0,5,7,56.79,24.84,2.286,3095.19,34.76,0.883
KOSDAQ 150,0.2,0.4,0.4,0.0,7,10,51.04,23.03,2.217,2296.07,29.01,1.001
KOSDAQ 150,0.2,0.4,0.4,0.0,10,14,46.51,21.94,2.12,1795.24,24.48,1.128
KOSDAQ 150,0.2,0.5,0.0,0.3,3,4,27.6,37.14,0.743,553.45,5.56,0.884
KOSDAQ 150,0.2,0.5,0.0,0.3,5,7,34.16,22.54,1.515,861.66,12.13,1.117
KOSDAQ 150,0.2,0.5,0.0,0.3,7,10,30.86,26.34,1.171,693.61,8.82,0.938
KOSDAQ 150,0.2,0.5,0.0,0.3,10,14,38.25,22.25,1.719,1112.17,16.22,0.903
KOSDAQ 150,0.2,0.5,0.1,0.2,3,4,18.56,41.6,0.446,271.19,-3.47,0.677
KOSDAQ 150,0.2,0.5,0.1,0.2,5,7,50.4,22.34,2.256,2218.62,28.37,1.156
KOSDAQ 150,0.2,0.5,0.1,0.2,7,10,44.43,26.14,1.699,1597.16,22.4,0.925
KOSDAQ 150,0.2,0.5,0.1,0.2,10,14,41.06,21.7,1.892,1314.67,19.02,1.036
KOSDAQ 150,0.2,0.5,0.2,0.1,3,4,28.16,35.97,0.783,575.82,6.12,0.901
KOSDAQ 150,0.2,0.5,0.2,0.1,5,7,38.22,26.73,1.43,1110.01,16.19,0.959
KOSDAQ 150,0.2,0.5,0.2,0.1,7,10,43.03,22.97,1.873,1474.77,21.0,0.9
KOSDAQ 150,0.2,0.5,0.2,0.1,10,14,44.84,21.36,2.099,1634.69,22.81,1.103
KOSDAQ 150,0.2,0.5,0.3,0.0,3,4,28.4,32.54,0.873,585.79,6.37,0.905
KOSDAQ 150,0.2,0.5,0.3,0.0,5,7,41.19,27.03,1.524,1325.24,19.16,1.012
KOSDAQ 150,0.2,0.5,0.3,0.0,7,10,34.55,21.95,1.574,883.41,12.52,1.018
KOSDAQ 150,0.2,0.5,0.3,0.0,10,14,46.88,21.89,2.142,1832.43,24.85,0.932
KOSDAQ 150,0.3,0.0,0.0,0.7,3,4,62.72,33.46,1.875,4151.28,40.93,0.658
KOSDAQ 150,0.3,0.0,0.0,0.7,5,7,38.86,34.19,1.137,1153.53,16.82,1.07
KOSDAQ 150,0.3,0.0,0.0,0.7,7,10,54.61,25.2,2.167,2767.57,32.57,0.933
KOSDAQ 150,0.3,0.0,0.0,0.7,10,14,50.69,24.38,2.079,2252.99,28.65,1.073
KOSDAQ 150,0.3,0.0,0.1,0.6,3,4,54.99,25.16,2.186,2822.26,32.95,1.183
KOSDAQ 150,0.3,0.0,0.1,0.6,5,7,52.85,25.85,2.045,2525.86,30.82,0.78
KOSDAQ 150,0.3,0.0,0.1,0.6,7,10,44.97,24.14,1.862,1646.63,22.94,1.309
KOSDAQ 150,0.3,0.0,0.1,0.6,10,14,53.7,22.91,2.344,2640.16,31.66,1.123
KOSDAQ 150,0.3,0.0,0.2,0.5,3,4,53.83,30.41,1.77,2658.61,31.92,1.177
KOSDAQ 150,0.3,0.0,0.2,0.5,5,7,39.03,27.85,1.401,1165.59,17.0,1.124
KOSDAQ 150,0.3,0.0,0.2,0.5,7,10,50.63,24.55,2.062,2246.2,28.6,0.916
KOSDAQ 150,0.3,0.0,0.2,0.5,10,14,55.19,22.67,2.434,2851.81,33.16,1.148
KOSDAQ 150,0.3,0.0,0.3,0.4,3,4,44.94,29.02,1.549,1643.63,23.03,1.195
KOSDAQ 150,0.3,0.0,0.3,0.4,5,7,31.96,28.23,1.132,746.56,9.93,1.066
KOSDAQ 150,0.3,0.0,0.3,0.4,7,10,41.72,21.43,1.947,1366.75,19.69,1.314
KOSDAQ 150,0.3,0.0,0.3,0.4,10,14,40.73,22.82,1.785,1289.94,18.7,1.35
KOSDAQ 150,0.3,0.0,0.4,0.3,3,4,42.5,26.9,1.58,1430.13,20.47,1.173
KOSDAQ 150,0.3,0.0,0.4,0.3,5,7,42.35,22.63,1.872,1418.07,20.32,1.321
KOSDAQ 150,0.3,0.0,0.4,0.3,7,10,40.85,22.13,1.846,1299.01,18.82,1.388
KOSDAQ 150,0.3,0.0,0.4,0.3,10,14,42.1,22.87,1.841,1397.24,20.06,1.087
KOSDAQ 150,0.3,0.0,0.5,0.2,3,4,51.01,26.9,1.897,2292.53,29.2,1.311
KOSDAQ 150,0.3,0.0,0.5,0.2,5,7,44.47,23.66,1.879,1600.54,22.43,1.348
KOSDAQ 150,0.3,0.0,0.5,0.2,7,10,38.46,24.15,1.593,1126.29,16.43,1.3
KOSDAQ 150,0.3,0.0,0.5,0.2,10,14,36.4,26.33,1.382,992.22,14.36,1.168
