V,Q,G,M,mom,gs,cal_78,cagr_78,mdd_78,cal_525,cagr_525,mdd_525,score
30,5,45,20,6m,2f_rev_oca_60,1.631,78.42,48.08,0.925,44.46,48.08,1.228281319568119
25,5,30,40,6m,3f_rev_oca_gp,1.573,70.07,44.56,0.955,42.55,44.56,1.2256488077748862
15,15,50,20,12m,2f_rev_oca_70,1.552,73.78,47.55,0.966,45.93,47.55,1.2244312965617956
25,0,60,15,12m-1m,2f_rev_oca_60,1.615,74.95,46.39,0.925,42.93,46.39,1.2222417927726086
30,5,45,20,12m,3f_rev_oca_opm,1.638,82.32,50.26,0.907,45.58,50.26,1.2188789931736457
30,0,40,30,12m-1m,2f_rev_oca_70,1.7,61.55,36.21,0.872,31.41,36.0,1.217538500417954
25,10,30,35,6m,2f_rev_oca_60,1.58,79.8,50.51,0.938,47.39,50.51,1.2173906521737383
20,10,25,45,6m-1m,3f_rev_oca_gp,1.508,66.57,44.14,0.981,43.31,44.14,1.216284506190883
25,0,45,30,6m,3f_rev_oca_opm,1.681,77.58,46.14,0.88,40.61,46.14,1.2162565518836888
20,5,35,40,6m,2f_rev_oca_60,1.636,66.29,40.52,0.904,36.62,40.52,1.2161184152869324
30,10,45,15,12m,3f_rev_oca_gp,1.575,78.86,50.07,0.937,46.89,50.07,1.2148148007000903
30,10,40,20,12m,3f_rev_oca_opm,1.588,90.49,56.98,0.927,52.8,56.98,1.2132913912164711
30,15,35,20,6m-1m,2f_rev_oca_60,1.419,74.5,52.5,1.033,54.26,52.5,1.2107134260426784
30,5,50,15,12m,3f_rev_oca_opm,1.638,81.23,49.58,0.887,43.98,49.58,1.2053655047329006
20,10,30,40,6m,2f_rev_oca_70,1.637,68.15,41.64,0.884,36.83,41.64,1.2029580208801969
30,0,50,20,6m-1m,3f_rev_oca_opm,1.582,86.56,54.71,0.914,50.0,54.71,1.2024757793818552
25,5,25,45,6m-1m,2f_rev_oca_60,1.418,64.74,45.65,1.019,46.52,45.65,1.2020574029554494
15,0,60,25,6m,2f_rev_oca_70,1.541,71.62,46.48,0.935,43.48,46.48,1.200347866245448
30,15,20,35,6m,2f_rev_oca_60,1.518,62.81,41.38,0.946,38.29,40.47,1.1983438571628762
25,0,35,40,6m-1m,2f_rev_oca_70,1.577,68.02,43.14,0.907,39.15,43.14,1.1959678089313275
20,5,35,40,6m,2f_rev_oca_70,1.61,69.46,43.15,0.887,38.3,43.15,1.1950188283035545
25,15,20,40,6m,3f_rev_oca_opm,1.405,74.83,53.27,1.012,53.92,53.27,1.1924177120455735
30,0,50,20,12m-1m,2f_rev_oca_60,1.632,71.37,43.74,0.868,37.98,43.74,1.1901999831961012
25,15,25,35,6m,3f_rev_oca_gp,1.461,72.02,49.3,0.969,47.75,49.3,1.1898357029438982
25,0,60,15,12m-1m,3f_rev_oca_gp,1.562,78.64,50.34,0.906,45.61,50.34,1.1896100201326485
0,15,65,20,12m,2f_rev_oca_70,1.403,84.32,60.11,1.008,60.57,60.11,1.189211503476148
25,10,25,40,6m-1m,2f_rev_oca_60,1.509,65.9,43.68,0.937,40.94,43.68,1.1890891472046996
30,5,40,25,6m-1m,3f_rev_oca_opm,1.646,80.78,49.09,0.855,41.99,49.09,1.186309403149111
10,15,60,15,12m,2f_rev_oca_70,1.504,92.3,61.36,0.932,57.17,61.36,1.1839459447120042
25,5,40,30,6m,2f_rev_oca_60,1.58,77.71,49.2,0.886,43.61,49.2,1.183165246277966
30,10,20,40,6m-1m,2f_rev_oca_70,1.613,66.88,41.47,0.865,35.88,41.47,1.1812048933186825
0,15,65,20,12m,2f_rev_oca_60,1.36,89.66,65.9,1.024,67.5,65.9,1.1801016905334896
30,10,35,25,12m,3f_rev_oca_gp,1.558,77.84,49.98,0.892,44.56,49.98,1.1788706459998062
30,0,45,25,12m,2f_rev_oca_70,1.59,75.77,47.66,0.872,41.57,47.66,1.1774888534504266
30,10,30,30,6m-1m,2f_rev_oca_60,1.495,78.53,52.53,0.925,48.61,52.53,1.175957057039074
25,0,30,45,6m-1m,2f_rev_oca_70,1.56,66.0,42.32,0.885,37.47,42.32,1.1749893616539684
30,15,40,15,12m-1m,2f_rev_oca_70,1.534,86.94,56.66,0.899,50.92,56.66,1.1743364083600576
30,15,30,25,6m-1m,3f_rev_oca_gp,1.432,72.55,50.68,0.963,48.78,50.68,1.1743151195484114
30,5,40,25,12m,3f_rev_oca_opm,1.571,79.08,50.33,0.874,43.99,50.33,1.1717738689696062
0,15,65,20,6m-1m,2f_rev_oca_70,1.428,87.84,61.5,0.958,58.9,61.5,1.1696255811155978
20,5,60,15,12m,2f_rev_oca_70,1.514,77.86,51.42,0.9,46.25,51.42,1.1673045875006232
30,10,40,20,12m,3f_rev_oca_gp,1.494,78.46,52.51,0.911,47.82,52.51,1.1666336185795436
30,15,20,35,6m,3f_rev_oca_gp,1.432,62.1,43.36,0.947,41.06,43.36,1.1645187847347074
20,10,30,40,6m-1m,2f_rev_oca_70,1.458,60.12,41.24,0.93,38.36,41.24,1.1644483672537826
25,5,30,40,6m-1m,2f_rev_oca_60,1.451,62.92,43.37,0.933,40.48,43.37,1.1635218089919932
30,5,40,25,12m-1m,3f_rev_oca_opm,1.591,79.54,49.99,0.849,42.42,49.99,1.1622215795621762
30,5,50,15,12m-1m,3f_rev_oca_gp,1.504,80.61,53.59,0.896,48.0,53.59,1.1608548574218915
25,15,30,30,6m-1m,3f_rev_oca_gp,1.386,76.15,54.93,0.971,53.33,54.93,1.1600887897053396
30,0,25,45,12m-1m,2f_rev_oca_60,1.538,61.1,39.74,0.875,30.0,34.28,1.1600646533706644
30,15,40,15,12m-1m,3f_rev_oca_gp,1.413,81.22,57.49,0.949,54.58,57.49,1.1579883419102284
0,15,65,20,12m-1m,3f_rev_oca_gp,1.376,86.91,63.14,0.967,61.08,63.14,1.1535128954632452
20,0,55,25,6m-1m,2f_rev_oca_60,1.58,71.07,44.97,0.833,37.45,44.97,1.1472314500570493
30,5,20,45,12m-1m,3f_rev_oca_opm,1.521,60.32,39.65,0.86,28.15,32.74,1.143704507291984
25,5,30,40,6m-1m,3f_rev_oca_gp,1.444,69.5,48.13,0.905,43.54,48.13,1.1431622806933406
20,15,20,45,6m,3f_rev_oca_opm,1.44,72.63,50.44,0.906,45.71,50.44,1.1422083872919162
5,15,60,20,12m-1m,3f_rev_oca_gp,1.365,84.63,62.0,0.953,59.07,62.0,1.1405459219163427
30,15,40,15,6m-1m,2f_rev_oca_70,1.459,80.64,55.28,0.891,49.25,55.28,1.1401618306187944
5,15,60,20,12m,2f_rev_oca_70,1.377,83.14,60.38,0.943,56.96,60.38,1.139522268321247
30,0,40,30,12m-1m,2f_rev_oca_60,1.648,62.14,37.7,0.784,29.57,37.7,1.1366758552903287
5,15,60,20,12m-1m,2f_rev_oca_70,1.37,77.88,56.85,0.94,53.46,56.85,1.1348127598859648
30,15,40,15,12m-1m,2f_rev_oca_60,1.446,80.39,55.61,0.889,49.43,55.61,1.1337962779970658
20,0,65,15,6m-1m,2f_rev_oca_70,1.425,72.1,50.59,0.902,45.64,50.59,1.133732772746735
30,0,45,25,12m,3f_rev_oca_gp,1.622,75.4,46.49,0.791,36.8,46.49,1.1326967820206784
20,15,25,40,6m,2f_rev_oca_70,1.489,65.22,43.81,0.861,37.73,43.81,1.132267194614416
5,15,55,25,12m-1m,2f_rev_oca_70,1.338,78.16,58.43,0.958,56.01,58.43,1.1321678320814454
25,10,20,45,6m-1m,2f_rev_oca_70,1.505,67.85,45.09,0.85,38.33,45.09,1.1310393450273954
30,10,35,25,12m-1m,2f_rev_oca_70,1.594,68.09,42.71,0.801,34.22,42.71,1.1299530963717035
30,0,30,40,6m-1m,3f_rev_oca_gp,1.525,64.88,42.55,0.837,33.66,40.24,1.1297898034590328
20,0,65,15,6m,2f_rev_oca_60,1.44,75.83,52.66,0.886,46.63,52.66,1.1295308760720089
25,15,20,40,6m,3f_rev_oca_gp,1.355,69.76,51.47,0.939,48.34,51.47,1.1279827126334872
25,0,55,20,12m-1m,2f_rev_oca_70,1.518,73.94,48.72,0.832,40.51,48.72,1.1238220499705458
30,10,20,40,6m-1m,2f_rev_oca_60,1.499,66.49,44.34,0.84,37.25,44.34,1.122122987911753
5,10,60,25,12m-1m,2f_rev_oca_70,1.373,84.89,61.84,0.917,56.73,61.84,1.1220699621681351
25,15,30,30,6m,2f_rev_oca_70,1.433,69.42,48.45,0.878,42.54,48.45,1.1216835560887928
25,0,35,40,6m,3f_rev_oca_opm,1.404,70.87,50.46,0.891,44.96,50.46,1.118465019569231
20,15,40,25,6m-1m,3f_rev_oca_opm,1.382,78.36,56.69,0.905,51.31,56.69,1.1183514653274256
25,15,30,30,6m,3f_rev_oca_gp,1.45,75.66,52.18,0.862,44.97,52.18,1.117989266495882
25,10,25,40,6m-1m,2f_rev_oca_70,1.449,61.9,42.72,0.862,36.83,42.72,1.1176036864649292
30,0,50,20,6m-1m,3f_rev_oca_gp,1.474,77.39,52.49,0.847,44.46,52.49,1.1173531223386812
0,15,60,25,12m,2f_rev_oca_70,1.354,81.64,60.29,0.922,55.59,60.29,1.117312847863122
0,15,65,20,12m-1m,2f_rev_oca_60,1.295,82.7,63.85,0.964,61.57,63.85,1.1173092678394823
25,10,35,30,6m,3f_rev_oca_gp,1.451,79.59,54.84,0.851,46.64,54.84,1.111216000604743
30,15,35,20,12m,3f_rev_oca_opm,1.403,78.59,56.01,0.879,49.21,56.01,1.1105120440589558
30,0,40,30,6m-1m,2f_rev_oca_60,1.519,66.92,44.06,0.811,35.75,44.06,1.1099139606293813
25,5,30,40,6m-1m,2f_rev_oca_70,1.435,64.11,44.68,0.857,38.3,44.68,1.1089612256521866
25,0,30,45,6m,2f_rev_oca_70,1.436,70.4,49.01,0.856,41.96,49.01,1.1087001398033645
30,5,50,15,12m-1m,3f_rev_oca_opm,1.462,82.33,56.29,0.831,46.79,56.29,1.1022350021660534
25,5,25,45,6m,3f_rev_oca_opm,1.487,76.97,51.76,0.817,42.28,51.76,1.1022154961712343
30,5,50,15,6m-1m,2f_rev_oca_60,1.388,75.32,54.26,0.873,47.38,54.26,1.1007833574323331
30,15,30,25,12m-1m,2f_rev_oca_60,1.476,65.78,44.55,0.819,36.49,44.55,1.0994744198934325
30,15,35,20,12m,3f_rev_oca_gp,1.393,76.39,54.83,0.864,47.37,54.83,1.097065175821382
10,15,60,15,12m-1m,2f_rev_oca_60,1.312,84.12,64.14,0.917,58.8,64.14,1.0968609756938206
30,0,35,35,6m-1m,2f_rev_oca_60,1.402,63.52,45.3,0.854,36.9,43.23,1.094215700856097
5,15,65,15,12m,2f_rev_oca_70,1.416,86.54,61.13,0.845,51.66,61.13,1.0938555663340566
25,0,60,15,6m,2f_rev_oca_60,1.408,75.46,53.59,0.845,45.3,53.59,1.0907612020969575
30,10,20,40,6m-1m,3f_rev_oca_gp,1.479,66.84,45.18,0.803,36.26,45.18,1.0897875939833412
30,10,35,25,12m-1m,3f_rev_oca_gp,1.489,73.81,49.57,0.796,39.48,49.57,1.0886891199970725
25,15,25,35,6m,2f_rev_oca_60,1.31,67.49,51.54,0.897,46.24,51.54,1.0840064575453414
20,5,60,15,6m,2f_rev_oca_70,1.375,67.13,48.81,0.854,41.66,48.81,1.0836281650086435
5,15,65,15,12m-1m,2f_rev_oca_60,1.294,81.23,62.8,0.906,56.87,62.8,1.0827575905991147
10,15,60,15,12m,2f_rev_oca_60,1.324,84.31,63.7,0.882,56.21,63.7,1.080633147742563
30,0,30,40,6m-1m,2f_rev_oca_60,1.516,61.11,40.3,0.77,31.04,40.3,1.080425841971581
25,5,55,15,6m,2f_rev_oca_70,1.38,68.1,49.35,0.845,41.71,49.35,1.0798611021793496
30,10,20,40,12m,2f_rev_oca_70,1.462,57.09,39.06,0.794,26.86,33.81,1.0774172822077803
30,15,25,30,6m-1m,3f_rev_oca_gp,1.344,66.26,49.3,0.862,42.49,49.3,1.0763493856550483
20,15,25,40,6m,3f_rev_oca_opm,1.287,72.35,56.23,0.9,50.63,56.23,1.0762434668791259
30,5,20,45,12m-1m,2f_rev_oca_70,1.483,58.79,39.65,0.781,24.13,30.91,1.0762076937097227
25,10,25,40,6m,3f_rev_oca_gp,1.439,69.3,48.15,0.804,38.73,48.15,1.0756188916154272
20,10,25,45,6m,2f_rev_oca_70,1.4,68.66,49.06,0.82,40.21,49.06,1.0714476188783097
30,15,20,35,6m,2f_rev_oca_70,1.402,60.61,43.22,0.817,35.3,43.22,1.0702495036205342
30,10,45,15,12m-1m,3f_rev_oca_gp,1.419,76.72,54.06,0.805,43.5,54.06,1.0687820170642843
30,15,35,20,6m,2f_rev_oca_60,1.344,77.14,57.38,0.848,48.69,57.38,1.0675729483271859
20,0,65,15,6m-1m,2f_rev_oca_60,1.381,77.24,55.92,0.823,46.03,55.92,1.066097087511264
15,15,55,15,12m-1m,2f_rev_oca_60,1.287,84.25,65.48,0.883,57.83,65.48,1.066030487368912
30,0,50,20,12m-1m,3f_rev_oca_gp,1.47,72.88,49.57,0.763,37.84,49.57,1.059060904764216
25,5,35,35,6m,2f_rev_oca_60,1.464,72.09,49.25,0.764,37.61,49.25,1.057589712506698
15,0,55,30,6m-1m,2f_rev_oca_70,1.32,70.48,53.41,0.847,45.23,53.41,1.0573741059814166
25,10,20,45,6m,2f_rev_oca_60,1.334,66.99,50.22,0.836,41.99,50.22,1.0560416658446767
5,15,60,20,12m-1m,2f_rev_oca_60,1.219,80.07,65.66,0.908,59.59,65.66,1.0520703398537572
20,5,30,45,6m,2f_rev_oca_60,1.325,67.19,50.72,0.833,42.23,50.72,1.0505831713862543
30,0,50,20,12m,3f_rev_oca_gp,1.471,74.88,50.89,0.749,38.1,50.89,1.0496566105160297
30,5,25,40,6m-1m,2f_rev_oca_70,1.324,60.76,45.89,0.832,38.19,45.89,1.0495560966427664
30,15,35,20,6m-1m,2f_rev_oca_70,1.282,77.34,60.34,0.859,51.84,60.34,1.0493988755473296
30,0,50,20,6m,3f_rev_oca_opm,1.422,80.96,56.94,0.774,44.04,56.94,1.049108192704642
30,0,45,25,6m,2f_rev_oca_70,1.446,66.56,46.03,0.761,35.03,46.03,1.049002383219409
0,15,60,25,12m,2f_rev_oca_60,1.221,81.1,66.4,0.9,59.75,66.4,1.048284312579369
25,15,35,25,6m,2f_rev_oca_60,1.366,72.85,53.34,0.804,42.9,53.34,1.0479809158567728
25,15,25,35,6m,3f_rev_oca_opm,1.266,76.05,60.08,0.867,52.1,60.08,1.0476745677928812
10,15,55,20,12m-1m,2f_rev_oca_70,1.297,80.0,61.68,0.844,52.07,61.68,1.0462638290603379
30,10,35,25,6m-1m,2f_rev_oca_70,1.41,66.49,47.16,0.776,36.61,47.16,1.0460210322933283
5,15,65,15,12m-1m,2f_rev_oca_70,1.343,85.92,63.96,0.812,51.93,63.96,1.0442777408333475
15,15,25,45,6m-1m,2f_rev_oca_60,1.305,55.42,42.45,0.835,34.77,41.62,1.0438749925158664
20,15,25,40,6m,2f_rev_oca_60,1.314,66.1,50.29,0.828,41.64,50.29,1.0430685500004302
30,5,45,20,6m,3f_rev_oca_gp,1.45,74.65,51.5,0.749,38.55,51.5,1.0421372270483384
30,15,35,20,12m,2f_rev_oca_70,1.339,74.45,55.6,0.806,44.83,55.6,1.0388618772483664
30,10,30,30,6m-1m,3f_rev_oca_opm,1.347,77.63,57.63,0.797,45.93,57.63,1.036126922727134
30,0,30,40,6m-1m,2f_rev_oca_70,1.39,62.93,45.27,0.772,34.94,45.27,1.0358957476503126
30,10,35,25,12m-1m,3f_rev_oca_opm,1.439,70.12,48.73,0.745,36.3,48.73,1.0354008885451085
30,5,50,15,12m-1m,2f_rev_oca_60,1.385,71.87,51.9,0.772,40.08,51.9,1.0340309473125067
20,10,30,40,6m,3f_rev_oca_opm,1.379,61.93,44.9,0.774,34.77,44.9,1.0331243874771325
10,15,55,20,12m,2f_rev_oca_70,1.259,77.4,61.48,0.841,51.69,61.48,1.02898930995419
20,10,30,40,6m,3f_rev_oca_gp,1.355,65.83,48.57,0.78,37.88,48.57,1.028056418685278
10,15,55,20,6m-1m,2f_rev_oca_60,1.293,84.09,65.02,0.816,53.05,65.02,1.0271747660451944
25,10,40,25,6m,2f_rev_oca_70,1.425,76.94,53.99,0.74,39.94,53.99,1.0268885041717042
30,5,20,45,6m-1m,3f_rev_oca_opm,1.501,68.64,45.73,0.702,32.08,45.73,1.0264998782269776
10,10,55,25,12m-1m,2f_rev_oca_70,1.292,78.33,60.62,0.815,49.42,60.62,1.0261481374538475
25,0,60,15,6m,3f_rev_oca_gp,1.38,69.22,50.16,0.763,38.26,50.16,1.0261286469054454
25,0,35,40,6m,2f_rev_oca_60,1.319,68.63,52.02,0.793,41.24,52.02,1.0227252808061411
30,15,25,30,6m,3f_rev_oca_opm,1.236,74.34,60.14,0.844,50.74,60.14,1.0213637941497633
10,15,55,20,12m-1m,2f_rev_oca_60,1.227,78.05,63.63,0.85,54.1,63.63,1.0212492350058335
0,15,65,20,6m-1m,2f_rev_oca_60,1.264,79.28,62.74,0.819,51.36,62.74,1.0174556501391105
0,15,60,25,12m-1m,2f_rev_oca_70,1.257,78.5,62.43,0.823,51.41,62.43,1.0171091386866997
30,10,30,30,6m,3f_rev_oca_opm,1.317,75.58,57.4,0.782,44.87,57.4,1.0148369327138227
20,5,55,20,6m,2f_rev_oca_70,1.333,64.42,48.31,0.771,37.26,48.31,1.0137766026102595
25,15,20,40,6m,2f_rev_oca_60,1.241,69.04,55.62,0.825,45.86,55.62,1.0118423790294613
25,15,35,25,6m,2f_rev_oca_70,1.304,74.28,56.99,0.784,44.66,56.99,1.0111063247749963
25,0,55,20,6m,3f_rev_oca_gp,1.308,74.27,56.79,0.774,43.95,56.79,1.0061769228122854
30,0,45,25,12m-1m,2f_rev_oca_70,1.527,62.41,40.87,0.662,27.07,40.87,1.005422299334961
25,5,50,20,6m-1m,2f_rev_oca_70,1.328,71.96,54.17,0.761,41.2,54.17,1.005290007908166
10,15,55,20,12m-1m,3f_rev_oca_gp,1.22,81.36,66.67,0.826,55.04,66.67,1.0038525788182247
30,10,40,20,6m,3f_rev_oca_opm,1.329,84.93,63.92,0.756,48.36,63.92,1.0023592170474616
30,15,30,25,12m-1m,2f_rev_oca_70,1.308,66.61,50.92,0.765,38.93,50.92,1.0003099519648897
10,15,60,15,12m-1m,2f_rev_oca_70,1.314,83.28,63.39,0.76,48.19,63.39,0.9993197686426503
5,15,60,20,6m-1m,2f_rev_oca_60,1.248,82.75,66.29,0.793,52.6,66.29,0.9948185764248676
30,0,25,45,6m-1m,3f_rev_oca_opm,1.431,69.72,48.72,0.691,33.65,48.72,0.9943947908149962
30,5,30,35,6m-1m,2f_rev_oca_60,1.355,68.05,50.23,0.728,36.56,50.23,0.9931968586337756
0,15,60,25,12m-1m,2f_rev_oca_60,1.159,77.08,66.52,0.847,56.36,66.52,0.9907941259414087
5,15,65,15,12m-1m,3f_rev_oca_gp,1.236,80.92,65.46,0.794,51.95,65.46,0.9906482725972927
30,0,50,20,6m-1m,2f_rev_oca_60,1.424,68.47,48.07,0.689,33.12,48.07,0.9905230941275422
30,10,45,15,12m,2f_rev_oca_70,1.302,72.43,55.65,0.74,41.21,55.65,0.9815701706959111
30,0,50,20,12m,3f_rev_oca_opm,1.369,79.13,57.78,0.703,40.61,57.78,0.981023445183651
20,10,30,40,6m,2f_rev_oca_60,1.331,68.53,51.48,0.722,37.17,51.48,0.9802968938030967
30,10,40,20,6m,3f_rev_oca_gp,1.315,79.59,60.5,0.73,44.14,60.5,0.9797703812628753
10,15,50,25,12m-1m,2f_rev_oca_70,1.167,69.38,59.44,0.821,48.81,59.44,0.978829402909414
30,10,45,15,12m,2f_rev_oca_60,1.328,71.13,53.56,0.72,38.58,53.56,0.9778343417982414
25,5,45,25,6m,2f_rev_oca_70,1.336,65.39,48.95,0.709,34.69,48.95,0.9732543346936606
25,5,40,30,6m,2f_rev_oca_70,1.367,69.61,50.92,0.684,34.84,50.92,0.9669684586376125
15,0,65,20,6m,2f_rev_oca_70,1.326,66.46,50.12,0.705,35.33,50.12,0.9668660713873458
30,15,20,35,6m,3f_rev_oca_opm,1.267,63.29,49.96,0.735,36.71,49.96,0.9650103626386609
30,10,25,35,6m,2f_rev_oca_60,1.314,62.66,47.69,0.708,33.76,47.69,0.9645268269986066
30,5,35,30,12m-1m,2f_rev_oca_70,1.326,63.31,47.73,0.701,33.46,47.73,0.9641192872253931
30,10,20,40,6m-1m,3f_rev_oca_opm,1.334,65.93,49.42,0.696,34.42,49.42,0.9635683680984967
30,10,30,30,6m,3f_rev_oca_gp,1.256,77.09,61.36,0.738,45.26,61.36,0.9627710008096422
20,0,55,25,6m-1m,2f_rev_oca_70,1.316,72.05,54.76,0.704,38.57,54.76,0.9625299995324821
30,5,40,25,6m-1m,2f_rev_oca_70,1.363,66.39,48.7,0.673,32.79,48.7,0.9577572761404635
30,5,45,20,6m-1m,3f_rev_oca_gp,1.317,77.92,59.18,0.693,41.01,59.18,0.9553433937595422
30,5,30,35,6m-1m,3f_rev_oca_opm,1.306,70.4,53.93,0.693,37.39,53.93,0.9513453631568296
30,5,20,45,12m-1m,3f_rev_oca_gp,1.384,54.86,39.65,0.653,20.66,31.63,0.9506587189943613
5,15,55,25,6m-1m,2f_rev_oca_70,1.229,78.67,64.01,0.734,46.98,64.01,0.9497820802689425
25,10,25,40,6m,3f_rev_oca_opm,1.268,69.69,54.98,0.708,38.94,54.98,0.9474935355980008
30,0,25,45,6m-1m,2f_rev_oca_70,1.444,65.93,45.67,0.619,28.28,45.67,0.9454290031514794
25,5,55,15,6m-1m,2f_rev_oca_70,1.218,67.6,55.51,0.73,40.49,55.51,0.9429422039552583
25,0,50,25,6m,2f_rev_oca_70,1.329,64.51,48.54,0.669,32.47,48.54,0.9429215237759715
30,5,50,15,6m,3f_rev_oca_gp,1.282,75.72,59.08,0.684,40.43,59.08,0.9364229813497745
25,5,40,30,6m,3f_rev_oca_gp,1.308,72.33,55.28,0.67,37.05,55.28,0.9361410150185708
5,15,60,20,6m-1m,2f_rev_oca_70,1.203,77.2,64.18,0.728,46.74,64.18,0.935833318492134
0,15,65,20,12m,3f_rev_oca_gp,1.176,77.76,66.14,0.742,49.07,66.14,0.9341263297862875
30,15,30,25,6m,3f_rev_oca_gp,1.207,74.25,61.52,0.717,44.1,61.52,0.9302789904109412
30,15,30,25,6m,3f_rev_oca_opm,1.235,77.18,62.49,0.7,43.74,62.49,0.9297849213662265
30,10,35,25,6m,2f_rev_oca_60,1.276,69.36,54.36,0.672,36.52,54.36,0.9259978401702674
30,10,30,30,6m,2f_rev_oca_60,1.201,71.26,59.35,0.713,42.34,59.35,0.9253718171632417
30,5,20,45,12m-1m,2f_rev_oca_60,1.337,53.01,39.65,0.639,22.39,35.05,0.9243067672585763
25,10,25,40,6m,2f_rev_oca_70,1.238,64.74,52.31,0.69,36.08,52.31,0.9242402285120466
15,15,55,15,12m-1m,2f_rev_oca_70,1.172,76.4,65.22,0.727,47.43,65.22,0.9230622947558847
25,0,45,30,6m,2f_rev_oca_70,1.333,71.52,53.66,0.638,34.23,53.66,0.9222006289306032
30,0,35,35,6m-1m,3f_rev_oca_gp,1.304,63.26,48.51,0.65,31.51,48.51,0.9206519429187123
25,5,25,45,6m,2f_rev_oca_70,1.246,66.61,53.44,0.68,36.33,53.44,0.9204781366224838
30,10,40,20,12m-1m,2f_rev_oca_70,1.27,71.53,56.34,0.667,37.56,56.34,0.9203749236045059
30,5,35,30,6m-1m,3f_rev_oca_opm,1.282,69.7,54.36,0.659,35.84,54.36,0.9191506949352756
30,15,30,25,6m,2f_rev_oca_60,1.166,68.91,59.1,0.723,42.71,59.1,0.9181601167552421
30,0,35,35,6m,2f_rev_oca_70,1.344,61.31,45.61,0.627,28.61,45.61,0.9179803919474534
30,5,40,25,6m-1m,2f_rev_oca_60,1.369,65.89,48.13,0.614,29.56,48.13,0.9168238653089262
10,15,55,20,6m-1m,2f_rev_oca_70,1.176,77.95,66.26,0.712,47.16,66.26,0.9150475397486187
30,5,45,20,12m-1m,3f_rev_oca_gp,1.28,69.22,54.09,0.654,35.39,54.09,0.9149426211517311
25,10,30,35,6m,2f_rev_oca_70,1.244,63.69,51.2,0.672,34.41,51.2,0.9143128567399673
30,5,50,15,6m,2f_rev_oca_60,1.213,72.91,60.1,0.687,41.3,60.1,0.9128696511550815
30,0,35,35,6m,2f_rev_oca_60,1.304,67.1,51.44,0.638,32.84,51.44,0.912114027959224
30,15,35,20,6m,3f_rev_oca_opm,1.224,86.31,70.52,0.675,47.61,70.52,0.908955444452587
30,5,45,20,12m-1m,2f_rev_oca_70,1.35,62.61,46.38,0.61,28.29,46.38,0.9074690077352504
30,15,30,25,12m-1m,3f_rev_oca_gp,1.253,63.63,50.77,0.65,33.0,50.77,0.9024688360270398
30,0,55,15,12m-1m,3f_rev_oca_opm,1.272,74.81,58.81,0.639,37.61,58.81,0.9015586503384014
15,0,65,20,6m-1m,2f_rev_oca_70,1.165,70.31,60.34,0.697,42.06,60.34,0.9011132004359941
30,5,40,25,12m-1m,2f_rev_oca_70,1.293,62.12,48.03,0.628,30.16,48.03,0.9011126455665796
25,10,30,35,6m,3f_rev_oca_gp,1.205,67.67,56.14,0.671,37.7,56.14,0.8991968638735347
25,5,30,40,6m,2f_rev_oca_70,1.254,62.05,49.47,0.643,31.82,49.47,0.897954341823681
20,0,55,25,6m,2f_rev_oca_70,1.247,65.66,52.67,0.644,33.94,52.67,0.8961406139663575
20,0,60,20,6m-1m,2f_rev_oca_70,1.233,74.52,60.45,0.65,39.3,60.45,0.8952373986826064
25,0,55,20,6m-1m,2f_rev_oca_60,1.218,69.47,57.02,0.656,37.43,57.02,0.8938724741259236
10,15,55,20,12m-1m,3f_rev_oca_opm,1.115,74.54,66.87,0.714,47.77,66.87,0.8922499649761831
25,10,20,45,6m,2f_rev_oca_70,1.212,63.5,52.41,0.656,34.4,52.41,0.891668099687322
30,0,50,20,6m,3f_rev_oca_gp,1.256,67.66,53.86,0.628,33.8,53.86,0.8881261171703037
30,0,35,35,6m-1m,2f_rev_oca_70,1.338,58.22,43.5,0.588,25.59,43.5,0.8869859074416008
25,0,60,15,6m-1m,3f_rev_oca_gp,1.19,68.23,57.34,0.661,37.92,57.34,0.8868990923436555
30,0,40,30,6m,2f_rev_oca_70,1.27,66.07,52.04,0.618,32.17,52.04,0.8859232472398498
30,5,30,35,6m-1m,2f_rev_oca_70,1.233,60.51,49.07,0.636,31.22,49.07,0.8855439006621864
30,10,45,15,12m-1m,2f_rev_oca_70,1.233,71.32,57.85,0.635,36.75,57.85,0.8848474444784253
25,5,30,40,6m,3f_rev_oca_opm,1.151,66.06,57.39,0.68,39.02,57.39,0.884692036812811
30,0,55,15,12m-1m,2f_rev_oca_60,1.21,67.78,56.04,0.635,35.59,56.04,0.8765557597780075
30,0,35,35,6m,3f_rev_oca_opm,1.189,73.94,62.21,0.645,40.13,62.21,0.8757311231194196
25,10,20,45,6m,3f_rev_oca_opm,1.157,71.06,61.43,0.655,40.22,61.43,0.8705371904749389
30,0,45,25,6m-1m,2f_rev_oca_60,1.267,64.3,50.76,0.59,29.93,50.76,0.8645981725634169
30,0,40,30,6m,2f_rev_oca_60,1.301,69.32,53.27,0.573,30.53,53.27,0.8634077831476851
25,0,35,40,6m,2f_rev_oca_70,1.148,64.94,56.56,0.646,36.53,56.56,0.8611666505386747
30,10,40,20,6m,2f_rev_oca_60,1.225,70.55,57.57,0.605,34.84,57.57,0.8608861713374191
30,0,45,25,12m,3f_rev_oca_opm,1.299,70.05,53.94,0.565,30.46,53.94,0.8567000641998341
