date,factor,ic,n
20241217,momentum_s,-0.155356,99
20241217,mom_10_z,-0.022362,99
20241217,vol_low_z,-0.0059,99
20241217,score,0.032486,99
20241218,value_s,0.02982,107
20241218,growth_s,0.138228,107
20241218,momentum_s,-0.123833,107
20241218,mom_10_z,0.059906,107
20241218,vol_low_z,-0.072004,107
20241218,score,0.065935,107
20241219,value_s,-0.057604,98
20241219,growth_s,0.155343,98
20241219,momentum_s,-0.173949,98
20241219,mom_10_z,0.077419,98
20241219,vol_low_z,-0.001562,98
20241219,score,0.085784,98
20241220,value_s,-0.050504,95
20241220,growth_s,0.17759,95
20241220,momentum_s,-0.083814,95
20241220,mom_10_z,0.051218,95
20241220,vol_low_z,-0.060554,95
20241220,score,0.114103,95
20241223,value_s,-0.050543,103
20241223,growth_s,0.181935,103
20241223,momentum_s,-0.107818,103
20241223,mom_10_z,0.061833,103
20241223,vol_low_z,0.050059,103
20241223,score,0.09454,103
20241224,value_s,-0.11184,102
20241224,growth_s,0.100854,102
20241224,momentum_s,-0.013582,102
20241224,mom_10_z,-0.015307,102
20241224,vol_low_z,-0.00877,102
20241224,score,0.050082,102
20241226,value_s,-0.099129,105
20241226,growth_s,0.076172,105
20241226,momentum_s,-0.03261,105
20241226,mom_10_z,-0.140224,105
20241226,vol_low_z,0.031961,105
20241226,score,0.02471,105
20241227,value_s,-0.182163,91
20241227,growth_s,0.121946,91
20241227,momentum_s,-0.010479,91
20241227,mom_10_z,-0.116722,91
20241227,vol_low_z,0.137968,91
20241227,score,0.074439,91
20241230,value_s,-0.079592,99
20241230,growth_s,0.160111,99
20241230,momentum_s,-0.064132,99
20241230,mom_10_z,-0.001323,99
20241230,vol_low_z,0.230476,99
20241230,score,0.100322,99
20250102,value_s,-0.106566,119
20250102,growth_s,0.081904,119
20250102,momentum_s,-0.081051,119
20250102,mom_10_z,-0.039923,119
20250102,vol_low_z,0.208054,119
20250102,score,0.085736,119
20250103,value_s,-0.165432,128
20250103,growth_s,0.110196,128
20250103,momentum_s,0.015402,128
20250103,mom_10_z,-0.144771,128
20250103,vol_low_z,0.209889,128
20250103,score,0.136619,128
20250106,value_s,-0.088378,130
20250106,growth_s,0.059537,130
20250106,momentum_s,0.027082,130
20250106,mom_10_z,-0.181909,130
20250106,vol_low_z,0.229742,130
20250106,score,0.140538,130
20250107,value_s,-0.082597,137
20250107,growth_s,0.081715,137
20250107,momentum_s,0.02033,137
20250107,mom_10_z,-0.27699,137
20250107,vol_low_z,0.218348,137
20250107,score,0.071623,137
20250108,value_s,-0.094523,136
20250108,growth_s,0.134283,136
20250108,momentum_s,0.170286,136
20250108,mom_10_z,-0.247164,136
20250108,vol_low_z,0.207428,136
20250108,score,0.187362,136
20250109,value_s,-0.030951,140
20250109,growth_s,0.086397,140
20250109,momentum_s,0.088768,140
20250109,mom_10_z,-0.194406,140
20250109,vol_low_z,0.201907,140
20250109,score,0.12192,140
20250110,value_s,-0.057581,145
20250110,growth_s,0.111008,145
20250110,momentum_s,0.03254,145
20250110,mom_10_z,-0.101077,145
20250110,vol_low_z,0.180066,145
20250110,score,0.088031,145
20250113,value_s,-0.055306,146
20250113,growth_s,0.147936,146
20250113,momentum_s,0.035496,146
20250113,mom_10_z,-0.213442,146
20250113,vol_low_z,0.16513,146
20250113,score,0.144504,146
20250114,value_s,-0.097894,145
20250114,growth_s,0.152415,145
20250114,momentum_s,0.116201,145
20250114,mom_10_z,-0.113242,145
20250114,vol_low_z,0.145666,145
20250114,score,0.151342,145
20250115,value_s,-0.101779,146
20250115,growth_s,0.168066,146
20250115,momentum_s,0.049096,146
20250115,mom_10_z,-0.115373,146
20250115,vol_low_z,0.074397,146
20250115,score,0.129621,146
20250116,value_s,-0.082912,154
20250116,growth_s,0.118909,154
20250116,momentum_s,0.034192,154
20250116,mom_10_z,-0.143385,154
20250116,vol_low_z,0.10222,154
20250116,score,0.083697,154
20250117,value_s,-0.003329,156
20250117,growth_s,0.091609,156
20250117,momentum_s,0.029228,156
20250117,mom_10_z,-0.154899,156
20250117,vol_low_z,0.085195,156
20250117,score,0.066718,156
20250120,value_s,-0.081702,160
20250120,growth_s,0.12582,160
20250120,momentum_s,0.058517,160
20250120,mom_10_z,-0.10783,160
20250120,vol_low_z,0.05006,160
20250120,score,0.108845,160
20250121,value_s,0.032576,163
20250121,growth_s,0.093817,163
20250121,momentum_s,-0.031384,163
20250121,mom_10_z,-0.152072,163
20250121,vol_low_z,0.06769,163
20250121,score,0.068003,163
20250122,value_s,0.033308,175
20250122,growth_s,0.090202,175
20250122,momentum_s,0.025108,175
20250122,mom_10_z,-0.110403,175
20250122,vol_low_z,0.04251,175
20250122,score,0.081206,175
20250123,value_s,0.0538,168
20250123,growth_s,0.062849,168
20250123,momentum_s,0.00455,168
20250123,mom_10_z,-0.10781,168
20250123,vol_low_z,0.075531,168
20250123,score,0.084641,168
20250124,value_s,0.080311,170
20250124,growth_s,0.054863,170
20250124,momentum_s,0.01038,170
20250124,mom_10_z,-0.148674,170
20250124,vol_low_z,0.075436,170
20250124,score,0.051794,170
20250131,value_s,0.071897,162
20250131,growth_s,0.083661,162
20250131,momentum_s,0.006151,162
20250131,mom_10_z,-0.085825,162
20250131,vol_low_z,0.116879,162
20250131,score,0.086745,162
20250203,value_s,0.029367,144
20250203,growth_s,0.128052,144
20250203,momentum_s,-0.014531,144
20250203,mom_10_z,-0.078698,144
20250203,vol_low_z,0.132385,144
20250203,score,0.113132,144
20250204,value_s,0.043873,162
20250204,growth_s,0.082126,162
20250204,momentum_s,0.021741,162
20250204,mom_10_z,-0.02298,162
20250204,vol_low_z,0.10384,162
20250204,score,0.099622,162
20250205,value_s,0.082416,158
20250205,growth_s,0.056306,158
20250205,momentum_s,0.103122,158
20250205,mom_10_z,-0.102539,158
20250205,vol_low_z,0.219206,158
20250205,score,0.129771,158
20250206,value_s,0.109696,176
20250206,growth_s,0.018883,176
20250206,momentum_s,0.08028,176
20250206,mom_10_z,-0.015555,176
20250206,vol_low_z,0.203269,176
20250206,score,0.131804,176
20250207,value_s,0.183767,184
20250207,growth_s,0.06023,184
20250207,momentum_s,0.110701,184
20250207,mom_10_z,-0.015779,184
20250207,vol_low_z,0.244174,184
20250207,score,0.206898,184
20250210,value_s,0.162788,191
20250210,growth_s,0.091389,191
20250210,momentum_s,0.181473,191
20250210,mom_10_z,-0.132998,191
20250210,vol_low_z,0.229373,191
20250210,score,0.24251,191
20250211,value_s,0.131102,180
20250211,growth_s,0.127896,180
20250211,momentum_s,0.056318,180
20250211,mom_10_z,-0.068094,180
20250211,vol_low_z,0.189285,180
20250211,score,0.213241,180
20250212,value_s,0.165334,182
20250212,growth_s,0.110735,182
20250212,momentum_s,0.047732,182
20250212,mom_10_z,0.02191,182
20250212,vol_low_z,0.183103,182
20250212,score,0.207782,182
20250213,value_s,0.152649,191
20250213,growth_s,0.139429,191
20250213,momentum_s,0.02904,191
20250213,mom_10_z,-0.04149,191
20250213,vol_low_z,0.17979,191
20250213,score,0.218363,191
20250214,value_s,0.098962,190
20250214,growth_s,0.150136,190
20250214,momentum_s,0.098857,190
20250214,mom_10_z,0.060918,190
20250214,vol_low_z,0.141197,190
20250214,score,0.253166,190
20250217,value_s,0.120013,203
20250217,growth_s,0.132759,203
20250217,momentum_s,0.141927,203
20250217,mom_10_z,0.023296,203
20250217,vol_low_z,0.092646,203
20250217,score,0.263303,203
20250218,value_s,0.162116,206
20250218,growth_s,0.162583,206
20250218,momentum_s,0.065555,206
20250218,mom_10_z,0.050488,206
20250218,vol_low_z,0.221725,206
20250218,score,0.238603,206
20250219,value_s,0.223319,217
20250219,growth_s,0.159616,217
20250219,momentum_s,-0.038132,217
20250219,mom_10_z,0.162525,217
20250219,vol_low_z,0.200427,217
20250219,score,0.22655,217
20250220,value_s,0.134892,215
20250220,growth_s,0.164379,215
20250220,momentum_s,-0.063865,215
20250220,mom_10_z,0.18867,215
20250220,vol_low_z,0.147012,215
20250220,score,0.18924,215
20250221,value_s,0.195481,222
20250221,growth_s,0.097367,222
20250221,momentum_s,-0.024523,222
20250221,mom_10_z,0.22996,222
20250221,vol_low_z,0.149389,222
20250221,score,0.152455,222
20250224,value_s,0.166269,219
20250224,growth_s,0.082532,219
20250224,momentum_s,-0.000535,219
20250224,mom_10_z,0.243111,219
20250224,vol_low_z,0.168513,219
20250224,score,0.136515,219
20250225,value_s,0.148973,215
20250225,growth_s,0.094316,215
20250225,momentum_s,-0.093959,215
20250225,mom_10_z,0.279107,215
20250225,vol_low_z,0.166025,215
20250225,score,0.113657,215
20250226,value_s,0.154667,215
20250226,growth_s,0.060701,215
20250226,momentum_s,-0.13697,215
20250226,mom_10_z,0.252124,215
20250226,vol_low_z,0.219975,215
20250226,score,0.061246,215
20250227,value_s,0.128288,207
20250227,growth_s,0.083718,207
20250227,momentum_s,-0.098967,207
20250227,mom_10_z,0.283422,207
20250227,vol_low_z,0.224301,207
20250227,score,0.113423,207
20250228,value_s,0.094512,179
20250228,growth_s,0.165444,179
20250228,momentum_s,0.015488,179
20250228,mom_10_z,0.171688,179
20250228,vol_low_z,0.20399,179
20250228,score,0.219242,179
20250304,value_s,0.053632,176
20250304,growth_s,0.180555,176
20250304,momentum_s,-0.014896,176
20250304,mom_10_z,0.223328,176
20250304,vol_low_z,0.20011,176
20250304,score,0.194396,176
20250305,value_s,0.03665,189
20250305,growth_s,0.126924,189
20250305,momentum_s,-0.018311,189
20250305,mom_10_z,0.272062,189
20250305,vol_low_z,0.221758,189
20250305,score,0.158619,189
20250306,value_s,0.005745,183
20250306,growth_s,0.11353,183
20250306,momentum_s,-0.0027,183
20250306,mom_10_z,0.14227,183
20250306,vol_low_z,0.134343,183
20250306,score,0.094936,183
20250307,value_s,0.001713,182
20250307,growth_s,0.005462,182
20250307,momentum_s,0.100035,182
20250307,mom_10_z,0.009143,182
20250307,vol_low_z,0.194363,182
20250307,score,0.062897,182
20250310,value_s,0.009252,182
20250310,growth_s,0.008838,182
20250310,momentum_s,0.03342,182
20250310,mom_10_z,-0.023686,182
20250310,vol_low_z,0.311613,182
20250310,score,0.028371,182
20250311,value_s,0.03212,175
20250311,growth_s,0.042117,175
20250311,momentum_s,0.167543,175
20250311,mom_10_z,-0.039048,175
20250311,vol_low_z,0.207557,175
20250311,score,0.11605,175
20250312,value_s,0.110945,180
20250312,growth_s,0.075941,180
20250312,momentum_s,0.237206,180
20250312,mom_10_z,0.032415,180
20250312,vol_low_z,0.191113,180
20250312,score,0.201936,180
20250313,value_s,0.068414,179
20250313,growth_s,0.075175,179
20250313,momentum_s,0.226855,179
20250313,mom_10_z,0.106453,179
20250313,vol_low_z,0.158075,179
20250313,score,0.184449,179
20250314,value_s,-0.003098,184
20250314,growth_s,0.036706,184
20250314,momentum_s,0.279779,184
20250314,mom_10_z,0.043164,184
20250314,vol_low_z,0.054603,184
20250314,score,0.152515,184
20250317,value_s,0.015168,181
20250317,growth_s,0.058675,181
20250317,momentum_s,0.229067,181
20250317,mom_10_z,-0.095198,181
20250317,vol_low_z,0.046265,181
20250317,score,0.152769,181
20250318,value_s,0.075262,182
20250318,growth_s,0.038745,182
20250318,momentum_s,0.177416,182
20250318,mom_10_z,-0.101003,182
20250318,vol_low_z,0.153353,182
20250318,score,0.148794,182
20250319,value_s,0.102634,182
20250319,growth_s,0.050905,182
20250319,momentum_s,0.276672,182
20250319,mom_10_z,-0.241314,182
20250319,vol_low_z,0.170435,182
20250319,score,0.19417,182
20250320,value_s,0.048024,171
20250320,growth_s,0.00872,171
20250320,momentum_s,0.428694,171
20250320,mom_10_z,-0.394571,171
20250320,vol_low_z,0.108686,171
20250320,score,0.167132,171
20250321,value_s,0.084776,180
20250321,growth_s,-0.007108,180
20250321,momentum_s,0.372307,180
20250321,mom_10_z,-0.325029,180
20250321,vol_low_z,0.076838,180
20250321,score,0.139268,180
20250324,value_s,-0.016741,181
20250324,growth_s,0.068083,181
20250324,momentum_s,0.356595,181
20250324,mom_10_z,-0.319333,181
20250324,vol_low_z,0.117761,181
20250324,score,0.178936,181
20250325,value_s,-0.075157,164
20250325,growth_s,0.033692,164
20250325,momentum_s,0.378362,164
20250325,mom_10_z,-0.317105,164
20250325,vol_low_z,0.01415,164
20250325,score,0.14145,164
20250326,value_s,-0.038027,173
20250326,growth_s,0.035624,173
20250326,momentum_s,0.390648,173
20250326,mom_10_z,-0.265786,173
20250326,vol_low_z,-0.001379,173
20250326,score,0.157476,173
20250327,value_s,-0.014725,160
20250327,growth_s,0.064979,160
20250327,momentum_s,0.414039,160
20250327,mom_10_z,-0.357893,160
20250327,vol_low_z,0.083376,160
20250327,score,0.20708,160
20250328,value_s,-0.002438,143
20250328,growth_s,0.029757,143
20250328,momentum_s,0.367683,143
20250328,mom_10_z,-0.283472,143
20250328,vol_low_z,0.063975,143
20250328,score,0.175938,143
20250331,value_s,-0.062914,109
20250331,growth_s,0.075308,109
20250331,momentum_s,0.306281,109
20250331,mom_10_z,-0.178093,109
20250331,vol_low_z,0.05272,109
20250331,score,0.147401,109
20250401,value_s,-0.011911,139
20250401,growth_s,0.003955,139
20250401,momentum_s,0.338679,139
20250401,mom_10_z,-0.136195,139
20250401,vol_low_z,0.079834,139
20250401,score,0.146982,139
20250402,value_s,-0.01781,127
20250402,growth_s,0.019527,127
20250402,momentum_s,0.300733,127
20250402,mom_10_z,-0.053782,127
20250402,vol_low_z,0.130091,127
20250402,score,0.121309,127
20250403,value_s,-0.118668,120
20250403,growth_s,0.147212,120
20250403,momentum_s,0.281031,120
20250403,mom_10_z,-0.054427,120
20250403,vol_low_z,0.202611,120
20250403,score,0.209112,120
20250404,value_s,-0.104049,120
20250404,growth_s,0.13153,120
20250404,momentum_s,0.220075,120
20250404,mom_10_z,-0.161456,120
20250404,vol_low_z,0.208508,120
20250404,score,0.181058,120
20250407,value_s,-0.113569,91
20250407,growth_s,0.245342,91
20250407,momentum_s,0.121504,91
20250407,mom_10_z,-0.535547,91
20250407,vol_low_z,0.437538,91
20250407,score,0.371241,91
20250408,value_s,-0.128312,99
20250408,growth_s,0.263908,99
20250408,momentum_s,0.15767,99
20250408,mom_10_z,-0.521212,99
20250408,vol_low_z,0.472616,99
20250408,score,0.352041,99
20250409,value_s,-0.015491,83
20250409,growth_s,0.326917,83
20250409,momentum_s,0.02988,83
20250409,mom_10_z,-0.545485,83
20250409,vol_low_z,0.539965,83
20250409,score,0.342354,83
20250410,value_s,-0.07231,109
20250410,growth_s,0.223339,109
20250410,momentum_s,0.036912,109
20250410,mom_10_z,-0.425716,109
20250410,vol_low_z,0.487258,109
20250410,score,0.230468,109
20250411,value_s,-0.043244,118
20250411,growth_s,0.2105,118
20250411,momentum_s,-0.046499,118
20250411,mom_10_z,-0.311279,118
20250411,vol_low_z,0.50915,118
20250411,score,0.223671,118
20250414,value_s,-0.040275,134
20250414,growth_s,0.197641,134
20250414,momentum_s,-0.044469,134
20250414,mom_10_z,-0.311129,134
20250414,vol_low_z,0.433315,134
20250414,score,0.224495,134
20250415,value_s,-0.134392,145
20250415,growth_s,0.154295,145
20250415,momentum_s,0.070543,145
20250415,mom_10_z,-0.137591,145
20250415,vol_low_z,0.383609,145
20250415,score,0.160703,145
20250416,value_s,-0.168179,132
20250416,growth_s,0.154263,132
20250416,momentum_s,0.075609,132
20250416,mom_10_z,-0.089307,132
20250416,vol_low_z,0.383495,132
20250416,score,0.159611,132
20250417,value_s,-0.113873,142
20250417,growth_s,0.128267,142
20250417,momentum_s,0.082338,142
20250417,mom_10_z,0.0025,142
20250417,vol_low_z,0.298817,142
20250417,score,0.203546,142
20250418,value_s,-0.204234,143
20250418,growth_s,0.171108,143
20250418,momentum_s,0.096747,143
20250418,mom_10_z,0.09688,143
20250418,vol_low_z,0.309802,143
20250418,score,0.189587,143
20250421,value_s,-0.211852,144
20250421,growth_s,0.199442,144
20250421,momentum_s,0.134852,144
20250421,mom_10_z,0.224339,144
20250421,vol_low_z,0.348722,144
20250421,score,0.311461,144
20250422,value_s,-0.205108,145
20250422,growth_s,0.134725,145
20250422,momentum_s,0.09325,145
20250422,mom_10_z,0.11607,145
20250422,vol_low_z,0.358322,145
20250422,score,0.232936,145
20250423,value_s,-0.174487,153
20250423,growth_s,0.160984,153
20250423,momentum_s,0.171137,153
20250423,mom_10_z,0.203718,153
20250423,vol_low_z,0.318932,153
20250423,score,0.240957,153
20250424,value_s,-0.238458,152
20250424,growth_s,0.159737,152
20250424,momentum_s,0.185698,152
20250424,mom_10_z,0.217245,152
20250424,vol_low_z,0.297613,152
20250424,score,0.224322,152
20250425,value_s,-0.217321,160
20250425,growth_s,0.119492,160
20250425,momentum_s,0.138677,160
20250425,mom_10_z,0.089999,160
20250425,vol_low_z,0.296309,160
20250425,score,0.146076,160
20250428,value_s,-0.123442,154
20250428,growth_s,0.13549,154
20250428,momentum_s,0.044195,154
20250428,mom_10_z,0.094356,154
20250428,vol_low_z,0.253607,154
20250428,score,0.140079,154
20250429,value_s,-0.08761,158
20250429,growth_s,0.17016,158
20250429,momentum_s,0.067077,158
20250429,mom_10_z,0.188355,158
20250429,vol_low_z,0.203047,158
20250429,score,0.153276,158
20250430,value_s,-0.114762,154
20250430,growth_s,0.130445,154
20250430,momentum_s,0.018107,154
20250430,mom_10_z,0.210206,154
20250430,vol_low_z,0.150413,154
20250430,score,0.123425,154
20250502,value_s,-0.060446,158
20250502,growth_s,0.15595,158
20250502,momentum_s,0.104339,158
20250502,mom_10_z,0.140354,158
20250502,vol_low_z,0.029565,158
20250502,score,0.155355,158
20250507,value_s,-0.137572,164
20250507,growth_s,0.163359,164
20250507,momentum_s,0.080288,164
20250507,mom_10_z,0.245581,164
20250507,vol_low_z,0.018004,164
20250507,score,0.137946,164
20250508,value_s,-0.081251,171
20250508,growth_s,0.120573,171
20250508,momentum_s,0.037591,171
20250508,mom_10_z,0.15906,171
20250508,vol_low_z,-0.0111,171
20250508,score,0.11042,171
20250509,value_s,-0.036934,169
20250509,growth_s,0.096416,169
20250509,momentum_s,-0.001287,169
20250509,mom_10_z,0.212594,169
20250509,vol_low_z,0.010134,169
20250509,score,0.096076,169
20250512,value_s,-0.045806,181
20250512,growth_s,0.208552,181
20250512,momentum_s,0.102535,181
20250512,mom_10_z,0.193969,181
20250512,vol_low_z,-0.008334,181
20250512,score,0.26097,181
20250513,value_s,-0.07482,183
20250513,growth_s,0.148947,183
20250513,momentum_s,0.125971,183
20250513,mom_10_z,0.17882,183
20250513,vol_low_z,-0.001878,183
20250513,score,0.179771,183
20250514,value_s,-0.051511,188
20250514,growth_s,0.194952,188
20250514,momentum_s,0.211343,188
20250514,mom_10_z,0.269498,188
20250514,vol_low_z,-0.06385,188
20250514,score,0.255482,188
20250515,value_s,-0.082562,189
20250515,growth_s,0.245851,189
20250515,momentum_s,0.167491,189
20250515,mom_10_z,0.188345,189
20250515,vol_low_z,-0.017845,189
20250515,score,0.251111,189
20250516,value_s,-0.101253,189
20250516,growth_s,0.225847,189
20250516,momentum_s,0.122067,189
20250516,mom_10_z,0.196325,189
20250516,vol_low_z,-0.007999,189
20250516,score,0.222746,189
20250519,value_s,-0.16547,175
20250519,growth_s,0.184301,175
20250519,momentum_s,0.079594,175
20250519,mom_10_z,0.122683,175
20250519,vol_low_z,0.022618,175
20250519,score,0.129438,175
20250520,value_s,-0.196332,183
20250520,growth_s,0.173118,183
20250520,momentum_s,0.060863,183
20250520,mom_10_z,0.118028,183
20250520,vol_low_z,0.019838,183
20250520,score,0.113106,183
20250521,value_s,-0.166114,189
20250521,growth_s,0.204629,189
20250521,momentum_s,0.106588,189
20250521,mom_10_z,0.032677,189
20250521,vol_low_z,0.044485,189
20250521,score,0.14752,189
20250522,value_s,-0.157396,187
20250522,growth_s,0.211514,187
20250522,momentum_s,0.142384,187
20250522,mom_10_z,0.065659,187
20250522,vol_low_z,0.023352,187
20250522,score,0.17231,187
20250523,value_s,-0.145712,182
20250523,growth_s,0.165737,182
20250523,momentum_s,0.089118,182
20250523,mom_10_z,0.006385,182
20250523,vol_low_z,0.046198,182
20250523,score,0.122069,182
20250526,value_s,-0.0876,187
20250526,growth_s,0.140791,187
