symbol,name,market,mc_krw,eps_trend_ok,fy_complete_0y,fy_complete_1y,snap_ok_count,0y_current,0y_7d,0y_30d,0y_60d,0y_90d,1y_current,1y_90d,endDate_0y_ok,endDate_1y_ok,rev_ok_0y,up7,up30,dn30,dn7,na,rev_growth,op_margin,gross_margin,fwd_pe,fwd_eps,earn_date_present,error
047560.KQ,ESTsoft,KQ,148722765940.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
212560.KQ,NEOOTO,KQ,148834236600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.002,0.042280003,0.11788,,,False,
222040.KQ,COSMAX NBT,KQ,148521600000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.078,0.02398,0.14144,,,False,
007460.KS,Aprogen,KS,148406795680.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.205,-0.8535,0.26422,,,False,
008040.KS,SAJODONGAONE,KS,147637251600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.018,0.06428,0.09189,,,False,
412350.KQ,Laserssel,KQ,147817287680.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
004970.KS,Silla,KS,147520000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,-0.03422,0.15956001,,,False,
298000.KS,HYOSUNG CHEM,KS,147501447900.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.119,-0.12856,-0.03012,,,False,
067990.KQ,DEUTSCH MOTORS INC.,KQ,147366827500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.041,0.019960001,0.08877,,,False,
040300.KQ,YTN,KQ,147321868200.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.192,-0.050619997,0.09197,,,False,
053700.KQ,SAMBO MOTORS,KQ,146810541360.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
033340.KQ,GOODPEOPLE,KQ,146298392022.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.275,-0.10606,0.49393,,,False,
019180.KS,THN,KS,145800000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.638,0.08387999,0.14654,,,False,
123040.KQ,"MS AUTOTECH CO., LTD",KQ,145923936670.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.012,-0.03312,0.08803,,,False,
071280.KQ,RORZE,KQ,145470694530.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.388,0.05785,0.09633,,,False,
306620.KQ,GIS,KQ,145744239360.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.193,0.11404,0.21287,,,False,
047770.KQ,Codes Combine,KQ,145315591680.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
094280.KS,HYOSUNG ITX,KS,144939828000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.058,0.045,0.09503999,,,False,
021820.KS,SewonPrecsnInd,KS,145000000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.185,0.12208,0.18558,,,False,
141000.KQ,Viatron,KQ,144891931600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
107600.KQ,Sebitchem,KQ,144690470100.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.593,-0.20799999,0.04788,,,False,
005990.KQ,MAEIL HOLDINGS,KQ,144818530560.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.013,0.02536,0.31051,,,False,
0007J0.KQ,Inventera,KQ,144650480460.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,0.0,0.0,,,False,
250060.KQ,Mobiis,KQ,144127486720.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.379,-0.68278,0.20978001,,,False,
131030.KQ,OPTUS,KQ,143819708500.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.018,0.07356,0.55213,,,False,
009270.KS,Shinwon,KS,142774368892.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.139,0.03645,0.22729999,,,False,
336680.KQ,Top Run Total Solution,KQ,143468470070.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.221,0.01426,0.124919996,,,False,
045970.KQ,CoAsia,KQ,143152925440.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
079430.KS,HYUNDAILIVART,KS,142609692180.0,True,True,True,5,256.0,603.0,603.0,603.0,892.5,582.0,1180.5,True,True,True,0,0,0,0,1,-0.137,-0.0073,0.1731,12.285223,,False,
012320.KS,KYUNGDONG INVEST,KS,142374384600.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.128,0.21488,0.17132999,,,False,
042510.KQ,RaonSecure,KQ,142417761540.0,True,True,True,5,672.0,714.0,714.0,714.0,714.0,828.0,820.0,True,True,True,0,0,1,1,,-0.021,0.20949,0.56284,14.371981,,False,
396470.KQ,WOT,KQ,142339600000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.313,0.21123,0.35736,,,False,
041520.KQ,ELC,KQ,142120591800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
021320.KQ,KCC,KQ,142096000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
456070.KQ,ENCell,KQ,141939587790.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.311,-3.42661,-0.46030998,,,False,
070960.KS,MYP,KS,141752665685.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.432,-0.0115600005,0.19156,,,False,
475580.KQ,ALUX,KQ,141835209000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.382,-0.20889,0.25067,,,False,
080420.KQ,Moda-InnoChips,KQ,141426157428.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.035,0.050329998,0.50391996,,,False,
215100.KQ,RoboRobo,KQ,141218270760.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.025,-0.21207,0.59766,,,False,
214680.KQ,DRTECH,KQ,141326655808.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.146,-0.55698,0.36096,,,False,
015890.KS,TaekyungInd,KS,141028718750.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.248,0.06414,0.21166,,,False,
052420.KQ,OSUNG ADVANCED MATERIALS,KQ,141064299008.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
104460.KQ,DYPNF,KQ,140942553400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
016710.KS,DAESUNG HOLDINGS,KS,140460977070.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.051,0.0178,0.14583,,,False,
005860.KQ,HanilFeed,KQ,140868173875.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.006,0.01625,0.09295,,,False,
049720.KQ,KCI,KQ,140712000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.041,0.10435,0.99894994,,,False,
024090.KS,DCM,KS,139992000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.138,0.15017,0.19703,,,False,
263720.KQ,D&C MEDIA,KQ,139889900570.0,True,True,True,5,673.0,760.0,760.0,760.0,760.0,671.0,713.0,True,True,True,0,0,1,1,1,-0.051,0.26722,1.00134,16.631893,,False,
063570.KQ,NICE Infra,KQ,139322730240.0,True,True,True,5,481.0,530.0,530.0,508.0,508.0,625.0,638.0,True,True,True,0,0,1,1,1,,,,,,False,
065450.KQ,VICTEK,KQ,139220190160.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.095,0.06965,0.15262,,,False,
020120.KS,KidariStudio,KS,139174441330.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.16,0.06969,0.45047,,,False,
078000.KS,TELCOWARE,KS,138693555770.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.125,0.34832,0.49373,,,False,
007540.KS,SEMPIO,KS,139044930000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.003,0.02702,0.39941,,,False,
0015S0.KQ,FESCARO,KQ,138430221900.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.25,0.069299996,0.99889,,,False,
950130.KQ,Access Bio,KQ,137706586800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.817,-4.26377,-0.79243,,,False,
263860.KQ,GENIANS,KQ,138009920000.0,True,True,True,5,1132.0,1453.0,1453.0,1453.0,1453.0,1602.5,1671.0,True,True,True,0,0,1,1,1,-0.155,0.28199,0.63332003,9.466458,,False,
417970.KQ,Model Solution,KQ,137529050000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.12,0.12353,0.28345,,,False,
493330.KQ,GFI,KQ,137433591940.0,True,False,False,0,,,,,,,,False,False,False,,,,,,1.945,0.18436001,0.26691,,,False,
307930.KQ,COMPANY K PARTNERS,KQ,137524100000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.676,0.71331,0.92261004,,,False,
002460.KS,HS HWASUNG,KS,137329500000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.36,-0.03621,0.14814,,,False,
035000.KS,HS Ad,KS,137278744680.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.067,0.14792,0.48359,,,False,
225190.KQ,LK SAMYANG,KQ,137131584240.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.041,-1.72911,-0.15401,,,False,
107590.KS,MWH,KS,136880000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.017,0.0189,0.11883,,,False,
016740.KS,DUAL,KS,136488354240.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.03,0.01698,0.17487,,,False,
025620.KS,CHA AI Healthkare,KS,136347757770.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.214,-1.3448801,0.28260002,,,False,
006620.KQ,DongKoo Bio & Pharma,KQ,136062661760.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
156100.KQ,L&K BIOMED,KQ,136342033300.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.141,-0.13927001,0.82276,,,False,
366030.KQ,09WOMEN,KQ,135923100000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.069,0.15064,0.45067,,,False,
122450.KQ,KX,KQ,135804097020.0,True,True,True,5,535.0,881.0,881.0,881.0,881.0,633.0,1105.0,True,True,True,0,0,1,1,,-0.033,0.01579,0.2839,4.8183255,,False,
310200.KQ,ANIPLUS,KQ,135623373600.0,True,True,True,5,398.62195,488.4732,488.4732,488.4732,488.4732,525.208,709.8747,True,True,True,0,0,0,0,,0.133,-0.05691,0.35336,4.9732676,,False,
123690.KS,HANKOOKCOSMETICS,KS,135613920000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.215,-0.08772001,0.49173,,,False,
002620.KS,JEIL PHARMA HOLDINGS,KS,135613783950.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.243,0.043390002,0.38548002,,,False,
090470.KQ,JAS Robotics,KQ,135094071620.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
047820.KQ,CHOROKBAEM MEDIA,KQ,135474772200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,0.00212,0.14791,,,False,
027970.KS,Hankuk Paper,KS,135026548270.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.089,-0.018070001,0.12531,,,False,
086960.KQ,MDS Tech,KQ,134937839880.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
090850.KQ,HYUNDAI EZWEL,KQ,134166939650.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
049950.KQ,meerecompany,KQ,134120015640.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
389030.KQ,GENINUS,KQ,134101780000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,1.147,-0.94329,0.01053,,,False,
413630.KQ,CP SYSTEM,KQ,133904600550.0,True,True,True,5,124.0,93.0,93.0,93.0,93.0,167.0,100.0,True,True,True,0,0,0,0,,,,,,,False,
255440.KQ,YAS,KQ,133713920000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.878,0.1532,0.12366,,,False,
011700.KS,HanshinMach,KS,133353680610.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.389,-0.11324,0.19332,,,False,
363280.KS,TYHLD,KS,133133267520.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,-0.43705,0.53418,,,False,
460940.KQ,P&S Robotics,KQ,133207272000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.45,-1.04265,0.67196,,,False,
149980.KQ,Hironic,KQ,132888656010.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.115,0.29,0.58507997,,,False,
311320.KQ,GO Element,KQ,132452880000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.233,0.08135,0.22525999,,,False,
089600.KQ,kt nasmedia,KQ,132455466350.0,True,True,True,5,1491.0,1440.0,1440.0,1625.6,1758.4,1804.6,2059.6,True,True,True,1,1,1,1,5,0.033,0.102919996,0.98831004,6.4003105,,False,
083420.KS,GREEN CHEMICAL,KS,132240000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.149,0.03017,0.08067001,,,False,
382840.KQ,Onejoon,KQ,132404607270.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.567,-0.75961,0.1159,,,False,
408470.KQ,HANPASS,KQ,132361440000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.309,0.13554,0.99544996,,,False,
139990.KS,AJUSTEEL,KS,132155961740.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,-0.07045,0.02335,,,False,
360070.KQ,TOP MATERIAL,KQ,132125962020.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.791,-5.2231,-0.22205,,,False,
091120.KQ,EM-Tech,KQ,132094936560.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
350520.KS,IGIS RESIDENCE REIT,KS,131796672150.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,0.0,0.0,,,False,
089230.KQ,THE E&M,KQ,131846515020.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
269620.KS,"269620.KS,0P0001CFXC,0",?,132090012299.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
136150.KQ,WONILTNI,KQ,131749791600.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,-0.34118998,-0.10954001,,,False,
011280.KS,Tailim Pkg,KS,131415824640.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.04,-0.03161,0.112840004,,,False,
256940.KQ,Keepspharma,KQ,131511862850.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.377,0.0224,0.33905998,,,False,
464490.KQ,QuadMedicine,KQ,131355372720.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.415,-0.13107,1.0,,,False,
095720.KS,WOONGJIN THINKBIG,KS,131156913334.0,True,True,True,5,-222.0,0.0,442.0,442.0,442.0,-206.0,0.0,True,True,True,0,0,1,1,1,-0.118,-0.01354,0.47083,-5.6019416,,False,
205100.KQ,XM,KQ,131194001088.0,True,True,True,5,207.0,0.0,0.0,0.0,0.0,268.1,0.0,True,True,True,0,0,0,0,1,,0.07645,0.43674,6.9302497,,False,
002390.KS,HANDOK,KS,130891198830.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.155,0.03244,0.29698,,,False,
182360.KQ,CUBEENT,KQ,130618731600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,-0.08691,0.10038,,,False,
066310.KQ,QSI,KQ,130266275050.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
317770.KQ,Xperix,KQ,130439398375.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.32,-0.14532,0.46995,,,False,
109610.KQ,SY,KQ,130093684000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.087,-0.035269998,0.0718,,,False,
067900.KQ,Y-ENTEC,KQ,129945565260.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
443670.KQ,SPsoft,KQ,129892308000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.145,0.055159997,0.23337,,,False,
014710.KS,SAJOSEAFOOD,KS,129827814220.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.479,0.02029,0.119849995,,,False,
004080.KS,Shinhung,KS,129720000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.137,0.1046,0.31137,,,False,
109740.KQ,DSK,KQ,129580365600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
036010.KQ,ABEL,KQ,129207318480.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.167,0.06196,0.15746,,,False,
038110.KQ,ECOPLASTIC,KQ,128860128100.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
267290.KS,KYUNGDONG CITY GAS,KS,128225080500.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.09,0.01949,0.0756,,,False,
004250.KS,NPC,KS,128152800000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.168,0.02081,0.16827999,,,False,
309960.KQ,LB Investment,KQ,128623504060.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
001290.KS,SANGSANGININV&SEC,KS,128054475840.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.092,0.24024001,0.95935,,,False,
036220.KQ,OSANG HEALTHCARE,KQ,128069273200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.495,-0.11017,0.44426,,,False,
331740.KQ,Autocrypt,KQ,127915945920.0,True,True,True,5,-408.0,0.0,0.0,0.0,0.0,569.0,0.0,True,True,True,0,0,0,0,,-0.031,-0.057940003,0.99197,,,False,
005800.KS,ShinyoungWacoal,KS,126720000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.075,-0.099580005,0.56962,,,False,
052260.KQ,HYUNDAI BIOLAND,KQ,127800000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
052860.KQ,I&C,KQ,126290377780.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
044990.KS,"044990.KS,0P00017NUF,4790",?,127270638000.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
014580.KS,TAEKYUNG BK,KS,125641020500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.499,0.08975001,0.23571,,,False,
002220.KS,HanilIron&Stl,KS,125611549300.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.189,0.00638,0.08033,,,False,
036690.KS,"036690.KS,0P0000CE9V,0",?,125692107675.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
014530.KS,KukdongOil&Chem.,KS,125529912000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.075,0.00972,0.0591,,,False,
273640.KQ,YM Tech,KQ,125560700000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.344,-0.23989001,0.22465,,,False,
023800.KS,Inzi,KS,125525024180.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.092,0.03253,0.14454001,,,False,
084670.KS,DONGYANG EXPRESS,KS,125233359250.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.097,0.10027,0.115930006,,,False,
076610.KQ,Haesung Optics,KQ,125494038400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,1.13,-0.04247,0.07372,,,False,
370090.KQ,Furonteer,KQ,125357559500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.235,-0.56297,0.18792,,,False,
025950.KQ,DongshinE&C,KQ,125160000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
096250.KQ,WISEnut,KQ,124893928320.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.076,0.1736,0.51005,,,False,
321260.KQ,PRO2000,KQ,124890932120.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
067000.KQ,JoyCity,KQ,124777651110.0,True,True,True,5,314.0,0.0,0.0,0.0,0.0,344.0,0.0,True,True,True,0,0,0,0,,0.449,0.034849998,0.99978995,5.3023257,,False,
013570.KS,DY,KS,124491864090.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.129,0.012619999,0.10408,,,False,
086710.KQ,SBS,KQ,124595488800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
029480.KQ,Kwangmu,KQ,123917198900.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.214,-0.5067,0.22504,,,False,
065440.KQ,ELUON,KQ,123146715300.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,
101330.KQ,MOBASE,KQ,124299545730.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
476040.KQ,ORGANOIDSCIENCES,KQ,122626851200.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.102,-3.13281,0.97981,,,False,
226400.KQ,OSTEONIC,KQ,122523293930.0,True,True,False,5,573.0,570.0,570.0,570.0,570.0,,,True,True,True,1,1,0,0,1,0.337,0.18396999,0.48415002,,,False,
072950.KQ,VISSEM,KQ,123124406900.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.045,0.10899,0.14678,,,False,
054050.KQ,NONGWOOBIO,KQ,122152874820.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.247,-0.021710001,0.48367,,,False,
009780.KQ,MSC,KQ,122320000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
451220.KQ,IMT,KQ,122450201050.0,True,True,False,5,-60.0,0.0,0.0,0.0,0.0,,,True,True,True,0,0,0,0,,0.852,0.14407,0.30993,,,False,
015590.KS,Kib plug energy,KS,122045493100.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.26,-0.08451,0.20304,,,False,
004140.KS,DongbangTrnspt&Log,KS,121368567980.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.12,0.01551,0.090150006,,,False,
246710.KQ,T&R Biofab,KQ,121782807720.0,True,False,False,0,,,,,,,,False,False,False,,,,,,5.119,-0.25396,0.25319,,,False,
007210.KS,Byuksan,KS,121177440000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.021,0.0385,0.19125,,,False,
049520.KQ,UIL,KQ,121057303125.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
079810.KQ,APSInno,KQ,120342045460.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
035080.KQ,Gradiant,KQ,120828671880.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.006,-0.01698,0.052789997,,,False,
023900.KQ,Pungguk Ethanol,KQ,120330000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.03,0.09894,0.21316,,,False,
000440.KQ,JA Enervis,KQ,120245880300.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,
317830.KQ,SPSystems,KQ,120128070700.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.23,0.11354999,0.1177,,,False,
001020.KS,PaperCorea,KS,119960752962.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.04,-0.00274,0.0968,,,False,
424960.KQ,Smart Radar System,KQ,120011600800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,2.216,-0.20694,0.34455,,,False,
131370.KQ,RSUPPORT,KQ,119850936750.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.099,-0.10912,0.99613,,,False,
253840.KQ,Sugentech,KQ,119713880000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.164,-1.7857801,0.07618,,,False,
432470.KQ,KNS,KQ,119644023840.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.788,-0.51277,0.14746,,,False,
120030.KS,CHOSUN WELDING,KS,119602610100.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.083,0.15806,0.27794,,,False,
117670.KQ,Alphachips,KQ,119311799220.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.097,-0.0684,0.111190006,,,False,
006140.KQ,PJ Electro,KQ,118920000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.019,0.05691,0.07653,,,False,
