symbol,name,market,mc_krw,eps_trend_ok,fy_complete_0y,fy_complete_1y,snap_ok_count,0y_current,0y_7d,0y_30d,0y_60d,0y_90d,1y_current,1y_90d,endDate_0y_ok,endDate_1y_ok,rev_ok_0y,up7,up30,dn30,dn7,na,rev_growth,op_margin,gross_margin,fwd_pe,fwd_eps,earn_date_present,error,ticker,source
190510.KQ,NAMUGA,KQ,260578364500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,190510,Ext (1천억~5천억)
005950.KS,IsuChem,KS,259786389720.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.044,-0.01205,0.07191,,,False,,005950,Ext (1천억~5천억)
018310.KQ,SAMMOK S-FORM,KQ,259896000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.221,-0.1506,0.12077,,,False,,018310,Ext (1천억~5천억)
255220.KQ,SG,KQ,259665025740.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.251,0.10897,0.21333,,,False,,255220,Ext (1천억~5천억)
000430.KS,DaewonKangup,KS,258850000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.035,0.03803,0.10057,,,False,,000430,Ext (1천억~5천억)
405100.KQ,QRT,KQ,259304251100.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.113,0.058229998,0.41210997,,,False,,405100,Ext (1천억~5천억)
000050.KS,Kyungbang,KS,257429385300.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.07,0.16025,0.32531,,,False,,000050,Ext (1천억~5천억)
009470.KS,SamwhaElec,KS,257277598000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.001,0.044299997,0.18561001,,,False,,009470,Ext (1천억~5천억)
0030R0.KS,Daishin Value REIT,KS,256157300000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,0.0,0.0,,,False,,0030R0,Ext (1천억~5천억)
304100.KQ,SALTLUX,KQ,256914642000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.546,0.19569999,0.99617994,,,False,,304100,Ext (1천억~5천억)
001080.KS,ManhoRope&Wire,KS,256055000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.161,0.01901,0.089499995,,,False,,001080,Ext (1천억~5천억)
003070.KS,KolonGlobal,KS,255510787950.0,True,True,True,5,1989.0,1737.0,1737.0,1737.0,1737.0,2855.0,2933.0,True,True,True,1.0,1.0,0.0,0.0,1.0,-0.025,-0.14481,0.08248,3.9124343,,False,,003070,Ext (1천억~5천억)
121800.KS,"121800.KS,0P0000US34,0",?,256309348520.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,121800,Ext (1천억~5천억)
030210.KS,Daol SEC,KS,253999312020.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.054,0.2351,0.93999,,,False,,030210,Ext (1천억~5천억)
211270.KQ,APSI,KQ,254136822400.0,True,True,False,5,656.0,0.0,0.0,0.0,0.0,,,True,True,True,0.0,0.0,0.0,0.0,,-0.405,0.046550002,0.08566,,,False,,211270,Ext (1천억~5천억)
138610.KQ,NIBEC,KQ,254070173550.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.038,-0.18774,0.63492,,,False,,138610,Ext (1천억~5천억)
007160.KS,SajoInd,KS,253500000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.224,-0.02908,0.120579995,,,False,,007160,Ext (1천억~5천억)
013890.KS,ZINUS,KS,252589437600.0,True,True,True,5,-1199.0,851.0,851.0,851.0,851.0,247.0,995.0,True,True,True,0.0,0.0,1.0,1.0,1.0,-0.336,-0.122650005,0.34764,45.9919,,False,,013890,Ext (1천억~5천억)
000540.KS,HeungkukF&MIns,KS,251831168400.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.12,0.14048,0.18593,,,False,,000540,Ext (1천억~5천억)
126700.KQ,HyVISION,KQ,252372271680.0,True,True,True,5,2139.0,1723.0,1723.0,1723.0,0.0,2493.0,0.0,True,True,True,1.0,1.0,0.0,0.0,,-0.313,-0.30369,0.17448,6.811071,,False,,126700,Ext (1천억~5천억)
377460.KS,"377460.KS,0P0001PALB,0",?,253187202960.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,377460,Ext (1천억~5천억)
084680.KS,E-WORLD,KS,251705992575.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.144,-0.13103,0.013730001,,,False,,084680,Ext (1천억~5천억)
004980.KS,SungshinCement,KS,250554266060.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.123,0.044749998,0.13936,,,False,,004980,Ext (1천억~5천억)
176750.KQ,DUCHEMBIO,KQ,251270510400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.142,0.27945,0.36891997,,,False,,176750,Ext (1천억~5천억)
388050.KQ,G2Power,KQ,250706455800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,388050,Ext (1천억~5천억)
950170.KQ,JTC,KQ,250452324320.0,True,True,False,5,1471.0,1471.0,1471.0,1471.0,1471.0,,,True,True,True,0.0,0.0,0.0,0.0,1.0,0.193,0.087460004,0.72933,,,False,,950170,Ext (1천억~5천억)
314130.KQ,Genome&Company,KQ,249496610100.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.189,-1.1982499,0.54526,,,False,,314130,Ext (1천억~5천억)
474170.KQ,Lumir,KQ,249091390080.0,True,True,True,5,39.0,0.0,0.0,0.0,0.0,161.0,0.0,True,True,True,0.0,0.0,0.0,0.0,,0.57,0.063379996,0.20966999,81.92547,,False,,474170,Ext (1천억~5천억)
008350.KS,NamsunAlum,KS,248606327340.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.123,-0.01007,0.069749996,,,False,,008350,Ext (1천억~5천억)
086820.KQ,"Bio Solution Co.,Ltd.",KQ,248871216000.0,True,True,True,5,-153.0,-135.0,-135.0,-135.0,0.0,135.0,0.0,True,True,True,0.0,0.0,0.0,0.0,,0.232,-0.10972,0.62782,68.74074,,False,,086820,Ext (1천억~5천억)
053300.KQ,KICA,KQ,248281961850.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.13,0.15096,0.97089994,,,False,,053300,Ext (1천억~5천억)
001790.KS,TS,KS,246665595000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.069,0.04546,0.1157,,,False,,001790,Ext (1천억~5천억)
214180.KQ,Hecto Innovation,KQ,247263774010.0,True,True,True,5,3009.0,3082.0,3082.0,3155.0,3155.0,3847.0,3817.0,True,True,True,0.0,0.0,1.0,1.0,1.0,0.128,0.104770005,0.9728,4.9883027,,False,,214180,Ext (1천억~5천억)
036030.KQ,kt alpha,KQ,247057186320.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.013,0.026630001,0.05913,,,False,,036030,Ext (1천억~5천억)
122900.KS,iMarketKorea,KS,246036262400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.01,-0.00511,0.05116,,,False,,122900,Ext (1천억~5천억)
481070.KQ,AU BRANDZ,KQ,246412800000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.741,0.22309,0.66463,,,False,,481070,Ext (1천억~5천억)
308080.KQ,ViGenCell,KQ,246606097800.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,-48.617138,0.01541,,,False,,308080,Ext (1천억~5천억)
004380.KS,SAMICKTHK,KS,245916000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.265,0.07042,0.18817,,,False,,004380,Ext (1천억~5천억)
007610.KS,SeondoElec,KS,244800000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,1.553,0.12251,0.14946,,,False,,007610,Ext (1천억~5천억)
209640.KQ,YJ LINK,KQ,245464349980.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.618,0.03127,0.32996,,,False,,209640,Ext (1천억~5천억)
206640.KQ,Boditech,KQ,245587794410.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.331,0.1216,0.58936,,,False,,206640,Ext (1천억~5천억)
004310.KS,Hyundai pharm,KS,243840000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.05,0.01648,0.37445,,,False,,004310,Ext (1천억~5천억)
033920.KS,Muhak,KS,243675000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.061,0.06199,0.44134998,,,False,,033920,Ext (1천억~5천억)
484120.KQ,DOWOOINSYS,KQ,243802639500.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.245,0.09426,0.17908001,,,False,,484120,Ext (1천억~5천억)
034810.KQ,HaeSung,KQ,243199721790.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.046,0.01619,1.0,,,False,,034810,Ext (1천억~5천억)
064550.KQ,BIONEER,KQ,242874838310.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,064550,Ext (1천억~5천억)
457550.KQ,WOOJIN Ntec,KQ,241826960100.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.178,0.10532,0.22902,,,False,,457550,Ext (1천억~5천억)
136490.KS,SUNJIN,KS,241362980600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.153,0.07396,0.20576,,,False,,136490,Ext (1천억~5천억)
256840.KQ,BNC,KQ,241433947580.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.086,-0.0956,0.40723,,,False,,256840,Ext (1천억~5천억)
372170.KQ,"YSFC Co.,Ltd",KQ,241765154400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.673,-0.58331,-0.029509999,,,False,,372170,Ext (1천억~5천억)
404990.KS,SHSBREIT,KS,241256380960.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.483,0.60493,0.90094,,,False,,404990,Ext (1천억~5천억)
377190.KS,D&D platform REIT,KS,240006000000.0,True,True,True,5,181.0,157.0,157.0,157.0,157.0,90.0,196.0,True,True,True,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,30.61111,,False,,377190,Ext (1천억~5천억)
264850.KQ,Elensys,KQ,241145111520.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.086,0.03812,0.12851,,,False,,264850,Ext (1천억~5천억)
005500.KS,SamjinPharm,KS,238428000000.0,True,True,True,5,1532.0,1730.0,1730.0,1730.0,1730.0,1692.0,1920.0,True,True,True,0.0,0.0,1.0,1.0,1.0,0.019,0.22569999,0.55288,13.741135,,False,,005500,Ext (1천억~5천억)
042600.KQ,SERONICS,KQ,239526506720.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.342,-0.00183,0.07086,,,False,,042600,Ext (1천억~5천억)
101170.KQ,WOORIM PTS,KQ,239220000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,101170,Ext (1천억~5천억)
432320.KS,KB STAR REIT,KS,237302984590.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,0.0,0.0,,,False,,432320,Ext (1천억~5천억)
353810.KQ,EASYBIO,KQ,236866547200.0,True,True,True,5,1252.0,1244.0,1244.0,1244.0,1222.5,1334.0,0.0,True,True,True,1.0,1.0,1.0,1.0,1.0,,,,,,False,,353810,Ext (1천억~5천억)
013120.KQ,Dongwon,KQ,234738938500.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.061,0.04019,0.1943,,,False,,013120,Ext (1천억~5천억)
402030.KQ,Konan Technology,KQ,233826675840.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,402030,Ext (1천억~5천억)
348950.KS,JR GLOBAL REIT,KS,233298432000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,0.0,0.0,,,False,,348950,Ext (1천억~5천억)
126600.KQ,BGF Ecomaterials,KQ,233179029785.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.038,0.0046,0.18742001,,,False,,126600,Ext (1천억~5천억)
125020.KQ,TC Materials,KQ,232655972000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.03,0.0141199995,0.03672,,,False,,125020,Ext (1천억~5천억)
010580.KS,SM BEXEL,KS,232516178400.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.29,0.09278,0.14636,,,False,,010580,Ext (1천억~5천억)
210980.KS,SKD&D,KS,231786405900.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.832,-0.10714,1.0,,,False,,210980,Ext (1천억~5천억)
013580.KS,KyeryongConst,KS,231757036650.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.121,0.053439997,0.122889996,,,False,,013580,Ext (1천억~5천억)
244920.KS,A Plus Asset,KS,230598468600.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.233,0.03763,0.97234,,,False,,244920,Ext (1천억~5천억)
068930.KQ,Digital DS,KQ,231642612540.0,True,True,True,5,1044.6666,1027.0,1027.0,1027.0,918.0,1163.0,1019.0,True,True,True,0.0,0.0,1.0,1.0,1.0,0.006,-0.09129,0.41028,7.2742906,,False,,068930,Ext (1천억~5천억)
037030.KQ,POWERNET,KQ,231402837440.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.291,0.011109999,0.19184,,,False,,037030,Ext (1천억~5천억)
001630.KS,CHONGKUNDANG HOLDINGS,KS,230453606000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.039,0.047069997,0.44556,,,False,,001630,Ext (1천억~5천억)
452450.KQ,PIE,KQ,230582400000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.605,-0.38638002,-0.078990005,,,False,,452450,Ext (1천억~5천억)
462860.KQ,DOZN,KQ,230425160830.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.056,0.26512,1.0,,,False,,462860,Ext (1천억~5천억)
009680.KS,MT,KS,229066810760.0,True,False,False,0,,,,,,,,False,True,False,,,,,,-0.056,0.0809,0.13922,,,False,,009680,Ext (1천억~5천억)
095700.KQ,Genexine,KQ,229524089760.0,True,False,False,0,,,,,,,,True,False,False,,,,,,1.996,-6.0989203,-0.03388,,,False,,095700,Ext (1천억~5천억)
102120.KQ,ABOV,KQ,228838291110.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,102120,Ext (1천억~5천억)
232680.KQ,RAON ROBOTICS,KQ,228217512600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.013,0.07872,0.31365,,,False,,232680,Ext (1천억~5천억)
147830.KQ,CheryongInd,KQ,228400000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.555,0.28046,0.46238998,,,False,,147830,Ext (1천억~5천억)
461300.KQ,i-Scream Media,KQ,227972493630.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.336,0.54209,0.67977,,,False,,461300,Ext (1천억~5천억)
025820.KS,LeekuInd,KS,226067920000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.035,0.07569,0.061479997,,,False,,025820,Ext (1천억~5천억)
115500.KQ,KCS,KQ,225960000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.043,0.07303,0.20868999,,,False,,115500,Ext (1천억~5천억)
146320.KQ,BCNC,KQ,227675050170.0,True,True,True,5,431.0,431.0,431.0,431.0,352.0,800.0,385.0,True,True,True,0.0,0.0,0.0,0.0,1.0,0.148,0.04201,0.1858,21.2625,,False,,146320,Ext (1천억~5천억)
000480.KS,CR Holdings,KS,225777709350.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.078,-0.025999999,0.15633,,,False,,000480,Ext (1천억~5천억)
950140.KQ,Englewood Lab,KQ,225897636420.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.287,0.17052001,0.27629998,,,False,,950140,Ext (1천억~5천억)
117580.KS,DAESUNGENERGY,KS,225225000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.065,-0.03719,0.16596001,,,False,,117580,Ext (1천억~5천억)
194480.KQ,Devsisters,KQ,225602190000.0,True,True,True,5,2279.0,3126.3333,3654.0,3654.0,3654.0,3072.0,4269.0,True,True,True,0.0,0.0,1.0,1.0,2.0,0.189,-0.20853001,0.98762,6.1263022,,False,,194480,Ext (1천억~5천억)
293580.KQ,NAU IB Capital,KQ,224509331750.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.043,1.0262899,0.88953,,,False,,293580,Ext (1천억~5천억)
125210.KQ,AMOGREENTECH,KQ,224356344000.0,True,False,True,0,,,,,,693.0,0.0,True,True,False,,,,,1.0,-0.152,0.05118,0.26124,18.715729,,False,,125210,Ext (1천억~5천억)
118990.KQ,MOTREX,KQ,224271570940.0,True,True,True,5,1157.0,0.0,0.0,0.0,0.0,1448.0,0.0,True,True,True,0.0,0.0,0.0,0.0,,-0.096,0.00694,0.24379998,6.21547,,False,,118990,Ext (1천억~5천억)
025000.KS,KPXCHEMICAL,KS,224189900800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,0.033889998,0.15134,,,False,,025000,Ext (1천억~5천억)
065710.KQ,Seoho,KQ,224025000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.495,0.19529,0.34389,,,False,,065710,Ext (1천억~5천억)
487570.KS,HSHYOSUNG,KS,223555620000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,0.06306,0.07958,,,False,,487570,Ext (1천억~5천억)
371950.KQ,POONGWON,KQ,223905974240.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.135,-0.78508,-0.12753999,,,False,,371950,Ext (1천억~5천억)
264660.KQ,C&G Hitech,KQ,222614838800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.283,0.18586999,0.20281,,,False,,264660,Ext (1천억~5천억)
163730.KQ,FINGER,KQ,222935661600.0,True,True,True,5,837.3,946.5,946.5,946.5,946.5,1064.25,1149.0,True,True,True,0.0,0.0,0.0,0.0,,0.181,-0.02705,0.11615,,,False,,163730,Ext (1천억~5천억)
396270.KQ,NEXTCHIP,KQ,222319033560.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.108,0.19986,0.426,,,False,,396270,Ext (1천억~5천억)
237880.KQ,CLIO Cosmetics,KQ,222277641900.0,True,True,True,5,1328.6666,1296.0,1296.0,1296.0,1276.5,1149.0,983.5,True,True,True,1.0,1.0,0.0,0.0,2.0,0.03,0.087390006,0.49061,10.826806,,False,,237880,Ext (1천억~5천억)
166480.KQ,CORESTEMCHEMON,KQ,221526875440.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.006,-0.63263,-0.20568001,,,False,,166480,Ext (1천억~5천억)
216080.KQ,JETEMA,KQ,221485368060.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.071,0.057540003,0.47438,,,False,,216080,Ext (1천억~5천억)
035150.KS,Baiksan,KS,221118404640.0,True,False,False,0,,,,,,,,True,True,False,,,,,,-0.144,0.06627,0.21681,,,False,,035150,Ext (1천억~5천억)
289930.KQ,Wavice,KQ,221297838300.0,True,False,False,0,,,,,,,,False,False,False,,,,,,1.483,0.37382,0.35207,,,False,,289930,Ext (1천억~5천억)
270660.KQ,Everybot,KQ,221450673350.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.898,-0.068179995,0.38092,,,False,,270660,Ext (1천억~5천억)
003220.KS,Daewonpharm,KS,220687416720.0,True,True,True,5,667.0,355.0,355.0,355.0,355.0,1031.3334,896.6667,True,True,True,0.0,0.0,0.0,0.0,3.0,,0.036760002,0.4483,9.599224,,False,,003220,Ext (1천억~5천억)
024060.KQ,Heungu,KQ,221100000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,024060,Ext (1천억~5천억)
058820.KQ,CMG Pharmaceutical,KQ,220728379219.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.18,0.032899998,0.57852,,,False,,058820,Ext (1천억~5천억)
039840.KQ,DIO,KQ,219751262640.0,True,True,True,5,1613.25,1596.6666,1135.5,992.0,1832.4,2253.75,2133.6667,True,True,True,0.0,0.0,0.0,0.0,3.0,0.236,0.03102,0.66668,7.1880198,,False,,039840,Ext (1천억~5천억)
011560.KQ,SEBO MEC,KQ,219937500000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.166,0.06435,0.068909995,,,False,,011560,Ext (1천억~5천억)
264450.KQ,Ubiquoss,KQ,219689085140.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.168,0.26013002,0.41772,,,False,,264450,Ext (1천억~5천억)
000390.KS,SP SAMHWA,KS,218715890760.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.026,0.02391,0.22347,,,False,,000390,Ext (1천억~5천억)
033530.KS,SJG SEJONG,KS,218394543850.0,True,True,True,5,2534.0,2595.5,2595.5,2595.5,2595.5,2664.5,3063.5,True,True,True,0.0,0.0,0.0,0.0,,0.093,0.0023999999,0.13227001,2.9198723,,False,,033530,Ext (1천억~5천억)
052330.KQ,KORTEK,KQ,218467544700.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.424,0.108330004,0.23586,,,False,,052330,Ext (1천억~5천억)
298690.KS,AirBusan,KS,217533600000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.657,-1.47789,-1.31858,,,False,,298690,Ext (1천억~5천억)
012610.KS,KyunginSynth,KS,215572770700.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.028,0.0761,0.20419,,,False,,012610,Ext (1천억~5천억)
119610.KQ,INTEROJO,KQ,215948093240.0,True,True,True,5,2016.0,2016.0,2016.0,1943.0,1943.0,2813.0,3161.0,True,True,True,0.0,0.0,0.0,0.0,1.0,0.408,0.19744,0.35294998,6.7756844,,False,,119610,Ext (1천억~5천억)
073010.KQ,KSP,KQ,215425100000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,073010,Ext (1천억~5천억)
008490.KS,SUHEUNG,KS,215416884060.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.12,0.029679999,0.1775,,,False,,008490,Ext (1천억~5천억)
028100.KS,Dong Ah E&C,KS,215303192160.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.167,0.03956,0.060349997,,,False,,028100,Ext (1천억~5천억)
053210.KS,KT Skylife,KS,214090912275.0,True,True,True,5,702.0,733.0,733.0,733.0,831.0,932.0,1143.0,True,True,True,0.0,0.0,1.0,1.0,5.0,-0.038,-0.04877,0.99877,4.8444204,,False,,053210,Ext (1천억~5천억)
403850.KQ,The Pinkfong Company,KQ,214260579300.0,True,True,False,5,1706.0,0.0,0.0,0.0,0.0,,,True,True,True,0.0,0.0,0.0,0.0,,-0.021,0.25888002,0.75346,,,False,,403850,Ext (1천억~5천억)
417010.KQ,NanoTIM,KQ,213830916800.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.541,-0.01794,0.28781,,,False,,417010,Ext (1천억~5천억)
036560.KQ,KZPC,KQ,213412500000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,036560,Ext (1천억~5천억)
285490.KQ,NOVATECH,KQ,213631786200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.135,-0.09244,0.37054002,,,False,,285490,Ext (1천억~5천억)
039860.KQ,NanoenTek,KQ,213321096800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.367,0.07191,0.583,,,False,,039860,Ext (1천억~5천억)
002150.KS,DOHWA ENGINEERING,KS,212773200000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.095,0.00999,0.99081004,,,False,,002150,Ext (1천억~5천억)
007860.KS,SEOYON,KS,212962185080.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.039,0.01233,0.14628,,,False,,007860,Ext (1천억~5천억)
003350.KS,HKCManufacture,KS,212097600000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.276,0.03061,0.16127001,,,False,,003350,Ext (1천억~5천억)
140670.KQ,RS Automation,KQ,212499352000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.174,-0.06258,0.13692,,,False,,140670,Ext (1천억~5천억)
0011A0.KQ,AXBIS,KQ,211875898000.0,True,True,False,5,895.0,0.0,0.0,0.0,0.0,,,True,False,True,0.0,0.0,0.0,0.0,,-0.018,-0.00056,0.2393,,,False,,0011A0,Ext (1천억~5천억)
102260.KS,DONGSUNG CHEMICAL,KS,210278802650.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.027,0.101009995,0.18548,,,False,,102260,Ext (1천억~5천억)
036190.KQ,GEUMHWA PSC,KQ,211800000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.342,0.11407,0.14916,,,False,,036190,Ext (1천억~5천억)
017510.KQ,SemyungElec,KQ,209022660000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,017510,Ext (1천억~5천억)
102460.KS,REYON,KS,207986415090.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.092,-0.26700002,0.5717,,,False,,102460,Ext (1천억~5천억)
380550.KQ,Neurophet,KQ,208100480350.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,-6.32836,0.99851,,,False,,380550,Ext (1천억~5천억)
041020.KQ,Polaris Office,KQ,208423511635.0,True,False,False,0,,,,,,,,False,True,False,,,,,,,,,,,False,,041020,Ext (1천억~5천억)
489500.KQ,LK CHEM,KQ,207395673100.0,True,True,True,5,1536.0,0.0,0.0,0.0,0.0,2583.0,0.0,True,True,True,0.0,0.0,0.0,0.0,,0.054,0.14373,0.4995,12.737127,,False,,489500,Ext (1천억~5천억)
083930.KQ,AVACO,KQ,207389528370.0,True,True,True,5,2061.0,1965.0,1965.0,1965.0,1965.0,2324.0,2081.0,True,True,True,0.0,0.0,0.0,0.0,,,,,,,False,,083930,Ext (1천억~5천억)
123860.KQ,ANAPASS,KQ,207310396500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.429,-0.44984,0.43118998,,,False,,123860,Ext (1천억~5천억)
016580.KS,WhaninPharm,KS,207204779800.0,True,True,True,5,1110.0,971.0,971.0,960.0,960.0,1260.0,1036.0,True,True,True,1.0,1.0,0.0,0.0,1.0,-0.017,0.02276,0.33855,9.055555,,False,,016580,Ext (1천억~5천억)
380540.KQ,Opticore,KQ,206658130575.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.579,-0.06355,0.028989999,,,False,,380540,Ext (1천억~5천억)
039560.KQ,DASANNetwork,KQ,206536119950.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.383,-0.06288,0.30062,,,False,,039560,Ext (1천억~5천억)
104480.KQ,TK CHEMICAL,KQ,206332635180.0,True,False,False,0,,,,,,,,True,False,False,,,,,,1.004,0.12716,0.13445,,,False,,104480,Ext (1천억~5천억)
039570.KS,HDCLABS,KS,206103351940.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.136,0.01096,0.089770004,,,False,,039570,Ext (1천억~5천억)
095570.KS,AJ Networks,KS,205673789655.0,True,True,True,5,378.66666,545.0,374.33334,374.33334,393.0,608.6667,510.0,True,True,True,0.0,0.0,1.0,0.0,3.0,0.14,0.09263,0.55731,7.6396494,,False,,095570,Ext (1천억~5천억)
003650.KS,MichangOil,KS,205281296000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.109,0.10125,0.14275,,,False,,003650,Ext (1천억~5천억)
