combo,ratio,v,q,g,m,cagr,mdd,calmar,sharpe,sortino
rev_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,25,10,20,45,-4.69,58.33,-0.08,0.219,0.208
rev_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,15,5,20,60,-13.91,72.89,-0.191,0.121,0.106
rev_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,20,5,25,50,-27.89,74.24,-0.376,-0.197,-0.175
rev_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,10,10,30,50,-21.2,68.55,-0.309,-0.152,-0.144
rev_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,15,15,20,50,28.55,58.92,0.484,0.802,0.793
rev_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,20,10,25,45,-16.4,62.93,-0.261,-0.047,-0.046
rev_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,25,5,20,50,-15.09,67.6,-0.223,0.062,0.055
rev_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,10,10,20,60,-7.61,70.83,-0.107,0.26,0.226
rev_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,15,10,30,45,-25.9,70.86,-0.365,-0.272,-0.265
rev_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,20,10,15,55,-3.55,68.98,-0.051,0.332,0.284
rev_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,25,10,25,40,-19.56,59.37,-0.329,-0.119,-0.113
rev_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,10,5,25,60,-5.2,67.63,-0.077,0.201,0.186
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,10,25,50,-11.8,67.32,-0.175,0.116,0.106
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,20,10,20,50,3.81,65.86,0.058,0.428,0.385
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,10,20,55,-3.03,68.13,-0.044,0.322,0.283
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,25,10,20,45,-5.36,55.94,-0.096,0.17,0.166
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,5,20,60,-1.27,71.3,-0.018,0.356,0.314
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,20,5,25,50,-14.87,62.21,-0.239,-0.061,-0.06
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,10,10,30,50,-18.21,72.85,-0.25,0.015,0.014
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,15,20,50,-13.77,70.89,-0.194,0.104,0.093
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,20,10,25,45,-7.9,54.63,-0.145,0.11,0.109
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,25,5,20,50,10.98,58.31,0.188,0.502,0.494
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,10,10,20,60,-6.01,67.14,-0.089,0.26,0.226
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,10,30,45,-22.71,66.44,-0.342,-0.215,-0.212
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,20,10,15,55,21.15,61.93,0.341,0.726,0.65
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,25,10,25,40,-9.25,61.96,-0.149,0.082,0.081
rev_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,10,5,25,60,-0.47,67.35,-0.007,0.37,0.326
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,10,25,50,3.34,55.78,0.06,0.373,0.355
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,10,20,50,15.54,60.1,0.259,0.597,0.564
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,10,20,55,12.42,61.09,0.203,0.542,0.513
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,25,10,20,45,-0.93,55.54,-0.017,0.282,0.261
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,5,20,60,-14.86,72.93,-0.204,0.051,0.046
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,5,25,50,-1.93,69.93,-0.028,0.321,0.284
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,10,10,30,50,-16.77,65.35,-0.257,-0.123,-0.127
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,15,20,50,4.63,57.82,0.08,0.397,0.381
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,10,25,45,-11.33,59.2,-0.191,0.07,0.066
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,25,5,20,50,-0.02,70.64,-0.0,0.36,0.322
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,10,10,20,60,-4.4,61.87,-0.071,0.209,0.198
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,10,30,45,-20.34,65.48,-0.311,-0.212,-0.217
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,10,15,55,19.26,59.2,0.325,0.669,0.607
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,25,10,25,40,-19.06,62.53,-0.305,-0.075,-0.069
rev_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,10,5,25,60,-5.17,64.9,-0.08,0.226,0.212
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,10,25,50,-0.39,62.76,-0.006,0.352,0.32
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,10,20,50,8.45,65.21,0.13,0.512,0.456
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,10,20,55,10.12,65.97,0.153,0.541,0.489
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,25,10,20,45,-3.95,64.88,-0.061,0.288,0.26
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,5,20,60,-7.12,73.28,-0.097,0.217,0.197
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,5,25,50,0.95,70.49,0.013,0.378,0.34
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,10,30,50,-14.72,70.7,-0.208,0.0,0.0
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,15,20,50,2.46,62.53,0.039,0.355,0.339
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,10,25,45,-15.05,65.08,-0.231,0.056,0.05
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,25,5,20,50,2.19,71.21,0.031,0.401,0.361
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,10,20,60,-6.8,65.07,-0.104,0.186,0.17
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,10,30,45,-20.16,68.67,-0.294,-0.12,-0.114
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,10,15,55,18.94,61.69,0.307,0.66,0.611
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,25,10,25,40,-23.33,69.52,-0.336,-0.129,-0.117
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,5,25,60,2.29,67.45,0.034,0.403,0.369
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,10,25,50,-1.39,57.75,-0.024,0.278,0.266
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,10,20,50,3.03,60.9,0.05,0.365,0.343
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,10,20,55,8.34,62.65,0.133,0.467,0.444
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,25,10,20,45,-1.88,60.78,-0.031,0.261,0.239
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,5,20,60,-0.06,69.12,-0.001,0.303,0.288
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,5,25,50,7.91,62.82,0.126,0.46,0.43
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,10,30,50,-19.46,63.76,-0.305,-0.199,-0.204
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,15,20,50,-4.55,58.01,-0.078,0.21,0.2
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,10,25,45,-8.01,58.63,-0.137,0.143,0.135
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,25,5,20,50,18.89,56.99,0.331,0.656,0.617
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,10,20,60,-11.8,61.08,-0.193,0.045,0.044
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,10,30,45,-19.67,66.09,-0.298,-0.19,-0.194
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,10,15,55,9.27,60.55,0.153,0.486,0.439
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,25,10,25,40,-17.94,60.13,-0.298,-0.094,-0.088
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,5,25,60,-13.63,67.68,-0.201,0.008,0.008
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,10,25,50,8.02,57.11,0.14,0.461,0.441
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,10,20,50,13.16,60.63,0.217,0.552,0.525
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,10,20,55,19.95,59.25,0.337,0.672,0.641
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,25,10,20,45,-1.53,57.56,-0.026,0.271,0.255
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,5,20,60,-13.4,72.96,-0.184,0.111,0.099
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,5,25,50,-3.81,71.1,-0.054,0.287,0.254
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,10,30,50,-19.05,70.05,-0.272,-0.104,-0.1
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,15,20,50,0.26,65.48,0.004,0.308,0.291
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,10,25,45,-8.47,59.47,-0.142,0.135,0.128
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,25,5,20,50,-7.29,72.49,-0.101,0.215,0.192
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,10,20,60,0.31,59.23,0.005,0.307,0.29
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,10,30,45,-21.42,68.13,-0.314,-0.15,-0.145
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,10,15,55,12.44,58.25,0.214,0.546,0.497
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,25,10,25,40,-20.07,60.56,-0.331,-0.161,-0.156
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,5,25,60,-1.57,70.25,-0.022,0.352,0.312
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,10,25,50,-2.24,58.5,-0.038,0.261,0.252
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,10,20,50,3.79,63.77,0.059,0.381,0.356
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,10,20,55,7.89,62.01,0.127,0.458,0.435
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,25,10,20,45,-5.43,58.05,-0.093,0.184,0.17
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,5,20,60,-2.96,69.06,-0.043,0.241,0.229
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,5,25,50,8.16,64.17,0.127,0.465,0.436
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,10,30,50,-20.79,68.33,-0.304,-0.164,-0.158
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,15,20,50,0.11,61.65,0.002,0.304,0.284
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,10,25,45,-5.12,57.94,-0.088,0.204,0.194
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,25,5,20,50,4.03,60.03,0.067,0.383,0.359
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,10,20,60,-9.25,61.87,-0.15,0.103,0.1
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,10,30,45,-28.65,71.54,-0.4,-0.362,-0.347
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,10,15,55,10.94,61.57,0.178,0.517,0.472
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,25,10,25,40,-18.86,63.53,-0.297,-0.106,-0.1
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,5,25,60,-10.09,67.27,-0.15,0.092,0.089
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,10,25,50,-13.19,66.3,-0.199,0.095,0.088
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,10,20,50,14.79,64.11,0.231,0.619,0.552
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,10,20,55,4.55,67.89,0.067,0.442,0.39
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,25,10,20,45,-1.98,64.71,-0.031,0.326,0.29
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,5,20,60,-0.58,70.65,-0.008,0.348,0.317
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,5,25,50,6.33,64.7,0.098,0.476,0.458
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,10,30,50,-13.48,68.39,-0.197,0.017,0.016
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,15,20,50,9.63,66.58,0.145,0.533,0.483
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,10,25,45,-6.84,63.14,-0.108,0.226,0.204
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,25,5,20,50,0.38,71.28,0.005,0.366,0.326
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,10,20,60,-1.82,66.45,-0.027,0.322,0.287
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,10,30,45,-12.16,64.46,-0.189,0.046,0.045
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,10,15,55,4.12,66.3,0.062,0.433,0.383
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,25,10,25,40,-20.51,64.6,-0.318,-0.067,-0.06
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,5,25,60,1.62,70.54,0.023,0.389,0.355
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,10,25,50,-15.5,68.0,-0.228,-0.036,-0.034
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,10,20,50,-10.92,66.53,-0.164,0.055,0.05
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,10,20,55,-5.11,64.53,-0.079,0.197,0.187
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,25,10,20,45,-8.28,60.69,-0.136,0.112,0.102
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,5,20,60,-3.1,69.0,-0.045,0.239,0.225
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,5,25,50,-3.8,64.87,-0.059,0.23,0.215
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,10,30,50,-18.86,64.24,-0.294,-0.183,-0.186
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,15,20,50,-7.6,61.44,-0.124,0.135,0.128
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,10,25,45,-7.98,60.33,-0.132,0.136,0.128
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,25,5,20,50,-9.39,67.77,-0.139,0.096,0.089
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,10,20,60,-13.42,62.95,-0.213,0.005,0.005
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,10,30,45,-19.66,61.14,-0.321,-0.197,-0.201
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,10,15,55,10.65,63.55,0.168,0.512,0.468
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,25,10,25,40,-18.34,62.5,-0.293,-0.102,-0.094
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,5,25,60,-9.01,60.32,-0.149,0.123,0.122
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,10,25,50,-3.48,63.14,-0.055,0.294,0.267
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,20,10,20,50,9.24,64.64,0.143,0.526,0.471
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,10,20,55,6.54,66.17,0.099,0.478,0.423
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,25,10,20,45,-16.57,65.7,-0.252,0.021,0.019
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,5,20,60,-0.42,71.26,-0.006,0.351,0.315
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,20,5,25,50,7.29,66.88,0.109,0.492,0.463
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,10,10,30,50,-18.36,71.05,-0.258,-0.033,-0.032
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,15,20,50,11.47,56.39,0.203,0.525,0.502
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,20,10,25,45,-15.11,67.77,-0.223,0.049,0.044
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,25,5,20,50,9.57,69.91,0.137,0.532,0.479
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,10,10,20,60,-2.36,63.47,-0.037,0.279,0.259
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,10,30,45,-18.35,66.19,-0.277,-0.088,-0.084
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,20,10,15,55,15.89,61.44,0.259,0.607,0.561
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,25,10,25,40,-16.7,63.21,-0.264,0.026,0.024
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,10,5,25,60,-8.66,71.09,-0.122,0.189,0.173
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,10,25,50,0.75,57.59,0.013,0.312,0.294
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,20,10,20,50,2.82,58.68,0.048,0.356,0.33
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,10,20,55,9.84,58.6,0.168,0.493,0.461
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,25,10,20,45,-16.21,66.84,-0.242,0.017,0.015
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,5,20,60,9.19,64.54,0.142,0.525,0.462
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,20,5,25,50,-9.28,74.46,-0.125,0.181,0.158
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,10,10,30,50,-4.22,63.1,-0.067,0.216,0.206
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,15,20,50,-6.16,67.53,-0.091,0.177,0.169
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,20,10,25,45,13.74,57.76,0.238,0.564,0.534
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,25,5,20,50,-11.76,74.25,-0.158,0.123,0.105
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,10,10,20,60,4.73,61.72,0.077,0.427,0.396
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,10,30,45,4.19,58.93,0.071,0.384,0.361
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,20,10,15,55,22.19,55.88,0.397,0.718,0.679
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,25,10,25,40,0.64,55.36,0.012,0.315,0.295
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,10,5,25,60,-1.07,72.23,-0.015,0.334,0.297
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,10,25,50,4.2,56.86,0.074,0.382,0.355
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,20,10,20,50,5.44,66.08,0.082,0.46,0.404
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,10,20,55,-1.56,64.52,-0.024,0.328,0.291
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,25,10,20,45,-15.13,64.63,-0.234,0.039,0.034
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,5,20,60,-1.12,76.54,-0.015,0.461,0.38
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,20,5,25,50,-10.94,75.72,-0.145,0.144,0.125
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,10,10,30,50,-2.66,63.9,-0.042,0.248,0.237
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,15,20,50,6.63,60.75,0.109,0.435,0.422
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,20,10,25,45,-0.5,62.17,-0.008,0.295,0.28
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,25,5,20,50,-13.73,72.98,-0.188,0.078,0.067
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,10,10,20,60,-7.53,70.38,-0.107,0.261,0.227
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,10,30,45,-3.96,62.76,-0.063,0.219,0.207
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,20,10,15,55,9.46,65.44,0.145,0.53,0.473
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,25,10,25,40,-5.18,55.74,-0.093,0.197,0.191
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,10,5,25,60,-2.43,72.8,-0.033,0.355,0.311
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,10,25,50,-1.93,64.88,-0.03,0.263,0.243
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,20,10,20,50,4.37,62.0,0.071,0.394,0.364
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,10,20,55,14.84,58.21,0.255,0.587,0.556
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,25,10,20,45,-4.08,56.47,-0.072,0.216,0.193
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,5,20,60,-5.32,70.52,-0.075,0.3,0.26
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,20,5,25,50,9.1,61.97,0.147,0.48,0.449
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,10,10,30,50,-6.44,54.58,-0.118,0.115,0.116
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,15,20,50,-1.39,63.11,-0.022,0.278,0.266
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,20,10,25,45,15.09,59.26,0.255,0.59,0.556
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,25,5,20,50,-8.12,69.67,-0.117,0.126,0.115
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,10,10,20,60,6.66,61.96,0.107,0.435,0.409
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,10,30,45,-1.04,51.34,-0.02,0.239,0.242
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,20,10,15,55,17.33,56.68,0.306,0.634,0.588
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,25,10,25,40,13.72,47.41,0.289,0.535,0.567
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,10,5,25,60,-1.67,69.7,-0.024,0.272,0.251
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,10,25,50,-7.36,60.45,-0.122,0.139,0.131
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,20,10,20,50,-7.17,65.49,-0.109,0.217,0.191
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,10,20,55,-0.12,63.49,-0.002,0.299,0.286
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,25,10,20,45,-13.17,66.25,-0.199,0.092,0.081
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,5,20,60,20.88,63.69,0.328,0.724,0.632
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,20,5,25,50,1.28,66.33,0.019,0.383,0.334
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,10,30,50,1.79,61.09,0.029,0.34,0.328
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,15,20,50,4.77,53.85,0.089,0.364,0.373
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,20,10,25,45,-0.69,57.84,-0.012,0.288,0.268
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,25,5,20,50,-5.32,67.84,-0.078,0.255,0.222
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,10,20,60,0.13,67.34,0.002,0.339,0.309
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,10,30,45,-3.47,60.19,-0.058,0.233,0.221
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,20,10,15,55,25.13,56.29,0.446,0.768,0.723
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,25,10,25,40,-5.96,55.71,-0.107,0.175,0.163
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,5,25,60,-5.85,69.41,-0.084,0.245,0.221
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,10,25,50,18.3,59.22,0.309,0.646,0.608
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,20,10,20,50,6.5,55.07,0.118,0.433,0.403
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,10,20,55,11.73,57.91,0.202,0.527,0.509
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,25,10,20,45,-8.98,57.24,-0.157,0.111,0.101
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,5,20,60,16.2,62.05,0.261,0.634,0.566
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,20,5,25,50,1.62,60.49,0.027,0.332,0.306
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,10,10,30,50,-20.43,69.0,-0.296,-0.108,-0.098
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,15,20,50,-6.23,64.67,-0.096,0.173,0.161
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,20,10,25,45,6.43,56.43,0.114,0.432,0.404
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,25,5,20,50,3.71,60.06,0.062,0.375,0.345
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,10,10,20,60,6.42,64.39,0.1,0.458,0.417
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,10,30,45,0.82,50.4,0.016,0.282,0.286
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,20,10,15,55,25.91,56.47,0.459,0.782,0.733
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,25,10,25,40,-3.82,48.09,-0.079,0.175,0.172
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,10,5,25,60,-2.48,69.0,-0.036,0.289,0.264
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,15,10,25,50,-5.81,60.05,-0.097,0.171,0.161
