regime,atk,def,cal,cagr,mdd,sharpe,sortino,switches
SLOPE200_20w_3d,V20Q0G45M35,V30Q15G25M30,3.115,121.03,38.85,0.748,4.539,12
RSI21_50_10d,V20Q0G45M35,V30Q15G25M30,3.114,127.76,41.03,0.766,4.609,35
RSI21_50_10d,V20Q0G45M35,V30Q15G25M30,3.114,127.76,41.03,0.766,4.609,35
MA250_3d,V20Q0G45M35,V30Q15G25M30,3.114,123.78,39.74,0.755,4.545,21
MA250_3d,V20Q0G45M35,V30Q15G25M30,3.114,123.78,39.74,0.755,4.545,21
DD15pct_3d,V20Q0G45M35,V30Q15G25M30,3.11,136.57,43.92,0.787,4.753,22
DD15pct_3d,V20Q0G45M35,V30Q15G25M30,3.11,136.57,43.92,0.787,4.753,22
MA150_3d,V20Q0G45M35,V30Q15G25M30,3.11,126.04,40.53,0.762,4.614,33
MA150_3d,V20Q0G45M35,V30Q15G25M30,3.11,126.04,40.53,0.762,4.614,33
DD15pct_10d,V20Q0G45M35,V30Q15G25M30,3.108,121.59,39.12,0.746,4.645,12
DD15pct_10d,V20Q0G45M35,V30Q15G25M30,3.108,121.59,39.12,0.746,4.645,12
MOM90_3d,V20Q0G45M35,V30Q15G25M30,3.108,125.96,40.53,0.761,4.593,35
MOM90_3d,V20Q0G45M35,V30Q15G25M30,3.108,125.96,40.53,0.761,4.593,35
SLOPE200_5w_5d,V20Q0G45M35,V30Q15G25M30,3.107,123.59,39.78,0.754,4.592,17
SLOPE200_5w_5d,V20Q0G45M35,V30Q15G25M30,3.107,123.59,39.78,0.754,4.592,17
MA250_5d,V20Q0G45M35,V30Q15G25M30,3.107,125.9,40.53,0.761,4.596,17
MA250_5d,V20Q0G45M35,V30Q15G25M30,3.107,125.9,40.53,0.761,4.596,17
MOM252_5d,V20Q0G45M35,V30Q15G25M30,3.106,123.43,39.74,0.754,4.644,13
MOM252_5d,V20Q0G45M35,V30Q15G25M30,3.106,123.43,39.74,0.754,4.644,13
RSI14_40_3d,V20Q0G45M35,V30Q15G25M30,3.105,125.84,40.53,0.761,4.594,79
RSI14_40_3d,V20Q0G45M35,V30Q15G25M30,3.105,125.84,40.53,0.761,4.594,79
MA200_10d,V20Q0G45M35,V30Q15G25M30,3.105,133.02,42.84,0.779,4.699,13
MA200_10d,V20Q0G45M35,V30Q15G25M30,3.105,133.02,42.84,0.779,4.699,13
MA120_5d,V20Q0G45M35,V30Q15G25M30,3.104,125.8,40.53,0.761,4.565,19
MA120_5d,V20Q0G45M35,V30Q15G25M30,3.104,125.8,40.53,0.761,4.565,19
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.103,123.82,39.9,0.755,4.594,10
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.103,123.82,39.9,0.755,4.594,10
MOM60_5d,V20Q0G45M35,V30Q15G25M30,3.103,125.75,40.53,0.761,4.547,21
MOM60_5d,V20Q0G45M35,V30Q15G25M30,3.103,125.75,40.53,0.761,4.547,21
MOM90_5d,V20Q0G45M35,V30Q15G25M30,3.102,125.41,40.43,0.76,4.582,29
MOM90_5d,V20Q0G45M35,V30Q15G25M30,3.102,125.41,40.43,0.76,4.582,29
SLOPE200_5w_5d,V20Q0G45M35,V30Q15G25M30,3.101,123.39,39.78,0.754,4.59,17
SLOPE200_5w_5d,V20Q0G45M35,V30Q15G25M30,3.101,123.39,39.78,0.754,4.59,17
DD15pct_10d,V20Q0G45M35,V30Q15G25M30,3.1,121.27,39.12,0.745,4.623,12
DD15pct_10d,V20Q0G45M35,V30Q15G25M30,3.1,121.27,39.12,0.745,4.623,12
MA150_7d,V20Q0G45M35,V30Q15G25M30,3.1,124.14,40.05,0.757,4.548,15
MA150_7d,V20Q0G45M35,V30Q15G25M30,3.1,124.14,40.05,0.757,4.548,15
MA120_7d,V20Q0G45M35,V30Q15G25M30,3.099,125.28,40.43,0.759,4.554,17
MA120_7d,V20Q0G45M35,V30Q15G25M30,3.099,125.28,40.43,0.759,4.554,17
MA150_10d,V20Q0G45M35,V30Q15G25M30,3.099,132.73,42.84,0.778,4.668,15
MA150_10d,V20Q0G45M35,V30Q15G25M30,3.099,132.73,42.84,0.778,4.668,15
RSI14_40_3d,V20Q0G45M35,V30Q15G25M30,3.098,125.57,40.53,0.76,4.624,79
RSI14_40_3d,V20Q0G45M35,V30Q15G25M30,3.098,125.57,40.53,0.76,4.624,79
RSI14_45_10d,V20Q0G45M35,V30Q15G25M30,3.098,135.78,43.83,0.785,4.738,43
RSI14_45_10d,V20Q0G45M35,V30Q15G25M30,3.098,135.78,43.83,0.785,4.738,43
MA120_3d,V20Q0G45M35,V30Q15G25M30,3.098,124.89,40.31,0.759,4.547,21
MA120_3d,V20Q0G45M35,V30Q15G25M30,3.098,124.89,40.31,0.759,4.547,21
MOM252_3d,V25Q0G40M35,V30Q15G25M30,3.098,117.8,38.02,0.745,4.506,21
MOM252_3d,V25Q0G40M35,V30Q15G25M30,3.098,117.8,38.02,0.745,4.506,21
MOM252_10d,V20Q0G45M35,V30Q15G25M30,3.098,123.76,39.95,0.755,4.63,12
MOM252_10d,V20Q0G45M35,V30Q15G25M30,3.098,123.76,39.95,0.755,4.63,12
MOM90_3d,V20Q0G45M35,V30Q15G25M30,3.097,125.53,40.53,0.76,4.59,35
MOM90_3d,V20Q0G45M35,V30Q15G25M30,3.097,125.53,40.53,0.76,4.59,35
DD15pct_3d,V20Q0G45M35,V30Q15G25M30,3.096,135.96,43.92,0.786,4.745,22
DD15pct_3d,V20Q0G45M35,V30Q15G25M30,3.096,135.96,43.92,0.786,4.745,22
SLOPE200_20w_3d,V20Q0G45M35,V30Q15G25M30,3.095,120.25,38.85,0.746,4.538,12
SLOPE200_20w_3d,V20Q0G45M35,V30Q15G25M30,3.095,120.25,38.85,0.746,4.538,12
MA100_3d,V20Q0G45M35,V30Q15G25M30,3.095,124.78,40.31,0.758,4.531,25
MA100_3d,V20Q0G45M35,V30Q15G25M30,3.095,124.78,40.31,0.758,4.531,25
MA250_5d,V20Q0G45M35,V30Q15G25M30,3.095,125.42,40.53,0.76,4.586,17
MA250_5d,V20Q0G45M35,V30Q15G25M30,3.095,125.42,40.53,0.76,4.586,17
MA200_10d,V20Q0G45M35,V30Q15G25M30,3.094,132.54,42.84,0.778,4.682,13
MA200_10d,V20Q0G45M35,V30Q15G25M30,3.094,132.54,42.84,0.778,4.682,13
MA120_7d,V20Q0G45M35,V30Q15G25M30,3.093,125.06,40.43,0.759,4.546,17
MA120_7d,V20Q0G45M35,V30Q15G25M30,3.093,125.06,40.43,0.759,4.546,17
RSI21_50_10d,V20Q0G45M35,V30Q15G25M30,3.092,126.85,41.03,0.764,4.622,35
RSI21_50_10d,V20Q0G45M35,V30Q15G25M30,3.092,126.85,41.03,0.764,4.622,35
MA100_5d,V20Q0G45M35,V30Q15G25M30,3.092,125.31,40.53,0.76,4.552,17
MA100_5d,V20Q0G45M35,V30Q15G25M30,3.092,125.31,40.53,0.76,4.552,17
MOM252_10d,V20Q0G45M35,V30Q15G25M30,3.092,123.53,39.95,0.755,4.628,12
MOM252_10d,V20Q0G45M35,V30Q15G25M30,3.092,123.53,39.95,0.755,4.628,12
MA250_3d,V20Q0G45M35,V30Q15G25M30,3.091,122.85,39.74,0.753,4.547,21
MA250_3d,V20Q0G45M35,V30Q15G25M30,3.091,122.85,39.74,0.753,4.547,21
MA100_7d,V20Q0G45M35,V30Q15G25M30,3.09,124.95,40.43,0.759,4.545,17
MA100_7d,V20Q0G45M35,V30Q15G25M30,3.09,124.95,40.43,0.759,4.545,17
MA200_3d,V20Q0G45M35,V30Q15G25M30,3.09,125.23,40.53,0.759,4.601,25
MA200_3d,V20Q0G45M35,V30Q15G25M30,3.09,125.23,40.53,0.759,4.601,25
MA250_7d,V20Q0G45M35,V30Q15G25M30,3.089,124.87,40.43,0.758,4.616,13
MA250_7d,V20Q0G45M35,V30Q15G25M30,3.089,124.87,40.43,0.758,4.616,13
MA150_10d,V20Q0G45M35,V30Q15G25M30,3.087,132.25,42.84,0.777,4.677,15
MA150_10d,V20Q0G45M35,V30Q15G25M30,3.087,132.25,42.84,0.777,4.677,15
MA200_7d,V20Q0G45M35,V30Q15G25M30,3.087,124.07,40.19,0.757,4.557,21
MA200_7d,V20Q0G45M35,V30Q15G25M30,3.087,124.07,40.19,0.757,4.557,21
MA120_5d,V20Q0G45M35,V30Q15G25M30,3.086,125.06,40.53,0.759,4.575,19
MA120_5d,V20Q0G45M35,V30Q15G25M30,3.086,125.06,40.53,0.759,4.575,19
SLOPE200_10w_10d,V20Q0G45M35,V30Q15G25M30,3.085,119.99,38.89,0.745,4.529,10
SLOPE200_10w_10d,V20Q0G45M35,V30Q15G25M30,3.085,119.99,38.89,0.745,4.529,10
MOM60_3d,V20Q0G45M35,V30Q15G25M30,3.083,128.16,41.57,0.767,4.617,27
MOM60_3d,V20Q0G45M35,V30Q15G25M30,3.083,128.16,41.57,0.767,4.617,27
RSI21_50_10d,V20Q0G45M35,V30Q15G25M30,3.082,126.46,41.03,0.763,4.612,35
RSI21_50_10d,V20Q0G45M35,V30Q15G25M30,3.082,126.46,41.03,0.763,4.612,35
MOM60_3d,V20Q0G45M35,V30Q15G25M30,3.082,126.76,41.13,0.763,4.618,27
MOM60_3d,V20Q0G45M35,V30Q15G25M30,3.082,126.76,41.13,0.763,4.618,27
DD15pct_10d,V20Q0G45M35,V30Q15G25M30,3.081,120.56,39.12,0.743,4.652,12
DD15pct_10d,V20Q0G45M35,V30Q15G25M30,3.081,120.56,39.12,0.743,4.652,12
SLOPE200_10w_5d,V20Q0G45M35,V30Q15G25M30,3.081,120.59,39.14,0.746,4.563,10
SLOPE200_10w_5d,V20Q0G45M35,V30Q15G25M30,3.081,120.59,39.14,0.746,4.563,10
SLOPE200_10w_10d,V20Q0G45M35,V30Q15G25M30,3.08,119.79,38.89,0.745,4.527,10
SLOPE200_10w_10d,V20Q0G45M35,V30Q15G25M30,3.08,119.79,38.89,0.745,4.527,10
MA100_5d,V20Q0G45M35,V30Q15G25M30,3.08,124.82,40.53,0.758,4.573,17
MA100_5d,V20Q0G45M35,V30Q15G25M30,3.08,124.82,40.53,0.758,4.573,17
MOM60_5d,V20Q0G45M35,V30Q15G25M30,3.079,124.79,40.53,0.759,4.515,21
MOM60_5d,V20Q0G45M35,V30Q15G25M30,3.079,124.79,40.53,0.759,4.515,21
MA200_3d,V20Q0G45M35,V30Q15G25M30,3.078,124.76,40.53,0.758,4.574,25
MA200_3d,V20Q0G45M35,V30Q15G25M30,3.078,124.76,40.53,0.758,4.574,25
MOM252_10d,V20Q0G45M35,V30Q15G25M30,3.078,122.96,39.95,0.753,4.631,12
MOM252_10d,V20Q0G45M35,V30Q15G25M30,3.078,122.96,39.95,0.753,4.631,12
RSI14_45_3d,V20Q0G45M35,V30Q15G25M30,3.077,119.2,38.74,0.744,4.508,93
RSI14_45_3d,V20Q0G45M35,V30Q15G25M30,3.077,119.2,38.74,0.744,4.508,93
DD15pct_10d,V20Q0G45M35,V30Q15G25M30,3.073,120.23,39.12,0.742,4.629,12
DD15pct_10d,V20Q0G45M35,V30Q15G25M30,3.073,120.23,39.12,0.742,4.629,12
SLOPE200_10w_10d,V20Q0G45M35,V30Q15G25M30,3.072,119.46,38.89,0.744,4.533,10
SLOPE200_10w_10d,V20Q0G45M35,V30Q15G25M30,3.072,119.46,38.89,0.744,4.533,10
MA120_3d,V20Q0G45M35,V30Q15G25M30,3.072,126.05,41.03,0.761,4.575,21
MA120_3d,V20Q0G45M35,V30Q15G25M30,3.072,126.05,41.03,0.761,4.575,21
SLOPE200_5w_5d,V20Q0G45M35,V30Q15G25M30,3.071,122.17,39.78,0.751,4.586,17
SLOPE200_5w_5d,V20Q0G45M35,V30Q15G25M30,3.071,122.17,39.78,0.751,4.586,17
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.071,119.44,38.89,0.744,4.53,10
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.071,119.44,38.89,0.744,4.53,10
SLOPE200_10w_5d,V20Q0G45M35,V30Q15G25M30,3.071,120.18,39.14,0.745,4.57,10
SLOPE200_10w_5d,V20Q0G45M35,V30Q15G25M30,3.071,120.18,39.14,0.745,4.57,10
SLOPE200_5w_5d,V20Q0G45M35,V30Q15G25M30,3.07,122.14,39.78,0.751,4.583,17
SLOPE200_5w_5d,V20Q0G45M35,V30Q15G25M30,3.07,122.14,39.78,0.751,4.583,17
MA200_7d,V20Q0G45M35,V30Q15G25M30,3.065,123.2,40.19,0.754,4.544,21
MA200_7d,V20Q0G45M35,V30Q15G25M30,3.065,123.2,40.19,0.754,4.544,21
SLOPE200_10w_5d,V20Q0G45M35,V30Q15G25M30,3.064,119.92,39.14,0.745,4.549,10
SLOPE200_10w_5d,V20Q0G45M35,V30Q15G25M30,3.064,119.92,39.14,0.745,4.549,10
MA100_5d,V20Q0G45M35,V30Q15G25M30,3.064,124.19,40.53,0.757,4.553,17
MA100_5d,V20Q0G45M35,V30Q15G25M30,3.064,124.19,40.53,0.757,4.553,17
MA200_3d,V20Q0G45M35,V30Q15G25M30,3.059,123.98,40.53,0.756,4.578,25
MA200_3d,V20Q0G45M35,V30Q15G25M30,3.059,123.98,40.53,0.756,4.578,25
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.057,121.97,39.9,0.75,4.564,10
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.057,121.97,39.9,0.75,4.564,10
MOM60_3d,V20Q0G45M35,V30Q15G25M30,3.057,127.08,41.57,0.764,4.615,27
MOM60_3d,V20Q0G45M35,V30Q15G25M30,3.057,127.08,41.57,0.764,4.615,27
MA100_7d,V20Q0G45M35,V30Q15G25M30,3.056,127.77,41.81,0.766,4.587,17
MA100_7d,V20Q0G45M35,V30Q15G25M30,3.056,127.77,41.81,0.766,4.587,17
MA200_7d,V20Q0G45M35,V30Q15G25M30,3.056,122.82,40.19,0.753,4.552,21
MA200_7d,V20Q0G45M35,V30Q15G25M30,3.056,122.82,40.19,0.753,4.552,21
MOM90_5d,V20Q0G45M35,V30Q15G25M30,3.056,123.56,40.43,0.755,4.568,29
MOM90_5d,V20Q0G45M35,V30Q15G25M30,3.056,123.56,40.43,0.755,4.568,29
MA250_5d,V20Q0G45M35,V30Q15G25M30,3.055,123.83,40.53,0.755,4.559,17
MA250_5d,V20Q0G45M35,V30Q15G25M30,3.055,123.83,40.53,0.755,4.559,17
MA200_10d,V20Q0G45M35,V30Q15G25M30,3.054,130.8,42.84,0.773,4.661,13
MA200_10d,V20Q0G45M35,V30Q15G25M30,3.054,130.8,42.84,0.773,4.661,13
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.052,121.76,39.9,0.75,4.562,10
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.052,121.76,39.9,0.75,4.562,10
MA150_7d,V20Q0G45M35,V30Q15G25M30,3.051,126.05,41.31,0.761,4.587,15
MA150_7d,V20Q0G45M35,V30Q15G25M30,3.051,126.05,41.31,0.761,4.587,15
MOM252_5d,V20Q0G45M35,V30Q15G25M30,3.051,121.26,39.74,0.748,4.61,13
MOM252_5d,V20Q0G45M35,V30Q15G25M30,3.051,121.26,39.74,0.748,4.61,13
MA100_3d,V20Q0G45M35,V30Q15G25M30,3.05,122.95,40.31,0.754,4.526,25
MA100_3d,V20Q0G45M35,V30Q15G25M30,3.05,122.95,40.31,0.754,4.526,25
MA120_10d,V20Q0G45M35,V30Q15G25M30,3.05,124.05,40.67,0.756,4.561,17
MA120_10d,V20Q0G45M35,V30Q15G25M30,3.05,124.05,40.67,0.756,4.561,17
MOM90_3d,V20Q0G45M35,V30Q15G25M30,3.05,123.63,40.53,0.755,4.547,35
MOM90_3d,V20Q0G45M35,V30Q15G25M30,3.05,123.63,40.53,0.755,4.547,35
MA250_5d,V20Q0G45M35,V30Q15G25M30,3.048,123.53,40.53,0.755,4.571,17
MA250_5d,V20Q0G45M35,V30Q15G25M30,3.048,123.53,40.53,0.755,4.571,17
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.044,121.42,39.9,0.749,4.569,10
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.044,121.42,39.9,0.749,4.569,10
MOM90_5d,V20Q0G45M35,V30Q15G25M30,3.043,124.01,40.76,0.757,4.571,29
MOM90_5d,V20Q0G45M35,V30Q15G25M30,3.043,124.01,40.76,0.757,4.571,29
MA100_10d,V20Q0G45M35,V30Q15G25M30,3.042,123.74,40.67,0.756,4.533,15
MA100_10d,V20Q0G45M35,V30Q15G25M30,3.042,123.74,40.67,0.756,4.533,15
MA120_10d,V20Q0G45M35,V30Q15G25M30,3.042,123.75,40.67,0.756,4.53,17
MA120_10d,V20Q0G45M35,V30Q15G25M30,3.042,123.75,40.67,0.756,4.53,17
MOM60_5d,V20Q0G45M35,V30Q15G25M30,3.042,123.28,40.53,0.754,4.505,21
MOM60_5d,V20Q0G45M35,V30Q15G25M30,3.042,123.28,40.53,0.754,4.505,21
MOM252_5d,V20Q0G45M35,V30Q15G25M30,3.041,120.88,39.74,0.747,4.607,13
MOM252_5d,V20Q0G45M35,V30Q15G25M30,3.041,120.88,39.74,0.747,4.607,13
MA120_10d,V20Q0G45M35,V30Q15G25M30,3.04,123.66,40.67,0.755,4.534,17
MA120_10d,V20Q0G45M35,V30Q15G25M30,3.04,123.66,40.67,0.755,4.534,17
MA150_5d,V20Q0G45M35,V30Q15G25M30,3.04,122.91,40.43,0.753,4.541,23
MA150_5d,V20Q0G45M35,V30Q15G25M30,3.04,122.91,40.43,0.753,4.541,23
DD15pct_3d,V20Q0G45M35,V30Q15G25M30,3.039,133.47,43.92,0.779,4.74,22
DD15pct_3d,V20Q0G45M35,V30Q15G25M30,3.039,133.47,43.92,0.779,4.74,22
SLOPE200_20w_5d,V20Q0G45M35,V30Q15G25M30,3.039,121.23,39.89,0.748,4.538,10
SLOPE200_20w_5d,V20Q0G45M35,V30Q15G25M30,3.039,121.23,39.89,0.748,4.538,10
MA100_7d,V20Q0G45M35,V30Q15G25M30,3.038,123.11,40.53,0.754,4.521,17
MA100_7d,V20Q0G45M35,V30Q15G25M30,3.038,123.11,40.53,0.754,4.521,17
MA100_10d,V20Q0G45M35,V30Q15G25M30,3.035,123.45,40.67,0.755,4.557,15
MA100_10d,V20Q0G45M35,V30Q15G25M30,3.035,123.45,40.67,0.755,4.557,15
MA250_3d,V20Q0G45M35,V30Q15G25M30,3.031,120.45,39.74,0.747,4.497,21
MA250_3d,V20Q0G45M35,V30Q15G25M30,3.031,120.45,39.74,0.747,4.497,21
MA250_10d,V20Q0G45M35,V30Q15G25M30,3.027,123.1,40.67,0.753,4.577,11
MA250_10d,V20Q0G45M35,V30Q15G25M30,3.027,123.1,40.67,0.753,4.577,11
MA200_3d,V20Q0G45M35,V30Q15G25M30,3.026,122.63,40.53,0.752,4.572,25
MA200_3d,V20Q0G45M35,V30Q15G25M30,3.026,122.63,40.53,0.752,4.572,25
MOM90_5d,V20Q0G45M35,V30Q15G25M30,3.026,123.33,40.76,0.755,4.56,29
MOM90_5d,V20Q0G45M35,V30Q15G25M30,3.026,123.33,40.76,0.755,4.56,29
MOM252_5d,V20Q0G45M35,V30Q15G25M30,3.026,120.28,39.74,0.746,4.609,13
MOM252_5d,V20Q0G45M35,V30Q15G25M30,3.026,120.28,39.74,0.746,4.609,13
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.025,117.63,38.89,0.739,4.5,10
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.025,117.63,38.89,0.739,4.5,10
MA100_3d,V20Q0G45M35,V30Q15G25M30,3.022,124.01,41.03,0.756,4.553,25
MA100_3d,V20Q0G45M35,V30Q15G25M30,3.022,124.01,41.03,0.756,4.553,25
RSI14_40_5d,V20Q0G45M35,V30Q15G25M30,3.021,122.12,40.43,0.751,4.561,51
RSI14_40_5d,V20Q0G45M35,V30Q15G25M30,3.021,122.12,40.43,0.751,4.561,51
MA250_10d,V20Q0G45M35,V30Q15G25M30,3.021,122.87,40.67,0.752,4.574,11
MA250_10d,V20Q0G45M35,V30Q15G25M30,3.021,122.87,40.67,0.752,4.574,11
RSI21_40_5d,V20Q0G45M35,V30Q15G25M30,3.02,122.4,40.53,0.751,4.483,43
RSI21_40_5d,V20Q0G45M35,V30Q15G25M30,3.02,122.4,40.53,0.751,4.483,43
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.019,117.43,38.89,0.739,4.498,10
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.019,117.43,38.89,0.739,4.498,10
MA150_7d,V20Q0G45M35,V30Q15G25M30,3.017,120.82,40.05,0.748,4.515,15
MA150_7d,V20Q0G45M35,V30Q15G25M30,3.017,120.82,40.05,0.748,4.515,15
MOM252_5d,V25Q0G40M35,V30Q15G25M30,3.014,117.25,38.91,0.744,4.504,13
MOM252_5d,V25Q0G40M35,V30Q15G25M30,3.014,117.25,38.91,0.744,4.504,13
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.011,117.1,38.89,0.737,4.504,10
SLOPE200_5w_10d,V20Q0G45M35,V30Q15G25M30,3.011,117.1,38.89,0.737,4.504,10
MA250_7d,V20Q0G45M35,V30Q15G25M30,3.011,121.73,40.43,0.75,4.551,13
MA250_7d,V20Q0G45M35,V30Q15G25M30,3.011,121.73,40.43,0.75,4.551,13
SLOPE200_5w_5d,V20Q0G45M35,V30Q15G25M30,3.008,119.66,39.78,0.744,4.539,17
SLOPE200_5w_5d,V20Q0G45M35,V30Q15G25M30,3.008,119.66,39.78,0.744,4.539,17
SLOPE200_5w_5d,V20Q0G45M35,V30Q15G25M30,3.003,119.46,39.78,0.744,4.538,17
SLOPE200_5w_5d,V20Q0G45M35,V30Q15G25M30,3.003,119.46,39.78,0.744,4.538,17
SLOPE120_5w_10d,V20Q0G45M35,V30Q15G25M30,2.999,117.33,39.12,0.738,4.602,15
SLOPE120_5w_10d,V20Q0G45M35,V30Q15G25M30,2.999,117.33,39.12,0.738,4.602,15
SLOPE200_10w_5d,V20Q0G45M35,V30Q15G25M30,2.999,119.73,39.92,0.744,4.56,10
SLOPE200_10w_5d,V20Q0G45M35,V30Q15G25M30,2.999,119.73,39.92,0.744,4.56,10
MA250_5d,V20Q0G45M35,V30Q15G25M30,2.999,121.53,40.53,0.75,4.528,17
MA250_5d,V20Q0G45M35,V30Q15G25M30,2.999,121.53,40.53,0.75,4.528,17
MA120_10d,V20Q0G45M35,V30Q15G25M30,2.997,121.9,40.67,0.751,4.516,17
MA120_10d,V20Q0G45M35,V30Q15G25M30,2.997,121.9,40.67,0.751,4.516,17
MA250_3d,V20Q0G45M35,V30Q15G25M30,2.995,119.03,39.74,0.743,4.473,21
MA250_3d,V20Q0G45M35,V30Q15G25M30,2.995,119.03,39.74,0.743,4.473,21
MOM90_3d,V20Q0G45M35,V30Q15G25M30,2.995,121.37,40.53,0.75,4.527,35
MOM90_3d,V20Q0G45M35,V30Q15G25M30,2.995,121.37,40.53,0.75,4.527,35
SLOPE200_20w_5d,V20Q0G45M35,V30Q15G25M30,2.993,119.4,39.89,0.743,4.508,10
SLOPE200_20w_5d,V20Q0G45M35,V30Q15G25M30,2.993,119.4,39.89,0.743,4.508,10
MA120_3d,V20Q0G45M35,V30Q15G25M30,2.993,120.65,40.31,0.747,4.49,21
MA120_3d,V20Q0G45M35,V30Q15G25M30,2.993,120.65,40.31,0.747,4.49,21
MA100_10d,V20Q0G45M35,V30Q15G25M30,2.992,121.69,40.67,0.75,4.498,15
MA100_10d,V20Q0G45M35,V30Q15G25M30,2.992,121.69,40.67,0.75,4.498,15
SLOPE200_20w_5d,V20Q0G45M35,V30Q15G25M30,2.991,124.68,41.69,0.757,4.584,10
SLOPE200_20w_5d,V20Q0G45M35,V30Q15G25M30,2.991,124.68,41.69,0.757,4.584,10
MA100_10d,V20Q0G45M35,V30Q15G25M30,2.99,121.62,40.67,0.75,4.515,15
MA100_10d,V20Q0G45M35,V30Q15G25M30,2.99,121.62,40.67,0.75,4.515,15
MOM252_10d,V25Q0G40M35,V30Q15G25M30,2.989,115.28,38.57,0.739,4.423,12
MOM252_10d,V25Q0G40M35,V30Q15G25M30,2.989,115.28,38.57,0.739,4.423,12
SLOPE120_5w_10d,V20Q0G45M35,V30Q15G25M30,2.988,116.89,39.12,0.737,4.585,15
SLOPE120_5w_10d,V20Q0G45M35,V30Q15G25M30,2.988,116.89,39.12,0.737,4.585,15
SLOPE200_20w_5d,V20Q0G45M35,V30Q15G25M30,2.988,119.2,39.89,0.743,4.506,10
SLOPE200_20w_5d,V20Q0G45M35,V30Q15G25M30,2.988,119.2,39.89,0.743,4.506,10
RSI14_40_5d,V20Q0G45M35,V30Q15G25M30,2.987,120.77,40.43,0.747,4.532,51
RSI14_40_5d,V20Q0G45M35,V30Q15G25M30,2.987,120.77,40.43,0.747,4.532,51
MA250_5d,V20Q0G45M35,V30Q15G25M30,2.987,121.06,40.53,0.749,4.518,17
MA250_5d,V20Q0G45M35,V30Q15G25M30,2.987,121.06,40.53,0.749,4.518,17
GC20x60_3d,V20Q0G45M35,V30Q15G25M30,2.986,122.3,40.96,0.752,4.543,35
GC20x60_3d,V20Q0G45M35,V30Q15G25M30,2.986,122.3,40.96,0.752,4.543,35
MOM90_3d,V20Q0G45M35,V30Q15G25M30,2.984,120.95,40.53,0.749,4.524,35
MOM90_3d,V20Q0G45M35,V30Q15G25M30,2.984,120.95,40.53,0.749,4.524,35
DD15pct_3d,V20Q0G45M35,V30Q15G25M30,2.982,130.98,43.92,0.773,4.68,22
DD15pct_3d,V20Q0G45M35,V30Q15G25M30,2.982,130.98,43.92,0.773,4.68,22
MOM60_10d,V20Q0G45M35,V30Q15G25M30,2.982,126.54,42.43,0.762,4.67,13
MOM60_10d,V20Q0G45M35,V30Q15G25M30,2.982,126.54,42.43,0.762,4.67,13
SLOPE200_20w_5d,V20Q0G45M35,V30Q15G25M30,2.98,118.87,39.89,0.742,4.512,10
SLOPE200_20w_5d,V20Q0G45M35,V30Q15G25M30,2.98,118.87,39.89,0.742,4.512,10
MA120_7d,V20Q0G45M35,V30Q15G25M30,2.979,120.45,40.43,0.747,4.484,17
MA120_7d,V20Q0G45M35,V30Q15G25M30,2.979,120.45,40.43,0.747,4.484,17
MA250_3d,V20Q0G45M35,V30Q15G25M30,2.979,118.39,39.74,0.741,4.46,21
MA250_3d,V20Q0G45M35,V30Q15G25M30,2.979,118.39,39.74,0.741,4.46,21
RSI14_40_5d,V20Q0G45M35,V30Q15G25M30,2.977,120.35,40.43,0.746,4.5,51
RSI14_40_5d,V20Q0G45M35,V30Q15G25M30,2.977,120.35,40.43,0.746,4.5,51
MA150_10d,V20Q0G45M35,V30Q15G25M30,2.977,127.5,42.84,0.766,4.59,15
MA150_10d,V20Q0G45M35,V30Q15G25M30,2.977,127.5,42.84,0.766,4.59,15
MOM90_3d,V20Q0G45M35,V30Q15G25M30,2.974,120.55,40.53,0.747,4.521,35
MOM90_3d,V20Q0G45M35,V30Q15G25M30,2.974,120.55,40.53,0.747,4.521,35
SLOPE200_5w_5d,V20Q0G45M35,V30Q15G25M30,2.972,118.23,39.78,0.74,4.53,17
SLOPE200_5w_5d,V20Q0G45M35,V30Q15G25M30,2.972,118.23,39.78,0.74,4.53,17
RSI21_50_10d,V20Q0G45M35,V30Q15G25M30,2.971,121.71,40.96,0.751,4.513,35
RSI21_50_10d,V20Q0G45M35,V30Q15G25M30,2.971,121.71,40.96,0.751,4.513,35
RSI14_40_3d,V20Q0G45M35,V30Q15G25M30,2.97,120.38,40.53,0.746,4.517,79
