gsub,v,q,g,m,e,x,s,cagr,mdd,cal,sh,sort
3f_rev_oca_opm,30,10,35,25,7,8,7,-15.18,53.05,-0.286,-0.258,-0.295
3f_rev_oca_opm,30,10,35,25,7,10,5,-11.49,43.98,-0.261,-0.132,-0.163
3f_rev_oca_opm,30,10,35,25,7,10,7,-12.21,48.36,-0.253,-0.183,-0.213
3f_rev_oca_opm,30,10,40,20,3,6,5,-36.32,69.54,-0.522,-0.619,-0.771
3f_rev_oca_opm,30,10,40,20,3,6,7,-36.32,69.54,-0.522,-0.619,-0.771
3f_rev_oca_opm,30,10,40,20,3,8,5,-35.63,68.89,-0.517,-0.633,-0.766
3f_rev_oca_opm,30,10,40,20,3,8,7,-35.47,68.89,-0.515,-0.628,-0.759
3f_rev_oca_opm,30,10,40,20,3,10,5,-38.6,70.24,-0.55,-0.745,-0.892
3f_rev_oca_opm,30,10,40,20,3,10,7,-38.56,70.19,-0.549,-0.745,-0.89
3f_rev_oca_opm,30,10,40,20,5,6,5,-28.79,65.14,-0.442,-0.552,-0.641
3f_rev_oca_opm,30,10,40,20,5,6,7,-28.17,64.47,-0.437,-0.532,-0.619
3f_rev_oca_opm,30,10,40,20,5,8,5,-18.11,54.4,-0.333,-0.255,-0.302
3f_rev_oca_opm,30,10,40,20,5,8,7,-19.4,56.66,-0.342,-0.299,-0.352
3f_rev_oca_opm,30,10,40,20,5,10,5,-13.6,43.76,-0.311,-0.163,-0.205
3f_rev_oca_opm,30,10,40,20,5,10,7,-16.29,52.44,-0.311,-0.245,-0.295
3f_rev_oca_opm,30,10,40,20,7,8,5,-26.9,60.73,-0.443,-0.57,-0.668
3f_rev_oca_opm,30,10,40,20,7,8,7,-23.62,60.39,-0.391,-0.504,-0.595
3f_rev_oca_opm,30,10,40,20,7,10,5,-16.93,44.49,-0.38,-0.295,-0.375
3f_rev_oca_opm,30,10,40,20,7,10,7,-19.34,52.17,-0.371,-0.378,-0.455
3f_rev_oca_opm,30,10,45,15,3,6,5,-37.03,75.89,-0.488,-0.646,-0.785
3f_rev_oca_opm,30,10,45,15,3,6,7,-37.03,75.89,-0.488,-0.646,-0.785
3f_rev_oca_opm,30,10,45,15,3,8,5,-36.12,73.97,-0.488,-0.624,-0.757
3f_rev_oca_opm,30,10,45,15,3,8,7,-35.86,73.97,-0.485,-0.616,-0.748
3f_rev_oca_opm,30,10,45,15,3,10,5,-41.25,76.35,-0.54,-0.802,-0.959
3f_rev_oca_opm,30,10,45,15,3,10,7,-41.53,76.35,-0.544,-0.817,-0.969
3f_rev_oca_opm,30,10,45,15,5,6,5,-31.23,66.14,-0.472,-0.607,-0.701
3f_rev_oca_opm,30,10,45,15,5,6,7,-32.39,66.9,-0.484,-0.646,-0.746
3f_rev_oca_opm,30,10,45,15,5,8,5,-24.42,58.21,-0.419,-0.443,-0.533
3f_rev_oca_opm,30,10,45,15,5,8,7,-26.99,61.92,-0.436,-0.525,-0.627
3f_rev_oca_opm,30,10,45,15,5,10,5,-23.93,57.21,-0.418,-0.459,-0.578
3f_rev_oca_opm,30,10,45,15,5,10,7,-29.24,63.24,-0.462,-0.627,-0.758
3f_rev_oca_opm,30,10,45,15,7,8,5,-30.59,64.37,-0.475,-0.66,-0.75
3f_rev_oca_opm,30,10,45,15,7,8,7,-29.14,62.98,-0.463,-0.697,-0.839
3f_rev_oca_opm,30,10,45,15,7,10,5,-26.88,61.35,-0.438,-0.591,-0.737
3f_rev_oca_opm,30,10,45,15,7,10,7,-27.76,61.66,-0.45,-0.669,-0.796
3f_rev_oca_opm,30,10,50,10,3,6,5,-44.38,79.58,-0.558,-0.776,-0.878
3f_rev_oca_opm,30,10,50,10,3,6,7,-44.38,79.58,-0.558,-0.776,-0.878
3f_rev_oca_opm,30,10,50,10,3,8,5,-44.35,79.19,-0.56,-0.84,-0.944
3f_rev_oca_opm,30,10,50,10,3,8,7,-44.49,79.52,-0.56,-0.846,-0.95
3f_rev_oca_opm,30,10,50,10,3,10,5,-44.79,79.21,-0.566,-0.861,-0.963
3f_rev_oca_opm,30,10,50,10,3,10,7,-44.76,79.55,-0.563,-0.861,-0.963
3f_rev_oca_opm,30,10,50,10,5,6,5,-44.61,77.23,-0.578,-1.091,-1.22
3f_rev_oca_opm,30,10,50,10,5,6,7,-45.77,78.34,-0.584,-1.138,-1.274
3f_rev_oca_opm,30,10,50,10,5,8,5,-45.38,77.97,-0.582,-1.15,-1.301
3f_rev_oca_opm,30,10,50,10,5,8,7,-46.07,78.62,-0.586,-1.181,-1.328
3f_rev_oca_opm,30,10,50,10,5,10,5,-41.09,73.64,-0.558,-0.953,-1.073
3f_rev_oca_opm,30,10,50,10,5,10,7,-43.56,76.18,-0.572,-1.069,-1.195
3f_rev_oca_opm,30,10,50,10,7,8,5,-34.11,67.36,-0.506,-0.765,-0.889
3f_rev_oca_opm,30,10,50,10,7,8,7,-10.15,40.94,-0.248,0.015,0.026
3f_rev_oca_opm,30,10,50,10,7,10,5,-32.8,65.67,-0.499,-0.697,-0.81
3f_rev_oca_opm,30,10,50,10,7,10,7,-2.9,37.03,-0.078,0.155,0.298
3f_rev_oca_opm,30,15,10,45,3,6,5,31.94,55.37,0.577,0.85,0.906
3f_rev_oca_opm,30,15,10,45,3,6,7,31.94,55.37,0.577,0.85,0.906
3f_rev_oca_opm,30,15,10,45,3,8,5,14.19,61.65,0.23,0.569,0.557
3f_rev_oca_opm,30,15,10,45,3,8,7,19.37,58.24,0.333,0.648,0.657
3f_rev_oca_opm,30,15,10,45,3,10,5,24.7,53.31,0.463,0.748,0.727
3f_rev_oca_opm,30,15,10,45,3,10,7,30.82,49.23,0.626,0.842,0.846
3f_rev_oca_opm,30,15,10,45,5,6,5,10.39,59.82,0.174,0.476,0.463
3f_rev_oca_opm,30,15,10,45,5,6,7,13.71,58.86,0.233,0.545,0.53
3f_rev_oca_opm,30,15,10,45,5,8,5,-3.74,68.29,-0.055,0.208,0.185
3f_rev_oca_opm,30,15,10,45,5,8,7,5.49,63.73,0.086,0.386,0.356
3f_rev_oca_opm,30,15,10,45,5,10,5,6.2,62.14,0.1,0.42,0.37
3f_rev_oca_opm,30,15,10,45,5,10,7,18.88,58.25,0.324,0.66,0.607
3f_rev_oca_opm,30,15,10,45,7,8,5,-3.92,61.85,-0.063,0.204,0.182
3f_rev_oca_opm,30,15,10,45,7,8,7,2.47,52.85,0.047,0.318,0.289
3f_rev_oca_opm,30,15,10,45,7,10,5,10.0,59.43,0.168,0.498,0.442
3f_rev_oca_opm,30,15,10,45,7,10,7,2.02,55.91,0.036,0.304,0.277
3f_rev_oca_opm,30,15,15,40,3,6,5,16.41,59.69,0.275,0.596,0.598
3f_rev_oca_opm,30,15,15,40,3,6,7,16.41,59.69,0.275,0.596,0.598
3f_rev_oca_opm,30,15,15,40,3,8,5,13.07,60.0,0.218,0.538,0.535
3f_rev_oca_opm,30,15,15,40,3,8,7,13.27,60.0,0.221,0.542,0.539
3f_rev_oca_opm,30,15,15,40,3,10,5,7.15,59.94,0.119,0.428,0.429
3f_rev_oca_opm,30,15,15,40,3,10,7,7.35,59.94,0.123,0.432,0.432
3f_rev_oca_opm,30,15,15,40,5,6,5,15.28,52.44,0.291,0.568,0.58
3f_rev_oca_opm,30,15,15,40,5,6,7,12.14,51.98,0.234,0.507,0.517
3f_rev_oca_opm,30,15,15,40,5,8,5,8.96,51.98,0.172,0.442,0.454
3f_rev_oca_opm,30,15,15,40,5,8,7,11.2,51.46,0.218,0.487,0.492
3f_rev_oca_opm,30,15,15,40,5,10,5,0.42,60.0,0.007,0.305,0.282
3f_rev_oca_opm,30,15,15,40,5,10,7,8.66,52.71,0.164,0.453,0.433
3f_rev_oca_opm,30,15,15,40,7,8,5,-4.93,49.89,-0.099,0.132,0.13
3f_rev_oca_opm,30,15,15,40,7,8,7,-8.97,53.28,-0.168,0.033,0.031
3f_rev_oca_opm,30,15,15,40,7,10,5,-13.3,62.55,-0.213,-0.022,-0.019
3f_rev_oca_opm,30,15,15,40,7,10,7,-2.12,49.27,-0.043,0.197,0.187
3f_rev_oca_opm,30,15,20,35,3,6,5,-21.1,61.65,-0.342,-0.218,-0.222
3f_rev_oca_opm,30,15,20,35,3,6,7,-21.1,61.65,-0.342,-0.218,-0.222
3f_rev_oca_opm,30,15,20,35,3,8,5,-19.85,60.77,-0.327,-0.197,-0.199
3f_rev_oca_opm,30,15,20,35,3,8,7,-21.78,60.77,-0.358,-0.244,-0.245
3f_rev_oca_opm,30,15,20,35,3,10,5,-26.76,62.64,-0.427,-0.388,-0.383
3f_rev_oca_opm,30,15,20,35,3,10,7,-27.9,62.64,-0.445,-0.422,-0.417
3f_rev_oca_opm,30,15,20,35,5,6,5,-4.62,51.59,-0.089,0.153,0.172
3f_rev_oca_opm,30,15,20,35,5,6,7,-2.69,50.64,-0.053,0.196,0.218
3f_rev_oca_opm,30,15,20,35,5,8,5,-4.94,49.89,-0.099,0.134,0.142
3f_rev_oca_opm,30,15,20,35,5,8,7,-5.02,50.88,-0.099,0.131,0.137
3f_rev_oca_opm,30,15,20,35,5,10,5,-10.37,50.04,-0.207,0.02,0.021
3f_rev_oca_opm,30,15,20,35,5,10,7,-7.68,51.51,-0.149,0.063,0.065
3f_rev_oca_opm,30,15,20,35,7,8,5,0.28,47.06,0.006,0.244,0.246
3f_rev_oca_opm,30,15,20,35,7,8,7,-0.54,45.76,-0.012,0.204,0.206
3f_rev_oca_opm,30,15,20,35,7,10,5,-12.32,52.08,-0.236,-0.052,-0.051
3f_rev_oca_opm,30,15,20,35,7,10,7,-2.33,44.02,-0.053,0.161,0.162
3f_rev_oca_opm,30,15,25,30,3,6,5,-21.26,58.13,-0.366,-0.192,-0.206
3f_rev_oca_opm,30,15,25,30,3,6,7,-21.26,58.13,-0.366,-0.192,-0.206
3f_rev_oca_opm,30,15,25,30,3,8,5,-24.29,59.14,-0.411,-0.28,-0.295
3f_rev_oca_opm,30,15,25,30,3,8,7,-24.29,59.14,-0.411,-0.28,-0.295
3f_rev_oca_opm,30,15,25,30,3,10,5,-23.07,58.46,-0.395,-0.245,-0.259
3f_rev_oca_opm,30,15,25,30,3,10,7,-24.53,58.62,-0.418,-0.285,-0.299
3f_rev_oca_opm,30,15,25,30,5,6,5,-23.49,60.91,-0.386,-0.373,-0.386
3f_rev_oca_opm,30,15,25,30,5,6,7,-24.03,61.28,-0.392,-0.391,-0.404
3f_rev_oca_opm,30,15,25,30,5,8,5,-29.27,65.78,-0.445,-0.553,-0.564
3f_rev_oca_opm,30,15,25,30,5,8,7,-30.0,62.93,-0.477,-0.584,-0.594
3f_rev_oca_opm,30,15,25,30,5,10,5,-21.99,59.32,-0.371,-0.332,-0.338
3f_rev_oca_opm,30,15,25,30,5,10,7,-22.34,53.92,-0.414,-0.42,-0.456
3f_rev_oca_opm,30,15,25,30,7,8,5,-28.48,63.63,-0.448,-0.547,-0.551
3f_rev_oca_opm,30,15,25,30,7,8,7,-10.95,48.14,-0.227,-0.107,-0.116
3f_rev_oca_opm,30,15,25,30,7,10,5,-22.32,57.43,-0.389,-0.355,-0.361
3f_rev_oca_opm,30,15,25,30,7,10,7,-18.49,50.31,-0.367,-0.341,-0.365
3f_rev_oca_opm,30,15,30,25,3,6,5,-16.79,58.43,-0.287,-0.144,-0.191
3f_rev_oca_opm,30,15,30,25,3,6,7,-16.79,58.43,-0.287,-0.144,-0.191
3f_rev_oca_opm,30,15,30,25,3,8,5,-13.05,47.92,-0.272,-0.095,-0.124
3f_rev_oca_opm,30,15,30,25,3,8,7,-13.05,47.92,-0.272,-0.095,-0.124
3f_rev_oca_opm,30,15,30,25,3,10,5,-11.78,44.72,-0.263,-0.067,-0.087
3f_rev_oca_opm,30,15,30,25,3,10,7,-10.69,44.72,-0.239,-0.039,-0.051
3f_rev_oca_opm,30,15,30,25,5,6,5,-25.4,59.34,-0.428,-0.507,-0.615
3f_rev_oca_opm,30,15,30,25,5,6,7,-23.14,56.77,-0.408,-0.442,-0.536
3f_rev_oca_opm,30,15,30,25,5,8,5,-17.56,47.12,-0.373,-0.301,-0.366
3f_rev_oca_opm,30,15,30,25,5,8,7,-22.39,55.1,-0.406,-0.445,-0.526
3f_rev_oca_opm,30,15,30,25,5,10,5,-16.64,44.96,-0.37,-0.278,-0.337
3f_rev_oca_opm,30,15,30,25,5,10,7,-22.45,55.77,-0.402,-0.458,-0.537
3f_rev_oca_opm,30,15,30,25,7,8,5,-21.88,53.73,-0.407,-0.461,-0.547
3f_rev_oca_opm,30,15,30,25,7,8,7,-23.78,55.6,-0.428,-0.543,-0.6
3f_rev_oca_opm,30,15,30,25,7,10,5,-15.91,48.12,-0.331,-0.271,-0.332
3f_rev_oca_opm,30,15,30,25,7,10,7,-20.06,51.44,-0.39,-0.45,-0.511
3f_rev_oca_opm,30,15,35,20,3,6,5,-31.0,69.35,-0.447,-0.436,-0.51
3f_rev_oca_opm,30,15,35,20,3,6,7,-30.75,69.09,-0.445,-0.43,-0.503
3f_rev_oca_opm,30,15,35,20,3,8,5,-28.95,67.39,-0.43,-0.44,-0.536
3f_rev_oca_opm,30,15,35,20,3,8,7,-28.7,67.12,-0.428,-0.433,-0.528
3f_rev_oca_opm,30,15,35,20,3,10,5,-31.86,65.71,-0.485,-0.55,-0.677
3f_rev_oca_opm,30,15,35,20,3,10,7,-31.62,65.43,-0.483,-0.543,-0.669
3f_rev_oca_opm,30,15,35,20,5,6,5,-30.07,65.92,-0.456,-0.587,-0.674
3f_rev_oca_opm,30,15,35,20,5,6,7,-28.36,64.76,-0.438,-0.534,-0.617
3f_rev_oca_opm,30,15,35,20,5,8,5,-17.23,50.07,-0.344,-0.265,-0.331
3f_rev_oca_opm,30,15,35,20,5,8,7,-19.05,53.03,-0.359,-0.315,-0.384
3f_rev_oca_opm,30,15,35,20,5,10,5,-16.05,44.52,-0.36,-0.245,-0.313
3f_rev_oca_opm,30,15,35,20,5,10,7,-18.69,49.43,-0.378,-0.333,-0.408
3f_rev_oca_opm,30,15,35,20,7,8,5,-26.16,59.17,-0.442,-0.57,-0.69
3f_rev_oca_opm,30,15,35,20,7,8,7,-28.21,61.96,-0.455,-0.656,-0.747
3f_rev_oca_opm,30,15,35,20,7,10,5,-19.73,51.44,-0.383,-0.377,-0.469
3f_rev_oca_opm,30,15,35,20,7,10,7,-28.24,60.63,-0.466,-0.698,-0.815
3f_rev_oca_opm,30,15,40,15,3,6,5,-33.26,74.77,-0.445,-0.483,-0.58
3f_rev_oca_opm,30,15,40,15,3,6,7,-33.46,74.95,-0.446,-0.489,-0.587
3f_rev_oca_opm,30,15,40,15,3,8,5,-39.38,75.36,-0.523,-0.695,-0.816
3f_rev_oca_opm,30,15,40,15,3,8,7,-40.16,75.91,-0.529,-0.722,-0.847
3f_rev_oca_opm,30,15,40,15,3,10,5,-40.19,75.5,-0.532,-0.718,-0.842
3f_rev_oca_opm,30,15,40,15,3,10,7,-40.88,75.57,-0.541,-0.746,-0.87
3f_rev_oca_opm,30,15,40,15,5,6,5,-33.12,63.91,-0.518,-0.655,-0.788
3f_rev_oca_opm,30,15,40,15,5,6,7,-33.6,64.73,-0.519,-0.674,-0.808
3f_rev_oca_opm,30,15,40,15,5,8,5,-26.89,57.65,-0.466,-0.502,-0.632
3f_rev_oca_opm,30,15,40,15,5,8,7,-27.11,58.05,-0.467,-0.519,-0.65
3f_rev_oca_opm,30,15,40,15,5,10,5,-22.76,48.81,-0.466,-0.411,-0.533
3f_rev_oca_opm,30,15,40,15,5,10,7,-26.47,54.76,-0.483,-0.543,-0.669
3f_rev_oca_opm,30,15,40,15,7,8,5,-33.89,67.99,-0.498,-0.843,-1.001
3f_rev_oca_opm,30,15,40,15,7,8,7,-29.56,64.2,-0.46,-0.772,-0.954
3f_rev_oca_opm,30,15,40,15,7,10,5,-22.31,50.13,-0.445,-0.464,-0.582
3f_rev_oca_opm,30,15,40,15,7,10,7,-26.18,56.71,-0.462,-0.665,-0.834
3f_rev_oca_opm,30,15,45,10,3,6,5,-44.06,80.6,-0.547,-0.821,-0.993
3f_rev_oca_opm,30,15,45,10,3,6,7,-44.06,80.6,-0.547,-0.821,-0.993
3f_rev_oca_opm,30,15,45,10,3,8,5,-44.12,79.43,-0.555,-0.842,-1.01
3f_rev_oca_opm,30,15,45,10,3,8,7,-44.16,79.47,-0.556,-0.843,-1.012
3f_rev_oca_opm,30,15,45,10,3,10,5,-44.75,79.89,-0.56,-0.871,-1.036
3f_rev_oca_opm,30,15,45,10,3,10,7,-44.93,79.93,-0.562,-0.877,-1.044
3f_rev_oca_opm,30,15,45,10,5,6,5,-41.58,74.24,-0.56,-0.973,-1.114
3f_rev_oca_opm,30,15,45,10,5,6,7,-41.76,74.43,-0.561,-0.981,-1.125
3f_rev_oca_opm,30,15,45,10,5,8,5,-42.53,75.23,-0.565,-1.008,-1.167
3f_rev_oca_opm,30,15,45,10,5,8,7,-43.11,75.82,-0.569,-1.043,-1.19
3f_rev_oca_opm,30,15,45,10,5,10,5,-34.14,65.76,-0.519,-0.778,-0.939
3f_rev_oca_opm,30,15,45,10,5,10,7,-37.55,69.82,-0.538,-0.926,-1.083
3f_rev_oca_opm,30,15,45,10,7,8,5,-38.48,71.04,-0.542,-1.007,-1.263
3f_rev_oca_opm,30,15,45,10,7,8,7,-39.52,73.19,-0.54,-1.054,-1.258
3f_rev_oca_opm,30,15,45,10,7,10,5,-36.33,70.44,-0.516,-0.9,-1.111
3f_rev_oca_opm,30,15,45,10,7,10,7,-30.88,64.64,-0.478,-0.785,-0.998
3f_rev_oca_opm,30,20,10,40,3,6,5,28.76,52.27,0.55,0.796,0.814
3f_rev_oca_opm,30,20,10,40,3,6,7,28.76,52.27,0.55,0.796,0.814
3f_rev_oca_opm,30,20,10,40,3,8,5,25.71,51.23,0.502,0.746,0.766
3f_rev_oca_opm,30,20,10,40,3,8,7,26.47,51.23,0.517,0.759,0.778
3f_rev_oca_opm,30,20,10,40,3,10,5,20.45,51.71,0.396,0.658,0.678
3f_rev_oca_opm,30,20,10,40,3,10,7,22.05,51.55,0.428,0.685,0.705
3f_rev_oca_opm,30,20,10,40,5,6,5,0.32,61.82,0.005,0.251,0.25
3f_rev_oca_opm,30,20,10,40,5,6,7,-0.93,60.7,-0.015,0.222,0.22
3f_rev_oca_opm,30,20,10,40,5,8,5,6.32,57.36,0.11,0.386,0.379
3f_rev_oca_opm,30,20,10,40,5,8,7,4.73,57.99,0.082,0.35,0.342
3f_rev_oca_opm,30,20,10,40,5,10,5,-1.02,58.28,-0.018,0.218,0.217
3f_rev_oca_opm,30,20,10,40,5,10,7,1.09,56.55,0.019,0.264,0.26
3f_rev_oca_opm,30,20,10,40,7,8,5,0.7,55.95,0.013,0.228,0.234
3f_rev_oca_opm,30,20,10,40,7,8,7,-2.64,53.42,-0.049,0.129,0.138
3f_rev_oca_opm,30,20,10,40,7,10,5,-3.02,55.75,-0.054,0.16,0.153
3f_rev_oca_opm,30,20,10,40,7,10,7,-12.46,54.91,-0.227,-0.173,-0.183
3f_rev_oca_opm,30,20,15,35,3,6,5,-4.42,56.08,-0.079,0.179,0.187
3f_rev_oca_opm,30,20,15,35,3,6,7,-4.18,56.08,-0.075,0.184,0.192
3f_rev_oca_opm,30,20,15,35,3,8,5,-3.76,55.13,-0.068,0.184,0.192
3f_rev_oca_opm,30,20,15,35,3,8,7,-3.52,55.13,-0.064,0.19,0.197
3f_rev_oca_opm,30,20,15,35,3,10,5,-8.97,55.41,-0.162,0.06,0.061
3f_rev_oca_opm,30,20,15,35,3,10,7,-8.26,55.05,-0.15,0.076,0.078
3f_rev_oca_opm,30,20,15,35,5,6,5,-1.55,53.71,-0.029,0.206,0.206
3f_rev_oca_opm,30,20,15,35,5,6,7,-2.58,54.42,-0.047,0.181,0.181
3f_rev_oca_opm,30,20,15,35,5,8,5,-12.12,59.98,-0.202,-0.042,-0.04
3f_rev_oca_opm,30,20,15,35,5,8,7,-6.95,58.26,-0.119,0.07,0.069
3f_rev_oca_opm,30,20,15,35,5,10,5,-12.98,59.12,-0.219,-0.066,-0.064
3f_rev_oca_opm,30,20,15,35,5,10,7,-10.43,57.04,-0.183,-0.022,-0.022
3f_rev_oca_opm,30,20,15,35,7,8,5,-15.85,61.98,-0.256,-0.169,-0.166
3f_rev_oca_opm,30,20,15,35,7,8,7,-17.64,61.11,-0.289,-0.265,-0.259
3f_rev_oca_opm,30,20,15,35,7,10,5,-9.23,56.75,-0.163,0.012,0.012
3f_rev_oca_opm,30,20,15,35,7,10,7,-16.78,55.24,-0.304,-0.258,-0.254
3f_rev_oca_opm,30,20,20,30,3,6,5,-23.59,64.82,-0.364,-0.289,-0.291
3f_rev_oca_opm,30,20,20,30,3,6,7,-23.32,64.82,-0.36,-0.282,-0.284
3f_rev_oca_opm,30,20,20,30,3,8,5,-27.55,67.43,-0.409,-0.41,-0.408
3f_rev_oca_opm,30,20,20,30,3,8,7,-27.3,67.43,-0.405,-0.403,-0.4
3f_rev_oca_opm,30,20,20,30,3,10,5,-26.53,68.62,-0.387,-0.386,-0.387
3f_rev_oca_opm,30,20,20,30,3,10,7,-28.09,68.62,-0.409,-0.434,-0.435
3f_rev_oca_opm,30,20,20,30,5,6,5,-27.21,65.43,-0.416,-0.508,-0.527
3f_rev_oca_opm,30,20,20,30,5,6,7,-26.56,65.75,-0.404,-0.488,-0.505
3f_rev_oca_opm,30,20,20,30,5,8,5,-27.81,64.78,-0.429,-0.524,-0.537
3f_rev_oca_opm,30,20,20,30,5,8,7,-28.1,65.33,-0.43,-0.545,-0.559
3f_rev_oca_opm,30,20,20,30,5,10,5,-19.41,59.14,-0.328,-0.209,-0.221
3f_rev_oca_opm,30,20,20,30,5,10,7,-19.33,55.22,-0.35,-0.317,-0.354
3f_rev_oca_opm,30,20,20,30,7,8,5,-22.7,55.26,-0.411,-0.452,-0.476
3f_rev_oca_opm,30,20,20,30,7,8,7,-21.37,54.55,-0.392,-0.432,-0.454
3f_rev_oca_opm,30,20,20,30,7,10,5,-22.19,61.96,-0.358,-0.331,-0.327
3f_rev_oca_opm,30,20,20,30,7,10,7,-12.1,43.27,-0.28,-0.126,-0.136
3f_rev_oca_opm,30,20,25,25,3,6,5,-14.42,55.0,-0.262,-0.125,-0.162
3f_rev_oca_opm,30,20,25,25,3,6,7,-14.12,55.0,-0.257,-0.118,-0.153
3f_rev_oca_opm,30,20,25,25,3,8,5,-18.77,53.38,-0.352,-0.289,-0.368
3f_rev_oca_opm,30,20,25,25,3,8,7,-18.0,52.71,-0.341,-0.266,-0.339
3f_rev_oca_opm,30,20,25,25,3,10,5,-18.39,53.8,-0.342,-0.281,-0.356
3f_rev_oca_opm,30,20,25,25,3,10,7,-17.61,53.14,-0.331,-0.258,-0.327
3f_rev_oca_opm,30,20,25,25,5,6,5,-19.85,58.04,-0.342,-0.402,-0.503
3f_rev_oca_opm,30,20,25,25,5,6,7,-22.16,61.13,-0.362,-0.486,-0.606
3f_rev_oca_opm,30,20,25,25,5,8,5,-25.44,60.54,-0.42,-0.573,-0.735
3f_rev_oca_opm,30,20,25,25,5,8,7,-22.35,56.71,-0.394,-0.475,-0.602
3f_rev_oca_opm,30,20,25,25,5,10,5,-22.4,56.8,-0.394,-0.473,-0.599
3f_rev_oca_opm,30,20,25,25,5,10,7,-20.36,52.97,-0.384,-0.415,-0.523
3f_rev_oca_opm,30,20,25,25,7,8,5,-21.54,54.01,-0.399,-0.447,-0.581
3f_rev_oca_opm,30,20,25,25,7,8,7,-15.72,45.62,-0.344,-0.285,-0.346
3f_rev_oca_opm,30,20,25,25,7,10,5,-16.07,49.53,-0.324,-0.268,-0.34
3f_rev_oca_opm,30,20,25,25,7,10,7,-9.48,35.07,-0.27,-0.089,-0.111
3f_rev_oca_opm,30,20,30,20,3,6,5,-21.41,65.57,-0.327,-0.191,-0.224
3f_rev_oca_opm,30,20,30,20,3,6,7,-21.54,65.57,-0.328,-0.194,-0.227
3f_rev_oca_opm,30,20,30,20,3,8,5,-23.19,63.45,-0.366,-0.297,-0.36
3f_rev_oca_opm,30,20,30,20,3,8,7,-23.31,63.45,-0.367,-0.3,-0.364
3f_rev_oca_opm,30,20,30,20,3,10,5,-25.21,63.29,-0.398,-0.395,-0.459
3f_rev_oca_opm,30,20,30,20,3,10,7,-24.16,63.29,-0.382,-0.365,-0.423
3f_rev_oca_opm,30,20,30,20,5,6,5,-29.67,64.1,-0.463,-0.607,-0.714
3f_rev_oca_opm,30,20,30,20,5,6,7,-28.03,63.46,-0.442,-0.554,-0.651
3f_rev_oca_opm,30,20,30,20,5,8,5,-33.56,67.95,-0.494,-0.845,-1.051
3f_rev_oca_opm,30,20,30,20,5,8,7,-31.36,66.24,-0.473,-0.761,-0.912
3f_rev_oca_opm,30,20,30,20,5,10,5,-23.39,54.2,-0.431,-0.478,-0.61
3f_rev_oca_opm,30,20,30,20,5,10,7,-21.33,52.61,-0.405,-0.424,-0.504
3f_rev_oca_opm,30,20,30,20,7,8,5,-34.28,68.6,-0.5,-0.901,-1.084
3f_rev_oca_opm,30,20,30,20,7,8,7,-34.18,68.12,-0.502,-0.945,-1.087
3f_rev_oca_opm,30,20,30,20,7,10,5,-26.61,59.6,-0.446,-0.614,-0.751
3f_rev_oca_opm,30,20,30,20,7,10,7,-21.92,51.98,-0.422,-0.466,-0.544
3f_rev_oca_opm,30,20,35,15,3,6,5,-32.11,72.15,-0.445,-0.483,-0.568
3f_rev_oca_opm,30,20,35,15,3,6,7,-32.11,72.15,-0.445,-0.483,-0.568
3f_rev_oca_opm,30,20,35,15,3,8,5,-37.29,72.95,-0.511,-0.689,-0.772
3f_rev_oca_opm,30,20,35,15,3,8,7,-37.45,72.95,-0.513,-0.693,-0.777
3f_rev_oca_opm,30,20,35,15,3,10,5,-33.18,68.49,-0.484,-0.604,-0.704
3f_rev_oca_opm,30,20,35,15,3,10,7,-33.35,68.49,-0.487,-0.61,-0.71
3f_rev_oca_opm,30,20,35,15,5,6,5,-34.19,69.52,-0.492,-0.725,-0.842
3f_rev_oca_opm,30,20,35,15,5,6,7,-33.69,69.37,-0.486,-0.71,-0.823
3f_rev_oca_opm,30,20,35,15,5,8,5,-26.85,59.89,-0.448,-0.498,-0.627
3f_rev_oca_opm,30,20,35,15,5,8,7,-26.43,59.84,-0.442,-0.518,-0.634
3f_rev_oca_opm,30,20,35,15,5,10,5,-17.85,52.51,-0.34,-0.271,-0.36
3f_rev_oca_opm,30,20,35,15,5,10,7,-19.81,50.8,-0.39,-0.341,-0.419
3f_rev_oca_opm,30,20,35,15,7,8,5,-27.55,59.88,-0.46,-0.549,-0.686
3f_rev_oca_opm,30,20,35,15,7,8,7,-26.08,57.08,-0.457,-0.634,-0.805
3f_rev_oca_opm,30,20,35,15,7,10,5,-25.56,57.2,-0.447,-0.579,-0.715
3f_rev_oca_opm,30,20,35,15,7,10,7,-23.32,53.32,-0.437,-0.545,-0.691
3f_rev_oca_opm,30,20,40,10,3,6,5,-43.37,77.93,-0.557,-0.836,-0.994
3f_rev_oca_opm,30,20,40,10,3,6,7,-43.37,77.93,-0.557,-0.836,-0.994
3f_rev_oca_opm,30,20,40,10,3,8,5,-47.68,80.71,-0.591,-1.094,-1.208
3f_rev_oca_opm,30,20,40,10,3,8,7,-47.86,80.8,-0.592,-1.1,-1.215
3f_rev_oca_opm,30,20,40,10,3,10,5,-47.04,80.28,-0.586,-1.05,-1.146
3f_rev_oca_opm,30,20,40,10,3,10,7,-46.99,80.28,-0.585,-1.047,-1.144
3f_rev_oca_opm,30,20,40,10,5,6,5,-41.08,76.47,-0.537,-0.951,-1.1
3f_rev_oca_opm,30,20,40,10,5,6,7,-41.77,76.45,-0.546,-0.98,-1.133
