atk,def,rule,cagr,mdd,cal,sh,sort,sw,boost
A5_3f_rog_G70M25,D1_3f_rog_M60S7,KP_MA150_2d,88.88,34.46,2.58,1.626,2.597,25,56.788207913110945
A2_3f_rog_G65M30,D5_2f_rao_M55,KP_MA60_5d,86.7,33.62,2.579,1.603,2.552,23,60.20170674941815
A5_3f_rog_G70M25,D7_3f_rog_E7S7,B126_30_2d,96.22,37.31,2.579,1.687,2.629,24,73.39022498060513
A6_2f_oca_G60M25,D5_2f_rao_M55,KK_MA120_4d,99.11,38.43,2.579,1.808,2.882,15,50.19394879751745
A2_3f_rog_G65M30,D5_2f_rao_M55,B126_35_4d,100.71,39.1,2.576,1.731,2.63,15,67.95965865011637
A6_2f_oca_G60M25,D6_2f_rvo_M60,B126_45_2d,92.61,35.99,2.574,1.693,2.715,28,48.719937936384795
A4_3f_roo_G60M30,D4_3f_rog_M60S5,B126_45_2d,89.88,34.93,2.573,1.666,2.629,28,48.719937936384795
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,B126_35_2d,95.9,37.27,2.573,1.652,2.694,24,67.10628394103956
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,KP_MA120_5d,92.2,35.84,2.572,1.65,2.655,15,57.79674166020171
A5_3f_rog_G70M25,D5_2f_rao_M55,KP_MA120_4d,104.64,40.7,2.571,1.833,2.91,15,57.874321179208685
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,B126_40_3d,94.1,36.6,2.571,1.662,2.663,19,57.56400310318076
A5_3f_rog_G70M25,D5_2f_rao_M55,KK_MA60_5d,104.6,40.7,2.57,1.877,2.934,19,49.18541505042669
A1_3f_rgp_G60M40,D5_2f_rao_M55,KP_MA250_3d,105.42,41.02,2.57,1.803,2.776,15,48.09930178432894
A4_3f_roo_G60M30,D1_3f_rog_M60S7,B126_30_2d,95.65,37.23,2.569,1.662,2.604,24,73.39022498060513
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,B126_40_3d,96.67,37.65,2.567,1.69,2.709,19,57.56400310318076
A6_2f_oca_G60M25,D5_2f_rao_M55,KP_MA120_2d,96.75,37.69,2.567,1.749,2.791,21,58.10705973622964
A7_2f_roc_G55M25,D3_3f_roo_M60S7,B126_45_4d,91.53,35.67,2.566,1.707,2.664,19,49.49573312645462
A6_2f_oca_G60M25,D1_3f_rog_M60S7,B126_45_2d,88.01,34.3,2.565,1.65,2.601,28,48.719937936384795
A6_2f_oca_G60M25,D3_3f_roo_M60S7,KP_MA60_5d,89.48,34.93,2.561,1.649,2.63,23,60.20170674941815
A5_3f_rog_G70M25,D1_3f_rog_M60S7,B126_40_2d,90.84,35.49,2.56,1.677,2.629,30,57.176105508145845
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,B126_45_5d,94.31,36.83,2.56,1.697,2.665,17,49.72847168347556
A2_3f_rog_G65M30,D5_2f_rao_M55,KP_MA120_4d,105.36,41.15,2.56,1.833,2.901,15,57.874321179208685
A2_3f_rog_G65M30,D4_3f_rog_M60S5,KP_MA60_3d,91.31,35.67,2.56,1.627,2.627,31,60.66718386346005
A7_2f_roc_G55M25,D2_2f_oar_V40G40,KP_MA60_5d,82.09,32.08,2.559,1.58,2.431,23,60.20170674941815
A5_3f_rog_G70M25,D4_3f_rog_M60S5,B126_30_3d,91.17,35.64,2.558,1.604,2.528,17,73.31264546159814
A1_3f_rgp_G60M40,D6_2f_rvo_M60,KK_MA60_4d,83.14,32.5,2.558,1.552,2.538,23,49.80605120248254
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,KP_MA120_4d,87.71,34.34,2.554,1.635,2.598,15,57.874321179208685
A3_3f_rog_G60M25,D4_3f_rog_M60S5,B126_35_3d,93.39,36.57,2.554,1.64,2.525,19,67.57176105508145
A7_2f_roc_G55M25,D2_2f_oar_V40G40,B126_30_2d,90.33,35.41,2.551,1.652,2.501,24,73.39022498060513
A2_3f_rog_G65M30,D1_3f_rog_M60S7,KP_MA60_5d,90.99,35.68,2.55,1.62,2.634,23,60.20170674941815
A6_2f_oca_G60M25,D3_3f_roo_M60S7,KP_MA60_3d,84.62,33.19,2.549,1.611,2.565,31,60.66718386346005
A2_3f_rog_G65M30,D6_2f_rvo_M60,B126_30_2d,90.75,35.6,2.549,1.599,2.55,24,73.39022498060513
A3_3f_rog_G60M25,D1_3f_rog_M60S7,KP_MA200_3d,107.19,42.07,2.548,1.839,2.906,19,54.3832428238945
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,B126_35_5d,95.04,37.32,2.547,1.691,2.694,15,67.88207913110938
A4_3f_roo_G60M30,D3_3f_roo_M60S7,B126_30_2d,93.04,36.54,2.546,1.648,2.582,24,73.39022498060513
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,KP_MA150_4d,90.55,35.58,2.545,1.671,2.651,21,57.176105508145845
A5_3f_rog_G70M25,D4_3f_rog_M60S5,KK_MA60_4d,85.11,33.45,2.544,1.598,2.53,23,49.80605120248254
A5_3f_rog_G70M25,D5_2f_rao_M55,B126_30_3d,94.45,37.14,2.543,1.659,2.538,17,73.31264546159814
A6_2f_oca_G60M25,D3_3f_roo_M60S7,KK_MA60_5d,80.48,31.65,2.543,1.595,2.491,19,49.18541505042669
A4_3f_roo_G60M30,D5_2f_rao_M55,KP_MA60_4d,90.18,35.46,2.543,1.662,2.628,23,60.27928626842514
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,KP_MA150_3d,89.99,35.4,2.542,1.629,2.635,25,56.477889837083005
A2_3f_rog_G65M30,D6_2f_rvo_M60,KP_MA60_2d,97.9,38.51,2.542,1.7,2.759,47,59.96896819239721
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,KP_MA200_3d,99.5,39.2,2.538,1.776,2.753,19,54.3832428238945
A7_2f_roc_G55M25,D7_3f_rog_E7S7,B126_45_4d,94.56,37.27,2.538,1.774,2.784,19,49.49573312645462
A7_2f_roc_G55M25,D2_2f_oar_V40G40,B126_35_3d,83.96,33.1,2.537,1.572,2.337,19,67.57176105508145
A5_3f_rog_G70M25,D7_3f_rog_E7S7,B126_40_2d,91.89,36.28,2.533,1.732,2.687,30,57.176105508145845
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,KK_MA60_3d,73.57,29.04,2.533,1.443,2.288,39,50.73700543056633
A7_2f_roc_G55M25,D1_3f_rog_M60S7,KP_MA120_2d,95.76,37.82,2.532,1.717,2.76,21,58.10705973622964
A5_3f_rog_G70M25,D7_3f_rog_E7S7,KK_MA60_4d,91.35,36.09,2.532,1.722,2.681,23,49.80605120248254
A7_2f_roc_G55M25,D5_2f_rao_M55,B126_45_5d,116.4,46.03,2.529,1.926,2.972,17,49.72847168347556
A5_3f_rog_G70M25,D3_3f_roo_M60S7,B126_35_5d,92.6,36.63,2.528,1.642,2.569,15,67.88207913110938
A3_3f_rog_G60M25,D7_3f_rog_E7S7,KP_MA120_4d,86.83,34.35,2.528,1.666,2.61,15,57.874321179208685
A2_3f_rog_G65M30,D2_2f_oar_V40G40,KP_MA200_2d,89.37,35.35,2.528,1.675,2.607,21,54.30566330488751
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,B126_45_3d,93.29,36.95,2.525,1.75,2.761,23,48.95267649340574
A1_3f_rgp_G60M40,D6_2f_rvo_M60,KP_MA200_3d,96.4,38.17,2.525,1.7,2.695,19,54.3832428238945
A1_3f_rgp_G60M40,D6_2f_rvo_M60,KP_MA120_3d,89.29,35.37,2.524,1.608,2.597,15,57.951900698215674
A5_3f_rog_G70M25,D2_2f_oar_V40G40,KK_MA120_5d,91.32,36.17,2.524,1.713,2.603,15,50.116369278510476
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,B126_30_3d,93.35,36.99,2.524,1.644,2.634,17,73.31264546159814
A5_3f_rog_G70M25,D7_3f_rog_E7S7,KP_MA60_4d,89.87,35.61,2.523,1.669,2.664,23,60.27928626842514
A4_3f_roo_G60M30,D2_2f_oar_V40G40,B126_30_4d,88.1,34.93,2.523,1.606,2.437,17,73.23506594259116
A2_3f_rog_G65M30,D5_2f_rao_M55,KP_MA120_2d,93.91,37.25,2.521,1.709,2.68,21,58.10705973622964
A2_3f_rog_G65M30,D4_3f_rog_M60S5,KP_MA120_2d,91.7,36.39,2.52,1.647,2.634,21,58.10705973622964
A7_2f_roc_G55M25,D5_2f_rao_M55,B126_40_3d,112.81,44.78,2.519,1.916,2.912,19,57.56400310318076
A1_3f_rgp_G60M40,D5_2f_rao_M55,B126_35_5d,94.66,37.6,2.518,1.668,2.643,15,67.88207913110938
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,KP_MA120_4d,84.06,33.4,2.517,1.577,2.536,15,57.874321179208685
A5_3f_rog_G70M25,D2_2f_oar_V40G40,KP_MA200_3d,90.92,36.12,2.517,1.692,2.613,19,54.3832428238945
A3_3f_rog_G60M25,D4_3f_rog_M60S5,B126_45_5d,90.35,35.89,2.517,1.681,2.633,17,49.72847168347556
A4_3f_roo_G60M30,D7_3f_rog_E7S7,B126_45_2d,90.67,36.04,2.516,1.728,2.724,28,48.719937936384795
A2_3f_rog_G65M30,D5_2f_rao_M55,B126_40_3d,115.66,45.98,2.515,1.921,2.928,19,57.56400310318076
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,KP_MA250_5d,86.31,34.32,2.515,1.607,2.444,13,47.478665632273085
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,KK_MA60_5d,89.09,35.43,2.514,1.629,2.591,19,49.18541505042669
A2_3f_rog_G65M30,D6_2f_rvo_M60,KP_MA60_5d,92.88,36.95,2.514,1.64,2.725,23,60.20170674941815
A4_3f_roo_G60M30,D2_2f_oar_V40G40,KP_MA120_5d,83.75,33.31,2.514,1.607,2.457,15,57.79674166020171
A5_3f_rog_G70M25,D1_3f_rog_M60S7,B126_50_2d,103.59,41.23,2.512,1.818,2.914,28,38.16912335143522
A6_2f_oca_G60M25,D4_3f_rog_M60S5,B126_45_2d,83.67,33.33,2.511,1.596,2.506,28,48.719937936384795
A6_2f_oca_G60M25,D7_3f_rog_E7S7,B126_45_3d,89.99,35.88,2.508,1.724,2.747,23,48.95267649340574
A4_3f_roo_G60M30,D5_2f_rao_M55,B126_45_5d,115.35,46.03,2.506,1.919,2.948,17,49.72847168347556
A7_2f_roc_G55M25,D6_2f_rvo_M60,KP_MA60_2d,91.65,36.58,2.505,1.655,2.72,47,59.96896819239721
A7_2f_roc_G55M25,D2_2f_oar_V40G40,B126_30_4d,84.29,33.72,2.5,1.572,2.382,17,73.23506594259116
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,KP_MA120_5d,90.36,36.15,2.5,1.668,2.657,15,57.79674166020171
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,KK_MA60_4d,79.11,31.65,2.499,1.526,2.44,23,49.80605120248254
A6_2f_oca_G60M25,D3_3f_roo_M60S7,B126_30_4d,87.31,34.96,2.498,1.591,2.566,17,73.23506594259116
A2_3f_rog_G65M30,D5_2f_rao_M55,KP_MA150_3d,99.31,39.76,2.498,1.768,2.777,25,56.477889837083005
A4_3f_roo_G60M30,D4_3f_rog_M60S5,B126_30_2d,93.67,37.51,2.497,1.641,2.57,24,73.39022498060513
A5_3f_rog_G70M25,D4_3f_rog_M60S5,B126_35_5d,93.08,37.28,2.497,1.633,2.545,15,67.88207913110938
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,B126_40_4d,97.7,39.14,2.496,1.747,2.773,17,57.253685027152834
A6_2f_oca_G60M25,D2_2f_oar_V40G40,KP_MA200_2d,86.27,34.59,2.494,1.627,2.538,21,54.30566330488751
A3_3f_rog_G60M25,D3_3f_roo_M60S7,KP_MA120_4d,83.2,33.35,2.494,1.605,2.545,15,57.874321179208685
A4_3f_roo_G60M30,D5_2f_rao_M55,KP_MA150_3d,99.12,39.76,2.493,1.778,2.797,25,56.477889837083005
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,KP_MA250_4d,98.59,39.55,2.493,1.763,2.7,15,48.021722265321955
A4_3f_roo_G60M30,D3_3f_roo_M60S7,KP_MA60_3d,87.78,35.24,2.491,1.618,2.608,31,60.66718386346005
A2_3f_rog_G65M30,D3_3f_roo_M60S7,B126_45_2d,90.48,36.34,2.49,1.682,2.608,28,48.719937936384795
A2_3f_rog_G65M30,D5_2f_rao_M55,KP_MA150_2d,100.36,40.31,2.489,1.781,2.79,25,56.788207913110945
A7_2f_roc_G55M25,D6_2f_rvo_M60,B126_45_2d,93.88,37.75,2.487,1.71,2.731,28,48.719937936384795
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,KP_MA120_5d,86.3,34.71,2.486,1.607,2.59,15,57.79674166020171
A4_3f_roo_G60M30,D2_2f_oar_V40G40,B126_35_5d,86.27,34.77,2.481,1.597,2.364,15,67.88207913110938
A3_3f_rog_G60M25,D6_2f_rvo_M60,KP_MA120_2d,93.68,37.77,2.48,1.686,2.72,21,58.10705973622964
A3_3f_rog_G60M25,D7_3f_rog_E7S7,KK_MA120_5d,95.81,38.62,2.48,1.797,2.768,15,50.116369278510476
A5_3f_rog_G70M25,D6_2f_rvo_M60,KP_MA250_3d,95.9,38.72,2.477,1.723,2.743,15,48.09930178432894
A4_3f_roo_G60M30,D5_2f_rao_M55,KP_MA60_3d,88.74,35.84,2.476,1.64,2.578,31,60.66718386346005
A6_2f_oca_G60M25,D3_3f_roo_M60S7,B126_40_2d,90.94,36.74,2.475,1.705,2.63,30,57.176105508145845
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,B126_40_5d,101.72,41.1,2.475,1.786,2.837,13,57.176105508145845
A5_3f_rog_G70M25,D2_2f_oar_V40G40,KK_MA120_3d,87.03,35.16,2.475,1.659,2.529,17,50.89216446858029
A1_3f_rgp_G60M40,D5_2f_rao_M55,KP_MA150_4d,97.1,39.24,2.475,1.727,2.72,21,57.176105508145845
A3_3f_rog_G60M25,D5_2f_rao_M55,B126_40_5d,113.89,46.01,2.475,1.919,2.886,13,57.176105508145845
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,KP_MA150_3d,82.88,33.5,2.474,1.569,2.538,25,56.477889837083005
A5_3f_rog_G70M25,D4_3f_rog_M60S5,KP_MA60_4d,84.91,34.32,2.474,1.573,2.526,23,60.27928626842514
A5_3f_rog_G70M25,D6_2f_rvo_M60,B126_45_2d,88.93,35.99,2.471,1.67,2.616,28,48.719937936384795
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,KP_MA120_4d,87.12,35.25,2.471,1.589,2.552,15,57.874321179208685
A5_3f_rog_G70M25,D3_3f_roo_M60S7,KP_MA60_4d,83.02,33.63,2.469,1.571,2.53,23,60.27928626842514
A5_3f_rog_G70M25,D4_3f_rog_M60S5,KP_MA150_2d,85.79,34.75,2.469,1.591,2.54,25,56.788207913110945
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,KP_MA120_5d,89.18,36.13,2.468,1.616,2.602,15,57.79674166020171
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,B126_35_5d,91.82,37.22,2.467,1.623,2.616,15,67.88207913110938
A7_2f_roc_G55M25,D2_2f_oar_V40G40,B126_35_2d,81.09,32.9,2.465,1.548,2.275,24,67.10628394103956
A3_3f_rog_G60M25,D1_3f_rog_M60S7,B126_30_2d,90.46,36.72,2.464,1.612,2.509,24,73.39022498060513
A7_2f_roc_G55M25,D5_2f_rao_M55,KK_MA60_5d,100.2,40.7,2.462,1.837,2.918,19,49.18541505042669
A1_3f_rgp_G60M40,D5_2f_rao_M55,KP_MA150_2d,93.03,37.79,2.462,1.68,2.638,25,56.788207913110945
A5_3f_rog_G70M25,D1_3f_rog_M60S7,B126_45_2d,84.41,34.3,2.461,1.627,2.503,28,48.719937936384795
A6_2f_oca_G60M25,D2_2f_oar_V40G40,B126_35_5d,84.78,34.45,2.461,1.575,2.366,15,67.88207913110938
A7_2f_roc_G55M25,D4_3f_rog_M60S5,KP_MA60_3d,91.23,37.08,2.461,1.648,2.68,31,60.66718386346005
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,B126_40_4d,98.03,39.89,2.457,1.727,2.747,17,57.253685027152834
A4_3f_roo_G60M30,D5_2f_rao_M55,KK_MA60_3d,85.35,34.77,2.455,1.632,2.598,39,50.73700543056633
A5_3f_rog_G70M25,D5_2f_rao_M55,KK_MA60_3d,85.34,34.77,2.454,1.645,2.597,39,50.73700543056633
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,KP_MA200_2d,101.14,41.27,2.451,1.755,2.832,21,54.30566330488751
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,KP_MA150_2d,84.85,34.7,2.446,1.574,2.525,25,56.788207913110945
A4_3f_roo_G60M30,D2_2f_oar_V40G40,KP_MA200_2d,85.88,35.12,2.445,1.634,2.53,21,54.30566330488751
A6_2f_oca_G60M25,D5_2f_rao_M55,B126_45_5d,112.53,46.03,2.444,1.897,2.848,17,49.72847168347556
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,KP_MA150_5d,88.94,36.4,2.443,1.633,2.625,15,56.788207913110945
A7_2f_roc_G55M25,D4_3f_rog_M60S5,KP_MA120_2d,93.08,38.1,2.443,1.688,2.711,21,58.10705973622964
A5_3f_rog_G70M25,D3_3f_roo_M60S7,KP_MA150_2d,85.24,34.91,2.441,1.607,2.578,25,56.788207913110945
A3_3f_rog_G60M25,D5_2f_rao_M55,KP_MA60_3d,85.78,35.15,2.441,1.621,2.542,31,60.66718386346005
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,B126_45_3d,90.94,37.26,2.44,1.69,2.656,23,48.95267649340574
A3_3f_rog_G60M25,D6_2f_rvo_M60,B126_45_4d,93.6,38.36,2.44,1.712,2.709,19,49.49573312645462
A6_2f_oca_G60M25,D5_2f_rao_M55,KP_MA60_3d,85.57,35.08,2.439,1.635,2.537,31,60.66718386346005
A5_3f_rog_G70M25,D5_2f_rao_M55,B126_45_5d,112.21,46.03,2.438,1.902,2.858,17,49.72847168347556
A5_3f_rog_G70M25,D1_3f_rog_M60S7,KP_MA250_2d,100.33,41.16,2.438,1.765,2.764,25,48.87509697439876
A6_2f_oca_G60M25,D3_3f_roo_M60S7,B126_45_3d,87.67,35.96,2.438,1.663,2.636,23,48.95267649340574
A1_3f_rgp_G60M40,D6_2f_rvo_M60,B126_30_3d,90.79,37.26,2.437,1.591,2.601,17,73.31264546159814
A5_3f_rog_G70M25,D5_2f_rao_M55,B126_35_4d,94.94,38.99,2.435,1.671,2.539,15,67.95965865011637
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,KP_MA250_3d,96.93,39.8,2.435,1.748,2.664,15,48.09930178432894
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,B126_40_5d,100.07,41.16,2.431,1.743,2.772,13,57.176105508145845
A2_3f_rog_G65M30,D3_3f_roo_M60S7,KP_MA60_5d,83.45,34.36,2.429,1.554,2.535,23,60.20170674941815
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,KP_MA150_4d,90.49,37.28,2.428,1.631,2.617,21,57.176105508145845
A1_3f_rgp_G60M40,D5_2f_rao_M55,B126_45_5d,111.75,46.03,2.428,1.862,2.823,17,49.72847168347556
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,B126_35_5d,88.82,36.6,2.426,1.604,2.597,15,67.88207913110938
A6_2f_oca_G60M25,D2_2f_oar_V40G40,KP_MA120_5d,79.19,32.64,2.426,1.548,2.359,15,57.79674166020171
A3_3f_rog_G60M25,D5_2f_rao_M55,KP_MA120_4d,86.04,35.48,2.425,1.647,2.565,15,57.874321179208685
A3_3f_rog_G60M25,D5_2f_rao_M55,B126_40_4d,109.11,45.02,2.424,1.874,2.811,17,57.253685027152834
A4_3f_roo_G60M30,D2_2f_oar_V40G40,B126_35_3d,85.37,35.22,2.424,1.575,2.346,19,67.57176105508145
A5_3f_rog_G70M25,D3_3f_roo_M60S7,KP_MA60_5d,81.95,33.86,2.421,1.562,2.494,23,60.20170674941815
A2_3f_rog_G65M30,D4_3f_rog_M60S5,KP_MA60_5d,87.41,36.1,2.421,1.58,2.57,23,60.20170674941815
A4_3f_roo_G60M30,D5_2f_rao_M55,KK_MA60_5d,98.53,40.7,2.421,1.807,2.857,19,49.18541505042669
A5_3f_rog_G70M25,D3_3f_roo_M60S7,KP_MA250_3d,96.13,39.72,2.42,1.743,2.758,15,48.09930178432894
A3_3f_rog_G60M25,D1_3f_rog_M60S7,B126_45_4d,91.31,37.74,2.419,1.7,2.65,19,49.49573312645462
A7_2f_roc_G55M25,D1_3f_rog_M60S7,KP_MA150_2d,93.52,38.67,2.418,1.689,2.694,25,56.788207913110945
A4_3f_roo_G60M30,D7_3f_rog_E7S7,KP_MA60_3d,93.4,38.65,2.417,1.698,2.72,31,60.66718386346005
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,B126_40_3d,93.48,38.68,2.417,1.671,2.652,19,57.56400310318076
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,B126_45_4d,88.0,36.42,2.417,1.63,2.567,19,49.49573312645462
A5_3f_rog_G70M25,D3_3f_roo_M60S7,B126_30_5d,88.55,36.65,2.416,1.597,2.491,13,72.53685027152832
A5_3f_rog_G70M25,D1_3f_rog_M60S7,KP_MA60_2d,81.17,33.59,2.416,1.539,2.399,47,59.96896819239721
A6_2f_oca_G60M25,D3_3f_roo_M60S7,KP_MA60_4d,81.23,33.64,2.415,1.557,2.472,23,60.27928626842514
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,KK_MA60_4d,79.01,32.73,2.414,1.505,2.403,23,49.80605120248254
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,KP_MA150_3d,86.09,35.69,2.412,1.585,2.564,25,56.477889837083005
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,KK_MA60_3d,76.33,31.65,2.412,1.498,2.37,39,50.73700543056633
A3_3f_rog_G60M25,D3_3f_roo_M60S7,B126_30_2d,87.93,36.48,2.41,1.597,2.486,24,73.39022498060513
A3_3f_rog_G60M25,D5_2f_rao_M55,KP_MA150_4d,92.82,38.51,2.41,1.72,2.667,21,57.176105508145845
A3_3f_rog_G60M25,D7_3f_rog_E7S7,KP_MA250_2d,101.42,42.08,2.41,1.831,2.814,25,48.87509697439876
A5_3f_rog_G70M25,D1_3f_rog_M60S7,B126_30_2d,90.39,37.52,2.409,1.594,2.517,24,73.39022498060513
A3_3f_rog_G60M25,D2_2f_oar_V40G40,B126_30_3d,79.09,32.86,2.407,1.507,2.258,17,73.31264546159814
A3_3f_rog_G60M25,D4_3f_rog_M60S5,KP_MA200_3d,101.86,42.32,2.407,1.783,2.818,19,54.3832428238945
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,KP_MA250_5d,98.83,41.07,2.406,1.764,2.707,13,47.478665632273085
A5_3f_rog_G70M25,D3_3f_roo_M60S7,B126_40_2d,88.38,36.74,2.405,1.67,2.599,30,57.176105508145845
A5_3f_rog_G70M25,D4_3f_rog_M60S5,B126_45_2d,80.16,33.33,2.405,1.573,2.41,28,48.719937936384795
A3_3f_rog_G60M25,D5_2f_rao_M55,KP_MA120_3d,84.34,35.08,2.404,1.625,2.525,15,57.951900698215674
A3_3f_rog_G60M25,D7_3f_rog_E7S7,KP_MA120_3d,86.4,35.94,2.404,1.652,2.594,15,57.951900698215674
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,KK_MA60_4d,85.05,35.39,2.403,1.623,2.547,23,49.80605120248254
A3_3f_rog_G60M25,D3_3f_roo_M60S7,B126_45_3d,87.04,36.24,2.402,1.659,2.578,23,48.95267649340574
A4_3f_roo_G60M30,D6_2f_rvo_M60,KP_MA60_3d,92.86,38.66,2.402,1.652,2.717,31,60.66718386346005
A4_3f_roo_G60M30,D5_2f_rao_M55,B126_30_2d,96.4,40.15,2.401,1.691,2.567,24,73.39022498060513
A1_3f_rgp_G60M40,D5_2f_rao_M55,KP_MA120_5d,94.89,39.54,2.4,1.702,2.71,15,57.79674166020171
A5_3f_rog_G70M25,D5_2f_rao_M55,B126_45_3d,110.37,46.03,2.398,1.895,2.843,23,48.95267649340574
A3_3f_rog_G60M25,D5_2f_rao_M55,B126_40_3d,110.21,45.98,2.397,1.884,2.832,19,57.56400310318076
A7_2f_roc_G55M25,D6_2f_rvo_M60,KP_MA60_4d,90.35,37.71,2.396,1.635,2.727,23,60.27928626842514
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,KP_MA150_5d,82.33,34.38,2.395,1.577,2.475,15,56.788207913110945
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,KP_MA150_2d,88.48,36.95,2.395,1.595,2.548,25,56.788207913110945
A6_2f_oca_G60M25,D3_3f_roo_M60S7,B126_30_3d,87.19,36.43,2.394,1.595,2.559,17,73.31264546159814
A3_3f_rog_G60M25,D4_3f_rog_M60S5,B126_30_2d,88.54,37.0,2.393,1.591,2.475,24,73.39022498060513
A2_3f_rog_G65M30,D2_2f_oar_V40G40,KP_MA250_2d,85.29,35.66,2.392,1.623,2.523,25,48.87509697439876
A2_3f_rog_G65M30,D3_3f_roo_M60S7,KP_MA60_2d,87.43,36.56,2.392,1.607,2.566,47,59.96896819239721
A6_2f_oca_G60M25,D2_2f_oar_V40G40,KP_MA250_2d,84.7,35.43,2.391,1.61,2.518,25,48.87509697439876
A2_3f_rog_G65M30,D7_3f_rog_E7S7,KP_MA60_5d,91.13,38.12,2.391,1.66,2.681,23,60.20170674941815
A3_3f_rog_G60M25,D5_2f_rao_M55,KP_MA150_2d,88.82,37.17,2.39,1.674,2.599,25,56.788207913110945
A4_3f_roo_G60M30,D3_3f_roo_M60S7,KP_MA60_2d,88.34,36.96,2.39,1.624,2.598,47,59.96896819239721
A3_3f_rog_G60M25,D1_3f_rog_M60S7,KP_MA120_4d,86.24,36.12,2.387,1.615,2.556,15,57.874321179208685
A2_3f_rog_G65M30,D5_2f_rao_M55,KP_MA60_4d,84.57,35.46,2.385,1.589,2.514,23,60.27928626842514
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,KP_MA120_3d,86.11,36.14,2.382,1.616,2.55,15,57.951900698215674
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,KP_MA250_3d,98.04,41.17,2.382,1.711,2.647,15,48.09930178432894
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,B126_40_3d,92.08,38.68,2.381,1.676,2.653,19,57.56400310318076
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,B126_35_5d,89.29,37.5,2.381,1.596,2.57,15,67.88207913110938
A3_3f_rog_G60M25,D6_2f_rvo_M60,B126_45_5d,95.06,39.96,2.379,1.73,2.743,17,49.72847168347556
A7_2f_roc_G55M25,D2_2f_oar_V40G40,KP_MA60_4d,73.37,30.83,2.379,1.474,2.236,23,60.27928626842514
A4_3f_roo_G60M30,D2_2f_oar_V40G40,B126_30_3d,80.02,33.64,2.378,1.517,2.295,17,73.31264546159814
A3_3f_rog_G60M25,D7_3f_rog_E7S7,B126_45_3d,89.35,37.62,2.375,1.72,2.684,23,48.95267649340574
A3_3f_rog_G60M25,D5_2f_rao_M55,KP_MA120_2d,86.72,36.51,2.375,1.648,2.571,21,58.10705973622964
A5_3f_rog_G70M25,D6_2f_rvo_M60,B126_50_2d,101.97,42.96,2.374,1.788,2.916,28,38.16912335143522
A5_3f_rog_G70M25,D2_2f_oar_V40G40,KP_MA200_2d,90.53,38.14,2.374,1.691,2.598,21,54.30566330488751
A2_3f_rog_G65M30,D2_2f_oar_V40G40,KP_MA120_5d,85.84,36.18,2.373,1.621,2.466,15,57.79674166020171
A1_3f_rgp_G60M40,D5_2f_rao_M55,KP_MA150_3d,90.44,38.15,2.371,1.665,2.642,25,56.477889837083005
