gsub,v,q,g,m,e,x,s,cagr,mdd,cal,sh,sort
3f_rev_oca_gp,0,20,35,45,7,10,3,96.78,58.9,1.643,1.398,1.731
3f_rev_oca_gp,0,20,40,40,3,6,3,92.88,58.32,1.593,1.344,1.682
3f_rev_oca_gp,0,20,40,40,3,8,3,102.41,58.32,1.756,1.415,1.767
3f_rev_oca_gp,0,20,40,40,3,10,3,94.45,61.24,1.542,1.351,1.676
3f_rev_oca_gp,0,20,40,40,5,6,3,104.16,58.22,1.789,1.457,1.841
3f_rev_oca_gp,0,20,40,40,5,8,3,67.55,58.22,1.16,1.148,1.427
3f_rev_oca_gp,0,20,40,40,5,10,3,59.1,62.52,0.945,1.064,1.317
3f_rev_oca_gp,0,20,40,40,7,8,3,77.28,58.22,1.327,1.238,1.572
3f_rev_oca_gp,0,20,40,40,7,10,3,68.85,58.22,1.183,1.161,1.459
3f_rev_oca_gp,0,20,45,35,3,6,3,68.02,61.37,1.108,1.137,1.421
3f_rev_oca_gp,0,20,45,35,3,8,3,67.2,61.78,1.088,1.129,1.411
3f_rev_oca_gp,0,20,45,35,3,10,3,67.41,61.5,1.096,1.133,1.413
3f_rev_oca_gp,0,20,45,35,5,6,3,85.45,59.6,1.434,1.305,1.635
3f_rev_oca_gp,0,20,45,35,5,8,3,83.83,60.02,1.397,1.289,1.627
3f_rev_oca_gp,0,20,45,35,5,10,3,71.13,59.73,1.191,1.179,1.497
3f_rev_oca_gp,0,20,45,35,7,8,3,104.18,60.02,1.736,1.452,1.822
3f_rev_oca_gp,0,20,45,35,7,10,3,97.74,59.73,1.636,1.401,1.773
3f_rev_oca_gp,0,20,50,30,3,6,3,60.74,60.95,0.996,1.101,1.304
3f_rev_oca_gp,0,20,50,30,3,8,3,64.11,55.68,1.151,1.14,1.431
3f_rev_oca_gp,0,20,50,30,3,10,3,68.61,55.68,1.232,1.179,1.497
3f_rev_oca_gp,0,20,50,30,5,6,3,61.07,59.67,1.023,1.114,1.337
3f_rev_oca_gp,0,20,50,30,5,8,3,63.65,54.28,1.173,1.117,1.508
3f_rev_oca_gp,0,20,50,30,5,10,3,76.62,53.7,1.427,1.238,1.679
3f_rev_oca_gp,0,20,50,30,7,8,3,72.99,53.7,1.359,1.208,1.63
3f_rev_oca_gp,0,20,50,30,7,10,3,90.82,53.7,1.691,1.365,1.852
3f_rev_oca_gp,0,20,55,25,3,6,3,60.46,60.62,0.997,1.101,1.349
3f_rev_oca_gp,0,20,55,25,3,8,3,55.06,62.53,0.881,1.046,1.279
3f_rev_oca_gp,0,20,55,25,3,10,3,58.72,56.16,1.046,1.09,1.354
3f_rev_oca_gp,0,20,55,25,5,6,3,68.68,53.07,1.294,1.215,1.502
3f_rev_oca_gp,0,20,55,25,5,8,3,66.09,52.25,1.265,1.189,1.475
3f_rev_oca_gp,0,20,55,25,5,10,3,51.81,52.25,0.992,1.03,1.286
3f_rev_oca_gp,0,20,55,25,7,8,3,61.74,52.25,1.181,1.149,1.406
3f_rev_oca_gp,0,20,55,25,7,10,3,58.89,52.25,1.127,1.115,1.376
3f_rev_oca_gp,0,20,60,20,3,6,3,75.48,55.48,1.36,1.271,1.607
3f_rev_oca_gp,0,20,60,20,3,8,3,73.38,55.48,1.323,1.254,1.573
3f_rev_oca_gp,0,20,60,20,3,10,3,70.19,55.48,1.265,1.222,1.534
3f_rev_oca_gp,0,20,60,20,5,6,3,57.88,58.79,0.985,1.116,1.322
3f_rev_oca_gp,0,20,60,20,5,8,3,75.15,57.02,1.318,1.305,1.546
3f_rev_oca_gp,0,20,60,20,5,10,3,70.87,58.13,1.219,1.262,1.491
3f_rev_oca_gp,0,20,60,20,7,8,3,74.88,57.06,1.312,1.301,1.534
3f_rev_oca_gp,0,20,60,20,7,10,3,72.65,56.79,1.279,1.279,1.506
3f_rev_oca_gp,0,20,65,15,3,6,3,71.39,52.82,1.352,1.239,1.532
3f_rev_oca_gp,0,20,65,15,3,8,3,70.09,52.82,1.327,1.233,1.509
3f_rev_oca_gp,0,20,65,15,3,10,3,65.56,52.82,1.241,1.185,1.452
3f_rev_oca_gp,0,20,65,15,5,6,3,57.66,57.53,1.002,1.113,1.318
3f_rev_oca_gp,0,20,65,15,5,8,3,47.6,57.8,0.824,0.999,1.185
3f_rev_oca_gp,0,20,65,15,5,10,3,47.5,55.75,0.852,0.995,1.187
3f_rev_oca_gp,0,20,65,15,7,8,3,47.75,66.32,0.72,0.995,1.19
3f_rev_oca_gp,0,20,65,15,7,10,3,52.59,62.18,0.846,1.05,1.262
3f_rev_oca_gp,0,20,70,10,3,6,3,68.87,56.52,1.219,1.213,1.479
3f_rev_oca_gp,0,20,70,10,3,8,3,69.73,55.14,1.265,1.228,1.5
3f_rev_oca_gp,0,20,70,10,3,10,3,67.94,55.14,1.232,1.21,1.477
3f_rev_oca_gp,0,20,70,10,5,6,3,44.0,59.25,0.743,0.94,1.072
3f_rev_oca_gp,0,20,70,10,5,8,3,47.38,63.15,0.75,0.985,1.123
3f_rev_oca_gp,0,20,70,10,5,10,3,47.26,63.23,0.747,0.983,1.122
3f_rev_oca_gp,0,20,70,10,7,8,3,47.46,61.8,0.768,0.995,1.184
3f_rev_oca_gp,0,20,70,10,7,10,3,51.79,67.29,0.77,1.046,1.244
3f_rev_oca_gp,0,25,15,60,3,6,3,20.04,62.67,0.32,0.631,0.712
3f_rev_oca_gp,0,25,15,60,3,8,3,24.97,62.82,0.397,0.699,0.788
3f_rev_oca_gp,0,25,15,60,3,10,3,31.59,63.75,0.495,0.786,0.881
3f_rev_oca_gp,0,25,15,60,5,6,3,16.84,57.41,0.293,0.583,0.67
3f_rev_oca_gp,0,25,15,60,5,8,3,21.26,57.6,0.369,0.647,0.751
3f_rev_oca_gp,0,25,15,60,5,10,3,11.32,64.13,0.176,0.502,0.57
3f_rev_oca_gp,0,25,15,60,7,8,3,20.63,57.78,0.357,0.638,0.738
3f_rev_oca_gp,0,25,15,60,7,10,3,9.48,65.93,0.144,0.473,0.538
3f_rev_oca_gp,0,25,20,55,3,6,3,26.76,64.71,0.414,0.721,0.828
3f_rev_oca_gp,0,25,20,55,3,8,3,36.08,64.6,0.559,0.842,0.994
3f_rev_oca_gp,0,25,20,55,3,10,3,35.79,65.06,0.55,0.839,0.984
3f_rev_oca_gp,0,25,20,55,5,6,3,30.57,60.45,0.506,0.773,0.878
3f_rev_oca_gp,0,25,20,55,5,8,3,35.78,61.7,0.58,0.842,0.972
3f_rev_oca_gp,0,25,20,55,5,10,3,18.72,62.85,0.298,0.611,0.703
3f_rev_oca_gp,0,25,20,55,7,8,3,29.49,61.7,0.478,0.76,0.873
3f_rev_oca_gp,0,25,20,55,7,10,3,13.57,64.61,0.21,0.533,0.609
3f_rev_oca_gp,0,25,25,50,3,6,3,36.71,62.8,0.585,0.847,1.001
3f_rev_oca_gp,0,25,25,50,3,8,3,39.49,62.31,0.634,0.876,1.038
3f_rev_oca_gp,0,25,25,50,3,10,3,38.61,60.41,0.639,0.866,1.039
3f_rev_oca_gp,0,25,25,50,5,6,3,49.75,59.22,0.84,1.005,1.166
3f_rev_oca_gp,0,25,25,50,5,8,3,34.36,62.28,0.552,0.817,0.965
3f_rev_oca_gp,0,25,25,50,5,10,3,54.61,59.32,0.921,1.05,1.236
3f_rev_oca_gp,0,25,25,50,7,8,3,36.07,62.28,0.579,0.838,0.987
3f_rev_oca_gp,0,25,25,50,7,10,3,54.94,59.32,0.926,1.054,1.238
3f_rev_oca_gp,0,25,30,45,3,6,3,58.54,65.88,0.889,1.087,1.296
3f_rev_oca_gp,0,25,30,45,3,8,3,41.13,66.03,0.623,0.895,1.078
3f_rev_oca_gp,0,25,30,45,3,10,3,45.12,65.71,0.687,0.941,1.137
3f_rev_oca_gp,0,25,30,45,5,6,3,91.63,60.56,1.513,1.362,1.677
3f_rev_oca_gp,0,25,30,45,5,8,3,55.21,60.33,0.915,1.026,1.286
3f_rev_oca_gp,0,25,30,45,5,10,3,76.36,59.96,1.274,1.221,1.542
3f_rev_oca_gp,0,25,30,45,7,8,3,53.33,61.2,0.871,1.007,1.265
3f_rev_oca_gp,0,25,30,45,7,10,3,76.36,59.96,1.274,1.221,1.542
3f_rev_oca_gp,0,25,35,40,3,6,3,57.37,65.38,0.877,1.064,1.233
3f_rev_oca_gp,0,25,35,40,3,8,3,49.04,63.9,0.767,0.982,1.147
3f_rev_oca_gp,0,25,35,40,3,10,3,40.98,63.74,0.643,0.886,1.042
3f_rev_oca_gp,0,25,35,40,5,6,3,93.72,62.51,1.499,1.368,1.712
3f_rev_oca_gp,0,25,35,40,5,8,3,110.98,61.74,1.797,1.496,1.889
3f_rev_oca_gp,0,25,35,40,5,10,3,73.44,60.66,1.211,1.194,1.5
3f_rev_oca_gp,0,25,35,40,7,8,3,118.16,58.45,2.022,1.549,1.95
3f_rev_oca_gp,0,25,35,40,7,10,3,82.06,58.22,1.409,1.266,1.594
3f_rev_oca_gp,0,25,40,35,3,6,3,78.78,60.5,1.302,1.288,1.568
3f_rev_oca_gp,0,25,40,35,3,8,3,75.58,60.5,1.249,1.26,1.532
3f_rev_oca_gp,0,25,40,35,3,10,3,63.7,60.5,1.053,1.145,1.394
3f_rev_oca_gp,0,25,40,35,5,6,3,103.97,60.02,1.732,1.445,1.831
3f_rev_oca_gp,0,25,40,35,5,8,3,88.15,60.02,1.469,1.326,1.673
3f_rev_oca_gp,0,25,40,35,5,10,3,82.37,60.02,1.372,1.275,1.63
3f_rev_oca_gp,0,25,40,35,7,8,3,88.38,60.02,1.472,1.33,1.676
3f_rev_oca_gp,0,25,40,35,7,10,3,89.27,60.02,1.487,1.335,1.705
3f_rev_oca_gp,0,25,45,30,3,6,3,53.68,69.69,0.77,1.027,1.195
3f_rev_oca_gp,0,25,45,30,3,8,3,49.57,70.01,0.708,0.984,1.147
3f_rev_oca_gp,0,25,45,30,3,10,3,49.21,69.61,0.707,0.98,1.144
3f_rev_oca_gp,0,25,45,30,5,6,3,59.13,58.69,1.008,1.108,1.298
3f_rev_oca_gp,0,25,45,30,5,8,3,69.74,58.69,1.188,1.216,1.435
3f_rev_oca_gp,0,25,45,30,5,10,3,67.08,58.69,1.143,1.185,1.413
3f_rev_oca_gp,0,25,45,30,7,8,3,61.53,60.02,1.025,1.131,1.339
3f_rev_oca_gp,0,25,45,30,7,10,3,77.27,59.49,1.299,1.275,1.542
3f_rev_oca_gp,0,25,50,25,3,6,3,53.3,65.48,0.814,1.032,1.178
3f_rev_oca_gp,0,25,50,25,3,8,3,61.68,59.27,1.041,1.123,1.356
3f_rev_oca_gp,0,25,50,25,3,10,3,61.68,59.27,1.041,1.123,1.356
3f_rev_oca_gp,0,25,50,25,5,6,3,38.62,60.1,0.643,0.877,1.024
3f_rev_oca_gp,0,25,50,25,5,8,3,47.38,53.79,0.881,0.98,1.233
3f_rev_oca_gp,0,25,50,25,5,10,3,49.38,53.79,0.918,1.0,1.269
3f_rev_oca_gp,0,25,50,25,7,8,3,51.56,53.79,0.959,1.03,1.296
3f_rev_oca_gp,0,25,50,25,7,10,3,58.4,53.79,1.086,1.108,1.394
3f_rev_oca_gp,0,25,55,20,3,6,3,75.21,57.58,1.306,1.258,1.597
3f_rev_oca_gp,0,25,55,20,3,8,3,68.61,62.54,1.097,1.197,1.51
3f_rev_oca_gp,0,25,55,20,3,10,3,69.27,62.54,1.107,1.204,1.519
3f_rev_oca_gp,0,25,55,20,5,6,3,62.63,52.21,1.2,1.171,1.401
3f_rev_oca_gp,0,25,55,20,5,8,3,61.93,54.85,1.129,1.165,1.402
3f_rev_oca_gp,0,25,55,20,5,10,3,56.69,55.87,1.015,1.108,1.325
3f_rev_oca_gp,0,25,55,20,7,8,3,72.17,55.45,1.302,1.265,1.546
3f_rev_oca_gp,0,25,55,20,7,10,3,74.44,56.05,1.328,1.293,1.566
3f_rev_oca_gp,0,25,60,15,3,6,3,55.61,61.84,0.899,1.064,1.329
3f_rev_oca_gp,0,25,60,15,3,8,3,70.63,61.83,1.142,1.221,1.527
3f_rev_oca_gp,0,25,60,15,3,10,3,73.61,60.35,1.22,1.262,1.603
3f_rev_oca_gp,0,25,60,15,5,6,3,48.02,61.62,0.779,1.002,1.204
3f_rev_oca_gp,0,25,60,15,5,8,3,66.85,55.84,1.197,1.217,1.469
3f_rev_oca_gp,0,25,60,15,5,10,3,52.99,58.66,0.903,1.064,1.279
3f_rev_oca_gp,0,25,60,15,7,8,3,70.54,62.19,1.134,1.245,1.529
3f_rev_oca_gp,0,25,60,15,7,10,3,60.18,63.84,0.943,1.135,1.393
3f_rev_oca_gp,0,25,65,10,3,6,3,53.83,59.1,0.911,1.055,1.309
3f_rev_oca_gp,0,25,65,10,3,8,3,66.41,56.25,1.181,1.195,1.467
3f_rev_oca_gp,0,25,65,10,3,10,3,65.43,56.25,1.163,1.184,1.456
3f_rev_oca_gp,0,25,65,10,5,6,3,58.9,54.15,1.088,1.124,1.346
3f_rev_oca_gp,0,25,65,10,5,8,3,70.91,51.78,1.369,1.261,1.527
3f_rev_oca_gp,0,25,65,10,5,10,3,68.78,53.31,1.29,1.231,1.486
3f_rev_oca_gp,0,25,65,10,7,8,3,76.14,55.15,1.381,1.311,1.548
3f_rev_oca_gp,0,25,65,10,7,10,3,83.66,52.06,1.607,1.376,1.644
3f_rev_oca_gp,0,30,10,60,3,6,3,20.48,59.38,0.345,0.635,0.753
3f_rev_oca_gp,0,30,10,60,3,8,3,10.07,69.93,0.144,0.481,0.554
3f_rev_oca_gp,0,30,10,60,3,10,3,15.33,66.85,0.229,0.562,0.642
3f_rev_oca_gp,0,30,10,60,5,6,3,18.42,60.12,0.306,0.606,0.697
3f_rev_oca_gp,0,30,10,60,5,8,3,22.64,58.3,0.388,0.667,0.769
3f_rev_oca_gp,0,30,10,60,5,10,3,28.58,59.62,0.479,0.75,0.882
3f_rev_oca_gp,0,30,10,60,7,8,3,25.81,57.98,0.445,0.712,0.812
3f_rev_oca_gp,0,30,10,60,7,10,3,30.11,59.57,0.506,0.771,0.903
3f_rev_oca_gp,0,30,15,55,3,6,3,11.5,65.32,0.176,0.506,0.59
3f_rev_oca_gp,0,30,15,55,3,8,3,16.61,64.79,0.256,0.58,0.674
3f_rev_oca_gp,0,30,15,55,3,10,3,12.73,62.15,0.205,0.52,0.615
3f_rev_oca_gp,0,30,15,55,5,6,3,12.29,64.33,0.191,0.516,0.595
3f_rev_oca_gp,0,30,15,55,5,8,3,19.21,63.09,0.304,0.617,0.727
3f_rev_oca_gp,0,30,15,55,5,10,3,14.47,63.85,0.227,0.547,0.632
3f_rev_oca_gp,0,30,15,55,7,8,3,23.98,63.09,0.38,0.685,0.801
3f_rev_oca_gp,0,30,15,55,7,10,3,13.84,63.85,0.217,0.537,0.619
3f_rev_oca_gp,0,30,20,50,3,6,3,34.29,60.35,0.568,0.817,0.975
3f_rev_oca_gp,0,30,20,50,3,8,3,28.81,60.21,0.478,0.748,0.893
3f_rev_oca_gp,0,30,20,50,3,10,3,26.59,61.02,0.436,0.718,0.871
3f_rev_oca_gp,0,30,20,50,5,6,3,29.75,61.04,0.487,0.761,0.895
3f_rev_oca_gp,0,30,20,50,5,8,3,32.24,60.21,0.536,0.792,0.926
3f_rev_oca_gp,0,30,20,50,5,10,3,44.03,61.02,0.722,0.938,1.098
3f_rev_oca_gp,0,30,20,50,7,8,3,35.2,60.21,0.585,0.829,0.971
3f_rev_oca_gp,0,30,20,50,7,10,3,46.23,61.02,0.758,0.963,1.129
3f_rev_oca_gp,0,30,25,45,3,6,3,61.44,62.3,0.986,1.121,1.334
3f_rev_oca_gp,0,30,25,45,3,8,3,42.25,62.47,0.676,0.915,1.072
3f_rev_oca_gp,0,30,25,45,3,10,3,45.05,62.12,0.725,0.947,1.119
3f_rev_oca_gp,0,30,25,45,5,6,3,39.38,60.59,0.65,0.881,1.027
3f_rev_oca_gp,0,30,25,45,5,8,3,45.41,60.21,0.754,0.95,1.096
3f_rev_oca_gp,0,30,25,45,5,10,3,40.27,59.71,0.674,0.888,1.037
3f_rev_oca_gp,0,30,25,45,7,8,3,45.11,60.21,0.749,0.947,1.092
3f_rev_oca_gp,0,30,25,45,7,10,3,39.98,59.71,0.67,0.885,1.033
3f_rev_oca_gp,0,30,30,40,3,6,3,70.9,60.9,1.164,1.216,1.483
3f_rev_oca_gp,0,30,30,40,3,8,3,62.4,60.9,1.025,1.128,1.395
3f_rev_oca_gp,0,30,30,40,3,10,3,48.77,60.9,0.801,0.987,1.206
3f_rev_oca_gp,0,30,30,40,5,6,3,97.62,59.93,1.629,1.456,1.75
3f_rev_oca_gp,0,30,30,40,5,8,3,90.02,61.46,1.465,1.378,1.644
3f_rev_oca_gp,0,30,30,40,5,10,3,83.81,59.93,1.398,1.321,1.587
3f_rev_oca_gp,0,30,30,40,7,8,3,89.52,60.9,1.47,1.374,1.639
3f_rev_oca_gp,0,30,30,40,7,10,3,86.13,59.93,1.437,1.341,1.606
3f_rev_oca_gp,0,30,35,35,3,6,3,67.71,61.68,1.098,1.176,1.376
3f_rev_oca_gp,0,30,35,35,3,8,3,80.66,61.68,1.308,1.296,1.514
3f_rev_oca_gp,0,30,35,35,3,10,3,73.38,61.68,1.19,1.231,1.44
3f_rev_oca_gp,0,30,35,35,5,6,3,74.5,60.02,1.241,1.256,1.458
3f_rev_oca_gp,0,30,35,35,5,8,3,77.72,60.02,1.295,1.281,1.514
3f_rev_oca_gp,0,30,35,35,5,10,3,75.86,60.02,1.264,1.264,1.497
3f_rev_oca_gp,0,30,35,35,7,8,3,79.33,60.02,1.322,1.297,1.533
3f_rev_oca_gp,0,30,35,35,7,10,3,77.46,60.02,1.29,1.28,1.516
3f_rev_oca_gp,0,30,40,30,3,6,3,36.38,71.65,0.508,0.846,0.96
3f_rev_oca_gp,0,30,40,30,3,8,3,40.47,66.93,0.605,0.894,1.022
3f_rev_oca_gp,0,30,40,30,3,10,3,49.5,61.19,0.809,1.002,1.132
3f_rev_oca_gp,0,30,40,30,5,6,3,60.61,62.17,0.975,1.132,1.308
3f_rev_oca_gp,0,30,40,30,5,8,3,56.88,60.77,0.936,1.09,1.269
3f_rev_oca_gp,0,30,40,30,5,10,3,59.07,59.3,0.996,1.119,1.287
3f_rev_oca_gp,0,30,40,30,7,8,3,74.0,59.3,1.248,1.261,1.483
3f_rev_oca_gp,0,30,40,30,7,10,3,74.72,59.3,1.26,1.267,1.484
3f_rev_oca_gp,0,30,45,25,3,6,3,56.48,65.89,0.857,1.081,1.269
3f_rev_oca_gp,0,30,45,25,3,8,3,55.47,66.63,0.833,1.073,1.254
3f_rev_oca_gp,0,30,45,25,3,10,3,57.98,65.13,0.89,1.099,1.254
3f_rev_oca_gp,0,30,45,25,5,6,3,49.41,65.44,0.755,1.011,1.17
3f_rev_oca_gp,0,30,45,25,5,8,3,56.2,59.4,0.946,1.084,1.257
3f_rev_oca_gp,0,30,45,25,5,10,3,55.37,58.77,0.942,1.08,1.241
3f_rev_oca_gp,0,30,45,25,7,8,3,60.65,59.19,1.025,1.133,1.312
3f_rev_oca_gp,0,30,45,25,7,10,3,58.43,58.77,0.994,1.115,1.278
3f_rev_oca_gp,0,30,50,20,3,6,3,36.44,69.37,0.525,0.843,0.994
3f_rev_oca_gp,0,30,50,20,3,8,3,34.47,69.71,0.495,0.823,0.957
3f_rev_oca_gp,0,30,50,20,3,10,3,49.79,63.49,0.784,1.01,1.244
3f_rev_oca_gp,0,30,50,20,5,6,3,26.09,61.57,0.424,0.718,0.818
3f_rev_oca_gp,0,30,50,20,5,8,3,42.67,60.1,0.71,0.935,1.068
3f_rev_oca_gp,0,30,50,20,5,10,3,37.57,53.79,0.698,0.871,1.056
3f_rev_oca_gp,0,30,50,20,7,8,3,62.04,60.1,1.032,1.151,1.324
3f_rev_oca_gp,0,30,50,20,7,10,3,56.27,53.79,1.046,1.097,1.343
3f_rev_oca_gp,0,30,55,15,3,6,3,42.08,66.98,0.628,0.909,1.075
3f_rev_oca_gp,0,30,55,15,3,8,3,36.03,69.23,0.52,0.841,0.977
3f_rev_oca_gp,0,30,55,15,3,10,3,46.65,65.25,0.715,0.97,1.191
3f_rev_oca_gp,0,30,55,15,5,6,3,34.77,66.56,0.522,0.835,0.953
3f_rev_oca_gp,0,30,55,15,5,8,3,29.21,68.63,0.426,0.761,0.866
3f_rev_oca_gp,0,30,55,15,5,10,3,34.2,64.8,0.528,0.824,1.001
3f_rev_oca_gp,0,30,55,15,7,8,3,35.93,69.16,0.52,0.849,0.966
3f_rev_oca_gp,0,30,55,15,7,10,3,42.6,65.48,0.651,0.934,1.13
3f_rev_oca_gp,0,30,60,10,3,6,3,32.0,68.04,0.47,0.787,0.933
3f_rev_oca_gp,0,30,60,10,3,8,3,56.71,62.83,0.903,1.075,1.357
3f_rev_oca_gp,0,30,60,10,3,10,3,58.8,61.84,0.951,1.106,1.419
3f_rev_oca_gp,0,30,60,10,5,6,3,45.14,63.96,0.706,0.957,1.106
3f_rev_oca_gp,0,30,60,10,5,8,3,47.93,60.64,0.79,1.0,1.213
3f_rev_oca_gp,0,30,60,10,5,10,3,42.94,57.46,0.747,0.939,1.137
3f_rev_oca_gp,0,30,60,10,7,8,3,69.82,59.45,1.174,1.243,1.509
3f_rev_oca_gp,0,30,60,10,7,10,3,62.4,57.41,1.087,1.164,1.417
3f_rev_oca_gp,0,35,10,55,3,6,3,16.8,63.22,0.266,0.581,0.705
3f_rev_oca_gp,0,35,10,55,3,8,3,11.73,70.45,0.166,0.507,0.6
3f_rev_oca_gp,0,35,10,55,3,10,3,33.84,62.16,0.544,0.813,0.986
3f_rev_oca_gp,0,35,10,55,5,6,3,27.77,61.77,0.45,0.736,0.886
3f_rev_oca_gp,0,35,10,55,5,8,3,19.28,60.79,0.317,0.618,0.737
3f_rev_oca_gp,0,35,10,55,5,10,3,23.64,62.14,0.381,0.68,0.813
3f_rev_oca_gp,0,35,10,55,7,8,3,22.75,60.14,0.378,0.667,0.79
3f_rev_oca_gp,0,35,10,55,7,10,3,26.94,61.51,0.438,0.725,0.861
3f_rev_oca_gp,0,35,15,50,3,6,3,32.92,56.58,0.582,0.8,0.985
3f_rev_oca_gp,0,35,15,50,3,8,3,30.09,60.19,0.5,0.761,0.941
3f_rev_oca_gp,0,35,15,50,3,10,3,20.51,60.38,0.34,0.635,0.761
3f_rev_oca_gp,0,35,15,50,5,6,3,40.66,57.51,0.707,0.902,1.084
3f_rev_oca_gp,0,35,15,50,5,8,3,37.82,60.36,0.626,0.859,1.025
3f_rev_oca_gp,0,35,15,50,5,10,3,17.96,61.88,0.29,0.6,0.689
3f_rev_oca_gp,0,35,15,50,7,8,3,33.4,63.16,0.529,0.804,0.961
3f_rev_oca_gp,0,35,15,50,7,10,3,14.18,64.57,0.22,0.543,0.625
3f_rev_oca_gp,0,35,20,45,3,6,3,48.42,57.15,0.847,0.99,1.189
3f_rev_oca_gp,0,35,20,45,3,8,3,41.97,61.87,0.678,0.911,1.093
3f_rev_oca_gp,0,35,20,45,3,10,3,41.19,61.45,0.67,0.903,1.075
3f_rev_oca_gp,0,35,20,45,5,6,3,50.33,57.58,0.874,1.015,1.188
3f_rev_oca_gp,0,35,20,45,5,8,3,34.99,61.77,0.566,0.828,0.982
3f_rev_oca_gp,0,35,20,45,5,10,3,37.68,61.22,0.615,0.862,1.013
3f_rev_oca_gp,0,35,20,45,7,8,3,33.92,61.77,0.549,0.815,0.966
3f_rev_oca_gp,0,35,20,45,7,10,3,41.32,61.22,0.675,0.906,1.065
3f_rev_oca_gp,0,35,25,40,3,6,3,35.73,61.77,0.578,0.829,1.005
3f_rev_oca_gp,0,35,25,40,3,8,3,36.47,62.13,0.587,0.84,1.013
3f_rev_oca_gp,0,35,25,40,3,10,3,37.75,63.39,0.595,0.858,1.03
3f_rev_oca_gp,0,35,25,40,5,6,3,37.19,60.3,0.617,0.851,1.004
3f_rev_oca_gp,0,35,25,40,5,8,3,38.97,61.91,0.63,0.877,1.05
3f_rev_oca_gp,0,35,25,40,5,10,3,47.21,62.78,0.752,0.978,1.169
3f_rev_oca_gp,0,35,25,40,7,8,3,34.59,61.91,0.559,0.823,0.986
3f_rev_oca_gp,0,35,25,40,7,10,3,54.43,62.78,0.867,1.058,1.268
3f_rev_oca_gp,0,35,30,35,3,6,3,66.21,60.6,1.093,1.17,1.412
3f_rev_oca_gp,0,35,30,35,3,8,3,73.21,60.75,1.205,1.24,1.477
3f_rev_oca_gp,0,35,30,35,3,10,3,76.95,60.75,1.267,1.281,1.517
3f_rev_oca_gp,0,35,30,35,5,6,3,69.03,59.9,1.152,1.202,1.429
3f_rev_oca_gp,0,35,30,35,5,8,3,87.85,59.9,1.467,1.384,1.663
3f_rev_oca_gp,0,35,30,35,5,10,3,76.6,59.9,1.279,1.283,1.545
3f_rev_oca_gp,0,35,30,35,7,8,3,86.53,59.9,1.444,1.374,1.646
3f_rev_oca_gp,0,35,30,35,7,10,3,75.36,59.9,1.258,1.273,1.528
3f_rev_oca_gp,0,35,35,30,3,6,3,51.76,64.26,0.805,1.032,1.202
3f_rev_oca_gp,0,35,35,30,3,8,3,65.65,60.27,1.089,1.183,1.374
3f_rev_oca_gp,0,35,35,30,3,10,3,73.62,60.27,1.222,1.257,1.471
3f_rev_oca_gp,0,35,35,30,5,6,3,42.3,67.25,0.629,0.926,1.081
3f_rev_oca_gp,0,35,35,30,5,8,3,58.74,58.79,0.999,1.117,1.298
3f_rev_oca_gp,0,35,35,30,5,10,3,65.07,58.78,1.107,1.178,1.378
3f_rev_oca_gp,0,35,35,30,7,8,3,56.27,58.79,0.957,1.091,1.266
3f_rev_oca_gp,0,35,35,30,7,10,3,62.51,58.78,1.064,1.152,1.346
3f_rev_oca_gp,0,35,40,25,3,6,3,40.26,62.73,0.642,0.901,1.037
3f_rev_oca_gp,0,35,40,25,3,8,3,51.07,60.03,0.851,1.032,1.182
3f_rev_oca_gp,0,35,40,25,3,10,3,51.41,60.03,0.856,1.036,1.186
3f_rev_oca_gp,0,35,40,25,5,6,3,51.17,64.75,0.79,1.033,1.184
3f_rev_oca_gp,0,35,40,25,5,8,3,60.95,57.37,1.062,1.145,1.305
3f_rev_oca_gp,0,35,40,25,5,10,3,54.01,57.37,0.941,1.068,1.22
3f_rev_oca_gp,0,35,40,25,7,8,3,60.55,57.37,1.055,1.141,1.305
3f_rev_oca_gp,0,35,40,25,7,10,3,55.94,57.37,0.975,1.091,1.247
3f_rev_oca_gp,0,35,45,20,3,6,3,32.81,66.52,0.493,0.805,0.921
3f_rev_oca_gp,0,35,45,20,3,8,3,37.15,65.01,0.571,0.864,0.981
3f_rev_oca_gp,0,35,45,20,3,10,3,37.15,65.01,0.571,0.864,0.981
3f_rev_oca_gp,0,35,45,20,5,6,3,35.97,63.19,0.569,0.854,0.975
3f_rev_oca_gp,0,35,45,20,5,8,3,40.45,59.68,0.678,0.916,1.035
3f_rev_oca_gp,0,35,45,20,5,10,3,27.34,65.0,0.421,0.739,0.839
3f_rev_oca_gp,0,35,45,20,7,8,3,47.66,60.46,0.788,1.001,1.141
3f_rev_oca_gp,0,35,45,20,7,10,3,35.36,65.26,0.542,0.845,0.966
3f_rev_oca_gp,0,35,50,15,3,6,3,51.09,72.04,0.709,1.015,1.191
3f_rev_oca_gp,0,35,50,15,3,8,3,51.67,74.58,0.693,1.023,1.2
3f_rev_oca_gp,0,35,50,15,3,10,3,65.15,67.9,0.959,1.17,1.355
3f_rev_oca_gp,0,35,50,15,5,6,3,23.67,68.13,0.347,0.684,0.783
3f_rev_oca_gp,0,35,50,15,5,8,3,24.7,68.0,0.363,0.698,0.801
3f_rev_oca_gp,0,35,50,15,5,10,3,28.34,63.48,0.446,0.75,0.853
