v,q,g,m,mom,g_sub,cal,cagr,mdd,sharpe,sortino
10,15,25,50,6m-1m,rev+gp+opm,0.802,41.72,51.99,0.685,1.994
5,0,50,45,12m,rev+gp+opm,0.801,45.24,56.45,1.114,1.699
20,5,55,20,6m-1m,rev+gp+opm,0.801,49.92,62.32,0.68,2.401
10,10,65,15,12m-1m,rev+oca+opm,0.801,41.76,52.17,0.625,2.07
25,15,50,10,6m-1m,rev+oca+opm,0.801,42.61,53.2,0.625,2.235
25,15,50,10,12m-1m,rev+oca+opm,0.801,40.34,50.37,0.609,2.143
10,0,45,45,12m-1m,rev+gp+opm,0.8,41.94,52.42,1.07,1.576
25,0,55,20,6m-1m,rev+gp+opm,0.8,54.83,68.51,0.631,2.752
15,0,70,15,12m,rev+oca+opm,0.8,42.53,53.19,0.631,2.055
25,10,55,10,12m,rev+oca+gp,0.799,47.43,59.36,0.661,2.36
15,5,30,50,12m,rev+gp+opm,0.799,48.43,60.64,0.992,1.886
30,0,60,10,6m-1m,rev+oca+gp,0.798,46.5,58.3,0.654,2.305
10,10,50,30,6m,rev+gp+opm,0.798,41.21,51.67,0.681,1.939
5,15,35,45,6m-1m,rev+oca+opm,0.798,42.01,52.62,0.688,2.01
0,5,70,25,12m-1m,rev+oca+gp,0.797,41.65,52.29,0.686,1.995
15,5,70,10,12m-1m,rev+oca+gp,0.797,44.28,55.58,0.695,2.112
20,0,65,15,6m-1m,rev+oca+gp,0.797,46.15,57.94,0.653,2.292
0,15,65,20,12m,rev+gp+opm,0.797,38.35,48.09,0.655,1.883
10,10,65,15,12m,rev+gp+opm,0.796,40.02,50.29,0.611,2.011
30,5,45,20,6m,rev+gp+opm,0.796,51.97,65.31,0.691,2.505
5,5,70,20,6m,rev+oca+opm,0.796,43.06,54.09,0.634,2.088
10,0,35,55,12m-1m,rev+oca+opm,0.796,44.72,56.21,1.114,1.658
10,5,25,60,6m,rev+oca+opm,0.796,49.09,61.71,1.182,1.738
5,10,25,60,12m,rev+oca+gp,0.795,42.72,53.72,1.072,1.6
10,0,70,20,6m-1m,rev+oca+gp,0.795,38.28,48.15,0.655,1.836
20,15,20,45,6m-1m,rev+gp+opm,0.795,40.64,51.12,0.614,2.072
15,5,30,50,12m,rev+oca+opm,0.795,51.33,64.56,1.01,1.916
15,5,60,20,12m-1m,rev+oca+opm,0.795,41.76,52.51,0.622,2.064
25,10,40,25,6m,rev+oca+gp,0.794,48.53,61.14,0.667,2.383
0,10,40,50,6m,rev+gp+opm,0.794,45.96,57.85,1.113,1.732
5,10,40,45,12m-1m,rev+gp+opm,0.794,41.44,52.2,1.061,1.604
15,10,65,10,12m,rev+gp+opm,0.794,46.97,59.19,0.66,2.273
15,15,20,50,6m-1m,rev+gp+opm,0.794,42.37,53.32,0.624,2.14
0,0,50,50,6m-1m,rev+oca+gp,0.793,41.1,51.86,0.619,2.076
10,0,70,20,12m-1m,rev+oca+gp,0.793,38.66,48.78,0.659,1.835
15,5,65,15,12m,rev+oca+gp,0.793,44.65,56.33,0.643,2.266
20,15,40,25,6m,rev+gp+opm,0.793,49.79,62.81,0.678,2.39
10,0,45,45,6m-1m,rev+oca+opm,0.793,37.37,47.1,0.587,1.974
20,5,60,15,6m,rev+oca+gp,0.792,45.97,58.05,0.652,2.316
20,10,55,15,12m-1m,rev+oca+gp,0.792,39.73,50.13,0.656,1.992
25,10,55,10,6m-1m,rev+oca+opm,0.792,47.38,59.82,0.659,2.367
25,5,40,30,6m,rev+oca+gp,0.79,50.54,63.97,0.682,2.401
15,10,30,45,6m-1m,rev+oca+gp,0.789,40.14,50.89,0.671,1.952
10,5,40,45,12m-1m,rev+gp+opm,0.789,41.43,52.54,1.061,1.595
25,10,55,10,12m-1m,rev+oca+opm,0.789,39.03,49.49,0.599,2.024
30,10,20,40,6m,rev+oca+gp,0.788,42.81,54.31,0.63,2.287
0,0,55,45,12m-1m,rev+gp+opm,0.788,42.22,53.58,1.067,1.606
15,10,25,50,6m,rev+gp+opm,0.788,43.15,54.74,1.089,1.549
25,5,60,10,6m,rev+gp+opm,0.788,45.9,58.25,0.576,2.501
30,15,35,20,6m,rev+gp+opm,0.788,55.85,70.87,0.635,2.849
20,0,70,10,6m-1m,rev+oca+opm,0.788,41.82,53.06,0.623,2.11
5,15,60,20,12m-1m,rev+oca+gp,0.787,33.97,43.17,0.615,1.752
0,5,50,45,6m-1m,rev+gp+opm,0.787,40.11,50.98,0.672,1.886
5,15,30,50,6m-1m,rev+gp+opm,0.787,37.62,47.82,0.647,1.871
5,10,35,50,6m,rev+gp+opm,0.786,44.26,56.3,1.098,1.667
20,5,65,10,6m-1m,rev+gp+opm,0.786,52.19,66.36,0.696,2.386
0,5,45,50,12m,rev+oca+opm,0.786,43.15,54.92,1.048,1.631
20,5,65,10,6m-1m,rev+oca+opm,0.786,41.14,52.32,0.618,2.088
0,15,60,25,6m-1m,rev+gp+opm,0.785,42.67,54.34,0.632,2.119
10,15,25,50,6m-1m,rev+oca+opm,0.785,41.04,52.31,0.679,1.957
30,0,60,10,12m,rev+oca+opm,0.785,46.24,58.88,0.709,2.172
0,0,45,55,12m-1m,rev+gp+opm,0.783,41.52,53.06,1.069,1.58
0,5,50,45,12m-1m,rev+gp+opm,0.783,39.02,49.82,1.01,1.538
0,10,45,45,6m,rev+gp+opm,0.783,39.7,50.67,1.009,1.569
5,0,45,50,12m-1m,rev+gp+opm,0.783,36.69,46.86,0.979,1.438
10,10,25,55,6m,rev+gp+opm,0.783,44.45,56.77,1.114,1.645
5,10,70,15,6m-1m,rev+oca+opm,0.783,41.03,52.4,0.618,2.049
0,0,55,45,12m,rev+oca+gp,0.782,42.74,54.64,1.047,1.621
30,0,20,50,6m,rev+oca+gp,0.782,42.26,54.03,0.624,2.242
0,10,70,20,12m-1m,rev+oca+opm,0.782,38.21,48.88,0.598,1.907
15,0,65,20,6m,rev+oca+opm,0.782,43.18,55.21,0.699,1.967
25,5,60,10,12m-1m,rev+oca+opm,0.782,42.84,54.77,0.631,2.113
0,15,35,50,6m,rev+oca+gp,0.781,44.33,56.73,1.083,1.708
20,10,50,20,6m-1m,rev+oca+gp,0.781,41.2,52.76,0.669,2.07
0,10,70,20,12m,rev+gp+opm,0.781,39.58,50.68,0.667,1.898
5,0,35,60,6m,rev+gp+opm,0.781,45.45,58.17,1.11,1.698
10,5,55,30,6m-1m,rev+oca+opm,0.781,45.74,58.57,0.652,2.21
0,5,45,50,12m,rev+gp+opm,0.78,46.43,59.5,1.127,1.718
15,10,55,20,6m,rev+oca+opm,0.78,40.07,51.35,0.608,2.064
10,0,35,55,6m-1m,rev+gp+opm,0.779,43.28,55.58,1.103,1.601
5,10,65,20,6m-1m,rev+oca+opm,0.779,37.62,48.33,0.59,1.931
30,10,50,10,12m,rev+oca+opm,0.779,46.67,59.95,0.712,2.217
10,10,70,10,12m-1m,rev+oca+gp,0.778,41.53,53.38,0.671,2.067
15,15,55,15,12m-1m,rev+oca+gp,0.778,41.67,53.55,0.674,2.045
0,0,40,60,12m-1m,rev+gp+opm,0.778,43.04,55.3,1.088,1.615
20,15,45,20,12m-1m,rev+gp+opm,0.778,41.42,53.23,0.668,2.09
10,10,30,50,6m-1m,rev+oca+opm,0.778,40.53,52.07,0.674,1.971
0,10,35,55,6m,rev+oca+gp,0.777,44.89,57.76,1.082,1.698
15,10,60,15,6m,rev+gp+opm,0.776,47.02,60.62,0.66,2.291
10,10,60,20,12m-1m,rev+oca+opm,0.776,37.58,48.46,0.591,1.953
20,0,70,10,6m,rev+oca+opm,0.776,43.25,55.71,0.634,2.134
5,15,60,20,12m,rev+oca+gp,0.775,35.78,46.18,0.632,1.779
20,5,25,50,12m,rev+oca+gp,0.774,41.09,53.06,0.889,1.552
15,5,30,50,6m,rev+gp+opm,0.774,38.69,50.02,1.009,1.455
10,10,65,15,6m,rev+oca+opm,0.774,42.35,54.69,0.629,2.098
0,0,50,50,12m,rev+oca+gp,0.773,44.42,57.47,1.061,1.63
10,10,70,10,6m,rev+oca+opm,0.773,43.86,56.74,0.64,2.156
25,0,25,50,12m-1m,rev+oca+gp,0.772,41.94,54.32,0.675,2.024
10,0,35,55,12m,rev+gp+opm,0.772,44.91,58.16,1.12,1.665
10,15,55,20,6m-1m,rev+oca+gp,0.771,37.64,48.83,0.59,1.993
15,5,65,15,12m-1m,rev+oca+gp,0.77,43.08,55.95,0.632,2.242
25,5,60,10,6m-1m,rev+gp+opm,0.77,53.5,69.49,0.625,2.746
5,0,45,50,12m,rev+oca+gp,0.768,44.02,57.3,1.087,1.615
10,15,25,50,12m,rev+oca+gp,0.768,40.6,52.85,1.049,1.539
5,0,45,50,12m,rev+oca+opm,0.768,47.49,61.87,1.12,1.751
15,10,60,15,6m,rev+oca+gp,0.767,43.32,56.51,0.633,2.251
15,10,65,10,12m-1m,rev+oca+gp,0.767,42.94,56.0,0.63,2.227
30,15,45,10,12m-1m,rev+oca+gp,0.767,44.41,57.93,0.64,2.279
30,15,45,10,12m,rev+gp+opm,0.766,47.12,61.51,0.587,2.546
30,5,50,15,6m,rev+oca+opm,0.766,47.72,62.27,0.722,2.178
15,10,35,40,6m-1m,rev+gp+opm,0.765,37.17,48.62,0.644,1.778
15,5,55,25,6m,rev+oca+opm,0.765,41.28,53.95,0.682,1.922
5,15,30,50,6m,rev+oca+gp,0.764,43.11,56.41,1.066,1.661
10,10,60,20,6m,rev+oca+gp,0.764,37.38,48.93,0.646,1.846
25,5,50,20,6m,rev+oca+gp,0.764,48.46,63.39,0.668,2.4
25,5,55,15,6m-1m,rev+oca+gp,0.764,46.62,61.02,0.656,2.245
0,10,70,20,12m-1m,rev+gp+opm,0.762,37.14,48.71,0.644,1.854
0,15,60,25,12m-1m,rev+gp+opm,0.762,37.2,48.82,0.646,1.841
5,5,40,50,12m-1m,rev+oca+opm,0.762,40.46,53.08,1.034,1.565
5,10,70,15,12m-1m,rev+oca+opm,0.762,36.57,48.01,0.584,1.91
20,15,45,20,6m,rev+oca+opm,0.762,45.92,60.22,0.648,2.361
25,5,60,10,6m,rev+oca+opm,0.762,45.02,59.08,0.698,2.184
5,0,40,55,12m-1m,rev+oca+gp,0.761,37.81,49.7,0.995,1.484
0,0,60,40,12m,rev+gp+opm,0.761,38.93,51.16,0.996,1.501
25,15,45,15,12m-1m,rev+gp+opm,0.761,43.23,56.79,0.63,2.186
0,10,40,50,6m,rev+oca+gp,0.76,39.85,52.46,1.007,1.594
0,5,45,50,12m-1m,rev+gp+opm,0.76,39.73,52.28,1.03,1.514
10,5,70,15,12m,rev+gp+opm,0.76,39.35,51.79,0.607,1.936
15,15,60,10,6m-1m,rev+gp+opm,0.76,46.48,61.19,0.656,2.325
0,15,65,20,6m,rev+oca+gp,0.759,36.62,48.26,0.582,2.008
0,0,60,40,12m-1m,rev+gp+opm,0.759,39.5,52.07,1.013,1.542
5,15,40,40,12m-1m,rev+gp+opm,0.759,34.41,45.32,0.929,1.419
20,0,20,60,6m-1m,rev+oca+opm,0.759,40.78,53.77,0.68,1.909
0,15,60,25,6m-1m,rev+oca+gp,0.758,36.43,48.06,0.581,1.993
20,15,45,20,6m,rev+gp+opm,0.758,47.74,62.95,0.664,2.335
5,5,60,30,6m-1m,rev+oca+opm,0.758,40.89,53.95,0.616,2.029
0,15,60,25,6m,rev+oca+gp,0.757,36.93,48.78,0.642,1.829
15,10,20,55,6m,rev+gp+opm,0.757,39.13,51.71,1.023,1.464
30,10,50,10,6m,rev+gp+opm,0.757,48.12,63.56,0.668,2.333
0,10,70,20,12m,rev+oca+opm,0.757,38.65,51.03,0.6,1.979
10,5,30,55,6m,rev+oca+opm,0.757,48.22,63.7,1.176,1.738
15,0,70,15,6m,rev+oca+opm,0.757,41.95,55.45,0.625,2.065
25,0,60,15,6m-1m,rev+oca+gp,0.756,47.56,62.9,0.663,2.23
10,15,50,25,6m-1m,rev+gp+opm,0.756,41.61,55.06,0.622,2.121
5,10,40,45,12m,rev+gp+opm,0.755,44.51,58.96,1.107,1.661
10,15,30,45,6m,rev+gp+opm,0.755,38.5,50.98,1.007,1.475
20,0,60,20,6m-1m,rev+gp+opm,0.755,50.39,66.74,0.683,2.393
25,5,60,10,12m,rev+gp+opm,0.755,44.39,58.81,0.567,2.436
30,5,55,10,6m,rev+oca+gp,0.754,46.34,61.42,0.654,2.268
10,0,40,50,12m,rev+gp+opm,0.754,39.12,51.92,1.023,1.517
20,10,45,25,6m,rev+gp+opm,0.754,52.66,69.82,0.699,2.453
10,0,30,60,6m,rev+oca+opm,0.754,48.52,64.34,1.177,1.776
20,5,65,10,6m,rev+oca+opm,0.754,41.07,54.5,0.618,2.099
5,10,60,25,6m-1m,rev+oca+gp,0.753,35.75,47.45,0.63,1.798
0,15,60,25,12m,rev+oca+gp,0.752,37.87,50.33,0.652,1.883
5,0,50,45,12m-1m,rev+oca+gp,0.752,36.49,48.52,0.971,1.472
10,0,40,50,12m-1m,rev+oca+gp,0.752,40.48,53.82,1.039,1.533
20,10,60,10,12m-1m,rev+oca+opm,0.752,42.4,56.36,0.626,2.248
30,5,50,15,6m,rev+gp+opm,0.751,53.51,71.28,0.624,2.725
20,10,55,15,6m-1m,rev+oca+opm,0.751,44.88,59.79,0.642,2.333
30,0,60,10,6m,rev+oca+gp,0.75,46.03,61.35,0.651,2.26
0,15,50,35,12m,rev+gp+opm,0.75,37.84,50.47,0.976,1.504
15,10,60,15,12m,rev+oca+opm,0.75,37.91,50.57,0.592,1.989
20,0,70,10,12m,rev+gp+opm,0.749,43.35,57.85,0.637,2.048
10,15,65,10,12m,rev+oca+gp,0.747,41.95,56.18,0.624,2.232
0,0,55,45,12m,rev+gp+opm,0.747,42.86,57.4,1.074,1.638
5,0,40,55,12m,rev+gp+opm,0.747,40.44,54.15,1.046,1.575
10,5,40,45,6m,rev+gp+opm,0.747,37.99,50.86,0.651,1.859
15,10,30,45,6m-1m,rev+gp+opm,0.747,40.34,54.02,0.673,1.885
20,0,65,15,6m-1m,rev+gp+opm,0.747,48.73,65.19,0.672,2.331
20,15,55,10,12m-1m,rev+gp+opm,0.747,37.31,49.94,0.589,1.948
5,10,65,20,12m-1m,rev+oca+gp,0.746,35.6,47.73,0.63,1.794
15,15,60,10,12m,rev+gp+opm,0.746,45.33,60.75,0.648,2.267
10,15,50,25,6m-1m,rev+oca+opm,0.746,37.86,50.72,0.591,1.993
30,10,50,10,12m-1m,rev+oca+opm,0.746,46.99,62.99,0.714,2.209
5,5,70,20,6m-1m,rev+oca+gp,0.745,37.03,49.7,0.644,1.802
5,15,30,50,12m,rev+oca+gp,0.745,38.14,51.21,0.993,1.47
0,0,70,30,12m-1m,rev+gp+opm,0.743,36.53,49.18,0.961,1.455
10,10,55,25,6m-1m,rev+oca+opm,0.743,38.77,52.16,0.599,2.012
15,5,60,20,6m,rev+oca+opm,0.743,41.65,56.06,0.685,1.928
20,5,65,10,12m,rev+oca+opm,0.743,42.32,57.0,0.628,2.095
0,10,70,20,6m-1m,rev+gp+opm,0.742,40.24,54.25,0.614,2.008
20,0,70,10,6m,rev+gp+opm,0.742,44.17,59.53,0.642,2.153
0,5,45,50,12m-1m,rev+oca+gp,0.741,39.13,52.84,1.016,1.548
20,15,55,10,12m,rev+oca+gp,0.741,43.73,59.06,0.635,2.252
10,0,35,55,12m-1m,rev+gp+opm,0.741,44.71,60.32,1.127,1.648
20,0,65,15,12m-1m,rev+gp+opm,0.74,47.26,63.83,0.662,2.268
30,0,60,10,6m-1m,rev+gp+opm,0.739,50.4,68.16,0.681,2.455
5,0,40,55,6m,rev+oca+opm,0.739,42.04,56.9,1.054,1.579
0,15,40,45,12m,rev+oca+gp,0.738,37.15,50.31,0.966,1.488
0,0,40,60,6m,rev+oca+opm,0.738,43.0,58.24,1.076,1.62
15,15,50,20,6m,rev+oca+gp,0.737,41.8,56.7,0.673,2.02
5,5,40,50,12m-1m,rev+gp+opm,0.737,40.99,55.65,1.051,1.556
0,0,40,60,12m-1m,rev+oca+opm,0.737,43.43,58.95,1.086,1.634
15,10,30,45,6m-1m,rev+oca+opm,0.737,37.47,50.88,0.646,1.857
0,0,50,50,12m-1m,rev+oca+gp,0.736,39.57,53.74,1.025,1.572
5,15,40,40,12m,rev+gp+opm,0.736,34.39,46.74,0.919,1.363
5,0,35,60,6m,rev+oca+gp,0.735,45.43,61.82,1.103,1.653
5,15,35,45,6m,rev+oca+gp,0.735,41.01,55.81,1.049,1.579
5,0,65,30,6m-1m,rev+gp+opm,0.735,41.12,55.95,0.62,2.045
5,5,45,45,12m,rev+gp+opm,0.735,41.21,56.1,1.044,1.565
30,10,45,15,6m,rev+gp+opm,0.735,50.82,69.12,0.609,2.705
15,10,35,40,6m-1m,rev+oca+opm,0.735,37.83,51.46,0.65,1.835
10,5,60,25,6m-1m,rev+oca+gp,0.733,45.55,62.12,0.653,2.149
30,10,50,10,6m-1m,rev+gp+opm,0.733,43.85,59.82,0.637,2.235
15,5,70,10,6m,rev+oca+opm,0.733,42.36,57.8,0.628,2.096
0,5,40,55,12m,rev+oca+gp,0.732,42.32,57.83,1.061,1.611
10,15,65,10,12m-1m,rev+oca+gp,0.732,40.86,55.83,0.616,2.201
15,0,60,25,6m,rev+gp+opm,0.732,45.08,61.57,0.65,2.148
25,15,45,15,6m,rev+oca+opm,0.732,46.55,63.58,0.653,2.367
5,0,50,45,12m-1m,rev+gp+opm,0.731,41.6,56.91,1.064,1.597
5,0,70,25,6m-1m,rev+gp+opm,0.731,41.89,57.33,0.626,2.03
10,5,65,20,6m-1m,rev+gp+opm,0.731,38.8,53.07,0.602,1.948
0,15,30,55,6m,rev+oca+gp,0.73,44.4,60.83,1.087,1.689
5,15,60,20,6m,rev+oca+opm,0.73,35.23,48.27,0.57,1.969
25,10,50,15,12m-1m,rev+oca+gp,0.729,38.62,52.97,0.646,1.945
5,0,50,45,6m,rev+gp+opm,0.729,37.56,51.51,0.975,1.446
10,5,60,25,12m-1m,rev+gp+opm,0.729,40.48,55.54,0.677,1.899
0,0,55,45,6m,rev+oca+gp,0.728,34.18,46.94,0.912,1.392
5,5,40,50,12m,rev+oca+gp,0.728,39.71,54.55,1.007,1.509
0,5,40,55,12m-1m,rev+oca+opm,0.728,38.68,53.1,1.004,1.518
5,15,35,45,12m,rev+oca+opm,0.727,38.54,53.06,0.997,1.517
15,5,30,50,12m,rev+oca+gp,0.726,46.02,63.41,0.95,1.709
0,0,50,50,12m-1m,rev+gp+opm,0.726,38.93,53.63,1.017,1.515
20,0,65,15,12m-1m,rev+oca+opm,0.726,38.25,52.68,0.596,1.979
20,10,50,20,6m,rev+oca+opm,0.726,43.44,59.81,0.686,2.127
5,5,35,55,6m,rev+oca+gp,0.725,42.31,58.33,1.048,1.586
30,0,55,15,6m-1m,rev+oca+opm,0.725,45.52,62.78,0.647,2.297
0,15,25,60,12m,rev+oca+opm,0.724,41.94,57.89,1.063,1.586
10,15,65,10,6m-1m,rev+oca+gp,0.723,42.87,59.33,0.63,2.256
15,0,30,55,6m,rev+oca+gp,0.723,39.56,54.7,1.028,1.508
30,15,40,15,6m-1m,rev+gp+opm,0.723,50.45,69.74,0.607,2.649
30,15,45,10,6m-1m,rev+oca+opm,0.723,43.53,60.24,0.632,2.255
10,0,45,45,6m-1m,rev+gp+opm,0.722,37.62,52.09,0.648,1.819
0,5,50,45,12m,rev+oca+opm,0.721,39.6,54.96,0.992,1.545
5,15,25,55,12m,rev+oca+gp,0.72,37.62,52.25,0.989,1.463
25,0,65,10,6m,rev+oca+gp,0.72,45.22,62.78,0.646,2.233
10,0,70,20,6m,rev+oca+opm,0.72,38.25,53.12,0.597,1.946
10,10,30,50,12m,rev+oca+gp,0.719,37.78,52.56,0.989,1.458
5,15,55,25,6m-1m,rev+gp+opm,0.719,40.7,56.64,0.616,2.049
15,0,70,15,12m-1m,rev+gp+opm,0.719,45.56,63.35,0.653,2.161
20,5,60,15,6m-1m,rev+oca+gp,0.717,43.25,60.32,0.632,2.245
5,5,35,55,6m,rev+gp+opm,0.717,38.77,54.06,1.015,1.48
10,5,70,15,6m-1m,rev+gp+opm,0.717,42.21,58.87,0.628,2.036
30,0,60,10,12m-1m,rev+gp+opm,0.717,45.52,63.5,0.651,2.219
30,10,25,35,6m-1m,rev+gp+opm,0.717,44.27,61.77,0.57,2.622
0,15,45,40,12m-1m,rev+oca+gp,0.716,33.97,47.42,0.906,1.387
15,0,35,50,12m-1m,rev+oca+gp,0.716,43.84,61.25,0.929,1.748
25,15,50,10,12m-1m,rev+oca+gp,0.716,41.57,58.06,0.62,2.154
5,15,60,20,12m-1m,rev+oca+opm,0.716,38.8,54.2,0.601,1.941
20,10,20,50,12m,rev+oca+opm,0.716,45.06,62.96,0.936,1.748
15,0,70,15,12m,rev+oca+gp,0.715,37.12,51.94,0.645,1.798
25,10,50,15,6m,rev+oca+gp,0.715,42.21,59.04,0.624,2.22
10,5,70,15,12m-1m,rev+gp+opm,0.715,42.46,59.35,0.632,2.017
15,5,70,10,12m,rev+oca+opm,0.715,38.74,54.21,0.601,1.978
25,0,65,10,6m-1m,rev+oca+gp,0.714,43.37,60.78,0.633,2.18
5,0,45,50,12m-1m,rev+oca+opm,0.714,39.59,55.48,1.028,1.568
5,15,30,50,12m-1m,rev+oca+opm,0.714,38.88,54.49,1.016,1.543
10,15,60,15,12m,rev+oca+gp,0.713,33.54,47.06,0.611,1.742
10,0,35,55,6m,rev+gp+opm,0.713,43.89,61.52,1.082,1.62
10,10,65,15,12m-1m,rev+gp+opm,0.713,38.72,54.31,0.601,2.003
0,15,70,15,12m-1m,rev+oca+opm,0.712,32.37,45.49,0.549,1.796
5,15,55,25,6m,rev+gp+opm,0.711,41.29,58.04,0.621,2.1
10,5,70,15,12m-1m,rev+oca+gp,0.709,36.34,51.26,0.637,1.786
25,10,55,10,12m-1m,rev+gp+opm,0.709,40.7,57.44,0.544,2.268
20,0,60,20,6m-1m,rev+oca+opm,0.709,36.66,51.72,0.638,1.813
10,15,55,20,6m,rev+oca+gp,0.707,40.97,57.96,0.666,2.035
0,15,45,40,12m-1m,rev+gp+opm,0.707,33.4,47.23,0.912,1.412
25,0,60,15,6m-1m,rev+gp+opm,0.707,50.2,70.96,0.608,2.504
0,15,30,55,12m,rev+oca+opm,0.707,40.95,57.9,1.048,1.612
15,5,65,15,12m,rev+oca+opm,0.707,37.43,52.95,0.59,1.949
5,0,45,50,6m,rev+gp+opm,0.706,37.03,52.46,0.965,1.431
20,5,65,10,12m-1m,rev+gp+opm,0.706,43.11,61.09,0.635,2.079
25,10,45,20,6m,rev+gp+opm,0.705,49.45,70.12,0.602,2.64
15,0,60,25,6m-1m,rev+oca+opm,0.705,39.66,56.27,0.607,2.007
15,5,70,10,12m-1m,rev+oca+opm,0.705,38.21,54.21,0.596,1.975
20,5,20,55,6m,rev+oca+gp,0.704,35.54,50.51,0.959,1.399
0,15,45,40,12m,rev+gp+opm,0.704,38.73,54.99,1.0,1.519
20,15,20,45,12m,rev+oca+opm,0.704,44.51,63.26,0.941,1.782
15,15,25,45,6m-1m,rev+oca+gp,0.702,40.11,57.17,0.606,2.128
15,10,20,55,6m,rev+oca+gp,0.7,38.0,54.31,1.004,1.437
20,10,20,50,12m-1m,rev+oca+gp,0.7,43.33,61.87,0.933,1.779
15,5,70,10,6m-1m,rev+gp+opm,0.7,38.84,55.45,0.602,2.006
15,15,25,45,6m-1m,rev+gp+opm,0.7,36.5,52.14,0.578,1.989
20,0,30,50,12m,rev+gp+opm,0.7,42.99,61.43,0.92,1.742
0,10,45,45,12m,rev+oca+gp,0.699,37.08,53.08,0.965,1.472
25,5,60,10,6m,rev+oca+gp,0.699,44.04,63.01,0.637,2.251
20,5,65,10,12m,rev+gp+opm,0.699,44.62,63.86,0.647,2.116
0,15,30,55,12m,rev+oca+gp,0.698,38.93,55.79,1.009,1.522
10,0,30,60,6m,rev+gp+opm,0.697,42.79,61.37,1.067,1.656
20,5,65,10,6m,rev+oca+gp,0.696,42.63,61.28,0.628,2.216
30,15,30,25,6m,rev+gp+opm,0.696,47.66,68.51,0.66,2.349
0,15,65,20,12m,rev+oca+opm,0.696,34.36,49.35,0.565,1.863
10,15,50,25,6m,rev+oca+opm,0.696,34.8,49.99,0.567,1.904
20,15,50,15,12m-1m,rev+oca+gp,0.695,40.22,57.88,0.66,2.013
20,15,20,45,12m,rev+oca+gp,0.694,43.93,63.34,0.91,1.769
30,15,45,10,6m-1m,rev+oca+gp,0.694,44.85,64.63,0.643,2.238
5,15,30,50,6m,rev+gp+opm,0.693,39.58,57.08,1.036,1.545
5,15,60,20,12m,rev+gp+opm,0.693,34.5,49.8,0.618,1.787
10,10,30,50,6m,rev+gp+opm,0.693,39.25,56.67,1.007,1.509
30,10,20,40,6m,rev+gp+opm,0.693,37.73,54.44,0.592,2.125
25,10,50,15,6m-1m,rev+oca+gp,0.692,43.86,63.34,0.636,2.22
0,15,35,50,6m,rev+gp+opm,0.692,41.11,59.4,1.03,1.581
5,15,60,20,12m-1m,rev+gp+opm,0.692,34.62,50.02,0.567,1.942
5,0,35,60,6m-1m,rev+oca+opm,0.691,39.21,56.76,1.023,1.53
5,10,30,55,6m,rev+oca+opm,0.691,43.7,63.21,1.073,1.629
0,10,40,50,12m-1m,rev+oca+gp,0.69,34.02,49.3,0.925,1.399
5,10,70,15,12m,rev+gp+opm,0.69,37.9,54.91,0.596,1.922
20,10,60,10,12m-1m,rev+gp+opm,0.69,39.38,57.11,0.606,1.986
0,10,35,55,6m,rev+oca+opm,0.69,42.52,61.59,1.049,1.61
5,10,65,20,6m,rev+oca+opm,0.69,35.48,51.44,0.573,1.92
0,5,45,50,6m,rev+oca+gp,0.689,36.24,52.6,0.953,1.455
0,15,35,50,12m,rev+oca+gp,0.689,35.45,51.42,0.935,1.43
5,15,35,45,12m-1m,rev+gp+opm,0.689,34.65,50.31,0.945,1.437
25,15,45,15,6m,rev+gp+opm,0.689,45.71,66.38,0.581,2.451
5,10,60,25,6m-1m,rev+oca+opm,0.689,33.85,49.11,0.561,1.844
10,10,70,10,12m,rev+gp+opm,0.688,40.11,58.32,0.613,1.95
15,15,55,15,12m,rev+gp+opm,0.688,44.03,63.96,0.639,2.215
15,10,60,15,12m-1m,rev+oca+opm,0.688,36.8,53.52,0.584,1.96
15,10,65,10,12m,rev+oca+opm,0.688,34.99,50.86,0.57,1.909
5,10,70,15,12m-1m,rev+oca+gp,0.687,32.8,47.75,0.603,1.71
20,5,20,55,6m-1m,rev+gp+opm,0.687,38.56,56.09,0.599,2.021
20,10,60,10,12m,rev+gp+opm,0.687,39.76,57.86,0.609,1.973
25,10,55,10,6m,rev+gp+opm,0.687,47.68,69.38,0.593,2.636
5,15,30,50,6m-1m,rev+oca+opm,0.686,37.94,55.27,0.65,1.91
5,15,65,15,12m-1m,rev+oca+opm,0.686,34.87,50.81,0.57,1.884
5,0,35,60,6m-1m,rev+oca+gp,0.684,42.4,62.02,1.081,1.591
20,0,30,50,12m,rev+oca+gp,0.684,43.64,63.79,0.925,1.671
0,5,35,60,12m-1m,rev+oca+opm,0.684,39.06,57.07,1.008,1.525
20,15,55,10,6m,rev+oca+opm,0.684,39.72,58.06,0.605,2.156
30,10,20,40,6m,rev+oca+opm,0.684,38.86,56.84,0.6,2.166
0,15,25,60,12m,rev+oca+gp,0.683,39.82,58.32,1.022,1.487
10,5,65,20,6m-1m,rev+oca+gp,0.683,35.63,52.12,0.631,1.745
15,15,20,50,12m,rev+oca+gp,0.683,43.15,63.17,1.099,1.652
25,15,45,15,6m,rev+oca+gp,0.683,42.16,61.7,0.624,2.204
0,10,45,45,12m-1m,rev+gp+opm,0.683,32.23,47.2,0.895,1.35
