v,q,g,m,mom,entry,exit,slots,sl,trail,corr_th,calmar,cagr,mdd,sharpe,sortino,avg_holdings
20,5,35,40,12m,5,8,5,-0.12,,,2.13,72.22,33.91,1.547,2.364,4.8
15,10,25,50,6m-1m,5,15,7,,-0.15,0.6,2.13,64.04,30.07,1.504,2.12,6.2
15,10,25,50,6m-1m,5,15,7,,-0.15,0.65,2.13,64.04,30.07,1.504,2.12,6.2
15,10,25,50,6m-1m,5,15,7,,-0.15,,2.13,64.04,30.07,1.504,2.12,6.2
20,5,35,40,12m,5,8,7,,-0.2,0.6,2.126,70.15,32.99,1.532,2.296,5.3
20,5,35,40,12m,5,8,7,,-0.2,0.65,2.126,70.15,32.99,1.532,2.296,5.3
20,5,35,40,12m,5,8,7,,-0.2,,2.126,70.15,32.99,1.532,2.296,5.3
15,10,25,50,6m-1m,5,12,7,-0.08,-0.15,0.6,2.125,66.95,31.5,1.524,2.166,5.9
15,10,25,50,6m-1m,5,12,7,-0.08,-0.15,0.65,2.125,66.95,31.5,1.524,2.166,5.9
15,10,25,50,6m-1m,5,12,7,-0.08,-0.15,,2.125,66.95,31.5,1.524,2.166,5.9
15,10,25,50,6m-1m,5,8,5,-0.12,,,2.123,71.45,33.65,1.557,2.238,4.8
15,10,25,50,6m-1m,5,8,5,-0.12,,0.65,2.123,71.45,33.65,1.557,2.238,4.8
15,10,25,50,6m-1m,5,8,5,-0.12,,0.6,2.123,71.45,33.65,1.557,2.238,4.8
15,10,35,40,12m,5,8,5,-0.12,-0.2,,2.122,79.2,37.32,1.622,2.462,4.8
20,5,35,40,12m,5,8,7,-0.08,-0.15,0.65,2.122,72.27,34.05,1.565,2.375,5.2
20,5,35,40,12m,5,8,7,-0.08,-0.15,,2.122,72.27,34.05,1.565,2.375,5.2
15,10,35,40,12m,5,8,5,-0.1,,0.6,2.122,83.97,39.56,1.683,2.559,4.8
15,10,35,40,12m,5,8,5,-0.1,,0.65,2.122,83.97,39.56,1.683,2.559,4.8
15,10,35,40,12m,5,8,5,-0.1,,,2.122,83.97,39.56,1.683,2.559,4.8
15,10,35,40,12m,5,8,5,-0.12,-0.2,0.6,2.122,79.2,37.32,1.622,2.462,4.8
15,10,35,40,12m,5,8,5,-0.12,-0.2,0.65,2.122,79.2,37.32,1.622,2.462,4.8
20,5,35,40,12m,5,8,7,-0.08,-0.15,0.6,2.122,72.27,34.05,1.565,2.375,5.2
20,10,20,50,6m-1m,5,8,5,-0.08,-0.2,,2.12,57.83,27.28,1.351,1.91,4.7
20,10,20,50,6m-1m,5,8,5,-0.08,-0.2,0.65,2.12,57.83,27.28,1.351,1.91,4.7
20,10,20,50,6m-1m,5,8,5,-0.08,-0.2,0.6,2.12,57.83,27.28,1.351,1.91,4.7
15,10,25,50,6m-1m,7,12,5,-0.12,-0.15,0.6,2.119,65.54,30.94,1.48,2.1,5.0
15,10,25,50,6m-1m,7,12,5,-0.12,-0.15,,2.119,65.54,30.94,1.48,2.1,5.0
15,10,25,50,6m-1m,7,12,5,-0.12,-0.15,0.65,2.119,65.54,30.94,1.48,2.1,5.0
15,5,30,50,6m-1m,5,8,7,-0.12,-0.2,0.65,2.118,70.89,33.47,1.563,2.252,5.3
15,5,30,50,6m-1m,5,8,7,-0.12,-0.2,0.6,2.118,70.89,33.47,1.563,2.252,5.3
20,5,25,50,6m-1m,5,8,5,-0.1,,0.65,2.118,64.83,30.61,1.458,2.128,4.7
15,5,30,50,6m-1m,5,8,7,-0.12,-0.2,,2.118,70.89,33.47,1.563,2.252,5.3
20,5,25,50,6m-1m,5,8,5,-0.1,,0.6,2.118,64.83,30.61,1.458,2.128,4.7
20,5,25,50,6m-1m,5,8,5,-0.1,,,2.118,64.83,30.61,1.458,2.128,4.7
15,10,35,40,12m,5,8,7,,,0.65,2.116,78.87,37.28,1.632,2.478,5.3
15,10,35,40,12m,5,8,7,,,0.6,2.116,78.87,37.28,1.632,2.478,5.3
15,10,35,40,12m,5,8,7,,,,2.116,78.87,37.28,1.632,2.478,5.3
15,10,25,50,6m-1m,5,8,7,,-0.2,0.6,2.115,65.04,30.76,1.486,2.124,5.2
15,10,25,50,6m-1m,5,8,7,,-0.2,0.65,2.115,65.04,30.76,1.486,2.124,5.2
15,10,25,50,6m-1m,5,8,7,,-0.2,,2.115,65.04,30.76,1.486,2.124,5.2
20,5,35,40,12m,5,8,7,,,0.6,2.114,67.61,31.97,1.499,2.245,5.4
20,5,35,40,12m,5,8,7,,,0.65,2.114,67.61,31.97,1.499,2.245,5.4
20,15,25,40,12m-1m,5,8,7,-0.1,-0.15,0.6,2.114,65.12,30.81,1.49,2.194,5.3
20,15,25,40,12m-1m,5,8,7,-0.1,-0.15,0.65,2.114,65.12,30.81,1.49,2.194,5.3
20,15,25,40,12m-1m,5,8,7,-0.1,-0.15,,2.114,65.12,30.81,1.49,2.194,5.3
20,5,35,40,12m,5,8,7,,,,2.114,67.61,31.97,1.499,2.245,5.4
20,5,25,50,6m-1m,5,8,7,,-0.15,0.6,2.113,67.17,31.79,1.516,2.214,5.2
20,5,25,50,6m-1m,5,8,7,,-0.15,0.65,2.113,67.17,31.79,1.516,2.214,5.2
20,5,25,50,6m-1m,5,8,7,,-0.15,,2.113,67.17,31.79,1.516,2.214,5.2
20,15,25,40,12m-1m,5,8,7,,-0.15,0.6,2.113,65.1,30.81,1.49,2.191,5.3
20,15,25,40,12m-1m,5,8,7,,-0.15,,2.113,65.1,30.81,1.49,2.191,5.3
20,15,25,40,12m-1m,5,8,7,,-0.15,0.65,2.113,65.1,30.81,1.49,2.191,5.3
15,10,35,40,12m,5,8,5,-0.08,-0.15,,2.112,80.28,38.02,1.632,2.499,4.7
15,10,35,40,12m,5,8,5,-0.08,-0.15,0.6,2.112,80.28,38.02,1.632,2.499,4.7
15,10,35,40,12m,5,8,5,-0.08,-0.15,0.65,2.112,80.28,38.02,1.632,2.499,4.7
15,10,35,40,12m,5,8,5,-0.12,-0.15,,2.109,79.07,37.49,1.616,2.453,4.8
15,10,35,40,12m,5,8,5,-0.12,-0.15,0.65,2.109,79.07,37.49,1.616,2.453,4.8
15,10,35,40,12m,5,8,5,-0.12,-0.15,0.6,2.109,79.07,37.49,1.616,2.453,4.8
20,5,35,40,12m,5,8,5,-0.12,-0.2,0.65,2.107,71.44,33.91,1.533,2.354,4.8
20,5,25,50,6m-1m,5,15,7,-0.1,-0.15,,2.107,64.26,30.5,1.524,2.155,6.0
20,5,25,50,6m-1m,5,15,7,-0.1,-0.15,0.65,2.107,64.26,30.5,1.524,2.155,6.0
20,5,25,50,6m-1m,5,15,7,-0.1,-0.15,0.6,2.107,64.26,30.5,1.524,2.155,6.0
20,5,35,40,12m,5,8,5,-0.12,-0.2,0.6,2.107,71.44,33.91,1.533,2.354,4.8
20,5,35,40,12m,5,8,5,-0.12,-0.2,,2.107,71.44,33.91,1.533,2.354,4.8
20,15,25,40,12m-1m,5,8,7,-0.08,,0.65,2.105,64.85,30.81,1.491,2.229,5.3
20,15,25,40,12m-1m,5,8,7,-0.08,,0.6,2.105,64.85,30.81,1.491,2.229,5.3
20,15,25,40,12m-1m,5,8,7,-0.08,,,2.105,64.85,30.81,1.491,2.229,5.3
20,10,20,50,6m-1m,5,8,7,-0.08,-0.2,0.6,2.104,56.66,26.93,1.339,1.864,5.2
20,15,25,40,12m-1m,5,8,7,-0.12,,,2.104,65.41,31.08,1.5,2.241,5.3
20,15,25,40,12m-1m,5,8,7,-0.12,,0.65,2.104,65.41,31.08,1.5,2.241,5.3
20,15,25,40,12m-1m,5,8,7,-0.12,,0.6,2.104,65.41,31.08,1.5,2.241,5.3
20,10,20,50,6m-1m,5,8,7,-0.08,-0.2,0.65,2.104,56.66,26.93,1.339,1.864,5.2
20,10,20,50,6m-1m,5,8,7,-0.08,-0.2,,2.104,56.66,26.93,1.339,1.864,5.2
15,10,35,40,12m,5,8,5,-0.08,,,2.103,79.95,38.02,1.626,2.48,4.7
15,10,35,40,12m,5,8,5,-0.08,,0.6,2.103,79.95,38.02,1.626,2.48,4.7
15,10,35,40,12m,5,8,5,-0.08,,0.65,2.103,79.95,38.02,1.626,2.48,4.7
20,0,40,40,12m,5,8,7,,-0.15,,2.101,72.19,34.36,1.58,2.399,5.3
15,10,30,45,12m-1m,5,8,7,,,0.6,2.101,65.84,31.35,1.478,2.182,5.2
15,10,30,45,12m-1m,5,8,7,,,0.65,2.101,65.84,31.35,1.478,2.182,5.2
15,10,30,45,12m-1m,5,8,7,,,,2.101,65.84,31.35,1.478,2.182,5.2
20,0,40,40,12m,5,8,7,,-0.15,0.6,2.101,72.19,34.36,1.58,2.399,5.3
20,0,40,40,12m,5,8,7,,-0.15,0.65,2.101,72.19,34.36,1.58,2.399,5.3
15,15,25,45,12m-1m,5,8,7,-0.08,-0.15,,2.1,69.6,33.14,1.54,2.243,5.2
15,15,25,45,12m-1m,5,8,7,-0.08,-0.15,0.65,2.1,69.6,33.14,1.54,2.243,5.2
15,15,25,45,12m-1m,5,8,7,-0.08,-0.15,0.6,2.1,69.6,33.14,1.54,2.243,5.2
20,5,35,40,12m,5,8,7,-0.12,,,2.1,68.5,32.62,1.507,2.263,5.3
15,5,30,50,6m-1m,5,8,5,-0.08,-0.2,0.6,2.1,69.19,32.95,1.509,2.178,4.8
15,5,30,50,6m-1m,5,8,5,-0.08,-0.2,0.65,2.1,69.19,32.95,1.509,2.178,4.8
15,5,30,50,6m-1m,5,8,5,-0.08,-0.2,,2.1,69.19,32.95,1.509,2.178,4.8
20,5,35,40,12m,5,8,7,-0.12,,0.6,2.1,68.5,32.62,1.507,2.263,5.3
20,5,35,40,12m,5,8,7,-0.12,,0.65,2.1,68.5,32.62,1.507,2.263,5.3
20,5,25,50,6m-1m,5,8,7,-0.1,-0.15,0.6,2.099,67.08,31.96,1.511,2.2,5.1
20,5,25,50,6m-1m,5,8,7,-0.1,-0.15,0.65,2.099,67.08,31.96,1.511,2.2,5.1
20,5,25,50,6m-1m,5,8,7,-0.1,-0.15,,2.099,67.08,31.96,1.511,2.2,5.1
20,15,25,40,12m-1m,5,8,7,-0.1,,0.6,2.098,64.64,30.81,1.483,2.186,5.3
20,15,25,40,12m-1m,5,8,7,-0.1,,,2.098,64.64,30.81,1.483,2.186,5.3
20,15,25,40,12m-1m,5,8,7,-0.1,,0.65,2.098,64.64,30.81,1.483,2.186,5.3
20,5,25,50,6m-1m,5,8,7,-0.12,,0.65,2.096,65.12,31.07,1.483,2.157,5.2
20,5,25,50,6m-1m,5,8,7,-0.12,,,2.096,65.12,31.07,1.483,2.157,5.2
20,5,25,50,6m-1m,5,8,7,-0.12,,0.6,2.096,65.12,31.07,1.483,2.157,5.2
20,5,25,50,6m-1m,5,15,7,-0.08,-0.15,,2.095,63.32,30.22,1.509,2.135,6.0
20,5,25,50,6m-1m,5,15,7,-0.08,-0.15,0.65,2.095,63.32,30.22,1.509,2.135,6.0
15,5,30,50,6m-1m,5,8,7,,,,2.095,69.97,33.4,1.557,2.247,5.3
20,5,25,50,6m-1m,5,15,7,-0.08,-0.15,0.6,2.095,63.32,30.22,1.509,2.135,6.0
15,5,30,50,6m-1m,5,8,7,,,0.65,2.095,69.97,33.4,1.557,2.247,5.3
15,5,30,50,6m-1m,5,8,7,,,0.6,2.095,69.97,33.4,1.557,2.247,5.3
15,10,25,50,6m-1m,5,8,5,-0.12,-0.2,0.65,2.094,70.45,33.64,1.542,2.218,4.8
15,10,25,50,6m-1m,5,8,5,-0.12,-0.2,0.6,2.094,70.45,33.64,1.542,2.218,4.8
15,10,25,50,6m-1m,5,8,5,-0.12,-0.2,,2.094,70.45,33.64,1.542,2.218,4.8
20,5,25,50,6m-1m,5,8,7,,-0.2,0.6,2.093,64.65,30.89,1.481,2.161,5.2
20,5,25,50,6m-1m,5,8,7,,-0.2,,2.093,64.65,30.89,1.481,2.161,5.2
20,5,25,50,6m-1m,5,8,7,,-0.2,0.65,2.093,64.65,30.89,1.481,2.161,5.2
25,10,20,45,6m-1m,5,8,7,-0.12,-0.15,0.6,2.092,62.29,29.78,1.419,2.004,5.1
25,10,20,45,6m-1m,5,8,7,-0.12,-0.15,,2.092,62.29,29.78,1.419,2.004,5.1
25,10,20,45,6m-1m,5,8,7,-0.12,-0.15,0.65,2.092,62.29,29.78,1.419,2.004,5.1
20,5,25,50,6m-1m,5,8,7,-0.12,-0.2,0.65,2.091,64.99,31.07,1.481,2.154,5.2
20,5,25,50,6m-1m,5,8,7,-0.12,-0.2,,2.091,64.99,31.07,1.481,2.154,5.2
20,5,25,50,6m-1m,5,8,7,-0.12,-0.2,0.6,2.091,64.99,31.07,1.481,2.154,5.2
20,5,35,40,12m,5,8,7,-0.08,-0.2,0.65,2.089,69.92,33.48,1.524,2.294,5.3
20,5,35,40,12m,5,8,7,-0.08,-0.2,,2.089,69.92,33.48,1.524,2.294,5.3
20,5,35,40,12m,5,8,7,-0.08,-0.2,0.6,2.089,69.92,33.48,1.524,2.294,5.3
20,15,25,40,12m-1m,5,8,7,-0.12,-0.2,0.6,2.088,64.89,31.08,1.492,2.231,5.3
20,15,25,40,12m-1m,5,8,7,-0.12,-0.2,0.65,2.088,64.89,31.08,1.492,2.231,5.3
15,10,35,40,12m,7,8,5,,,0.6,2.088,80.64,38.63,1.645,2.503,5.0
15,10,35,40,12m,5,8,5,-0.08,-0.2,,2.088,79.39,38.02,1.62,2.469,4.7
15,10,35,40,12m,7,8,5,,,0.65,2.088,80.64,38.63,1.645,2.503,5.0
15,10,35,40,12m,5,8,5,-0.08,-0.2,0.6,2.088,79.39,38.02,1.62,2.469,4.7
20,15,25,40,12m-1m,5,8,7,-0.12,-0.2,,2.088,64.89,31.08,1.492,2.231,5.3
15,10,35,40,12m,5,8,5,-0.08,-0.2,0.65,2.088,79.39,38.02,1.62,2.469,4.7
15,10,35,40,12m,7,8,5,,,,2.088,80.64,38.63,1.645,2.503,5.0
15,5,30,50,6m-1m,5,8,7,-0.12,,0.6,2.087,69.95,33.52,1.55,2.227,5.3
20,5,25,50,6m-1m,5,8,5,,-0.2,0.6,2.087,63.21,30.29,1.436,2.098,4.7
15,5,30,50,6m-1m,5,8,7,-0.12,,,2.087,69.95,33.52,1.55,2.227,5.3
20,5,25,50,6m-1m,5,8,5,,-0.2,0.65,2.087,63.21,30.29,1.436,2.098,4.7
20,5,25,50,6m-1m,5,8,5,,-0.2,,2.087,63.21,30.29,1.436,2.098,4.7
15,5,30,50,6m-1m,5,8,7,-0.12,,0.65,2.087,69.95,33.52,1.55,2.227,5.3
20,0,45,35,12m,5,15,7,-0.12,-0.15,0.6,2.086,67.71,32.45,1.525,2.275,5.8
20,0,45,35,12m,5,15,7,-0.12,-0.15,0.65,2.086,67.71,32.45,1.525,2.275,5.8
20,0,45,35,12m,5,15,7,-0.12,-0.15,,2.086,67.71,32.45,1.525,2.275,5.8
20,15,25,40,12m-1m,5,8,7,,,,2.082,64.7,31.08,1.485,2.184,5.3
20,15,25,40,12m-1m,5,8,7,-0.08,-0.2,,2.082,64.15,30.81,1.48,2.214,5.2
20,15,25,40,12m-1m,5,8,7,,,0.65,2.082,64.7,31.08,1.485,2.184,5.3
20,15,25,40,12m-1m,5,8,7,-0.08,-0.2,0.65,2.082,64.15,30.81,1.48,2.214,5.2
20,15,25,40,12m-1m,5,8,7,,,0.6,2.082,64.7,31.08,1.485,2.184,5.3
20,15,25,40,12m-1m,5,8,7,-0.08,-0.2,0.6,2.082,64.15,30.81,1.48,2.214,5.2
20,10,20,50,6m-1m,5,8,5,-0.08,-0.15,0.6,2.081,59.72,28.7,1.377,1.936,4.7
20,10,20,50,6m-1m,5,8,5,-0.08,-0.15,0.65,2.081,59.72,28.7,1.377,1.936,4.7
15,5,30,50,6m-1m,5,8,7,-0.08,,0.6,2.081,71.72,34.47,1.568,2.276,5.3
20,15,25,40,12m-1m,5,8,7,,-0.2,,2.081,64.12,30.81,1.475,2.172,5.3
15,10,35,40,12m,7,8,5,-0.1,,0.65,2.081,81.57,39.2,1.659,2.517,5.0
20,15,25,40,12m-1m,5,8,7,,-0.2,0.65,2.081,64.12,30.81,1.475,2.172,5.3
15,5,30,50,6m-1m,5,8,7,-0.08,,,2.081,71.72,34.47,1.568,2.276,5.3
15,5,30,50,6m-1m,5,8,7,-0.08,,0.65,2.081,71.72,34.47,1.568,2.276,5.3
20,10,20,50,6m-1m,5,8,5,-0.08,-0.15,,2.081,59.72,28.7,1.377,1.936,4.7
15,10,35,40,12m,7,8,5,-0.1,,,2.081,81.57,39.2,1.659,2.517,5.0
15,10,35,40,12m,7,8,5,-0.1,,0.6,2.081,81.57,39.2,1.659,2.517,5.0
20,15,25,40,12m-1m,5,8,7,,-0.2,0.6,2.081,64.12,30.81,1.475,2.172,5.3
15,10,30,45,12m-1m,5,8,7,-0.12,-0.2,0.6,2.08,65.2,31.35,1.463,2.148,5.2
15,10,30,45,12m-1m,5,8,7,-0.12,-0.2,0.65,2.08,65.2,31.35,1.463,2.148,5.2
15,10,30,45,12m-1m,5,8,7,-0.12,-0.2,,2.08,65.2,31.35,1.463,2.148,5.2
25,10,20,45,6m-1m,5,8,7,-0.08,-0.15,0.6,2.077,61.25,29.49,1.404,1.979,5.1
25,10,20,45,6m-1m,5,8,7,-0.08,-0.15,,2.077,61.25,29.49,1.404,1.979,5.1
25,10,20,45,6m-1m,5,8,7,-0.08,-0.15,0.65,2.077,61.25,29.49,1.404,1.979,5.1
15,10,25,50,6m-1m,3,8,7,-0.1,,,2.076,66.09,31.84,1.375,2.012,3.6
15,10,25,50,6m-1m,3,8,7,-0.1,,0.6,2.076,66.09,31.84,1.375,2.012,3.6
15,10,25,50,6m-1m,3,8,7,-0.1,,0.65,2.076,66.09,31.84,1.375,2.012,3.6
20,10,20,50,6m-1m,5,8,5,-0.1,,,2.075,59.91,28.88,1.377,1.923,4.8
20,10,20,50,6m-1m,5,8,5,-0.1,,0.65,2.075,59.91,28.88,1.377,1.923,4.8
20,10,20,50,6m-1m,5,12,5,-0.1,-0.15,0.65,2.075,63.97,30.83,1.473,2.032,4.9
15,5,30,50,6m-1m,5,8,7,-0.08,-0.2,0.65,2.075,71.41,34.42,1.561,2.265,5.2
15,5,30,50,6m-1m,5,8,7,-0.08,-0.2,,2.075,71.41,34.42,1.561,2.265,5.2
20,10,20,50,6m-1m,5,12,5,-0.1,-0.15,,2.075,63.97,30.83,1.473,2.032,4.9
20,10,20,50,6m-1m,5,8,5,-0.1,,0.6,2.075,59.91,28.88,1.377,1.923,4.8
15,5,30,50,6m-1m,5,8,7,-0.08,-0.2,0.6,2.075,71.41,34.42,1.561,2.265,5.2
20,10,20,50,6m-1m,5,12,5,-0.1,-0.15,0.6,2.075,63.97,30.83,1.473,2.032,4.9
15,5,30,50,6m-1m,5,8,5,-0.1,-0.2,,2.074,67.38,32.49,1.488,2.121,4.8
15,5,30,50,6m-1m,5,8,5,-0.1,-0.2,0.65,2.074,67.38,32.49,1.488,2.121,4.8
20,15,25,40,12m-1m,5,8,7,-0.1,-0.2,,2.074,63.9,30.81,1.471,2.17,5.3
20,15,25,40,12m-1m,5,8,7,-0.1,-0.2,0.65,2.074,63.9,30.81,1.471,2.17,5.3
20,15,25,40,12m-1m,5,8,7,-0.1,-0.2,0.6,2.074,63.9,30.81,1.471,2.17,5.3
15,5,30,50,6m-1m,5,8,5,-0.1,-0.2,0.6,2.074,67.38,32.49,1.488,2.121,4.8
15,15,25,45,12m-1m,5,8,5,-0.1,-0.15,0.6,2.073,71.98,34.72,1.565,2.305,4.8
15,15,25,45,12m-1m,5,8,5,-0.1,-0.15,0.65,2.073,71.98,34.72,1.565,2.305,4.8
15,15,25,45,12m-1m,5,8,5,-0.1,-0.15,,2.073,71.98,34.72,1.565,2.305,4.8
15,15,25,45,12m-1m,5,8,5,-0.1,-0.2,0.65,2.071,71.91,34.72,1.566,2.304,4.8
15,15,25,45,12m-1m,5,8,5,-0.1,-0.2,,2.071,71.91,34.72,1.566,2.304,4.8
15,15,25,45,12m-1m,5,8,5,-0.1,-0.2,0.6,2.071,71.91,34.72,1.566,2.304,4.8
15,5,30,50,6m-1m,5,8,5,-0.12,-0.2,0.6,2.07,66.98,32.35,1.483,2.112,4.8
15,5,30,50,6m-1m,5,8,5,-0.12,-0.2,,2.07,66.98,32.35,1.483,2.112,4.8
15,5,30,50,6m-1m,5,8,5,-0.12,-0.2,0.65,2.07,66.98,32.35,1.483,2.112,4.8
20,10,20,50,6m-1m,5,8,5,-0.12,-0.15,0.65,2.067,59.32,28.7,1.368,1.891,4.7
20,10,20,50,6m-1m,5,8,5,-0.12,-0.15,,2.067,59.32,28.7,1.368,1.891,4.7
20,10,20,50,6m-1m,5,8,5,-0.12,-0.15,0.6,2.067,59.32,28.7,1.368,1.891,4.7
10,10,30,50,12m-1m,5,8,5,,-0.15,,2.066,71.9,34.81,1.542,2.277,4.7
10,10,30,50,12m-1m,5,8,5,,-0.15,0.6,2.066,71.9,34.81,1.542,2.277,4.7
10,10,30,50,12m-1m,5,8,5,,-0.15,0.65,2.066,71.9,34.81,1.542,2.277,4.7
20,0,40,40,12m,5,8,7,-0.12,-0.15,,2.065,71.69,34.72,1.571,2.386,5.3
20,0,40,40,12m,5,8,7,-0.12,-0.15,0.65,2.065,71.69,34.72,1.571,2.386,5.3
20,0,40,40,12m,5,8,7,-0.12,-0.15,0.6,2.065,71.69,34.72,1.571,2.386,5.3
15,15,25,45,12m-1m,5,8,7,-0.1,-0.15,0.6,2.064,70.38,34.09,1.555,2.267,5.2
15,15,25,45,12m-1m,5,8,7,-0.1,-0.15,0.65,2.064,70.38,34.09,1.555,2.267,5.2
15,15,25,45,12m-1m,5,8,7,-0.1,-0.15,,2.064,70.38,34.09,1.555,2.267,5.2
10,10,30,50,12m-1m,5,8,5,-0.08,-0.15,0.65,2.063,72.16,34.99,1.54,2.306,4.7
10,10,30,50,12m-1m,5,8,5,-0.08,-0.15,,2.063,72.16,34.99,1.54,2.306,4.7
10,10,30,50,12m-1m,5,8,5,-0.08,-0.15,0.6,2.063,72.16,34.99,1.54,2.306,4.7
20,10,20,50,6m-1m,5,8,5,-0.12,-0.2,,2.062,57.97,28.12,1.35,1.878,4.7
20,10,20,50,6m-1m,5,8,5,-0.12,-0.2,0.65,2.062,57.97,28.12,1.35,1.878,4.7
20,10,20,50,6m-1m,5,8,5,-0.12,-0.2,0.6,2.062,57.97,28.12,1.35,1.878,4.7
15,10,30,45,12m-1m,5,8,5,,-0.15,0.6,2.059,66.22,32.16,1.462,2.192,4.8
15,5,30,50,6m-1m,5,8,7,-0.1,,,2.059,70.39,34.19,1.555,2.233,5.3
15,10,30,45,12m-1m,5,8,5,,-0.15,,2.059,66.22,32.16,1.462,2.192,4.8
15,10,30,45,12m-1m,5,8,5,,-0.15,0.65,2.059,66.22,32.16,1.462,2.192,4.8
15,5,30,50,6m-1m,5,8,7,-0.1,,0.65,2.059,70.39,34.19,1.555,2.233,5.3
15,5,30,50,6m-1m,5,8,7,-0.1,,0.6,2.059,70.39,34.19,1.555,2.233,5.3
25,10,20,45,6m-1m,3,8,5,-0.08,-0.15,,2.058,63.88,31.04,1.377,2.012,3.6
15,10,35,40,12m,7,8,5,-0.12,,0.65,2.058,79.49,38.63,1.634,2.472,5.0
15,10,35,40,12m,7,8,5,-0.12,,0.6,2.058,79.49,38.63,1.634,2.472,5.0
25,10,20,45,6m-1m,3,8,5,-0.08,-0.15,0.65,2.058,63.88,31.04,1.377,2.012,3.6
15,10,35,40,12m,7,8,5,-0.12,,,2.058,79.49,38.63,1.634,2.472,5.0
25,10,20,45,6m-1m,3,8,5,-0.08,-0.15,0.6,2.058,63.88,31.04,1.377,2.012,3.6
15,5,30,50,6m-1m,5,8,7,-0.1,-0.2,0.6,2.055,70.15,34.14,1.551,2.235,5.3
15,5,30,50,6m-1m,5,8,7,-0.1,-0.2,,2.055,70.15,34.14,1.551,2.235,5.3
15,5,30,50,6m-1m,5,8,7,-0.1,-0.2,0.65,2.055,70.15,34.14,1.551,2.235,5.3
20,5,25,50,6m-1m,5,8,7,,,,2.055,64.51,31.4,1.479,2.149,5.2
20,5,25,50,6m-1m,5,8,7,,,0.65,2.055,64.51,31.4,1.479,2.149,5.2
20,5,25,50,6m-1m,5,8,7,,,0.6,2.055,64.51,31.4,1.479,2.149,5.2
10,10,30,50,12m-1m,5,8,5,,,0.65,2.053,71.46,34.81,1.534,2.275,4.7
10,10,30,50,12m-1m,5,8,5,,,0.6,2.053,71.46,34.81,1.534,2.275,4.7
10,10,30,50,12m-1m,5,8,5,,,,2.053,71.46,34.81,1.534,2.275,4.7
20,0,40,40,12m,5,8,7,-0.1,-0.15,,2.053,71.27,34.72,1.568,2.379,5.3
15,10,30,45,12m-1m,5,8,7,-0.12,,0.6,2.053,64.35,31.35,1.452,2.129,5.2
20,0,40,40,12m,5,8,7,-0.1,-0.15,0.65,2.053,71.27,34.72,1.568,2.379,5.3
15,10,30,45,12m-1m,5,8,7,-0.12,,,2.053,64.35,31.35,1.452,2.129,5.2
15,10,30,45,12m-1m,5,8,5,,-0.2,0.65,2.053,66.03,32.16,1.467,2.205,4.8
20,0,40,40,12m,5,8,7,-0.1,-0.15,0.6,2.053,71.27,34.72,1.568,2.379,5.3
20,0,45,35,12m,5,15,7,,-0.15,0.6,2.053,68.22,33.23,1.532,2.287,5.8
20,0,45,35,12m,5,15,7,,-0.15,,2.053,68.22,33.23,1.532,2.287,5.8
15,10,30,45,12m-1m,5,8,5,,-0.2,0.6,2.053,66.03,32.16,1.467,2.205,4.8
20,0,45,35,12m,5,15,7,,-0.15,0.65,2.053,68.22,33.23,1.532,2.287,5.8
15,10,30,45,12m-1m,5,8,5,,-0.2,,2.053,66.03,32.16,1.467,2.205,4.8
20,10,20,50,6m-1m,5,8,5,-0.1,-0.15,0.6,2.053,58.93,28.7,1.36,1.881,4.7
20,10,20,50,6m-1m,5,8,5,-0.1,-0.15,0.65,2.053,58.93,28.7,1.36,1.881,4.7
20,10,20,50,6m-1m,5,8,5,-0.1,-0.15,,2.053,58.93,28.7,1.36,1.881,4.7
15,10,30,45,12m-1m,5,8,7,-0.12,,0.65,2.053,64.35,31.35,1.452,2.129,5.2
20,5,25,50,6m-1m,5,8,5,-0.08,-0.2,,2.052,64.52,31.44,1.453,2.117,4.7
20,5,25,50,6m-1m,5,8,5,-0.08,-0.2,0.6,2.052,64.52,31.44,1.453,2.117,4.7
20,5,25,50,6m-1m,5,8,5,-0.08,-0.2,0.65,2.052,64.52,31.44,1.453,2.117,4.7
20,10,20,50,6m-1m,5,12,5,-0.08,-0.15,,2.051,65.03,31.7,1.483,2.063,4.9
20,10,20,50,6m-1m,5,12,5,-0.08,-0.15,0.65,2.051,65.03,31.7,1.483,2.063,4.9
20,10,20,50,6m-1m,5,12,5,-0.08,-0.15,0.6,2.051,65.03,31.7,1.483,2.063,4.9
15,10,35,40,12m,5,8,5,-0.1,-0.2,,2.047,80.98,39.56,1.643,2.505,4.8
15,10,35,40,12m,5,8,5,-0.1,-0.2,0.6,2.047,80.98,39.56,1.643,2.505,4.8
15,10,35,40,12m,5,8,5,-0.1,-0.2,0.65,2.047,80.98,39.56,1.643,2.505,4.8
15,10,30,45,12m-1m,5,8,5,-0.12,-0.15,0.65,2.044,65.75,32.16,1.455,2.183,4.8
15,15,25,45,12m-1m,5,8,7,-0.08,,0.6,2.044,67.74,33.14,1.512,2.202,5.2
15,15,25,45,12m-1m,5,8,7,-0.08,,0.65,2.044,67.74,33.14,1.512,2.202,5.2
15,10,30,45,12m-1m,5,8,5,-0.12,-0.15,,2.044,65.75,32.16,1.455,2.183,4.8
15,10,30,45,12m-1m,5,8,5,-0.12,-0.15,0.6,2.044,65.75,32.16,1.455,2.183,4.8
