regime,atk,def,cal,cagr,mdd,sharpe,sortino,switches
KD_MA100_5d,V20Q0G45M35,V30Q15G25M30,2.675,121.33,45.35,0.749,4.457,15
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.673,123.31,46.12,0.756,4.325,25
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.673,123.31,46.12,0.756,4.325,25
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.665,120.86,45.35,0.749,4.306,25
BU126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.665,120.86,45.35,0.749,4.306,25
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.662,107.88,40.53,0.71,4.297,26
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.662,107.88,40.53,0.71,4.297,26
BU126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.661,106.3,39.95,1.114,3.331,16
BU126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.661,106.3,39.95,1.114,3.331,16
DUAL_KP200+BL126_50_OR_5d,V20Q0G45M35,V20Q0G35M45,2.654,104.63,39.42,0.862,3.819,21
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.652,122.3,46.12,0.751,4.512,25
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.652,122.3,46.12,0.751,4.512,25
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.645,119.84,45.31,0.744,4.503,39
BL126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.645,119.84,45.31,0.744,4.503,39
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.639,119.68,45.35,0.745,4.456,25
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.639,119.68,45.35,0.745,4.456,25
BU126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.638,104.85,39.74,1.106,3.321,24
BU126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.638,104.85,39.74,1.106,3.321,24
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.636,121.59,46.12,0.75,4.51,11
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.636,121.59,46.12,0.75,4.51,11
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.634,119.44,45.35,0.746,4.229,27
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.634,119.44,45.35,0.746,4.229,27
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.631,119.3,45.35,0.745,4.257,17
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.631,119.3,45.35,0.745,4.257,17
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.628,119.21,45.35,0.744,4.457,25
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.628,119.21,45.35,0.744,4.457,25
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.624,118.99,45.35,0.744,4.278,19
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.624,118.99,45.35,0.744,4.278,19
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.62,120.84,46.12,0.749,4.245,23
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.62,120.84,46.12,0.749,4.245,23
BS126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.619,101.54,38.77,1.086,3.265,20
BS126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.619,101.54,38.77,1.086,3.265,20
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.618,120.75,46.12,0.747,4.503,11
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.618,120.75,46.12,0.747,4.503,11
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.613,120.54,46.12,0.749,4.27,25
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.613,120.54,46.12,0.749,4.27,25
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.61,118.37,45.35,0.741,4.451,25
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.61,118.37,45.35,0.741,4.451,25
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.609,118.31,45.35,0.743,4.228,27
BS126_40pct_3d,V20Q0G45M35,V30Q15G25M30,2.609,118.31,45.35,0.743,4.228,27
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.606,118.18,45.35,0.741,4.258,17
BU126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.606,118.18,45.35,0.741,4.258,17
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.605,118.15,45.35,0.741,4.454,11
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.605,118.15,45.35,0.741,4.454,11
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.605,118.15,45.35,0.743,4.219,25
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.605,118.15,45.35,0.743,4.219,25
BS126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.596,102.4,39.44,1.092,3.287,29
BS126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.596,102.4,39.44,1.092,3.287,29
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.591,105.37,40.67,0.702,4.296,18
BL126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.591,105.37,40.67,0.702,4.296,18
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.59,119.48,46.12,0.744,4.473,11
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.59,119.48,46.12,0.744,4.473,11
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.59,119.47,46.12,0.745,4.241,23
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.59,119.47,46.12,0.745,4.241,23
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.589,117.44,45.35,0.741,4.22,25
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.589,117.44,45.35,0.741,4.22,25
BS126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.589,109.91,42.45,1.134,3.407,14
BS126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.589,109.91,42.45,1.134,3.407,14
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.587,111.28,43.02,0.724,4.156,33
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.587,111.28,43.02,0.724,4.156,33
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.585,117.23,45.35,0.741,4.209,25
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.585,117.23,45.35,0.741,4.209,25
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.582,117.12,45.35,0.738,4.42,25
KD_MA200_3d,V20Q0G45M35,V30Q15G25M30,2.582,117.12,45.35,0.738,4.42,25
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.578,116.91,45.35,0.74,4.176,23
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.578,116.91,45.35,0.74,4.176,23
BU126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.577,99.03,38.43,1.072,3.204,37
BU126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.577,99.03,38.43,1.072,3.204,37
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.572,116.64,45.35,0.739,4.178,23
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.572,116.64,45.35,0.739,4.178,23
BL126_30pct_10d,V25Q0G40M35,V30Q15G25M30,2.571,100.87,39.24,0.699,4.053,18
BL126_30pct_10d,V25Q0G40M35,V30Q15G25M30,2.571,100.87,39.24,0.699,4.053,18
BL126_50pct_5d,V25Q0G40M35,V30Q15G25M30,2.57,109.68,42.67,0.723,4.332,27
BL126_50pct_5d,V25Q0G40M35,V30Q15G25M30,2.57,109.68,42.67,0.723,4.332,27
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.566,116.4,45.35,0.736,4.433,11
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.566,116.4,45.35,0.736,4.433,11
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.565,103.96,40.53,0.698,4.235,26
BL126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.565,103.96,40.53,0.698,4.235,26
DUAL_KP200+BU126_40_OR_5d,V25Q0G40M35,V30Q15G25M30,2.561,113.02,44.12,0.732,4.405,19
DUAL_KP200+BU126_40_OR_5d,V25Q0G40M35,V30Q15G25M30,2.561,113.02,44.12,0.732,4.405,19
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.559,118.01,46.12,0.74,4.462,13
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.559,118.01,46.12,0.74,4.462,13
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.559,110.1,43.02,0.721,4.122,33
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.559,110.1,43.02,0.721,4.122,33
BL126_40pct_3d,V25Q0G40M35,V30Q15G25M30,2.554,108.05,42.31,0.72,4.211,39
BL126_40pct_3d,V25Q0G40M35,V30Q15G25M30,2.554,108.05,42.31,0.72,4.211,39
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.549,117.59,46.12,0.739,4.469,13
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.549,117.59,46.12,0.739,4.469,13
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.548,115.58,45.35,0.734,4.426,11
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.548,115.58,45.35,0.734,4.426,11
BS126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.546,98.69,38.77,1.071,3.218,20
BS126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.546,98.69,38.77,1.071,3.218,20
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.545,109.5,43.02,0.719,4.099,33
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.545,109.5,43.02,0.719,4.099,33
BL126_40pct_5d,V25Q0G40M35,V30Q15G25M30,2.544,114.68,45.07,0.737,4.354,25
BL126_40pct_5d,V25Q0G40M35,V30Q15G25M30,2.544,114.68,45.07,0.737,4.354,25
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.541,109.33,43.02,0.719,4.12,33
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.541,109.33,43.02,0.719,4.12,33
BS126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.54,107.82,42.45,1.123,3.364,14
BS126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.54,107.82,42.45,1.123,3.364,14
DUAL_KP200+BS126_40_OR_5d,V25Q0G40M35,V30Q15G25M30,2.539,112.05,44.12,0.729,4.389,19
DUAL_KP200+BS126_40_OR_5d,V25Q0G40M35,V30Q15G25M30,2.539,112.05,44.12,0.729,4.389,19
DUAL_KP200+BL126_40_OR_5d,V25Q0G40M35,V30Q15G25M30,2.537,114.33,45.07,0.736,4.351,23
DUAL_KP200+BL126_40_OR_5d,V25Q0G40M35,V30Q15G25M30,2.537,114.33,45.07,0.736,4.351,23
BL126_50pct_10d,V25Q0G40M35,V30Q15G25M30,2.531,112.36,44.39,0.73,4.385,15
BL126_50pct_10d,V25Q0G40M35,V30Q15G25M30,2.531,112.36,44.39,0.73,4.385,15
BL126_40pct_3d,V20Q0G45M35,V20Q0G35M45,2.527,106.14,41.99,0.867,3.87,39
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.526,114.57,45.35,0.731,4.415,13
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.526,114.57,45.35,0.731,4.415,13
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.525,116.45,46.12,0.736,4.396,17
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.525,116.45,46.12,0.736,4.396,17
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.525,114.53,45.35,0.734,4.154,25
DUAL_KP200+BS126_40_AND_5d,V20Q0G45M35,V30Q15G25M30,2.525,114.53,45.35,0.734,4.154,25
BU126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.524,100.32,39.74,1.079,3.248,24
BU126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.524,100.32,39.74,1.079,3.248,24
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.521,114.34,45.35,0.73,4.396,11
KD_MA150_10d,V20Q0G45M35,V30Q15G25M30,2.521,114.34,45.35,0.73,4.396,11
BU126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.52,100.7,39.95,1.082,3.24,16
BU126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.52,100.7,39.95,1.082,3.24,16
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.517,114.16,45.35,0.73,4.421,13
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.517,114.16,45.35,0.73,4.421,13
BS126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.515,99.19,39.44,1.074,3.23,29
BS126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.515,99.19,39.44,1.074,3.23,29
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.514,115.98,46.12,0.735,4.397,17
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.514,115.98,46.12,0.735,4.397,17
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.513,115.93,46.12,0.734,4.445,13
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.513,115.93,46.12,0.734,4.445,13
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.501,107.86,43.13,0.715,4.085,33
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.501,107.86,43.13,0.715,4.085,33
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.499,115.26,46.12,0.733,4.392,17
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.499,115.26,46.12,0.733,4.392,17
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.497,113.23,45.35,0.73,4.111,23
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.497,113.23,45.35,0.73,4.111,23
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.487,112.82,45.35,0.726,4.336,17
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.487,112.82,45.35,0.726,4.336,17
DUAL_KP200+BL126_50_OR_5d,V25Q0G40M35,V30Q15G25M30,2.487,110.28,44.35,0.725,4.366,21
DUAL_KP200+BL126_50_OR_5d,V25Q0G40M35,V30Q15G25M30,2.487,110.28,44.35,0.725,4.366,21
BL126_40pct_3d,V20Q0G45M35,V20Q0G35M45,2.487,104.25,41.92,0.86,3.826,39
BU126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.482,95.38,38.43,1.051,3.141,37
BU126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.482,95.38,38.43,1.051,3.141,37
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.481,112.53,45.35,0.725,4.397,13
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.481,112.53,45.35,0.725,4.397,13
BS126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.481,96.18,38.77,1.056,3.158,20
BS126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.481,96.18,38.77,1.056,3.158,20
BU126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.48,99.09,39.95,1.074,3.199,16
BU126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.48,99.09,39.95,1.074,3.199,16
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.479,114.34,46.12,0.73,4.409,13
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.479,114.34,46.12,0.73,4.409,13
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.477,112.35,45.35,0.725,4.338,17
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.477,112.35,45.35,0.725,4.338,17
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.474,106.69,43.13,0.712,4.051,33
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.474,106.69,43.13,0.712,4.051,33
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.469,113.89,46.12,0.729,4.36,17
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.469,113.89,46.12,0.729,4.36,17
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.467,111.9,45.35,0.726,4.106,23
BS126_40pct_5d,V20Q0G45M35,V30Q15G25M30,2.467,111.9,45.35,0.726,4.106,23
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.466,113.72,46.12,0.728,4.365,21
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.466,113.72,46.12,0.728,4.365,21
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.462,113.57,46.12,0.728,4.371,21
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.462,113.57,46.12,0.728,4.371,21
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.462,111.65,45.35,0.723,4.332,17
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.462,111.65,45.35,0.723,4.332,17
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.46,106.11,43.13,0.71,4.029,33
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.46,106.11,43.13,0.71,4.029,33
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.456,105.93,43.13,0.71,4.049,33
BL126_60pct_3d,V20Q0G45M35,V30Q15G25M30,2.456,105.93,43.13,0.71,4.049,33
BU126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.455,94.34,38.43,1.045,3.129,37
BU126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.455,94.34,38.43,1.045,3.129,37
BS126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.451,104.05,42.45,1.101,3.302,14
BS126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.451,104.05,42.45,1.101,3.302,14
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.447,110.96,45.35,0.721,4.361,13
KD_MA200_10d,V20Q0G45M35,V30Q15G25M30,2.447,110.96,45.35,0.721,4.361,13
BS126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.447,96.53,39.44,1.058,3.167,29
BS126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.447,96.53,39.44,1.058,3.167,29
BU126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.445,112.76,46.12,0.729,4.185,33
BU126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.445,112.76,46.12,0.729,4.185,33
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.443,110.8,45.35,0.72,4.323,21
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.443,110.8,45.35,0.72,4.323,21
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.44,110.65,45.35,0.72,4.328,21
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.44,110.65,45.35,0.72,4.328,21
BL126_40pct_3d,V20Q0G45M35,V20Q0G35M45,2.44,102.25,41.9,0.852,3.796,39
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.435,112.33,46.12,0.724,4.358,21
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.435,112.33,46.12,0.724,4.358,21
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.432,110.3,45.35,0.719,4.3,17
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V30Q15G25M30,2.432,110.3,45.35,0.719,4.3,17
BU126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.431,97.11,39.95,1.062,3.157,16
BU126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.431,97.11,39.95,1.062,3.157,16
BU126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.427,111.95,46.12,1.144,3.367,13
BU126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.427,111.95,46.12,1.144,3.367,13
BL126_50pct_5d,V25Q0G40M35,V30Q15G25M30,2.424,103.78,42.81,0.708,4.242,27
BL126_50pct_5d,V25Q0G40M35,V30Q15G25M30,2.424,103.78,42.81,0.708,4.242,27
BL126_50pct_5d,V20Q0G45M35,V20Q0G35M45,2.422,99.0,40.88,0.84,3.713,27
BS126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.416,94.25,39.01,1.044,3.123,20
BS126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.416,94.25,39.01,1.044,3.123,20
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.413,109.42,45.35,0.716,4.316,21
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.413,109.42,45.35,0.716,4.316,21
BL126_50pct_10d,V25Q0G40M35,V30Q15G25M30,2.413,105.61,43.77,0.712,4.282,15
BL126_50pct_10d,V25Q0G40M35,V30Q15G25M30,2.413,105.61,43.77,0.712,4.282,15
DUAL_KP200+KD200_OR_5d,V25Q0G40M35,V30Q15G25M30,2.412,100.05,41.48,0.696,4.218,25
DUAL_KP200+KD200_OR_5d,V25Q0G40M35,V30Q15G25M30,2.412,100.05,41.48,0.696,4.218,25
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.411,111.22,46.12,0.721,4.33,21
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.411,111.22,46.12,0.721,4.33,21
BU126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.409,111.13,46.12,1.139,3.384,13
BU126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.409,111.13,46.12,1.139,3.384,13
BU126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.407,95.68,39.74,1.052,3.167,24
BU126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.407,95.68,39.74,1.052,3.167,24
BU126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.404,109.05,45.35,0.719,4.1,33
BU126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.404,109.05,45.35,0.719,4.1,33
BU126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.402,92.33,38.43,1.033,3.072,37
BU126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.402,92.33,38.43,1.033,3.072,37
DUAL_KP200+BL126_40_OR_5d,V25Q0G40M35,V30Q15G25M30,2.392,107.02,44.75,0.717,4.236,23
DUAL_KP200+BL126_40_OR_5d,V25Q0G40M35,V30Q15G25M30,2.392,107.02,44.75,0.717,4.236,23
BU126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.392,110.34,46.12,1.135,3.351,13
BU126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.392,110.34,46.12,1.135,3.351,13
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.388,108.33,45.35,0.713,4.287,21
KD_MA200_5d,V20Q0G45M35,V30Q15G25M30,2.388,108.33,45.35,0.713,4.287,21
DUAL_KP200+BL126_50_OR_5d,V25Q0G40M35,V30Q15G25M30,2.388,104.05,43.58,0.708,4.268,21
DUAL_KP200+BL126_50_OR_5d,V25Q0G40M35,V30Q15G25M30,2.388,104.05,43.58,0.708,4.268,21
BU126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.388,110.16,46.12,1.134,3.343,13
BU126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.388,110.16,46.12,1.134,3.343,13
BU126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.386,94.85,39.74,1.048,3.141,24
BU126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.386,94.85,39.74,1.048,3.141,24
BL126_40pct_5d,V25Q0G40M35,V30Q15G25M30,2.384,106.67,44.75,0.716,4.229,25
BL126_40pct_5d,V25Q0G40M35,V30Q15G25M30,2.384,106.67,44.75,0.716,4.229,25
BU126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.377,109.65,46.12,0.72,4.145,33
BU126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.377,109.65,46.12,0.72,4.145,33
BL126_50pct_5d,V20Q0G45M35,V20Q0G35M45,2.376,97.11,40.88,0.832,3.681,27
BS126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.373,93.59,39.44,1.04,3.119,29
BS126_30pct_3d,V20Q0G45M35,V30Q15G25M30,2.373,93.59,39.44,1.04,3.119,29
KD_MA100_3d,V25Q0G40M35,V30Q15G25M30,2.37,109.31,46.12,0.722,4.317,29
KD_MA100_3d,V25Q0G40M35,V30Q15G25M30,2.37,109.31,46.12,0.722,4.317,29
BL126_50pct_3d,V20Q0G45M35,V20Q0G35M45,2.369,93.58,39.5,0.817,3.561,45
DUAL_KP200+BU126_50_OR_5d,V25Q0G40M35,V30Q15G25M30,2.367,104.98,44.35,0.71,4.293,21
DUAL_KP200+BU126_50_OR_5d,V25Q0G40M35,V30Q15G25M30,2.367,104.98,44.35,0.71,4.293,21
BL126_60pct_5d,V20Q0G45M35,V30Q15G25M30,2.361,108.89,46.12,0.717,4.123,21
BL126_60pct_5d,V20Q0G45M35,V30Q15G25M30,2.361,108.89,46.12,0.717,4.123,21
BL126_50pct_3d,V20Q0G45M35,V20Q0G35M45,2.354,92.97,39.5,0.815,3.549,45
BL126_50pct_5d,V20Q0G45M35,V20Q0G35M45,2.35,96.05,40.88,0.827,3.641,27
BS126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.349,98.96,42.13,1.073,3.206,14
BS126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.349,98.96,42.13,1.073,3.206,14
DUAL_KP200+KD150_AND_5d,V20Q0G45M35,V20Q0G35M45,2.344,106.89,45.61,0.872,3.837,13
BU126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.342,108.03,46.12,0.715,4.1,33
BU126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.342,108.03,46.12,0.715,4.1,33
BU126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.341,93.03,39.74,1.037,3.101,24
BU126_30pct_5d,V20Q0G45M35,V30Q15G25M30,2.341,93.03,39.74,1.037,3.101,24
BU126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.341,93.53,39.95,1.04,3.096,16
BU126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.341,93.53,39.95,1.04,3.096,16
BU126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.337,105.98,45.35,0.711,4.06,33
BU126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.337,105.98,45.35,0.711,4.06,33
BL126_60pct_5d,V20Q0G45M35,V30Q15G25M30,2.328,107.39,46.12,0.713,4.103,21
BL126_60pct_5d,V20Q0G45M35,V30Q15G25M30,2.328,107.39,46.12,0.713,4.103,21
BL126_60pct_5d,V20Q0G45M35,V30Q15G25M30,2.325,105.44,45.35,0.708,4.043,21
BL126_60pct_5d,V20Q0G45M35,V30Q15G25M30,2.325,105.44,45.35,0.708,4.043,21
KD_MA150_3d,V25Q0G40M35,V30Q15G25M30,2.323,107.13,46.12,0.715,4.336,23
KD_MA150_3d,V25Q0G40M35,V30Q15G25M30,2.323,107.13,46.12,0.715,4.336,23
BS126_30pct_10d,V20Q0G45M35,V30Q15G25M30,2.32,98.5,42.45,1.069,3.211,14
