combo,ratio,v,q,g,m,cagr,mdd,calmar,sharpe,sortino
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,5,60,20,91.56,41.98,2.181,1.453,1.719
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,0,70,20,67.8,44.65,1.519,1.201,1.4
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,5,65,20,100.08,42.44,2.358,1.476,1.806
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,5,55,20,50.37,46.13,1.092,1.021,1.21
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,0,60,25,127.52,41.42,3.079,1.695,2.102
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,5,55,30,136.98,41.98,3.263,1.757,2.3
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,10,50,25,107.31,46.13,2.326,1.541,1.936
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,0,65,25,94.97,41.98,2.262,1.456,1.751
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,0,50,30,130.64,41.16,3.174,1.678,2.208
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,5,5,70,20,93.84,42.44,2.211,1.457,1.728
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,5,50,30,87.64,41.77,2.098,1.323,1.772
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,10,50,30,99.98,50.64,1.974,1.417,1.781
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,25,5,45,25,75.15,48.43,1.552,1.262,1.554
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,10,40,30,92.15,49.99,1.844,1.391,1.775
rev_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,5,55,25,121.73,41.42,2.939,1.653,2.12
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,5,60,20,79.22,46.59,1.7,1.34,1.568
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,0,70,20,116.32,42.44,2.741,1.656,2.077
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,5,65,20,143.65,40.97,3.506,1.9,2.295
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,5,55,20,51.63,46.13,1.119,1.038,1.22
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,0,60,25,111.93,41.42,2.702,1.576,1.949
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,5,55,30,121.5,46.07,2.637,1.634,2.129
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,10,50,25,89.69,46.81,1.916,1.361,1.698
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,0,65,25,138.89,41.98,3.308,1.796,2.294
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,0,50,30,102.65,43.1,2.382,1.47,1.898
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,5,5,70,20,138.52,41.81,3.313,1.85,2.271
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,5,50,30,102.18,47.25,2.163,1.461,1.895
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,10,50,30,125.1,55.26,2.264,1.62,1.998
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,25,5,45,25,77.09,45.8,1.683,1.314,1.647
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,10,40,30,88.38,50.44,1.752,1.375,1.79
rev_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,5,55,25,115.09,46.59,2.47,1.575,2.001
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,5,60,20,55.64,48.87,1.138,1.085,1.269
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,0,70,20,95.36,40.97,2.328,1.474,1.906
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,5,65,20,81.86,40.97,1.998,1.363,1.587
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,5,55,20,70.31,44.76,1.571,1.259,1.502
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,0,60,25,90.73,43.38,2.092,1.4,1.758
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,5,55,30,126.47,43.86,2.884,1.648,2.143
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,10,50,25,116.41,45.41,2.563,1.592,2.078
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,0,65,25,137.88,40.97,3.365,1.749,2.197
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,0,50,30,102.34,43.22,2.368,1.492,1.865
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,5,5,70,20,107.44,40.97,2.622,1.577,1.925
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,5,50,30,97.58,46.36,2.105,1.429,1.843
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,10,50,30,127.24,46.96,2.71,1.622,2.262
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,25,5,45,25,82.98,54.66,1.518,1.309,1.57
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,10,40,30,71.28,53.52,1.332,1.201,1.425
rev_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,5,55,25,98.09,45.67,2.148,1.456,1.826
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,5,60,20,86.73,47.41,1.83,1.416,1.624
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,0,70,20,124.28,40.97,3.033,1.76,2.181
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,5,65,20,98.06,47.41,2.069,1.531,1.855
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,5,55,20,64.76,45.84,1.413,1.184,1.397
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,0,60,25,80.31,48.67,1.65,1.344,1.575
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,5,55,30,108.76,45.75,2.377,1.523,1.945
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,10,50,25,102.13,47.52,2.149,1.471,1.832
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,0,65,25,125.61,40.97,3.066,1.688,2.213
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,0,50,30,103.43,43.46,2.38,1.467,1.906
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,5,5,70,20,88.97,45.3,1.964,1.426,1.719
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,5,50,30,129.78,45.75,2.837,1.675,2.146
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,10,50,30,106.62,46.96,2.27,1.535,2.018
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,25,5,45,25,77.57,55.67,1.393,1.269,1.547
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,10,40,30,82.71,54.18,1.527,1.313,1.589
rev_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,5,55,25,112.66,45.67,2.467,1.565,1.979
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,5,60,20,105.53,41.98,2.514,1.564,1.879
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,0,70,20,96.62,41.98,2.302,1.471,1.75
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,5,65,20,85.74,41.98,2.042,1.382,1.637
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,5,55,20,65.45,46.14,1.419,1.19,1.419
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,0,60,25,127.76,41.98,3.043,1.729,2.137
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,5,55,30,145.44,41.98,3.465,1.751,2.343
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,10,50,25,65.43,50.16,1.304,1.176,1.439
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,0,65,25,117.93,41.98,2.809,1.642,1.978
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,0,50,30,84.55,47.38,1.784,1.325,1.717
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,5,5,70,20,86.95,42.44,2.049,1.401,1.712
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,5,50,30,94.76,49.01,1.934,1.372,1.69
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,10,50,30,91.44,41.98,2.178,1.388,1.716
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,25,5,45,25,47.65,55.14,0.864,0.993,1.169
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,10,40,30,100.03,52.97,1.888,1.461,1.845
rev_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,5,55,25,103.05,41.98,2.455,1.526,1.882
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,5,60,20,65.5,55.79,1.174,1.197,1.4
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,0,70,20,99.12,45.05,2.2,1.511,1.932
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,5,65,20,88.34,46.4,1.904,1.443,1.77
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,5,55,20,43.15,54.18,0.796,0.93,1.106
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,0,60,25,81.49,48.54,1.679,1.337,1.598
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,5,55,30,98.11,49.22,1.993,1.433,1.83
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,10,50,25,80.34,55.75,1.441,1.29,1.703
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,0,65,25,99.66,45.05,2.212,1.482,1.954
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,0,50,30,135.79,35.87,3.786,1.748,2.526
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,5,5,70,20,106.46,45.05,2.363,1.594,1.97
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,5,50,30,133.81,47.49,2.818,1.694,2.193
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,10,10,50,30,115.56,47.4,2.438,1.579,2.091
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,25,5,45,25,64.79,56.42,1.149,1.169,1.372
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,10,40,30,86.21,55.68,1.548,1.345,1.604
rev_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,5,55,25,102.13,47.41,2.154,1.474,1.86
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,5,60,20,118.69,41.98,2.827,1.678,2.002
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,10,0,70,20,117.74,41.98,2.805,1.644,1.977
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,10,5,65,20,87.75,41.98,2.09,1.392,1.602
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,20,5,55,20,60.97,41.98,1.452,1.157,1.355
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,0,60,25,98.47,41.98,2.346,1.485,1.791
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,10,5,55,30,158.14,41.98,3.767,1.833,2.478
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,10,50,25,103.62,46.31,2.238,1.477,1.929
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,10,0,65,25,115.61,41.98,2.754,1.643,2.065
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,20,0,50,30,120.61,46.28,2.606,1.608,2.108
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,5,5,70,20,126.57,42.44,2.982,1.695,2.178
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,5,50,30,102.68,40.13,2.559,1.446,1.924
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,10,10,50,30,122.25,46.14,2.65,1.654,2.131
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,25,5,45,25,77.75,45.47,1.71,1.303,1.642
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,20,10,40,30,85.97,53.9,1.595,1.342,1.676
rev_z+gp_growth_z+op_margin_z,0.6/0.3/0.1,15,5,55,25,108.11,41.98,2.575,1.553,1.942
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,5,60,20,36.42,74.4,0.489,0.839,0.968
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,10,0,70,20,34.49,71.35,0.483,0.812,1.005
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,10,5,65,20,55.12,73.42,0.751,1.052,1.248
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,20,5,55,20,11.47,79.27,0.145,0.494,0.557
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,0,60,25,58.61,62.17,0.943,1.086,1.278
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,10,5,55,30,91.3,65.46,1.395,1.382,1.681
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,10,50,25,21.8,76.99,0.283,0.657,0.728
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,10,0,65,25,68.24,53.52,1.275,1.205,1.506
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,20,0,50,30,17.5,62.69,0.279,0.58,0.705
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,5,5,70,20,59.7,66.31,0.9,1.104,1.405
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,5,50,30,54.39,63.24,0.86,1.05,1.2
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,10,10,50,30,52.93,66.67,0.794,1.041,1.219
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,25,5,45,25,26.06,64.47,0.404,0.708,0.854
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,20,10,40,30,39.63,63.29,0.626,0.886,1.063
rev_z+gp_growth_z+cfo_growth_z,0.5/0.3/0.2,15,5,55,25,65.57,70.62,0.929,1.154,1.351
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,5,60,20,35.46,71.77,0.494,0.829,0.945
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,10,0,70,20,31.96,70.57,0.453,0.782,0.964
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,10,5,65,20,49.46,67.63,0.731,0.997,1.163
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,20,5,55,20,18.79,75.42,0.249,0.605,0.686
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,0,60,25,37.06,72.55,0.511,0.846,0.982
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,10,5,55,30,53.01,69.66,0.761,1.028,1.22
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,10,50,25,45.71,70.57,0.648,0.948,1.105
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,10,0,65,25,58.5,53.44,1.095,1.103,1.378
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,20,0,50,30,13.52,65.9,0.205,0.519,0.639
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,5,5,70,20,38.04,69.63,0.546,0.85,1.041
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,5,50,30,36.95,68.45,0.54,0.855,0.968
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,10,10,50,30,55.12,67.88,0.812,1.057,1.228
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,25,5,45,25,44.22,57.44,0.77,0.955,1.143
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,20,10,40,30,36.71,65.05,0.564,0.846,1.021
rev_z+gp_growth_z+cfo_growth_z,0.6/0.2/0.2,15,5,55,25,53.57,70.6,0.759,1.038,1.21
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,5,60,20,22.63,70.44,0.321,0.658,0.757
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,10,0,70,20,34.93,68.83,0.507,0.82,1.031
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,10,5,65,20,43.64,69.92,0.624,0.929,1.088
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,20,5,55,20,10.65,73.86,0.144,0.481,0.536
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,0,60,25,58.41,61.56,0.949,1.096,1.292
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,10,5,55,30,98.34,54.65,1.799,1.48,1.889
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,10,50,25,33.63,74.65,0.45,0.809,0.887
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,10,0,65,25,85.05,49.78,1.708,1.364,1.72
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,20,0,50,30,18.72,59.41,0.315,0.597,0.737
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,5,5,70,20,38.45,65.4,0.588,0.868,1.093
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,5,50,30,71.67,56.12,1.277,1.239,1.427
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,10,10,50,30,59.05,64.21,0.92,1.104,1.284
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,25,5,45,25,23.5,58.71,0.4,0.673,0.808
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,20,10,40,30,29.37,63.61,0.462,0.751,0.892
rev_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,5,55,25,58.5,71.21,0.822,1.081,1.299
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,5,60,20,36.75,73.93,0.497,0.843,0.998
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,0,70,20,42.33,69.54,0.609,0.911,1.125
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,5,65,20,48.03,71.65,0.67,0.98,1.161
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,20,5,55,20,19.05,76.72,0.248,0.609,0.701
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,0,60,25,47.19,69.66,0.677,0.968,1.147
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,5,55,30,49.01,69.09,0.709,0.99,1.103
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,10,50,25,41.08,72.92,0.563,0.901,0.993
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,0,65,25,64.04,55.52,1.153,1.164,1.475
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,20,0,50,30,32.36,56.94,0.568,0.787,0.98
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,5,5,70,20,59.85,71.02,0.843,1.097,1.331
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,5,50,30,47.0,59.86,0.785,0.976,1.133
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,10,50,30,26.07,75.47,0.345,0.713,0.798
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,25,5,45,25,45.59,63.2,0.721,0.98,1.183
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,20,10,40,30,30.32,63.96,0.474,0.764,0.91
rev_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,5,55,25,24.84,77.35,0.321,0.698,0.779
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,5,60,20,28.87,78.26,0.369,0.742,0.87
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,10,0,70,20,43.02,73.16,0.588,0.915,1.117
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,10,5,65,20,72.02,64.49,1.117,1.245,1.555
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,20,5,55,20,21.57,77.2,0.279,0.644,0.732
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,0,60,25,44.75,64.82,0.69,0.935,1.129
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,10,5,55,30,64.28,60.28,1.066,1.159,1.361
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,10,50,25,38.22,74.9,0.51,0.866,0.956
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,10,0,65,25,56.4,59.85,0.942,1.07,1.327
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,20,0,50,30,48.06,53.17,0.904,0.991,1.244
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,5,5,70,20,38.96,69.55,0.56,0.878,1.074
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,5,50,30,51.25,59.5,0.861,1.027,1.184
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,10,10,50,30,43.46,71.9,0.604,0.928,1.045
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,25,5,45,25,43.01,65.88,0.653,0.939,1.13
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,20,10,40,30,34.6,62.93,0.55,0.824,0.977
rev_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,5,55,25,45.94,71.11,0.646,0.95,1.129
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,15,5,60,20,38.32,63.64,0.602,0.862,1.006
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,10,0,70,20,103.64,41.98,2.469,1.519,1.864
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,10,5,65,20,101.87,43.68,2.332,1.523,1.877
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,20,5,55,20,19.09,68.61,0.278,0.609,0.689
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,15,0,60,25,71.23,52.57,1.355,1.24,1.521
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,10,5,55,30,93.78,48.4,1.938,1.444,1.765
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,15,10,50,25,56.09,57.61,0.974,1.073,1.29
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,10,0,65,25,109.1,41.98,2.599,1.582,2.004
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,20,0,50,30,47.12,48.54,0.971,0.98,1.188
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,5,5,70,20,143.11,43.68,3.277,1.826,2.352
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,15,5,50,30,52.23,49.18,1.062,1.031,1.247
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,10,10,50,30,61.07,55.21,1.106,1.117,1.28
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,25,5,45,25,34.72,64.4,0.539,0.83,0.98
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,20,10,40,30,39.42,54.44,0.724,0.884,1.044
rev_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,15,5,55,25,106.99,47.54,2.25,1.552,1.919
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,15,5,60,20,17.09,74.9,0.228,0.577,0.672
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,10,0,70,20,21.32,68.41,0.312,0.635,0.794
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,10,5,65,20,56.47,62.19,0.908,1.092,1.361
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,20,5,55,20,7.0,75.77,0.092,0.417,0.476
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,15,0,60,25,26.82,66.86,0.401,0.711,0.847
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,10,5,55,30,62.51,61.67,1.014,1.132,1.352
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,15,10,50,25,42.82,74.35,0.576,0.924,1.013
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,10,0,65,25,44.1,63.19,0.698,0.938,1.164
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,20,0,50,30,39.79,62.84,0.633,0.887,1.108
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,5,5,70,20,38.13,69.21,0.551,0.865,1.061
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,15,5,50,30,46.28,61.12,0.757,0.969,1.124
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,10,10,50,30,43.45,61.62,0.705,0.937,1.088
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,25,5,45,25,58.68,45.74,1.283,1.118,1.392
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,20,10,40,30,30.67,65.76,0.466,0.771,0.914
rev_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,15,5,55,25,34.16,71.07,0.481,0.811,0.962
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,15,5,60,20,34.29,69.04,0.497,0.811,0.956
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,10,0,70,20,91.63,44.2,2.073,1.42,1.757
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,10,5,65,20,102.3,43.68,2.342,1.519,1.9
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,20,5,55,20,33.75,65.63,0.514,0.81,0.923
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,15,0,60,25,89.34,46.31,1.929,1.399,1.744
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,10,5,55,30,111.36,44.62,2.496,1.588,1.964
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,15,10,50,25,51.96,56.2,0.925,1.027,1.264
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,10,0,65,25,127.87,41.98,3.046,1.725,2.181
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,20,0,50,30,12.38,57.86,0.214,0.5,0.605
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,5,5,70,20,88.71,50.08,1.771,1.403,1.772
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,15,5,50,30,85.56,52.85,1.619,1.348,1.544
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,10,10,50,30,54.88,54.75,1.002,1.06,1.229
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,25,5,45,25,36.77,58.58,0.628,0.857,1.01
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,20,10,40,30,41.99,53.63,0.783,0.915,1.093
rev_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,15,5,55,25,72.26,56.36,1.282,1.246,1.513
rev_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,15,5,60,20,19.82,78.47,0.253,0.617,0.692
rev_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,10,0,70,20,30.16,70.69,0.427,0.764,0.911
rev_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,10,5,65,20,20.15,77.94,0.259,0.622,0.702
