date,ticker,forward_eps,analyst_count,has_consensus,eps_cy,eps_ny
20260625,128820,,,0,,
20260625,094820,,,0,,
20260625,012860,,,0,,
20260625,001460,,,0,,
20260625,115450,,,0,,
20260625,210980,,,0,,
20260625,046120,,,0,,
20260625,084990,,,0,,
20260625,025560,,,0,,
20260625,009680,,,0,,
20260625,007160,,,0,,
20260625,013890,-1180.0,1.0,1,,
20260625,003650,,,0,,
20260625,394800,,,0,,
20260625,474650,,,0,,
20260625,033920,,,0,,
20260625,030210,,,0,,
20260625,318060,-63.0,1.0,1,,
20260625,294570,,,0,,
20260625,018310,,,0,,
20260625,099440,,,0,,
20260625,126730,,,0,,
20260625,008490,,,0,,
20260625,005710,,,0,,
20260625,242040,,,0,,
20260625,190510,,,0,,
20260625,226320,,,0,,
20260625,199820,,,0,,
20260625,380540,,,0,,
20260625,004980,,,0,,
20260625,052330,,,0,,
20260625,389020,-145.0,1.0,1,,
20260625,388790,,,0,,
20260625,274090,,,0,,
20260625,478340,,,0,,
20260625,338840,,,0,,
20260625,0015G0,,,0,,
20260625,123860,,,0,,
20260625,446540,,,0,,
20260625,464080,,,0,,
20260625,010580,,,0,,
20260625,001790,,,0,,
20260625,001630,,,0,,
20260625,138610,,,0,,
20260625,307180,,,0,,
20260625,432320,,,0,,
20260625,049630,,,0,,
20260625,035510,,,0,,
20260625,179900,,,0,,
20260625,126640,,,0,,
20260625,481070,,,0,,
20260625,012210,,,0,,
20260625,007860,,,0,,
20260625,053300,,,0,,
20260625,121440,,,0,,
20260625,126600,,,0,,
20260625,194480,,,0,,
20260625,032580,,,0,,
20260625,494120,,,0,,
20260625,192440,,,0,,
20260625,122990,,,0,,
20260625,484120,,,0,,
20260625,036190,,,0,,
20260625,487570,,,0,,
20260625,082800,,,0,,
20260625,067080,,,0,,
20260625,004560,,,0,,
20260625,092070,,,0,,
20260625,039830,,,0,,
20260625,001130,,,0,,
20260625,298690,,,0,,
20260625,457550,,,0,,
20260625,102260,,,0,,
20260625,016790,,,0,,
20260625,117580,,,0,,
20260625,432720,,,0,,
20260625,083930,,,0,,
20260625,484810,,,0,,
20260625,100250,,,0,,
20260625,000140,,,0,,
20260625,304100,,,0,,
20260625,083310,,,0,,
20260625,024840,,,0,,
20260625,377190,,,0,,
20260625,064550,,,0,,
20260625,036560,,,0,,
20260625,034810,,,0,,
20260625,001780,,,0,,
20260625,004380,,,0,,
20260625,003610,,,0,,
20260625,102460,,,0,,
20260625,382800,,,0,,
20260625,357880,,,0,,
20260625,033530,,,0,,
20260625,088800,,,0,,
20260625,138360,,,0,,
20260625,256840,,,0,,
20260625,002100,,,0,,
20260625,003350,,,0,,
20260625,176750,,,0,,
20260625,101360,,,0,,
20260625,0088M0,,,0,,
20260625,066620,,,0,,
20260625,003460,,,0,,
20260625,255220,,,0,,
20260625,040350,,,0,,
20260625,102120,,,0,,
20260625,950140,,,0,,
20260625,109740,,,0,,
20260625,049430,,,0,,
20260625,002150,,,0,,
20260625,042420,,,0,,
20260625,000390,,,0,,
20260625,000300,,,0,,
20260625,489500,,,0,,
20260625,163730,,,0,,
20260625,264450,,1.0,0,,
20260625,216080,,,0,,
20260625,126700,,,0,,
20260625,462520,,,0,,
20260625,143240,,,0,,
20260625,016450,,,0,,
20260625,001080,,,0,,
20260625,080160,,,0,,
20260625,071200,,,0,,
20260625,402490,,,0,,
20260625,086820,,,0,,
20260625,086670,,,0,,
20260625,418550,,,0,,
20260625,372170,,,0,,
20260625,462860,,,0,,
20260625,400760,,,0,,
20260625,245620,,,0,,
20260625,056090,,,0,,
20260625,000860,,,0,,
20260625,270660,,,0,,
20260625,078070,,,0,,
20260625,044820,,,0,,
20260625,016880,,,0,,
20260625,119830,,,0,,
20260625,101530,,,0,,
20260625,232680,,,0,,
20260625,084680,,,0,,
20260625,012610,,,0,,
20260625,388050,,,0,,
20260625,031440,,,0,,
20260625,038390,,,0,,
20260625,024800,,,0,,
20260625,002170,,,0,,
20260625,402030,,,0,,
20260625,306620,,,0,,
20260625,079960,,,0,,
20260625,077500,,,0,,
20260625,403850,,,0,,
20260625,488280,,,0,,
20260625,066410,,,0,,
20260625,418420,,,0,,
20260625,015230,,,0,,
20260625,046070,,,0,,
20260625,032620,,,0,,
20260625,0007C0,,,0,,
20260625,377450,,,0,,
20260625,452450,,,0,,
20260625,123410,,,0,,
20260625,118990,,,0,,
20260625,211270,,,0,,
20260625,143160,,,0,,
20260625,199430,,,0,,
20260625,007330,,,0,,
20260625,041020,,,0,,
20260625,071840,-99.0,3.0,1,,
20260625,011040,,,0,,
20260625,072870,,,0,,
20260625,042600,,,0,,
20260625,048870,,,0,,
20260625,146320,,,0,,
20260625,371950,,,0,,
20260625,271980,,,0,,
20260625,039860,,,0,,
20260625,023910,,,0,,
20260625,000970,,,0,,
20260625,024060,,,0,,
20260625,093190,,,0,,
20260625,007570,,,0,,
20260625,123330,,,0,,
20260625,090350,,,0,,
20260625,460850,,,0,,
20260625,226590,,,0,,
20260625,445180,,,0,,
20260625,469610,,,0,,
20260625,011690,,,0,,
20260625,025820,,,0,,
20260625,140670,,,0,,
20260625,008350,,,0,,
20260625,000520,-830.0,1.0,1,,
20260625,060150,,,0,,
20260625,012200,,,0,,
20260625,104480,,,0,,
20260625,058820,,,0,,
20260625,086980,,,0,,
20260625,264850,,,0,,
20260625,147830,,,0,,
20260625,036010,,,0,,
20260625,000700,,,0,,
20260625,003830,,,0,,
20260625,198440,,,0,,
20260625,179290,,,0,,
20260625,105330,,,0,,
20260625,106190,,,0,,
20260625,067280,,,0,,
20260625,049960,,,0,,
20260625,308080,,,0,,
20260625,004970,,,0,,
20260625,092220,,,0,,
20260625,011280,,,0,,
20260625,054800,,,0,,
20260625,458650,,,0,,
20260625,006060,,,0,,
20260625,267320,,,0,,
20260625,008970,,,0,,
20260625,234690,,,0,,
20260625,081000,,,0,,
20260625,023600,,,0,,
20260625,285490,,,0,,
20260625,293580,,,0,,
20260625,000020,,,0,,
20260625,005960,,,0,,
20260625,004150,-24.0,1.0,1,,
20260625,037350,,,0,,
20260625,259630,,,0,,
20260625,005990,,,0,,
20260625,094280,,,0,,
20260625,380550,,,0,,
20260625,003480,,,0,,
20260625,334970,,,0,,
20260625,049720,,,0,,
20260625,0017J0,,,0,,
20260625,073010,,,0,,
20260625,220260,,,0,,
20260625,018470,,,0,,
20260625,260970,,,0,,
20260625,264660,,,0,,
20260625,053080,,,0,,
20260625,015890,,,0,,
20260625,012320,,,0,,
20260625,051980,,,0,,
20260625,047310,,,0,,
20260625,038290,,,0,,
20260625,002220,,,0,,
20260625,204610,,,0,,
20260625,101970,,,0,,
20260625,002460,,,0,,
20260625,297890,,,0,,
20260625,299030,,,0,,
20260625,001360,,,0,,
20260625,048550,,,0,,
20260625,005160,,,0,,
20260625,142210,,,0,,
20260625,041440,,,0,,
20260625,001540,,,0,,
20260625,014710,,,0,,
20260625,086890,,,0,,
20260625,289080,,,0,,
20260625,289930,,,0,,
20260625,269620,,,0,,
20260625,017550,,,0,,
20260625,115500,,,0,,
20260625,039560,,,0,,
20260625,067290,,,0,,
20260625,272550,,,0,,
20260625,032940,,,0,,
20260625,010100,,,0,,
20260625,166480,,,0,,
20260625,013520,,,0,,
20260625,004080,,,0,,
20260625,037030,,,0,,
20260625,311320,,,0,,
20260625,069510,,,0,,
20260625,408920,,,0,,
20260625,089470,,,0,,
20260625,322510,,,0,,
20260625,417010,,,0,,
20260625,017510,,,0,,
20260625,009070,,,0,,
20260625,107590,,,0,,
20260625,331920,,,0,,
20260625,210540,,,0,,
20260625,078000,,,0,,
20260625,136540,,,0,,
20260625,047770,,,0,,
20260625,095190,,,0,,
20260625,350520,,,0,,
20260625,293780,,,0,,
20260625,122450,,,0,,
20260625,214390,,,0,,
20260625,036690,,,0,,
20260625,095700,,,0,,
20260625,209640,,,0,,
20260625,108230,,,0,,
20260625,205500,,,0,,
20260625,950190,,,0,,
20260625,307750,,,0,,
20260625,002780,,,0,,
20260625,037070,,,0,,
20260625,021080,,,0,,
20260625,024090,,,0,,
20260625,003100,,,0,,
20260625,009270,,,0,,
20260625,004960,,,0,,
20260625,013990,,,0,,
20260625,187790,,,0,,
20260625,014280,,,0,,
20260625,321550,,,0,,
20260625,417500,,,0,,
20260625,080420,,,0,,
20260625,256940,,,0,,
20260625,217270,,,0,,
20260625,300080,,,0,,
20260625,066430,,,0,,
20260625,019180,,,0,,
20260625,016740,,,0,,
20260625,001520,,,0,,
20260625,008040,,,0,,
20260625,059120,,,0,,
20260625,321370,,,0,,
20260625,158430,,,0,,
20260625,007540,,,0,,
20260625,453450,,,0,,
20260625,067990,,,0,,
20260625,320000,,,0,,
20260625,115310,,,0,,
20260625,338220,,,0,,
20260625,221800,,,0,,
20260625,192410,,,0,,
20260625,333430,,,0,,
20260625,005800,,,0,,
20260625,212560,,,0,,
20260625,240550,,,0,,
20260625,263860,,,0,,
20260625,330350,,,0,,
20260625,101170,,,0,,
20260625,008830,,,0,,
20260625,413630,,,0,,
20260625,475580,,,0,,
20260625,041590,,,0,,
20260625,0011A0,,,0,,
20260625,049520,,,0,,
20260625,123040,,,0,,
20260625,452190,,,0,,
20260625,235980,,,0,,
20260625,474610,,,0,,
20260625,451220,,,0,,
20260625,340450,,,0,,
20260625,090850,,,0,,
20260625,016710,,,0,,
20260625,035000,,,0,,
20260625,020120,,,0,,
20260625,038540,,,0,,
20260625,027710,,,0,,
20260625,093640,,,0,,
20260625,267290,,,0,,
20260625,034590,,,0,,
20260625,013310,,,0,,
20260625,004250,,,0,,
20260625,002620,,,0,,
20260625,054050,,,0,,
20260625,067900,,,0,,
20260625,027970,,,0,,
20260625,120030,,,0,,
20260625,015590,,,0,,
20260625,006620,,,0,,
20260625,336680,,,0,,
20260625,339950,,,0,,
20260625,054540,,,0,,
20260625,053700,,,0,,
20260625,012800,,,0,,
20260625,018120,,,0,,
20260625,457370,,,0,,
20260625,068790,,,0,,
20260625,083420,,,0,,
20260625,310200,,,0,,
20260625,014580,,,0,,
20260625,366030,,,0,,
20260625,156100,,,0,,
20260625,382840,,,0,,
20260625,396300,,,0,,
20260625,044990,,,0,,
20260625,149980,,,0,,
20260625,041520,,,0,,
20260625,014530,,,0,,
20260625,011810,,,0,,
20260625,021820,,,0,,
20260625,131030,,,0,,
20260625,025620,,,0,,
20260625,071280,,,0,,
20260625,290740,,1.0,0,,
20260625,052260,,,0,,
20260625,051160,,,0,,
20260625,002450,,,0,,
20260625,009780,,,0,,
20260625,004100,,,0,,
20260625,092040,,,0,,
20260625,172670,,,0,,
20260625,475230,,,0,,
20260625,323990,,,0,,
20260625,073560,,,0,,
20260625,290720,,,0,,
20260625,205100,,,0,,
20260625,088130,,,0,,
20260625,227840,,,0,,
20260625,002390,,,0,,
20260625,009580,,,0,,
20260625,054920,,,0,,
20260625,123690,,,0,,
20260625,094840,,,0,,
20260625,040300,,,0,,
20260625,040160,,,0,,
20260625,078890,,,0,,
20260625,007210,,,0,,
20260625,141000,,,0,,
20260625,104460,,,0,,
20260625,950250,,,0,,
20260625,365330,,,0,,
20260625,023450,,,0,,
20260625,396270,,,0,,
20260625,059210,,,0,,
20260625,263720,,,0,,
20260625,066980,,,0,,
20260625,322180,,,0,,
20260625,039340,,,0,,
20260625,013570,,,0,,
20260625,025950,,,0,,
20260625,002230,,,0,,
20260625,396470,,,0,,
20260625,264900,,,0,,
20260625,182360,,,0,,
20260625,214680,,,0,,
20260625,309960,,,0,,
20260625,217820,,,0,,
20260625,267850,,,0,,
20260625,0117P0,,,0,,
20260625,307930,,,0,,
20260625,109610,,,0,,
20260625,119650,,,0,,
20260625,086960,,,0,,
20260625,052900,,,0,,
20260625,265740,,,0,,
20260625,248170,,,0,,
20260625,096240,,,0,,
20260625,000080,1365.0,7.0,1,1365.0,1471.0
20260625,000100,1853.0,13.0,1,1853.0,2645.0
20260625,000120,11461.0,12.0,1,11461.0,13358.0
20260625,000150,22032.0,11.0,1,22032.0,36022.0
20260625,000210,10121.0,2.0,1,10121.0,13095.0
20260625,000240,4438.0,1.0,1,4438.0,4350.0
20260625,000270,21348.0,25.0,1,21348.0,23294.0
20260625,000370,2152.0,7.0,1,2152.0,2456.0
20260625,000640,13026.0,4.0,1,13026.0,13502.0
20260625,000660,307691.0,25.0,1,307691.0,430659.0
20260625,000720,4824.0,21.0,1,4824.0,6330.0
20260625,000810,44259.0,17.0,1,44259.0,47699.0
20260625,000880,9749.0,10.0,1,9749.0,13307.0
20260625,0008Z0,2119.0,2.0,1,2119.0,2437.0
20260625,000990,8377.0,2.0,1,8377.0,9743.0
20260625,001040,11050.0,10.0,1,11050.0,13403.0
20260625,001120,7626.0,7.0,1,7626.0,7774.0
20260625,001230,179.0,1.0,1,179.0,244.0
20260625,001250,246.0,1.0,1,246.0,363.0
20260625,001340,229.0,1.0,1,229.0,269.0
20260625,001430,2476.0,9.0,1,2476.0,3391.0
20260625,001440,518.0,6.0,1,518.0,731.0
20260625,001450,7857.0,17.0,1,7857.0,8035.0
20260625,001530,657.0,1.0,1,657.0,951.0
20260625,001680,2694.0,2.0,1,2694.0,3012.0
20260625,001740,395.0,4.0,1,395.0,352.0
20260625,001940,988.0,1.0,1,988.0,2328.0
20260625,002020,4976.0,1.0,1,4976.0,6540.0
20260625,002350,1533.0,13.0,1,1533.0,1697.0
20260625,002380,159338.0,3.0,1,159338.0,76637.0
20260625,002990,1469.0,2.0,1,1469.0,2080.0
20260625,003030,22926.0,2.0,1,22926.0,36773.0
20260625,003070,2293.0,2.0,1,2293.0,2943.0
20260625,003160,1424.0,2.0,1,1424.0,1650.0
20260625,003220,709.0,5.0,1,709.0,1292.0
20260625,003230,73673.0,15.0,1,73673.0,87788.0
20260625,003490,731.0,14.0,1,731.0,3452.0
20260625,003540,3593.0,3.0,1,3593.0,3374.0
20260625,003550,7493.0,12.0,1,7493.0,9496.0
20260625,003570,2734.0,1.0,1,2734.0,3293.0
20260625,003670,210.0,17.0,1,210.0,915.0
20260625,003850,772.0,1.0,1,772.0,795.0
20260625,004000,6779.0,7.0,1,6779.0,7113.0
20260625,004020,1487.0,14.0,1,1487.0,3160.0
20260625,004090,1095.0,1.0,1,1095.0,1260.0
20260625,004170,39462.0,17.0,1,39462.0,45726.0
20260625,004370,31456.0,11.0,1,31456.0,33577.0
20260625,004690,37548.0,1.0,1,37548.0,36341.0
20260625,004800,19832.0,2.0,1,19832.0,21774.0
20260625,004990,875.0,4.0,1,875.0,1540.0
20260625,005070,221.0,3.0,1,,
20260625,005090,1946.0,3.0,1,1946.0,3822.0
20260625,005180,8784.0,2.0,1,8784.0,10735.0
20260625,005300,10572.0,11.0,1,10572.0,12082.0
20260625,005380,39515.0,26.0,1,39515.0,43361.0
20260625,005440,1984.0,4.0,1,1984.0,2285.0
20260625,005490,23340.0,17.0,1,23340.0,29697.0
20260625,005500,1719.0,1.0,1,,
20260625,005690,914.0,4.0,1,,
20260625,005810,7096.0,2.0,1,7096.0,7238.0
20260625,005830,23285.0,16.0,1,23285.0,26328.0
20260625,005850,8293.0,7.0,1,8293.0,9039.0
20260625,005880,495.0,4.0,1,495.0,486.0
20260625,005930,44463.0,25.0,1,44463.0,60419.0
20260625,005940,4132.0,18.0,1,4132.0,3868.0
20260625,006040,7733.0,4.0,1,7733.0,8578.0
20260625,006260,18365.0,10.0,1,18365.0,22126.0
20260625,006280,6833.0,12.0,1,6833.0,4400.0
20260625,006360,2736.0,18.0,1,2736.0,4514.0
20260625,006400,4062.0,23.0,1,4062.0,15388.0
20260625,006650,16215.0,7.0,1,16215.0,21846.0
20260625,006730,696.0,5.0,1,696.0,814.0
20260625,006800,4163.0,17.0,1,4163.0,2880.0
20260625,007070,2460.0,14.0,1,2460.0,2780.0
20260625,007340,5355.0,2.0,1,5355.0,6217.0
20260625,007660,3564.0,12.0,1,3564.0,4942.0
20260625,007690,4568.0,1.0,1,4568.0,5064.0
20260625,007810,4193.0,5.0,1,4193.0,5988.0
20260625,008770,2363.0,14.0,1,2363.0,3301.0
20260625,009150,16559.0,20.0,1,16559.0,28473.0
20260625,009240,1109.0,7.0,1,1109.0,1542.0
20260625,009420,5.0,8.0,1,5.0,128.0
20260625,009450,11851.0,2.0,1,11851.0,13893.0
20260625,009540,49538.0,14.0,1,49538.0,59910.0
20260625,009830,2332.0,13.0,1,2332.0,4433.0
20260625,009900,1534.0,2.0,1,1534.0,1753.0
20260625,010060,11597.0,9.0,1,11597.0,16198.0
20260625,010120,3377.0,13.0,1,3377.0,4587.0
20260625,010130,61068.0,5.0,1,61068.0,58772.0
20260625,010140,1209.0,20.0,1,1209.0,1725.0
20260625,010690,2520.0,2.0,1,2520.0,2778.0
20260625,010780,4901.0,5.0,1,4901.0,3647.0
20260625,010950,19246.0,15.0,1,19246.0,14576.0
20260625,011070,34700.0,21.0,1,34700.0,42565.0
20260625,011200,1399.0,13.0,1,1399.0,1201.0
20260625,011210,5832.0,11.0,1,5832.0,7357.0
20260625,011560,4249.0,1.0,1,4249.0,3828.0
20260625,011760,7597.0,4.0,1,7597.0,8742.0
20260625,011780,13950.0,13.0,1,13950.0,15788.0
20260625,011930,735.0,1.0,1,735.0,1463.0
20260625,012330,45280.0,25.0,1,45280.0,51426.0
20260625,012450,41533.0,19.0,1,41533.0,53874.0
20260625,012630,5709.0,3.0,1,5709.0,6357.0
20260625,0126Z0,10437.0,3.0,1,10437.0,9782.0
20260625,012750,4175.0,4.0,1,4175.0,5157.0
20260625,013030,4320.0,3.0,1,4320.0,5019.0
20260625,013120,286.0,1.0,1,286.0,330.0
20260625,013580,11757.0,1.0,1,11757.0,15004.0
20260625,014620,1767.0,6.0,1,1767.0,2215.0
20260625,014680,15315.0,11.0,1,15315.0,19148.0
20260625,014830,13163.0,7.0,1,13163.0,14179.0
20260625,015760,8570.0,16.0,1,8570.0,11781.0
20260625,016360,18002.0,18.0,1,18002.0,16880.0
20260625,016380,1761.0,2.0,1,1761.0,1837.0
20260625,016580,1108.0,1.0,1,1108.0,1258.0
20260625,017670,5658.0,17.0,1,5658.0,6168.0
20260625,017800,5129.0,1.0,1,5129.0,5656.0
20260625,017810,1077.0,4.0,1,1077.0,1455.0
20260625,017940,31166.0,1.0,1,31166.0,32886.0
20260625,017960,2216.0,3.0,1,2216.0,2863.0
20260625,018260,9163.0,10.0,1,9163.0,11243.0
20260625,018290,1397.0,2.0,1,1397.0,1833.0
20260625,018670,54885.0,5.0,1,54885.0,32923.0
20260625,018880,232.0,17.0,1,232.0,287.0
20260625,020000,3753.0,6.0,1,3753.0,4354.0
20260625,021240,9921.0,4.0,1,9921.0,11365.0
20260625,021320,1869.0,1.0,1,,
20260625,023160,2057.0,6.0,1,2057.0,2553.0
20260625,023530,13240.0,15.0,1,13240.0,15279.0
20260625,024110,3509.0,13.0,1,3509.0,3698.0
20260625,025540,11854.0,1.0,1,11854.0,12743.0
20260625,027410,648.0,1.0,1,648.0,700.0
20260625,028050,3611.0,19.0,1,3611.0,4196.0
20260625,028260,16073.0,13.0,1,16073.0,17467.0
20260625,028670,715.0,14.0,1,715.0,803.0
20260625,029780,5576.0,3.0,1,5576.0,6158.0
20260625,030000,1947.0,12.0,1,1947.0,2096.0
20260625,030190,1584.0,1.0,1,1584.0,1735.0
20260625,030200,5702.0,16.0,1,5702.0,6201.0
20260625,030520,1747.0,3.0,1,1747.0,1985.0
20260625,031430,1555.0,7.0,1,1555.0,1882.0
20260625,031980,6231.0,4.0,1,6231.0,8151.0
20260625,032350,971.0,13.0,1,971.0,1714.0
20260625,032500,47.0,1.0,1,47.0,2719.0
20260625,032640,1700.0,15.0,1,1700.0,1877.0
20260625,032830,14243.0,14.0,1,14243.0,21387.0
20260625,033240,3878.0,1.0,1,3878.0,3619.0
20260625,033270,2786.0,2.0,1,,
20260625,033500,2458.0,3.0,1,2458.0,3143.0
20260625,033640,230.0,2.0,1,230.0,1089.0
20260625,033780,11860.0,14.0,1,11860.0,12922.0
20260625,034020,459.0,17.0,1,459.0,823.0
20260625,034120,503.0,4.0,1,503.0,1222.0
20260625,034220,794.0,8.0,1,794.0,1921.0
20260625,034230,1021.0,12.0,1,1021.0,1310.0
20260625,034730,122825.0,13.0,1,122825.0,137580.0
20260625,035150,2365.0,1.0,1,2365.0,2756.0
20260625,035250,1380.0,10.0,1,1380.0,1417.0
20260625,035420,12381.0,22.0,1,12381.0,14816.0
20260625,035600,2141.0,2.0,1,2141.0,2470.0
20260625,035720,1562.0,19.0,1,1562.0,1878.0
20260625,035760,2478.0,12.0,1,2478.0,4577.0
20260625,035900,3863.0,17.0,1,3863.0,4274.0
20260625,036200,848.0,1.0,1,848.0,1174.0
20260625,036460,10764.0,8.0,1,10764.0,10434.0
20260625,036540,115.0,2.0,1,115.0,282.0
20260625,036570,21584.0,18.0,1,21584.0,23600.0
20260625,036620,514.0,4.0,1,,
20260625,036800,5290.0,2.0,1,5290.0,5890.0
20260625,036810,423.0,1.0,1,423.0,836.0
20260625,036930,1391.0,2.0,1,1391.0,2893.0
20260625,037560,256.0,3.0,1,256.0,333.0
20260625,039030,9787.0,4.0,1,9787.0,12468.0
20260625,039130,3483.0,5.0,1,3483.0,4072.0
20260625,039200,836.0,1.0,1,836.0,3110.0
20260625,039440,4901.0,1.0,1,4901.0,7777.0
20260625,039490,59876.0,17.0,1,59876.0,57437.0
20260625,039570,1271.0,1.0,1,1271.0,1348.0
20260625,039840,1689.0,6.0,1,1689.0,2420.0
20260625,041510,5998.0,19.0,1,5998.0,6800.0
20260625,041830,3328.0,3.0,1,3328.0,3796.0
20260625,041920,1048.0,1.0,1,1048.0,1726.0
20260625,042000,1632.0,1.0,1,1632.0,1783.0
20260625,042520,1086.0,5.0,1,1086.0,1865.0
20260625,042660,5048.0,19.0,1,5048.0,6162.0
20260625,042700,3539.0,1.0,1,3539.0,5496.0
20260625,043150,3277.0,4.0,1,3277.0,3560.0
20260625,043260,4900.0,2.0,1,4900.0,1633.0
20260625,044490,1404.0,3.0,1,,
20260625,046440,889.0,1.0,1,889.0,960.0
20260625,047040,988.0,14.0,1,988.0,1121.0
20260625,047050,4932.0,15.0,1,4932.0,5276.0
20260625,047810,3517.0,17.0,1,3517.0,5194.0
20260625,049070,1628.0,2.0,1,1628.0,2174.0
20260625,050890,695.0,4.0,1,695.0,762.0
20260625,051370,1132.0,3.0,1,1132.0,1602.0
20260625,051500,5119.0,7.0,1,5119.0,5945.0
20260625,051600,3500.0,13.0,1,3500.0,3759.0
20260625,051900,10830.0,13.0,1,10830.0,14024.0
20260625,051910,3347.0,15.0,1,3347.0,23450.0
